date,open,high,low,close,volume,amount,beta,r2,zscore,zscore_r2,right_skew,position,asset_nav,strategy_nav,strategy_drawdown
2025-01-06,1107.575,1114.579,1064.366,1096.347,1136213840,5771015100.0,0.911840836534085,0.9541449118079328,,,,0,1.0969426398534394,1.0,0.0
2025-01-07,1096.492,1139.402,1096.492,1139.402,1142337520,5794483400.0,0.9315584163579119,0.9574665344026161,,,,0,1.14002103142006,1.0,0.0
2025-01-08,1138.754,1151.169,1107.482,1139.903,1426110600,6965005000.0,0.9439759607475495,0.9552897667301468,,,,0,1.1405223036108596,1.0,0.0
2025-01-09,1136.455,1151.632,1132.295,1145.401,1152016170,5304848900.0,0.9846523703144999,0.9473545865758667,,,,0,1.1460232906468202,1.0,0.0
2025-01-10,1144.65,1153.638,1106.477,1106.477,1266131990,5928398100.0,1.0316405520247407,0.9439702974335257,,,,0,1.1070781434318826,1.0,0.0
2025-01-13,1096.337,1117.122,1073.244,1112.44,991950330,4915565100.0,0.9812537395678383,0.9472392884816094,,,,0,1.1130443831000223,1.0,0.0
2025-01-14,1118.716,1173.791,1118.716,1173.791,1334826910,7003165500.0,0.9719115545083225,0.9385899797596657,,,,0,1.174428714792131,1.0,0.0
2025-01-15,1179.02,1183.991,1168.411,1177.373,1237121520,6259945400.0,0.9973541306539003,0.9202001379337881,,,,0,1.178012660874854,1.0,0.0
2025-01-16,1184.414,1198.419,1175.156,1185.106,1243667370,6310199800.0,1.0209432037402026,0.8795073340365543,,,,0,1.18574986217516,1.0,0.0
2025-01-17,1184.256,1184.335,1167.924,1175.517,1096145600,5566477900.0,0.860662023750522,0.9044309027257548,,,,0,1.176155652519317,1.0,0.0
2025-01-20,1175.535,1198.837,1161.445,1192.701,1277691060,7168156700.0,0.8386932367715997,0.8954458502747409,,,,0,1.1933489885007549,1.0,0.0
2025-01-21,1194.684,1197.223,1165.892,1174.205,1385341800,7123248300.0,0.8198059979247823,0.9010750731690711,,,,0,1.1748429397162647,1.0,0.0
2025-01-22,1169.353,1171.173,1152.799,1166.462,1422962200,6411360000.0,0.8064766243805007,0.8806300502088397,,,,0,1.1670957329830087,1.0,0.0
2025-01-23,1175.845,1195.067,1167.312,1167.315,1553968800,7444603100.0,0.7782686653790312,0.8627578455170268,,,,0,1.1679491964136515,1.0,0.0
2025-01-24,1164.357,1178.57,1153.439,1175.422,1419965900,7135566400.0,0.7472565025547653,0.8546015699057015,,,,0,1.176060600906291,1.0,0.0
2025-01-27,1175.138,1197.188,1172.697,1174.913,1453762500,7823022400.0,0.7258939001787512,0.8498654138991836,,,,0,1.1755513243691313,1.0,0.0
2025-02-05,1184.703,1208.286,1182.016,1206.509,1431952600,7960617800.0,0.7099152214546054,0.8773411646669674,,,,0,1.2071644903182417,1.0,0.0
2025-02-06,1209.431,1224.824,1198.106,1224.741,1421432200,7735861500.0,0.7602763948653033,0.9287671827218522,,,,0,1.2254063956728491,1.0,0.0
2025-02-07,1229.397,1251.295,1227.236,1240.67,1666746100,8868838700.0,0.7956423985065827,0.9275555486609879,,,,0,1.2413440498190504,1.0,0.0
2025-02-10,1246.158,1273.417,1243.073,1273.417,1521928300,8579042000.0,0.8503166822263881,0.9346951124011403,,,,0,1.2741088411007162,1.0,0.0
2025-02-11,1277.113,1277.94,1259.817,1273.053,1343281500,7641101900.0,0.8691866845660463,0.9486410564571701,,,,0,1.273744643341333,1.0,0.0
2025-02-12,1273.106,1279.501,1266.631,1277.958,1313336760,7486496500.0,0.8498980433370362,0.9612381751770964,,,,0,1.2786523082033532,1.0,0.0
2025-02-13,1280.685,1281.216,1263.69,1264.981,1305454160,6928182600.0,0.8700239496276002,0.9667031647239958,,,,0,1.2656682578640188,1.0,0.0
2025-02-14,1263.082,1271.275,1259.749,1266.092,1228555160,6680506000.0,0.8712907881383486,0.9588352337430909,,,,0,1.266779861464774,1.0,0.0
2025-02-17,1270.145,1301.684,1270.145,1297.447,1428048400,8657879200.0,0.953649491733444,0.9756510219858628,,,,0,1.298151896479787,1.0,0.0
2025-02-18,1299.928,1301.821,1265.222,1269.316,1520700400,8813683000.0,0.968489351747779,0.9740712691687125,,,,0,1.2700056130478836,1.0,0.0
2025-02-19,1269.211,1295.265,1265.829,1295.265,1226185970,7313007500.0,0.9755114377968033,0.9746392412637196,,,,0,1.2959687110100773,1.0,0.0
2025-02-20,1296.152,1309.657,1294.92,1309.657,1287519850,7708032300.0,0.9496070671545981,0.9768652284551994,,,,0,1.3103685301118493,1.0,0.0
2025-02-21,1310.832,1311.824,1286.402,1303.496,1401418600,8283363500.0,0.9704564394745463,0.9801811572700445,,,,0,1.3042041828712978,1.0,0.0
2025-02-24,1303.986,1322.003,1296.899,1315.35,1475243000,9267254400.0,0.9839943748873297,0.9814093160367842,,,,0,1.3160646230903366,1.0,0.0
2025-02-25,1306.003,1324.736,1303.985,1313.356,1284325790,7885752300.0,0.9659480000485143,0.9806087230732791,,,,0,1.3140695397600883,1.0,0.0
2025-02-26,1317.358,1329.791,1315.606,1323.859,1234780590,7383022700.0,0.9567748764049822,0.9781734145944988,,,,0,1.3245782459875697,1.0,0.0
2025-02-27,1325.761,1329.49,1301.474,1323.515,1347284200,8102573900.0,0.959180316811871,0.9708030631791885,,,,0,1.3242340590940866,1.0,0.0
2025-02-28,1320.582,1320.759,1299.08,1301.156,1614596200,8420922400.0,0.9497370824848924,0.9617161885861893,,,,0,1.3018629115609759,1.0,0.0
2025-03-03,1305.954,1325.748,1300.853,1310.086,1632738200,8566696500.0,0.9499897289000004,0.9452019192314153,,,,0,1.3107977631854082,1.0,0.0
2025-03-04,1304.378,1325.105,1299.942,1324.615,1325174550,7285164900.0,0.9573132768395929,0.9174881353324924,,,,0,1.3253346567185966,1.0,0.0
2025-03-05,1322.937,1324.957,1301.339,1320.296,1448160800,7790481200.0,0.9537248018881238,0.892254973773607,,,,0,1.321013310227452,1.0,0.0
2025-03-06,1320.279,1342.311,1316.649,1339.077,1586980800,8810798300.0,1.0098285449177111,0.8968047853941362,,,,0,1.3398045138510195,1.0,0.0
2025-03-07,1338.853,1345.669,1327.465,1331.861,1441514100,8100153600.0,0.9681096638114831,0.8981468479816862,,,,0,1.3325845934342333,1.0,0.0
2025-03-10,1334.896,1357.682,1334.896,1355.006,1454945200,8532366400.0,0.9406972096110566,0.9189753381219025,,,,0,1.3557421679972208,1.0,0.0
2025-03-11,1344.662,1365.203,1342.713,1365.203,1441945500,7831490400.0,0.9227726368016429,0.9306405273448467,,,,0,1.3659447079764293,1.0,0.0
2025-03-12,1365.97,1377.243,1364.505,1373.691,1583176100,8624640600.0,0.8353148717958044,0.9625438009606858,,,,0,1.3744373194644672,1.0,0.0
2025-03-13,1372.267,1373.263,1340.929,1360.717,1505451900,8606280000.0,0.8848921776531351,0.9478438138606794,,,,0,1.3614562707550182,1.0,0.0
2025-03-14,1361.361,1384.423,1351.295,1384.423,1656808800,9458803100.0,0.9708799230930845,0.948835234569007,,,,0,1.385175150106506,1.0,0.0
2025-03-17,1387.033,1397.451,1381.92,1397.126,1511580700,8807516300.0,0.9623668274767597,0.9540874312865283,,,,0,1.3978850515830077,1.0,0.0
2025-03-18,1400.569,1407.383,1394.881,1406.88,1431966600,8854140500.0,0.9166832433150465,0.9661992917346885,,,,0,1.4076443508825274,1.0,0.0
2025-03-19,1403.937,1405.829,1388.365,1394.824,1256440100,7732269500.0,0.9166878137076735,0.9693934140289541,,,,0,1.3955818009178964,1.0,0.0
2025-03-20,1394.661,1407.677,1387.322,1398.018,1347474700,8126712100.0,0.9247187776675987,0.9716867588166539,,,,0,1.3987775362021557,1.0,0.0
2025-03-21,1395.678,1395.998,1371.746,1378.696,1710811800,9149037300.0,0.9267046485919258,0.9711620252867892,,,,0,1.379445038655988,1.0,0.0
2025-03-24,1373.277,1374.837,1295.831,1316.5,1780622200,10963809200.0,0.8086098608913458,0.8343188340699697,,,,0,1.3172152478795967,1.0,0.0
2025-03-25,1315.125,1321.535,1294.659,1312.569,1357206900,8112758400.0,0.8149186340675386,0.8385725018190531,,,,0,1.3132821121869154,1.0,0.0
2025-03-26,1306.423,1348.484,1306.423,1344.74,1502656100,9030536700.0,0.7783109708509971,0.8256386574817394,,,,0,1.345470590530656,1.0,0.0
2025-03-27,1339.577,1339.729,1311.026,1327.494,1347752700,7394277600.0,0.7650774953953114,0.820951937927222,,,,0,1.3282152208649274,1.0,0.0
2025-03-28,1322.986,1324.714,1299.003,1299.087,1250500760,7303804300.0,0.7649363387097591,0.8218152042020979,,,,0,1.2997927874836015,1.0,0.0
2025-03-31,1290.237,1290.637,1267.163,1285.478,1260446020,7300664000.0,0.805187164007941,0.8473272756196676,,,,0,1.2861763937818216,1.0,0.0
2025-04-01,1287.777,1325.917,1287.777,1312.413,1234629060,7402643700.0,0.7985004238375353,0.8563205646667171,,,,0,1.3131260274328942,1.0,0.0
2025-04-02,1312.674,1327.419,1306.196,1317.036,1100485530,6286207200.0,0.8083833448211125,0.8617009689990242,,,,0,1.3177515390857217,1.0,0.0
2025-04-03,1305.052,1322.023,1299.172,1316.58,1063109720,6572723500.0,0.8224621467212812,0.8665972961936808,,,,0,1.3172952913431974,1.0,0.0
2025-04-07,1248.632,1248.632,1154.532,1162.864,1341166480,7914807800.0,0.7238281688996524,0.896547758165267,,,,0,1.1634957782075652,1.0,0.0
2025-04-08,1152.594,1195.931,1145.172,1168.683,1611825500,8839324800.0,0.7862454326009592,0.9293945858748629,,,,0,1.1693179396412237,1.0,0.0
2025-04-09,1151.023,1213.319,1087.837,1206.251,1628795500,8952764800.0,0.7139043938890266,0.9278317076911551,,,,0,1.2069063501481287,1.0,0.0
2025-04-10,1223.292,1263.628,1223.292,1251.648,1724122800,9263899300.0,0.7189326489771279,0.9265411965673495,,,,0,1.2523280141116608,1.0,0.0
2025-04-11,1245.676,1268.622,1242.913,1258.697,1482903500,7227615100.0,0.7253355705453519,0.9152098338664877,,,,0,1.2593808437981806,1.0,0.0
2025-04-14,1273.078,1300.002,1273.078,1291.056,2078822400,7291723500.0,0.7214420606198613,0.9019796311425092,,,,0,1.291757424281383,1.0,0.0
2025-04-15,1294.812,1305.984,1287.949,1305.4,1325340330,7220727800.0,0.707357754956845,0.8823993047162141,,,,0,1.3061092173049949,1.0,0.0
2025-04-16,1303.001,1303.637,1262.047,1282.421,1390637200,7802750000.0,0.6856826758618392,0.8614054059613636,,,,0,1.2831177329289787,1.0,0.0
2025-04-17,1277.558,1308.514,1273.411,1298.243,1358325300,7636449700.0,0.6571581161843323,0.8369605654909502,,,,0,1.2989483289426138,1.0,0.0
2025-04-18,1294.996,1299.141,1274.433,1290.985,1376866700,7224732200.0,0.6243895998806389,0.8921393314615386,,,,0,1.291686385707437,1.0,0.0
2025-04-21,1281.515,1299.079,1270.308,1295.386,1126863400,7017755300.0,0.6218650728818009,0.8888368179115004,,,,0,1.2960897767487725,1.0,0.0
2025-04-22,1290.156,1297.076,1283.538,1293.831,1246744220,7308163500.0,0.5965038517731573,0.8904045570394945,,,,0,1.294533931925033,1.0,0.0
2025-04-23,1289.818,1302.852,1289.818,1300.007,1511877100,7405897100.0,0.5770765683604863,0.8862397107291947,,,,0,1.30071328731501,1.0,0.0
2025-04-24,1295.792,1298.162,1274.876,1283.77,1469210500,7626486200.0,0.5686327085418558,0.8830909176124957,,,,0,1.2844674658339459,1.0,0.0
2025-04-25,1280.752,1291.934,1274.284,1281.689,1528150700,7100149600.0,0.5668542520960579,0.8813038845157042,,,,0,1.2823853352370318,1.0,0.0
2025-04-28,1273.964,1274.382,1244.988,1262.814,1462800500,7938794900.0,0.5558874495722869,0.8853634332164831,,,,0,1.2635000805437333,1.0,0.0
2025-04-29,1254.357,1289.941,1254.235,1287.538,1461668100,8184286100.0,0.5447341845074972,0.8803828127235647,,,,0,1.2882375129695405,1.0,0.0
2025-04-30,1289.163,1315.842,1289.163,1308.981,1421242400,8623730400.0,0.5423068006203646,0.8782732297716743,,,,0,1.3096921628444225,1.0,0.0
2025-05-06,1320.168,1357.475,1320.168,1357.475,1743625300,10477284600.0,0.6161875630286008,0.8706470331211216,,,,0,1.3582125093925979,1.0,0.0
2025-05-07,1370.451,1381.735,1370.238,1378.843,2311239600,12033561600.0,0.6011565857640447,0.8739315315583538,,,,0,1.3795921185203543,1.0,0.0
2025-05-08,1378.536,1406.237,1378.536,1405.134,1857585200,10320259400.0,0.909493986252241,0.9472028051757687,,,,0,1.405897402289441,1.0,0.0
2025-05-09,1410.451,1421.535,1402.593,1407.715,2209096100,11147729200.0,0.9360575992707881,0.9648229463284369,,,,0,1.4084798045338598,1.0,0.0
2025-05-12,1419.064,1428.773,1406.995,1427.677,1775879500,10192487400.0,0.9412962015831182,0.9720064518137611,,,,0,1.428452649788833,1.0,0.0
2025-05-13,1442.746,1442.791,1417.535,1419.931,1923377500,10470536500.0,0.9547252764363708,0.9775110228297299,,,,0,1.4207024414256921,1.0,0.0
2025-05-14,1420.912,1425.084,1408.423,1417.51,1712136400,9576390800.0,0.9457367552872319,0.9809253539046836,,,,0,1.4182801261084748,1.0,0.0
2025-05-15,1425.074,1443.815,1420.046,1436.106,1734163200,9949524600.0,0.9638627984812106,0.9861247660737719,,,,0,1.4368862292224656,1.0,0.0
2025-05-16,1436.79,1442.997,1428.576,1438.96,1723463000,9614852700.0,0.9640489818382395,0.9881894620067149,,,,0,1.439741779786422,1.0,0.0
2025-05-19,1451.755,1474.566,1450.352,1473.401,1744650300,10557803900.0,0.9708425153052469,0.9891573480884722,,,,0,1.4742014914098334,1.0,0.0
2025-05-20,1479.863,1503.402,1473.986,1503.402,1946918800,11924405700.0,0.9873220697820136,0.9898312138474918,,,,0,1.504218790803404,1.0,0.0
2025-05-21,1505.469,1506.907,1490.74,1502.873,1797109700,10835040300.0,0.9736909060852301,0.9915920914921855,,,,0,1.5036895034003441,1.0,0.0
2025-05-22,1501.332,1519.719,1478.186,1482.277,1981377800,11220347500.0,0.9839837953580697,0.9898462835978855,,,,0,1.483082313696335,1.0,0.0
2025-05-23,1481.073,1497.344,1464.294,1464.817,1489391000,9751136600.0,0.988125656502367,0.9887364265606036,,,,0,1.4656128277654743,1.0,0.0
2025-05-26,1468.548,1488.118,1467.919,1484.991,1184714280,7654564500.0,0.9742710531568286,0.9882926090103167,,,,0,1.4857977881989897,1.0,0.0
2025-05-27,1489.662,1504.442,1481.685,1504.442,1391599600,8647317400.0,0.9745286010187548,0.9854150424249161,,,,0,1.5052593558302134,1.0,0.0
2025-05-28,1511.739,1520.757,1495.299,1506.987,1551384500,9159933700.0,0.9982712713269968,0.9823710507604302,,,,0,1.507805738516012,1.0,0.0
2025-05-29,1506.29,1533.803,1504.706,1530.654,1615184800,10457912800.0,1.013611967566019,0.9770261291527016,,,,0,1.5314855966789944,1.0,0.0
2025-05-30,1528.913,1529.088,1511.023,1518.011,1362276900,9397064600.0,1.055368773921785,0.9786797974329358,,,,0,1.5188357278001932,1.0,0.0
2025-06-03,1513.807,1535.944,1512.982,1526.593,1307302420,9119336700.0,1.0263535672202506,0.9775010286554078,,,,0,1.527422390357962,1.0,0.0
2025-06-04,1528.109,1547.337,1528.109,1547.168,1585912900,9913042800.0,1.0284224738321166,0.9761098378041262,,,,0,1.548008568652776,1.0,0.0
2025-06-05,1550.355,1554.231,1538.5,1546.699,1500029000,9842648300.0,0.9989625798239065,0.9734465206424384,,,,0,1.547539313847417,1.0,0.0
2025-06-06,1547.777,1566.822,1543.456,1566.822,1340899150,9077161200.0,0.9952982353777927,0.9734452120931998,,,,0,1.5676732465728866,1.0,0.0
2025-06-09,1571.039,1589.012,1569.564,1589.012,1348486000,9560607200.0,0.9896850515816669,0.9755351504627051,,,,0,1.5898753022891408,1.0,0.0
2025-06-10,1593.051,1594.772,1556.18,1576.444,1553783500,10815833400.0,1.001661614876449,0.9685325621746759,,,,0,1.5773004741574654,1.0,0.0
2025-06-11,1579.763,1592.821,1578.358,1588.424,1225436050,8765883600.0,0.975615358183347,0.964275190191389,,,,0,1.5892869828316756,1.0,0.0
2025-06-12,1589.029,1599.068,1576.51,1588.856,1347079000,9377147900.0,0.9434286818894966,0.9657135680799375,,,,0,1.5897192175351196,1.0,0.0
2025-06-13,1587.318,1587.318,1548.898,1555.629,1428547800,9879299100.0,0.9540947010108497,0.9533927494843768,,,,0,1.5564741654718492,1.0,0.0
2025-06-16,1555.988,1583.5,1555.379,1578.625,1127538430,8227387700.0,0.9654341290416535,0.9522903095967398,,,,0,1.5794826590838809,1.0,0.0
2025-06-17,1583.964,1589.791,1567.765,1576.089,1155894830,8422792900.0,0.9489643337747747,0.9564187197546441,,,,0,1.5769452812877374,1.0,0.0
2025-06-18,1574.285,1575.639,1553.493,1565.136,1008142640,7156870700.0,0.9787670642853368,0.9648592646054863,,,,0,1.5659863305775017,1.0,0.0
2025-06-19,1564.533,1570.683,1522.536,1526.094,1124293480,7635916300.0,0.9920760336493057,0.9334693766631678,,,,0,1.5269231192537531,1.0,0.0
2025-06-20,1525.706,1540.091,1507.596,1513.293,1040126120,7042831600.0,0.9529659714613642,0.9120350720711888,,,,0,1.5141151645343405,1.0,0.0
2025-06-23,1504.627,1549.726,1502.65,1549.47,1076815620,7442284800.0,0.8752541787911694,0.8648569620183011,,,,0,1.5503118193178882,1.0,0.0
2025-06-24,1556.717,1589.807,1556.717,1589.601,1183283650,8475120200.0,0.8593088915573898,0.8429258912238713,,,,0,1.590464622289902,1.0,0.0
2025-06-25,1595.824,1599.008,1580.328,1591.328,1260333260,9093982100.0,0.8363689911239853,0.8355692526152749,,,,0,1.5921925605603826,1.0,0.0
2025-06-26,1594.374,1602.58,1587.172,1597.61,1231199690,8330468600.0,0.772913155519059,0.8406653168827858,,,,0,1.5984779735396304,1.0,0.0
2025-06-27,1602.1,1614.796,1601.786,1610.822,1300799530,8964105400.0,0.7260642360887188,0.8541718609735272,,,,0,1.6116971515532919,1.0,0.0
2025-06-30,1618.438,1636.883,1618.138,1636.883,1316503320,9168197200.0,0.7360230168876708,0.8942195748112369,,,,0,1.6377723103645263,1.0,0.0
2025-07-01,1643.15,1655.982,1635.691,1652.667,1439141600,10043063100.0,0.7656400985584648,0.9319179411998574,,,,0,1.6535648857329515,1.0,0.0
2025-07-02,1656.117,1661.087,1645.662,1660.959,1572454800,10811197600.0,0.7805922684277707,0.9488722091934381,,,,0,1.6618613907351678,1.0,0.0
2025-07-03,1661.004,1667.055,1658.152,1665.909,1386090300,9729662600.0,0.7849204884901854,0.9621336242357207,,,,0,1.6668140800454636,1.0,0.0
2025-07-04,1665.022,1665.578,1639.94,1642.327,1399467400,10051747200.0,0.8140247514740736,0.9646369451291968,,,,0,1.6432192680625568,1.0,0.0
2025-07-07,1638.407,1662.54,1638.239,1662.54,1172493900,9111941900.0,0.8272378706901827,0.96951338672888,,,,0,1.6634432496845775,1.0,0.0
2025-07-08,1663.025,1671.858,1659.421,1671.658,1225778060,9183842300.0,0.8268625594544926,0.9735051671691614,,,,0,1.6725662034484712,1.0,0.0
2025-07-09,1671.992,1673.513,1662.81,1668.205,1265535340,9269425800.0,0.8319771974283952,0.9771088975126896,,,,0,1.6691113274508045,1.0,0.0
2025-07-10,1665.818,1673.586,1657.043,1673.586,1202359000,8574075800.0,0.8351458808835639,0.9778048069831813,,,,0,1.6744952509212492,1.0,0.0
2025-07-11,1671.356,1672.392,1652.92,1669.869,1192501370,8924545000.0,0.8364389412032551,0.9786562780898723,,,,0,1.6707762314937,1.0,0.0
2025-07-14,1667.562,1683.202,1666.874,1683.202,1309730100,9855251500.0,0.8315716243818583,0.9803892542061153,,,,0,1.6841164752460578,1.0,0.0
2025-07-15,1679.129,1679.129,1642.335,1661.478,1418523800,10262112800.0,0.8664787788729298,0.9727793237715775,,,,0,1.6623806727052781,1.0,0.0
2025-07-16,1661.48,1683.397,1660.809,1683.397,1320185030,8996267000.0,0.8610975562831683,0.9622567433711245,,,,0,1.6843115811885845,1.0,0.0
2025-07-17,1686.773,1695.238,1682.323,1688.46,1299631510,8613348300.0,0.9226315435545285,0.9537086634580513,,,,0,1.689377331891216,1.0,0.0
2025-07-18,1691.74,1694.783,1682.874,1694.683,1247672040,8890553900.0,0.9603671960963912,0.9487960489039933,,,,0,1.6956037128160584,1.0,0.0
2025-07-21,1700.724,1717.84,1697.899,1717.034,1513206000,11751617400.0,0.9681115794613773,0.9424966855416768,,,,0,1.717966856002809,1.0,0.0
2025-07-22,1718.616,1719.291,1702.687,1711.038,1545021800,12136773100.0,0.9428497896431802,0.9330401519807612,,,,0,1.7119675984059337,1.0,0.0
2025-07-23,1712.032,1719.634,1700.744,1709.242,1514692000,11560928900.0,0.9082866796519121,0.9258447789534838,,,,0,1.710170622648097,1.0,0.0
2025-07-24,1709.659,1726.253,1707.865,1724.651,1412938100,10968013900.0,0.9099392805449493,0.9245780839670732,,,,0,1.725587994280894,1.0,0.0
2025-07-25,1726.496,1739.408,1718.562,1739.324,1467848600,11121986900.0,0.9393632077584658,0.9337943969924731,,,,0,1.740268966048564,1.0,0.0
2025-07-28,1739.289,1750.657,1737.027,1750.643,1268251210,10592740900.0,0.9274256582766212,0.9484387601884848,,,,0,1.751594115604773,1.0,0.0
2025-07-29,1754.992,1754.992,1734.032,1744.916,1586981200,12266140200.0,0.935899539476668,0.9620749326502456,,,,0,1.7458640041542552,1.0,0.0
2025-07-30,1746.19,1748.082,1723.672,1739.211,1478280500,11717670200.0,0.9663915260665393,0.9619966686592969,,,,0,1.7401559046562278,1.0,0.0
2025-07-31,1733.77,1742.352,1715.043,1719.636,1586303900,11072181400.0,0.9958402621717755,0.9568513405881521,,,,0,1.720570269656423,1.0,0.0
2025-08-01,1720.467,1746.531,1720.467,1746.531,1331303790,10854079500.0,0.9947700864051984,0.9565566537517108,,,,0,1.747479881575695,1.0,0.0
2025-08-04,1743.591,1769.358,1732.882,1769.358,1410607300,10955108600.0,1.0147417130042866,0.9502373301650002,,,,0,1.7703192833708696,1.0,0.0
2025-08-05,1774.441,1790.634,1774.441,1790.634,1453423000,11202928700.0,0.9829223309208992,0.9569023261061811,,,,0,1.7916068425154852,1.0,0.0
2025-08-06,1793.434,1802.3,1784.054,1802.3,1491111400,10947034600.0,0.9718096362388023,0.9621125964529541,,,,0,1.8032791805950623,1.0,0.0
2025-08-07,1806.168,1812.871,1800.035,1810.712,1625349600,12353838100.0,0.9441247109527084,0.9681301151323674,,,,0,1.8116957507926796,1.0,0.0
2025-08-08,1811.391,1826.337,1799.343,1824.205,1591904200,12417124800.0,1.0088820659690687,0.9763089074907577,,,,0,1.8251960814722383,1.0,0.0
2025-08-11,1831.257,1847.002,1822.885,1846.766,1676523300,13904428000.0,1.0242531683344387,0.9797925454909886,,,,0,1.8477693387509406,1.0,0.0
2025-08-12,1850.711,1852.466,1837.512,1846.559,1505994800,11656754600.0,0.9941456594798342,0.9823822931788596,,,,0,1.8475622262888738,1.0,0.0
2025-08-13,1852.827,1856.604,1837.929,1840.407,1604123700,12201981800.0,0.9762846940372756,0.985739702668524,,,,0,1.8414068839379774,1.0,0.0
2025-08-14,1846.144,1846.144,1800.378,1800.627,1729487200,12946760800.0,1.0005428237484233,0.9713618536948188,,,,0,1.8016052716625117,1.0,0.0
2025-08-15,1803.009,1824.7,1802.799,1817.385,1598157100,11187108400.0,0.9909812976858704,0.9705085395841642,,,,0,1.8183723762002757,1.0,0.0
2025-08-18,1825.793,1841.94,1824.832,1833.893,1794906400,12897013200.0,0.9756171149504276,0.9687720487268185,,,,0,1.8348893449142873,1.0,0.0
2025-08-19,1838.468,1863.716,1827.633,1863.127,1748196300,13528893000.0,0.9858087676012,0.9636279690205177,,,,0,1.8641392276005861,1.0,0.0
2025-08-20,1861.765,1882.641,1854.079,1882.641,1687739900,11597686900.0,0.9911701204122069,0.9648107663369971,,,,0,1.8836638294593955,1.0,0.0
2025-08-21,1888.799,1910.866,1886.853,1899.802,2004338900,14666370000.0,0.9795190724762571,0.9723470939936414,,,,0,1.9008341529450479,1.0,0.0
2025-08-22,1902.079,1902.079,1882.219,1895.82,1767664500,13338165400.0,0.9678460534656763,0.9740303046480954,,,,0,1.8968499895443214,1.0,0.0
2025-08-25,1903.47,1911.94,1891.306,1898.478,1822179300,13968271000.0,0.9616700044351493,0.9741084821718395,,,,0,1.899509433622456,1.0,0.0
2025-08-26,1899.319,1932.576,1891.509,1926.791,1788207900,13773565000.0,0.9933131908904579,0.965883355903107,,,,0,1.9278378159340512,1.0,0.0
2025-08-27,1931.343,1932.251,1861.733,1861.733,2148464200,15924775000.0,1.0403973004535987,0.9138413658286426,,,,0,1.8627444702473432,1.0,0.0
2025-08-28,1863.548,1888.209,1786.755,1846.857,2260725400,16945549000.0,0.9584161443754345,0.7341634363985509,,,,0,1.8478603881907865,1.0,0.0
2025-08-29,1846.495,1846.495,1819.118,1825.504,1526817600,11136396100.0,0.9157280929327398,0.6965613672913371,,,,0,1.8264957872124552,1.0,0.0
2025-09-01,1828.207,1868.452,1828.207,1852.179,1591485800,12426420300.0,0.8662685503277915,0.6548235772487825,,,,0,1.8531852796068256,1.0,0.0
2025-09-02,1855.807,1855.807,1812.521,1843.436,1716041600,12589813400.0,0.8090771979054106,0.6355596984340488,,,,0,1.84443752957856,1.0,0.0
2025-09-03,1847.08,1850.088,1799.879,1808.281,1442888800,10372461400.0,0.7634364819060098,0.6150058312420655,,,,0,1.8092634300425119,1.0,0.0
2025-09-04,1809.558,1844.736,1797.667,1817.06,1503183900,11472506400.0,0.7505302053158458,0.6309538968979554,,,,0,1.8180471996293976,1.0,0.0
2025-09-05,1821.745,1844.569,1799.912,1844.569,1248331110,9495635700.0,0.7566391985903819,0.6649442182690865,,,,0,1.8455711451318053,1.0,0.0
2025-09-08,1850.895,1884.648,1850.895,1884.648,1374801100,10652702300.0,0.7591060533485641,0.6829154220686267,,,,0,1.8856719198524785,1.0,0.0
2025-09-09,1885.663,1894.994,1871.825,1882.791,1353506300,10033138600.0,0.7441833531614581,0.6722571235798379,,,,0,1.8838139109536465,1.0,0.0
2025-09-10,1884.374,1897.713,1876.667,1896.771,1300793090,9970631100.0,0.6860357782809103,0.6626217820810753,,,,0,1.8978015062178752,1.0,0.0
2025-09-11,1896.331,1904.338,1874.601,1904.338,1662572700,11157300000.0,0.6637425097614787,0.6887440435502576,,,,0,1.9053726173312098,1.0,0.0
2025-09-12,1906.582,1906.88,1889.513,1896.048,1485621200,9698469500.0,0.6443732801514661,0.691421133839208,,,,0,1.8970781134155836,1.0,0.0
2025-09-15,1896.082,1896.501,1883.421,1891.499,1402136000,10075014100.0,0.6288915458064179,0.6864364962997653,,,,0,1.8925266419665867,1.0,0.0
2025-09-16,1891.168,1916.571,1886.692,1916.571,1689608600,11921443800.0,0.6373480735792443,0.6903969084418501,,,,0,1.917612263459057,1.0,0.0
2025-09-17,1916.932,1923.684,1908.229,1911.829,1236836110,9781552500.0,0.6420289815142789,0.7135815447035985,,,,0,1.9128676871541237,1.0,0.0
2025-09-18,1913.362,1913.362,1855.874,1870.46,1620681700,12292923000.0,0.6511345661115902,0.6874608972142504,,,,0,1.8714762115828887,1.0,0.0
2025-09-19,1869.91,1875.54,1843.538,1855.799,1466393800,9897908400.0,0.6220186898249151,0.6618597182170138,,,,0,1.856807246334759,1.0,0.0
2025-09-22,1853.648,1853.648,1827.016,1838.286,1360870600,9254017200.0,0.6110808525379217,0.7172338690703115,,,,0,1.839284731609263,1.0,0.0
2025-09-23,1836.383,1836.383,1759.595,1810.602,1662295800,11906960700.0,0.6760054220124467,0.8885657960642416,,,,0,1.8115856910302286,1.0,0.0
2025-09-24,1804.815,1852.526,1796.534,1852.165,1507164200,10958751600.0,0.6547507528555944,0.9033605358987812,,,,0,1.8531712720006956,1.0,0.0
