symbol,code,name,change_date,total_shares
sz300162,300162,雷曼光电,2025-06-30,419510029.99999994
sz300163,300163,先锋新材,2025-06-30,474000000.0
sz300164,300164,通源石油,2025-06-30,588458629.0
sz300166,300166,东方国信,2025-06-30,1138745748.0
sz300168,300168,万达信息,2025-07-18,1440628576.0
sz300169,300169,天晟新材,2025-06-30,325984340.0
sz300170,300170,汉得信息,2025-10-29,1020196311.0
sz300171,300171,东富龙,2025-06-30,765828040.0
sz300172,300172,中电环保,2025-06-30,676710000.0
sz300174,300174,元力股份,2025-07-11,364210360.0
sz300176,300176,鸿特科技,2025-06-30,387280800.0
sz300177,300177,中海达,2025-06-30,744169066.0
sz300179,300179,四方达,2025-11-05,485723929.99999994
sz300180,300180,华峰超纤,2025-09-22,1761060155.0
sz300182,300182,捷成股份,2025-06-30,2663825631.9999995
sz300183,300183,东软载波,2025-06-30,462609137.0
sz300184,300184,力源信息,2025-12-11,1151032122.0
sz300185,300185,通裕重工,2025-12-31,3897148656.0
sz300187,300187,永清环保,2025-06-30,645622165.0
sz300188,300188,国投智能,2025-06-30,859477310.0
sz300189,300189,神农种业,2025-06-30,1024000000.0
sz300190,300190,维尔利,2026-03-16,919508861.9999999
sz300191,300191,潜能恒信,2025-06-30,320000000.0
sz300192,300192,科德教育,2025-06-30,329143329.0
sz300193,300193,佳士科技,2025-06-30,476249805.0
sz300194,300194,福安药业,2025-06-30,1189712382.0
sz300195,300195,长荣股份,2025-06-30,423707756.0
sz300196,300196,长海股份,2025-12-31,408716884.0
sz300197,300197,节能铁汉,2025-06-30,2965298080.0
sz300199,300199,翰宇药业,2025-06-30,883241336.0
sz300200,300200,高盟新材,2025-12-31,430973206.0
sz300201,300201,海伦哲,2025-11-07,1009043607.0
sz300203,300203,聚光科技,2025-06-30,448737600.0
sz300204,300204,舒泰神,2025-06-30,477772555.0
sz300206,300206,理邦仪器,2025-06-30,579663346.0
sz300207,300207,欣旺达,2025-09-17,1847462446.0
sz300209,300209,行云科技,2026-02-05,928636125.9999999
sz300210,300210,森远股份,2025-06-30,484219953.0
sz300212,300212,易华录,2025-06-30,719892421.9999999
sz300213,300213,佳讯飞鸿,2025-08-14,594364660.0
sz300214,300214,日科化学,2026-01-05,464902614.00000006
sz300215,300215,电科院,2025-06-30,749094187.0
sz300217,300217,东方电热,2025-06-30,1477976940.0
sz300218,300218,安利股份,2025-06-30,216987000.0
sz300219,300219,鸿利智汇,2025-06-30,707943506.0
sz300220,300220,金运激光,2025-06-30,151200000.0
sz300221,300221,银禧科技,2025-09-09,473754685.0
sz300222,300222,科大智能,2025-12-31,778281234.0
sz300223,300223,北京君正,2025-12-31,482540723.0
sz300224,300224,正海磁材,2025-09-19,930700417.0
sz300226,300226,上海钢联,2025-06-30,318721422.0
sz300227,300227,光韵达,2025-11-11,556611391.0
sz300228,300228,富瑞特装,2025-11-25,597425549.0
sz300229,300229,拓尔思,2025-06-30,873620932.0
sz300230,300230,永利股份,2025-06-30,813213441.0
sz300231,300231,银信科技,2025-12-31,444291799.0
sz300232,300232,洲明科技,2025-12-12,1087447151.0
sz300233,300233,金城医药,2025-12-31,383874587.0
sz300234,300234,开尔新材,2025-06-30,503171089.99999994
sz300235,300235,方直科技,2025-06-30,251746635.0
sz300236,300236,上海新阳,2025-12-31,313381402.0
sz300238,300238,冠昊生物,2025-12-31,265155701.0
sz300239,300239,东宝生物,2025-09-30,593607933.0
sz300240,300240,飞力达,2025-06-30,371562950.0
sz300241,300241,瑞丰光电,2025-06-30,690497309.0
sz300242,300242,佳云科技,2025-07-14,634555224.0
sz300243,300243,瑞丰高材,2026-03-16,251050171.99999997
sz300244,300244,迪安诊断,2025-06-30,624979436.0
sz300245,300245,天玑科技,2026-01-09,305049969.0
sz300246,300246,宝莱特,2026-01-12,264581233.0
sz300247,300247,融捷健康,2025-06-30,804040313.0
sz300248,300248,新开普,2025-06-30,476348393.0
sz300249,300249,依米康,2025-11-14,440487994.00000006
sz300250,300250,初灵信息,2025-12-22,213749479.0
sz300251,300251,光线传媒,2025-09-26,2933588432.0
sz300252,300252,金信诺,2026-03-12,662153834.0000001
sz300253,300253,卫宁健康,2026-01-20,2215528951.0
sz300254,300254,仟源医药,2026-03-23,256058563.0
sz300255,300255,常山药业,2025-06-30,919060877.9999999
sz300256,300256,星星科技,2025-09-22,2268393386.0
sz300257,300257,开山股份,2025-06-30,993635018.0
sz300258,300258,精锻科技,2025-11-21,585047243.0
sz300259,300259,新天科技,2026-03-25,1169801516.0
sz300260,300260,新莱应材,2025-06-30,407806752.0
sz300261,300261,雅本化学,2025-06-30,963309471.0
sz300263,300263,隆华科技,2025-08-29,1035006302.0
sz300264,300264,佳创视讯,2025-06-30,430857518.0
sz300265,300265,通光线缆,2025-11-03,467601335.00000006
sz300266,300266,兴源环境,2025-06-30,1553807314.0
sz300267,300267,尔康制药,2025-06-30,2062604870.0
sz300269,300269,联建光电,2025-06-30,549113825.0
sz300270,300270,中威电子,2025-06-30,302806028.0
sz300271,300271,华宇软件,2025-06-30,811860673.0
sz300272,300272,开能健康,2025-09-05,611469472.0
sz300274,300274,阳光电源,2025-09-30,2073211424.0
sz300275,300275,梅安森,2025-11-05,308005068.0
sz300276,300276,三丰智能,2025-06-30,1401042990.0
sz300277,300277,汽轮科技,2026-03-19,1516604765.0
sz300278,300278,华昌达,2026-01-13,1413886508.0
sz300279,300279,和晶科技,2025-12-29,489099490.0
sz300281,300281,金明精机,2025-06-30,418923580.0
sz300283,300283,温州宏丰,2025-08-28,496978222.0
sz300284,300284,苏交科,2025-06-30,1262827774.0
sz300285,300285,国瓷材料,2025-06-30,997048299.0
sz300286,300286,安科瑞,2026-03-10,250784654.99999997
sz300287,300287,飞利信,2025-06-30,1435273808.0000002
sz300288,300288,朗玛信息,2025-06-30,337941402.0
sz300289,300289,利德曼,2025-06-30,544011487.0
sz300290,300290,荣科科技,2025-06-30,639732569.0
sz300291,300291,百纳千成,2025-10-24,941889651.0
sz300292,300292,吴通控股,2025-06-30,1341764974.0
sz300293,300293,蓝英装备,2026-03-18,338438106.0
sz300294,300294,博雅生物,2025-12-31,504248738.0
sz300295,300295,三六五网,2025-06-30,189613714.0
sz300296,300296,利亚德,2025-06-30,2711977222.0
sz300298,300298,三诺生物,2025-12-31,560267306.0
sz300299,300299,富春股份,2025-06-30,690300085.0
sz300300,300300,海峡创新,2025-06-30,666847062.0
sz300302,300302,同有科技,2025-06-30,479263798.0
sz300303,300303,聚飞光电,2026-01-13,1416805527.0
sz300304,300304,云意电气,2025-12-31,878143717.9999999
sz300305,300305,裕兴股份,2025-12-31,375400372.0
sz300306,300306,远方信息,2025-06-30,268958778.0
sz300307,300307,慈星股份,2025-12-31,800553776.0000001
sz300308,300308,中际旭创,2025-06-30,1111118334.0
sz300310,300310,宜通世纪,2025-06-30,881658530.9999999
sz300314,300314,戴维医疗,2025-06-30,288000000.0
sz300315,300315,掌趣科技,2025-06-30,2707611003.0
sz300316,300316,晶盛机电,2025-06-30,1309533797.0
sz300317,300317,珈伟新能,2025-06-30,830188405.0
sz300318,300318,博晖创新,2025-06-30,816900494.9999999
sz300319,300319,麦捷科技,2026-02-24,887588324.0
sz300320,300320,海达股份,2025-12-31,601234191.0
sz300321,300321,同大股份,2025-12-31,88800000.0
sz300322,300322,硕贝德,2025-12-31,460038153.0
sz300323,300323,华灿光电,2025-12-31,1622998797.0
sz300324,300324,旋极信息,2025-06-30,1727590595.0
sz300327,300327,中颖电子,2026-03-05,341370172.0
sz300328,300328,宜安科技,2025-06-30,690423600.0
sz300329,300329,海伦钢琴,2025-06-30,252888780.0
sz300331,300331,苏大维格,2025-06-30,259662286.0
sz300332,300332,天壕能源,2026-03-18,865159951.0
sz300333,300333,兆日科技,2025-06-30,336000000.0
sz300334,300334,津膜科技,2025-06-30,302065356.0
sz300335,300335,迪森股份,2025-06-30,477012388.0
sz300337,300337,银邦股份,2025-12-31,821935631.0
sz300339,300339,润和软件,2025-06-30,796410840.9999999
sz300340,300340,科恒股份,2025-12-09,275514715.0
sz300341,300341,麦克奥迪,2025-06-30,517410336.0
sz300342,300342,天银机电,2025-06-30,425035113.0
sz300345,300345,华民股份,2025-12-29,580230043.0
sz300346,300346,南大光电,2025-06-30,691156903.0
sz300347,300347,泰格医药,2025-06-30,861026050.0
sz300348,300348,长亮科技,2025-11-10,811038200.0000001
sz300349,300349,金卡智能,2025-11-27,417213313.0
sz300350,300350,华鹏飞,2025-06-30,562012279.0
sz300351,300351,永贵电器,2025-12-31,388904971.0
sz300352,300352,北信源,2025-06-30,1449824087.0
sz300353,300353,东土科技,2025-06-30,614892881.0
sz300354,300354,东华测试,2025-06-30,138320201.0
sz300355,300355,蒙草生态,2025-06-30,1604242081.0
sz300357,300357,我武生物,2025-06-30,523584000.0
sz300359,300359,全通教育,2025-06-30,633333422.0
sz300360,300360,炬华科技,2025-06-30,514187126.0
sz300363,300363,博腾股份,2025-11-04,543442176.0
sz300364,300364,中文在线,2025-06-30,728500117.9999999
sz300365,300365,恒华科技,2025-06-30,599855469.0
sz300368,300368,汇金股份,2025-06-30,528943475.00000006
sz300369,300369,绿盟科技,2025-10-21,810621887.0
sz300370,300370,安控科技,2025-12-22,1565376225.0
sz300371,300371,汇中股份,2025-06-30,201217296.0
sz300373,300373,扬杰科技,2025-06-30,543347787.0
sz300374,300374,中铁装配,2025-12-31,245912337.0
sz300375,300375,鹏翎股份,2026-03-17,759738818.0
sz300376,300376,易事特,2025-06-30,2328240476.0
sz300377,300377,赢时胜,2025-06-30,751003080.0
sz300378,300378,鼎捷数智,2025-11-17,271551830.0
sz300380,300380,安硕信息,2025-06-30,138439050.0
sz300381,300381,溢多利,2025-06-30,491061461.0
sz300382,300382,斯莱克,2025-06-30,648399994.0
sz300383,300383,光环新网,2025-06-30,1797592847.0
sz300384,300384,三联虹普,2025-06-30,319007265.0
sz300385,300385,雪浪环境,2025-06-30,333145932.0
sz300386,300386,飞天诚信,2025-06-30,418044000.0
sz300387,300387,富邦科技,2025-06-30,289057018.0
sz300388,300388,节能国祯,2025-12-31,681042231.0
sz300389,300389,艾比森,2025-06-30,369100317.0
sz300390,300390,天华新能,2025-12-31,830750788.0
sz300393,300393,中来股份,2025-06-30,1089627358.0
sz300394,300394,天孚通信,2025-06-30,777415891.0
sz300395,300395,菲利华,2025-10-31,522267673.0
sz300396,300396,迪瑞医疗,2025-06-30,272700161.0
sz300397,300397,天和防务,2025-06-30,517636745.0
sz300398,300398,飞凯材料,2025-06-30,566946450.0
sz300399,300399,天利科技,2025-06-30,197600000.0
sz300400,300400,劲拓股份,2025-06-30,242625800.00000003
sz300401,300401,花园生物,2025-12-31,543469905.0
sz300402,300402,宝色股份,2025-06-30,246790497.0
sz300403,300403,汉宇集团,2025-06-30,603000000.0
sz300404,300404,博济医药,2026-03-24,385863039.0
sz300405,300405,科隆股份,2025-06-30,284372671.0
sz300406,300406,九强生物,2025-12-31,586308628.0
sz300407,300407,凯发电气,2026-01-26,320040493.0
sz300408,300408,三环集团,2025-12-31,1916497371.0
sz300409,300409,道氏技术,2025-06-30,782248953.0
sz300410,300410,正业科技,2025-06-30,367114797.00000006
sz300411,300411,金盾股份,2025-06-30,406520006.99999994
sz300412,300412,迦南科技,2025-06-30,497756637.0
sz300413,300413,芒果超媒,2025-06-30,1870720815.0
sz300414,300414,中光防雷,2025-06-30,326019466.0
sz300415,300415,伊之密,2025-06-30,468562084.00000006
sz300416,300416,苏试试验,2025-12-31,508547806.0
sz300417,300417,南华仪器,2025-06-30,134563200.0
sz300418,300418,昆仑万维,2025-06-30,1255356953.0
sz300420,300420,五洋自控,2025-06-30,1116383561.0
sz300421,300421,力星股份,2025-06-30,294030484.0
sz300422,300422,博世科,2025-06-30,533880389.0
sz300423,300423,昇辉科技,2025-06-30,497511290.0
sz300424,300424,航新科技,2026-02-12,245435122.99999997
sz300425,300425,中建环能,2025-06-30,682224853.0
sz300426,300426,华智数媒,2025-07-30,450382810.0
sz300427,300427,红相股份,2025-06-30,508520297.99999994
sz300428,300428,立中集团,2025-12-16,685581553.0
sz300429,300429,强力新材,2025-12-31,536304427.0
sz300430,300430,诚益通,2025-06-30,273046796.0
sz300432,300432,富临精工,2025-06-30,1709760242.0000002
sz300433,300433,蓝思科技,2026-02-10,5278740870.000001
sz300434,300434,金石亚药,2025-06-30,401743872.0
sz300435,300435,中泰股份,2025-06-30,385713000.0
sz300436,300436,广生堂,2025-06-30,159267000.0
sz300437,300437,清水源,2026-03-12,245203097.00000003
sz300438,300438,鹏辉能源,2025-06-30,503343360.0
sz300439,300439,美康生物,2025-06-30,384318815.00000006
sz300440,300440,运达科技,2025-12-16,439516600.00000006
sz300441,300441,鲍斯股份,2025-06-30,644415868.0
sz300442,300442,润泽科技,2025-08-08,1634343573.0
sz300443,300443,金雷股份,2025-12-31,320134598.0
sz300444,300444,双杰电气,2025-06-30,798625090.0
sz300445,300445,康斯特,2025-06-30,212430013.0
sz300446,300446,航天智造,2025-06-30,845410111.0
sz300447,300447,全信股份,2025-12-31,312310375.0
sz300448,300448,浩云科技,2025-06-30,676517078.9999999
sz300449,300449,汉邦高科,2025-07-11,386035989.0
sz300450,300450,先导智能,2026-03-11,1674221434.0
sz300451,300451,创业慧康,2025-06-30,1549124692.0
sz300452,300452,山河药辅,2025-12-31,234451214.0
sz300453,300453,三鑫医疗,2025-10-28,522084275.0
sz300454,300454,深信服,2026-03-16,431559055.0
sz300455,300455,航天智装,2025-12-31,717767936.0
sz300456,300456,赛微电子,2025-12-31,732213134.0
sz300457,300457,赢合科技,2025-12-31,645179428.0
sz300458,300458,全志科技,2025-12-31,825427382.0000001
sz300459,300459,汤姆猫,2025-06-30,3515810939.0
sz300461,300461,田中精机,2025-12-19,157056692.0
sz300463,300463,迈克生物,2025-09-05,604666624.0
sz300464,300464,星徽股份,2025-07-03,457819663.0
sz300465,300465,高伟达,2026-02-06,443749357.0
sz300466,300466,赛摩智能,2025-06-30,535529908.0
sz300467,300467,迅游科技,2025-06-30,203204896.99999997
sz300468,300468,四方精创,2025-06-30,530649275.0
sz300469,300469,信息发展,2025-06-30,248238824.0
sz300470,300470,中密控股,2025-07-11,207961737.0
sz300471,300471,厚普股份,2025-10-22,470158731.0
sz300473,300473,德尔股份,2026-02-26,172662383.0
sz300475,300475,香农芯创,2025-11-06,464885767.0
sz300476,300476,胜宏科技,2026-02-09,872557313.0
sz300478,300478,杭州高新,2025-06-30,126673000.0
sz300479,300479,神思电子,2025-06-30,197040865.0
sz300480,300480,光力科技,2025-12-31,352829602.0
sz300481,300481,濮阳惠成,2025-12-31,291855438.0
sz300482,300482,万孚生物,2025-12-31,468084909.0
sz300483,300483,首华燃气,2026-03-05,381796279.99999994
sz300484,300484,蓝海华腾,2025-07-10,207163900.0
sz300485,300485,赛升药业,2025-06-30,481666400.0
sz300486,300486,东杰智能,2025-09-30,477148936.00000006
sz300487,300487,蓝晓科技,2026-01-30,509133808.0
sz300488,300488,恒锋工具,2026-03-25,190539005.0
sz300489,300489,光智科技,2025-12-31,137672835.0
sz300490,300490,华自科技,2025-06-30,398670674.0
sz300491,300491,通合科技,2025-12-31,175673149.0
sz300492,300492,华图山鼎,2025-07-24,196681058.0
sz300493,300493,润欣科技,2026-01-14,512521047.00000006
sz300494,300494,盛天网络,2025-06-30,490510076.0
sz300496,300496,中科创达,2026-01-26,460771144.0
sz300497,300497,富祥药业,2025-09-02,538648934.0
sz300498,300498,温氏股份,2025-12-31,6653927263.0
sz300499,300499,高澜股份,2025-06-30,305248564.0
sz300500,300500,启迪设计,2025-06-30,173974869.0
sz300501,300501,海顺新材,2025-12-31,193538106.0
sz300502,300502,新易盛,2025-12-26,994009312.0000001
sz300503,300503,昊志机电,2025-10-15,308226785.0
sz300504,300504,天邑股份,2025-06-30,271024580.0
sz300505,300505,川金诺,2025-12-31,274867523.0
sz300507,300507,苏奥传感,2025-06-30,800646907.0000001
sz300508,300508,维宏股份,2026-03-09,108846330.0
sz300509,300509,新美星,2025-06-30,296400000.0
sz300510,300510,金冠股份,2025-06-30,824690700.0000001
sz300511,300511,雪榕生物,2025-10-14,640847016.0
sz300512,300512,中亚股份,2025-10-30,409237375.0
sz300513,300513,恒实科技,2025-06-30,313691155.0
sz300514,300514,友讯达,2025-06-30,200000000.0
sz300515,300515,三德科技,2025-06-30,205754500.0
sz300516,300516,久之洋,2025-12-31,180000000.0
sz300517,300517,海波重科,2025-12-31,200413473.0
sz300518,300518,新迅达,2025-06-30,199411576.0
sz300519,300519,新光药业,2025-06-30,160000000.0
sz300520,300520,科大国创,2025-09-15,292031018.0
sz300521,300521,爱司凯,2025-10-23,149730000.0
sz300522,300522,世名科技,2025-12-31,322451507.0
sz300523,300523,辰安科技,2025-06-30,232637638.0
sz300525,300525,博思软件,2026-01-12,758453478.0
sz300528,300528,幸福蓝海,2025-06-30,372608054.0
sz300529,300529,健帆生物,2025-12-31,798605275.0
sz300530,300530,领湃科技,2026-03-23,171951354.0
sz300531,300531,优博讯,2025-09-19,321078965.0
sz300532,300532,今天国际,2025-12-03,454028785.99999994
sz300533,300533,冰川网络,2025-06-30,234461970.0
sz300534,300534,陇神戎发,2025-06-30,303345000.0
sz300535,300535,达威股份,2026-01-15,107019863.0
sz300536,300536,农尚环境,2025-06-30,293288133.0
sz300537,300537,广信材料,2026-01-12,207806521.0
sz300538,300538,同益股份,2025-06-30,181918573.0
sz300539,300539,横河精密,2026-02-24,268100662.0
sz300540,300540,蜀道装备,2025-06-30,229559110.0
sz300541,300541,先进数通,2025-06-30,430044492.0
sz300542,300542,新晨科技,2025-06-30,298559899.0
sz300543,300543,朗科智能,2025-06-30,306371334.0
sz300545,300545,联得装备,2025-08-11,185461375.99999997
sz300546,300546,雄帝科技,2025-06-30,186632691.0
sz300547,300547,川环科技,2025-06-30,216906174.0
sz300548,300548,长芯博创,2026-02-04,291571378.0
sz300549,300549,优德精密,2025-06-30,133340000.0
sz300550,300550,和仁科技,2025-06-30,262560141.0
sz300551,300551,古鳌科技,2025-07-18,340062839.0
sz300552,300552,万集科技,2025-06-30,213133112.0
sz300553,300553,集智股份,2025-12-31,111021841.0
sz300554,300554,三超新材,2025-12-31,114211577.0
sz300556,300556,丝路视觉,2026-02-27,121565313.0
sz300557,300557,理工光科,2025-11-12,120867878.0
sz300558,300558,贝达药业,2025-06-30,420733843.0
sz300559,300559,佳发教育,2025-06-30,399514567.0
sz300560,300560,中富通,2025-06-30,229743622.0
sz300562,300562,乐心医疗,2025-12-31,218613688.0
sz300563,300563,神宇股份,2026-01-20,182136526.0
sz300564,300564,筑博设计,2025-06-30,161315200.0
sz300565,300565,科信技术,2025-07-28,249704612.00000003
sz300566,300566,激智科技,2026-01-23,262104623.0
sz300567,300567,精测电子,2025-12-31,279745187.0
sz300568,300568,星源材质,2026-01-21,1345710639.0
sz300569,300569,天能重工,2025-12-31,1022717215.0
sz300570,300570,太辰光,2025-06-30,227126866.99999997
sz300571,300571,平治信息,2025-06-30,139528294.0
sz300572,300572,安车检测,2025-06-30,228988812.0
sz300573,300573,兴齐眼药,2025-11-07,246429527.00000003
sz300575,300575,中旗股份,2025-06-30,476992400.0
sz300576,300576,容大感光,2025-07-15,366367572.0
sz300577,300577,开润股份,2026-01-09,239836247.0
sz300578,300578,会畅科技,2025-06-30,198269739.99999997
sz300579,300579,数字认证,2025-06-30,270000000.0
sz300580,300580,贝斯特,2026-02-10,502322762.0
sz300581,300581,晨曦航空,2025-06-30,550109546.0
sz300582,300582,英飞特,2025-09-02,298536488.0
sz300583,300583,赛托生物,2025-06-30,189702126.0
sz300584,300584,海辰药业,2025-06-30,120000000.0
sz300585,300585,奥联电子,2025-06-30,171111110.99999997
sz300586,300586,美联新材,2025-06-30,711216645.0
sz300587,300587,天铁科技,2025-08-29,1298268797.0
sz300588,300588,熙菱信息,2025-06-30,191471030.0
sz300589,300589,江龙船艇,2025-06-30,377667996.0
sz300590,300590,移为通信,2025-08-31,459917538.0
sz300591,300591,万里马,2025-06-30,405673777.0
sz300592,300592,华凯易佰,2025-07-09,404361469.0
sz300593,300593,新雷能,2025-06-30,542498469.0
sz300594,300594,朗进科技,2025-11-03,91873450.0
sz300595,300595,欧普康视,2025-12-31,895289123.0
sz300596,300596,利安隆,2025-06-30,229619667.0
sz300597,300597,吉大通信,2025-06-30,272570030.0
sz300598,300598,诚迈科技,2025-06-30,216981741.0
sz300599,300599,雄塑科技,2025-06-30,358131567.0
sz300600,300600,国瑞科技,2025-06-30,294234480.0
sz300601,300601,康泰生物,2026-01-30,1116929755.0
sz300602,300602,飞荣达,2025-06-30,581863431.0
sz300603,300603,立昂技术,2026-02-02,464798231.0
sz300604,300604,长川科技,2026-03-27,634418614.0
sz300605,300605,恒锋信息,2025-12-31,165139044.0
sz300606,300606,金太阳,2025-07-10,138347826.0
sz300607,300607,拓斯达,2025-06-30,476972411.99999994
sz300608,300608,思特奇,2025-12-31,331239674.0
sz300609,300609,汇纳科技,2025-06-30,120114387.0
sz300610,300610,晨化股份,2025-06-30,215007980.0
sz300611,300611,美力科技,2025-06-30,211074680.0
sz300612,300612,宣亚国际,2025-06-30,180454496.0
sz300613,300613,富瀚微,2026-03-16,232804819.0
sz300614,300614,百川畅银,2025-12-31,160440679.0
sz300615,300615,欣天科技,2025-06-30,193229199.99999997
sz300616,300616,尚品宅配,2025-06-30,224515980.00000003
sz300617,300617,安靠智电,2026-01-19,165707664.0
sz300618,300618,寒锐钴业,2025-10-29,309697091.0
sz300619,300619,金银河,2025-07-01,173999658.00000003
sz300620,300620,光库科技,2025-12-31,249180544.99999997
sz300621,300621,维业股份,2025-06-30,208056699.99999997
sz300622,300622,博士眼镜,2025-08-25,227854160.0
sz300623,300623,捷捷微电,2025-10-31,832079918.9999999
sz300624,300624,万兴科技,2025-06-30,193336324.0
sz300625,300625,三雄极光,2025-06-30,279331000.0
sz300626,300626,华瑞股份,2025-06-30,180000000.0
sz300627,300627,华测导航,2026-01-14,786892451.0
sz300628,300628,亿联网络,2025-09-22,1266730887.0
sz300629,300629,新劲刚,2025-06-30,251423424.0
sz300631,300631,久吾高科,2025-06-30,125043424.0
sz300632,300632,光莆股份,2025-06-30,305181620.0
sz300633,300633,开立医疗,2025-06-30,432712405.0
sz300634,300634,彩讯股份,2026-03-19,451210899.99999994
sz300635,300635,中达安,2026-01-21,140014000.0
sz300636,300636,同和药业,2025-06-30,419951495.0
sz300637,300637,扬帆新材,2025-06-30,234750130.0
sz300638,300638,广和通,2025-12-29,899265844.0000001
sz300639,300639,凯普生物,2025-06-30,646500674.0
sz300640,300640,德艺文创,2025-06-30,310993427.0
sz300641,300641,正丹股份,2026-01-07,525544810.0
sz300642,300642,透景生命,2025-12-23,162544041.0
sz300643,300643,万通智控,2025-07-04,231253546.0
sz300644,300644,南京聚隆,2025-12-31,110644111.0
sz300645,300645,正元智慧,2025-12-31,142106470.0
sz300647,300647,超频三,2025-06-30,457321024.00000006
sz300648,300648,星云股份,2025-10-20,174281400.0
sz300649,300649,杭州园林,2025-06-30,132416609.00000001
sz300650,300650,太龙股份,2026-03-20,241402671.99999997
sz300651,300651,金陵体育,2025-07-17,141209688.0
sz300652,300652,雷迪克,2025-06-30,133390572.0
sz300653,300653,正海生物,2025-06-30,180000000.0
sz300654,300654,世纪天鸿,2025-06-30,366124852.0
sz300655,300655,晶瑞电材,2026-02-27,1072974990.0
sz300656,300656,民德电子,2025-06-30,171125072.0
sz300657,300657,弘信电子,2026-03-09,482125646.0
sz300658,300658,延江股份,2025-06-30,332764105.0
sz300659,300659,中孚信息,2025-06-30,260392378.0
sz300660,300660,江苏雷利,2025-06-30,447136547.99999994
sz300661,300661,圣邦股份,2025-12-31,620138644.0
sz300662,300662,科锐国际,2025-06-30,196806359.0
sz300663,300663,科蓝软件,2026-01-09,478451301.0
sz300664,300664,鹏鹞环保,2025-06-30,756256332.0
sz300665,300665,飞鹿股份,2025-08-20,218945730.0
sz300666,300666,江丰电子,2025-08-08,265320683.0
sz300667,300667,必创科技,2025-06-30,204636038.99999997
sz300668,300668,杰恩设计,2025-06-30,120381273.0
sz300669,300669,沪宁股份,2025-06-30,192705526.0
sz300670,300670,大烨智能,2025-06-30,316920479.0
sz300671,300671,富满微,2025-12-11,221386460.0
sz300672,300672,国科微,2025-12-08,217102452.0
sz300673,300673,佩蒂股份,2026-03-20,247305855.0
sz300674,300674,宇信科技,2025-06-30,704057060.0
sz300675,300675,建科院,2025-12-31,146666700.0
sz300676,300676,华大基因,2025-06-30,418317074.99999994
sz300677,300677,英科医疗,2026-03-05,654753263.0
sz300678,300678,中科信息,2025-06-30,296386293.0
sz300679,300679,电连技术,2025-07-16,424820000.0
sz300680,300680,隆盛科技,2025-11-06,227716078.00000003
sz300681,300681,英搏尔,2026-02-10,306055340.0
sz300682,300682,朗新科技,2025-11-05,1078235821.0
sz300683,300683,海特生物,2025-06-30,130894391.0
sz300684,300684,中石科技,2025-11-21,299509223.0
sz300685,300685,艾德生物,2025-06-30,391536144.0
sz300686,300686,智动力,2025-10-15,260624220.0
sz300687,300687,赛意信息,2025-07-31,408411610.0
sz300688,300688,创业黑马,2025-06-30,167379464.0
sz300689,300689,澄天伟业,2025-06-30,115600000.0
sz300690,300690,双一科技,2025-06-30,165348919.0
sz300691,300691,联合光电,2025-06-30,269048766.0
sz300692,300692,中赋科技,2025-12-31,460360309.0
sz300693,300693,盛弘股份,2025-06-30,312795823.0
sz300694,300694,蠡湖股份,2025-11-07,217070376.0
sz300695,300695,兆丰股份,2025-12-31,102256924.0
sz300696,300696,爱乐达,2025-06-30,293152983.0
sz300697,300697,电工合金,2025-06-30,432640000.0
sz300698,300698,万马科技,2025-06-30,134000000.0
sz300699,300699,光威复材,2025-06-30,831352000.0
sz300700,300700,岱勒新材,2025-10-30,397028823.0
sz300701,300701,森霸传感,2025-06-30,282735119.0
sz300702,300702,天宇股份,2025-06-30,347977159.0
sz300703,300703,创源股份,2025-10-27,180391840.0
sz300705,300705,九典制药,2026-02-24,500291126.0
sz300706,300706,阿石创,2025-12-19,153301499.0
sz300707,300707,威唐工业,2025-12-31,176540986.0
sz300708,300708,聚灿光电,2025-12-31,938915144.0
sz300709,300709,精研科技,2025-06-30,186076681.0
sz300710,300710,万隆光电,2025-06-30,99490300.0
sz300711,300711,广哈通信,2025-12-31,249170606.0
sz300712,300712,永福股份,2025-06-30,187546035.0
sz300713,300713,英可瑞,2025-06-30,158720810.0
sz300715,300715,凯伦股份,2026-03-19,378055430.0
sz300717,300717,华信新材,2025-06-30,102775000.0
sz300718,300718,长盛轴承,2025-06-30,298779030.0
sz300719,300719,安达维尔,2025-06-30,254227150.0
sz300720,300720,海川智能,2025-06-30,194877256.00000003
sz300721,300721,怡达股份,2025-06-30,164846739.00000003
sz300722,300722,新余国科,2025-06-30,276756480.0
sz300723,300723,一品红,2026-03-13,451692766.0
sz300724,300724,捷佳伟创,2025-10-16,348292005.99999994
sz300725,300725,药石科技,2025-09-17,233807341.0
sz300726,300726,宏达电子,2025-06-30,411839845.0
sz300727,300727,润禾材料,2025-12-01,180136352.0
sz300729,300729,乐歌股份,2025-12-31,341612707.0
sz300730,300730,科创信息,2025-06-30,241138947.0
sz300731,300731,科创新源,2026-03-11,126631804.0
sz300732,300732,设研院,2025-09-30,370560072.0
sz300733,300733,西菱动力,2025-06-30,305676280.0
sz300735,300735,光弘科技,2025-06-30,767460689.0
sz300736,300736,百邦科技,2025-10-17,127934324.0
sz300737,300737,科顺股份,2025-12-31,1109970259.0
sz300738,300738,奥飞数据,2025-12-31,985178985.0
sz300739,300739,明阳电路,2025-12-31,373455157.00000006
sz300740,300740,水羊股份,2026-03-16,390251651.0
