candidate,version,lookback,halflife,exit_buffer,target_vol,scale_threshold,execution_hedge_ratio,signal_spread_hedge_ratio,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,final_nav,holding_days,holding_day_ratio,avg_execution_scale,avg_target_vol_turnover,cost_total,cost_days
v2_0_lb15_gap13_tv30_thr20_exec1p00,v2_0,15,,0.13,0.3,0.2,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2738353417775767,0.2318007192691767,1.1813394826423624,-0.413045842468085,6.928170501585083,1900,0.9844559585492229,1.4157792877852866,0.0009238581514291,0.4548564792247063,1820
v2_0_lb15_gap13_tv30_thr20_exec1p00,v2_0,15,,0.13,0.3,0.2,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.3370297887212916,0.2573947731507949,1.3093886274211266,-0.4130458424680849,4.271880327855818,1170,0.975,1.3645450211880028,0.0014858718602151,0.2897544300443804,1090
v2_0_lb15_gap13_tv30_thr20_exec1p00,v2_0,15,,0.13,0.3,0.2,1.0,,last_3y,2023-05-22,2026-05-20,714,0.2859957601260139,0.2607438461126206,1.0968456758994285,-0.413045842468085,2.124199085360269,684,0.957983193277311,1.2723445734252146,0.0024972636306136,0.165602380864054,604
v2_0_lb15_gap13_tv30_thr20_exec1p00,v2_0,15,,0.13,0.3,0.2,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0914928602386484,0.2777539804968053,0.3294025168424213,-0.1842992034709161,1.0914274575286371,232,1.0,1.3984079002106145,0.0,0.0505064390030172,232
v2_0_lb15_gap13_tv30_thr30_exec1p00,v2_0,15,,0.13,0.3,0.3,1.0,,full,2010-05-05,2026-05-20,3884,0.3588925950213184,0.1896791740559609,1.892103320290896,-0.4173943210619176,136.9089148442908,3852,0.991761071060762,1.4606604901974878,0.0007688543851279,0.8756211315255327,3730
v2_0_lb15_gap13_tv30_thr30_exec1p00,v2_0,15,,0.13,0.3,0.3,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.3214281462898223,0.2219871531181614,1.4479583245014611,-0.4173943210619175,16.22818053207641,2386,0.9875827814569536,1.4502091655327165,0.0008221152449656,0.5876052298861999,2316
v2_0_lb15_gap13_tv30_thr30_exec1p00,v2_0,15,,0.13,0.3,0.3,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2795502438685211,0.2372758553096317,1.1781655723197106,-0.4173943210619175,7.180681175359302,1900,0.9844559585492229,1.4376711626564986,0.0010291349387756,0.4630781807058732,1830
v2_0_lb15_gap13_tv30_thr30_exec1p00,v2_0,15,,0.13,0.3,0.3,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.3466381832752585,0.2652913084553641,1.3066322650882518,-0.4173943210619174,4.427577330350621,1170,0.975,1.3997544532725354,0.0016551920265307,0.2979761315255474,1100
v2_0_lb15_gap13_tv30_thr30_exec1p00,v2_0,15,,0.13,0.3,0.3,1.0,,last_3y,2023-05-22,2026-05-20,714,0.301458085003411,0.2737379448826462,1.1012652452426668,-0.4173943210619174,2.2016196601212696,684,0.957983193277311,1.3315200895336732,0.0027818353387071,0.173824082345221,614
v2_0_lb15_gap13_tv30_thr30_exec1p00,v2_0,15,,0.13,0.3,0.3,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0930690517061667,0.297926553164623,0.3123892473415764,-0.1969751993462358,1.0930024749924756,232,1.0,1.5,0.0,0.0550622950819657,232
v2_0_lb15_gap13_tv30_thr50_exec1p00,v2_0,15,,0.13,0.3,0.5,1.0,,full,2010-05-05,2026-05-20,3884,0.3476762860956239,0.1757948025706513,1.977739279043213,-0.3898662306343895,119.86466458342872,3852,0.991761071060762,1.4095793151970215,0.000528751602178,0.8373826463435895,3736
v2_0_lb15_gap13_tv30_thr50_exec1p00,v2_0,15,,0.13,0.3,0.5,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.3039733245167366,0.2027705257868688,1.4991001445458672,-0.3898662306343894,14.20787987757384,2386,0.9875827814569536,1.3680902567157418,0.0004361221948921,0.5493667447042567,2322
v2_0_lb15_gap13_tv30_thr50_exec1p00,v2_0,15,,0.13,0.3,0.5,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2584538790945516,0.2146517807509403,1.2040611924595896,-0.3898662306343893,6.2867340782291965,1900,0.9844559585492229,1.3348736063343172,0.0005459436387872,0.4248396955239299,1836
v2_0_lb15_gap13_tv30_thr50_exec1p00,v2_0,15,,0.13,0.3,0.5,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.3112974984100081,0.2322618488636987,1.3402868354530788,-0.3898662306343893,3.876373370012143,1170,0.975,1.23442171685436,0.0008780593523828,0.2597376463436042,1106
v2_0_lb15_gap13_tv30_thr50_exec1p00,v2_0,15,,0.13,0.3,0.5,1.0,,last_3y,2023-05-22,2026-05-20,714,0.2449518259922143,0.2174305753386431,1.126574887688668,-0.3898662306343891,1.9275326402291064,684,0.957983193277311,1.0536499442930425,0.0014757300040047,0.1355855971632778,620
v2_0_lb15_gap13_tv30_thr50_exec1p00,v2_0,15,,0.13,0.3,0.5,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0824162933468177,0.2053335485290285,0.4013776313575293,-0.1376906813826742,1.082357620823972,232,1.0,1.0337203955112382,0.0,0.034152177316866,232
v2_0_lb15_gap20_tv15_thr10_exec1p00,v2_0,15,,0.2,0.15,0.1,1.0,,full,2010-05-05,2026-05-20,3884,0.2969509891607504,0.1402864832045126,2.116746976455665,-0.2859580678919949,64.7760637343135,3867,0.9956230690010298,1.239467848406026,0.005580584058839,0.7374112105094168,3089
v2_0_lb15_gap20_tv15_thr10_exec1p00,v2_0,15,,0.2,0.15,0.1,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.2347424821801222,0.1527891979722351,1.5363814019285555,-0.2859580678919947,8.234524856456456,2401,0.9937913907284768,1.1024079434146346,0.0078447986203867,0.4517698240510037,1675
v2_0_lb15_gap20_tv15_thr10_exec1p00,v2_0,15,,0.2,0.15,0.1,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.1812408064818793,0.1567982300058535,1.1558855382175766,-0.2859580678919948,3.788868039347243,1915,0.9922279792746114,1.023924665362035,0.0082000972602351,0.3329159744678151,1189
v2_0_lb15_gap20_tv15_thr10_exec1p00,v2_0,15,,0.2,0.15,0.1,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.2209077752390245,0.1604548773017254,1.3767594912283103,-0.2859580678919949,2.7124076860807738,1185,0.9875,0.8537669755242189,0.0079398993235223,0.1871149095604607,523
v2_0_lb15_gap20_tv15_thr10_exec1p00,v2_0,15,,0.2,0.15,0.1,1.0,,last_3y,2023-05-22,2026-05-20,714,0.1974577363411342,0.1634862944610052,1.207793821446188,-0.285958067891994,1.7155588445875063,699,0.9789915966386554,0.7994561538593038,0.0081768434025457,0.1075120009529821,269
v2_0_lb15_gap20_tv15_thr10_exec1p00,v2_0,15,,0.2,0.15,0.1,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0774639634029674,0.161875138598787,0.4785414491286675,-0.1230523125363366,1.0774089410627514,232,1.0,0.813788288150191,0.0084321008124164,0.031670923929587,59
v2_0_lb15_gap20_tv15_thr20_exec1p00,v2_0,15,,0.2,0.15,0.2,1.0,,full,2010-05-05,2026-05-20,3884,0.3000387718000745,0.141006418860082,2.1278376844517792,-0.2729888923064667,67.29469138511756,3867,0.9956230690010298,1.2404441461277502,0.0038601389454454,0.7312526490934645,2994
v2_0_lb15_gap20_tv15_thr20_exec1p00,v2_0,15,,0.2,0.15,0.2,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.2389743097617123,0.1538593604293195,1.553199682456065,-0.2729888923064664,8.52109913636647,2401,0.9937913907284768,1.104979530119656,0.0053627544400207,0.4464448066218821,1580
v2_0_lb15_gap20_tv15_thr20_exec1p00,v2_0,15,,0.2,0.15,0.2,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.1832001557282925,0.1576540657972375,1.1620388906678143,-0.2729888923064665,3.839420882656822,1915,0.9922279792746114,1.0228965481514645,0.0060099530739334,0.3277083803474175,1094
v2_0_lb15_gap20_tv15_thr20_exec1p00,v2_0,15,,0.2,0.15,0.2,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.2175322478502266,0.1609712431650388,1.3513733482644317,-0.2729888923064668,2.6751236209643663,1185,0.9875,0.8508018010351808,0.0058980289070663,0.1832836085749282,456
v2_0_lb15_gap20_tv15_thr20_exec1p00,v2_0,15,,0.2,0.15,0.2,1.0,,last_3y,2023-05-22,2026-05-20,714,0.1900574781885413,0.1645249267511213,1.155189562710114,-0.2729888923064666,1.6839986894833243,699,0.9789915966386554,0.7997617453786754,0.0058269037177832,0.1048176226294834,279
v2_0_lb15_gap20_tv15_thr20_exec1p00,v2_0,15,,0.2,0.15,0.2,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0612132842880255,0.1699231594422169,0.3602409729725003,-0.1294421872752064,1.061170129985641,232,1.0,0.8533267506057285,0.0036213778195379,0.0311028127636711,69
v2_0_lb15_gap20_tv15_thr30_exec1p00,v2_0,15,,0.2,0.15,0.3,1.0,,full,2010-05-05,2026-05-20,3884,0.3024037035697329,0.1444646154093053,2.093271786402127,-0.2968570375971014,69.2854921643948,3867,0.9956230690010298,1.25365400176429,0.0034517314840181,0.7368383833375896,2935
v2_0_lb15_gap20_tv15_thr30_exec1p00,v2_0,15,,0.2,0.15,0.3,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.2411049134638916,0.1585458460779872,1.52072677669079,-0.2968570375971014,8.668751086042928,2401,0.9937913907284768,1.1239729207167677,0.0046213725886525,0.4505511291225611,1521
v2_0_lb15_gap20_tv15_thr30_exec1p00,v2_0,15,,0.2,0.15,0.3,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.185170981844458,0.1633349737866573,1.1336885025390957,-0.2968570375971016,3.890864213611463,1915,0.9922279792746114,1.050223704532431,0.0047554571698204,0.3324867345562038,1035
v2_0_lb15_gap20_tv15_thr30_exec1p00,v2_0,15,,0.2,0.15,0.3,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.224595545937341,0.1685012764632455,1.3329011545282332,-0.2968570375971014,2.753614562730844,1185,0.9875,0.8877442278956106,0.0039334058272622,0.1875899423448301,359
v2_0_lb15_gap20_tv15_thr30_exec1p00,v2_0,15,,0.2,0.15,0.3,1.0,,last_3y,2023-05-22,2026-05-20,714,0.1967398656338095,0.1779155710224571,1.1058046493804432,-0.2968570375971014,1.7124802039704692,699,0.9789915966386554,0.8589926283068591,0.0054455247541845,0.111194302561024,242
v2_0_lb15_gap20_tv15_thr30_exec1p00,v2_0,15,,0.2,0.15,0.3,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0471074725486158,0.180181958906188,0.2614438916891917,-0.142332878353778,1.0470744819623443,232,1.0,0.8919107993728651,0.0054448327127116,0.0323371829130026,37
v2_0_lb15_gap20_tv15_thr50_exec1p00,v2_0,15,,0.2,0.15,0.5,1.0,,full,2010-05-05,2026-05-20,3884,0.3033791556885667,0.1454969849716829,2.08512331542548,-0.3143520287688566,70.12260462287111,3867,0.9956230690010298,1.254857241072817,0.0013155350875695,0.728869571905189,2535
v2_0_lb15_gap20_tv15_thr50_exec1p00,v2_0,15,,0.2,0.15,0.5,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.2358967944490391,0.1595123750429391,1.4788620280121716,-0.3143520287688566,8.311820223639883,2401,0.9937913907284768,1.1193565911948766,0.0017009678311755,0.4408536702658562,1121
v2_0_lb15_gap20_tv15_thr50_exec1p00,v2_0,15,,0.2,0.15,0.5,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.1768556537923922,0.1625706628139789,1.0878694269381115,-0.3143520287688567,3.677832576171422,1915,0.9922279792746114,1.0235054530190786,0.0021292944456581,0.3163266210855295,635
v2_0_lb15_gap20_tv15_thr50_exec1p00,v2_0,15,,0.2,0.15,0.5,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.1958516786518231,0.1662814447877993,1.177832432847573,-0.3143520287688566,2.4453071642878625,1185,0.9875,0.8420074024339003,0.0008553811734272,0.1726528701345042,130
v2_0_lb15_gap20_tv15_thr50_exec1p00,v2_0,15,,0.2,0.15,0.5,1.0,,last_3y,2023-05-22,2026-05-20,714,0.1423308746450802,0.1660415045513819,0.8572005838518261,-0.3143520287688567,1.4897001106059924,699,0.9789915966386554,0.7414090657652379,0.0014376154175247,0.0976175113613495,78
v2_0_lb15_gap20_tv15_thr50_exec1p00,v2_0,15,,0.2,0.15,0.5,1.0,,last_1y,2025-05-20,2026-05-20,232,0.071692268411984,0.1585286752651265,0.4522353340307959,-0.1068808895709833,1.071641480528264,232,1.0,0.7980721136310506,0.0,0.0293445368944576,25
v2_0_lb15_gap20_tv20_thr10_exec1p00,v2_0,15,,0.2,0.2,0.1,1.0,,full,2010-05-05,2026-05-20,3884,0.331977641581185,0.16461444218681,2.0166981534004504,-0.3621627696288806,99.3261880837338,3867,0.9956230690010298,1.3590834329233832,0.0035426235081874,0.8026425606766503,3456
v2_0_lb15_gap20_tv20_thr10_exec1p00,v2_0,15,,0.2,0.2,0.1,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.2796902142638735,0.1870581640332777,1.4952045301487966,-0.3621627696288805,11.773399223995265,2401,0.9937913907284768,1.286912273789081,0.0052812705735926,0.5146266590373175,2042
v2_0_lb15_gap20_tv20_thr10_exec1p00,v2_0,15,,0.2,0.2,0.1,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2292221711612008,0.1959564308776597,1.169760901107194,-0.3621627696288808,5.209519700044617,1915,0.9922279792746114,1.2332539137173162,0.0066111656506735,0.3900996098569909,1556
v2_0_lb15_gap20_tv20_thr10_exec1p00,v2_0,15,,0.2,0.2,0.1,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.2775273222492742,0.2111975005628332,1.3140653725052358,-0.3621627696288801,3.4023436661445934,1185,0.9875,1.1171638736350389,0.0089918230830265,0.2335489495030809,849
v2_0_lb15_gap20_tv20_thr10_exec1p00,v2_0,15,,0.2,0.2,0.1,1.0,,last_3y,2023-05-22,2026-05-20,714,0.2460278090736785,0.2145542433769352,1.146692813907435,-0.3621627696288805,1.9325267275527975,699,0.9789915966386554,1.04824487344006,0.0091970725933423,0.1322227661590375,435
v2_0_lb15_gap20_tv20_thr10_exec1p00,v2_0,15,,0.2,0.2,0.1,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0818146745604277,0.2134787860651724,0.3832449868599626,-0.162877642872115,1.0817564462973324,232,1.0,1.0798013854431383,0.0098873461144576,0.0386408521136923,126
v2_0_lb15_gap20_tv20_thr20_exec1p00,v2_0,15,,0.2,0.2,0.2,1.0,,full,2010-05-05,2026-05-20,3884,0.3313027760902431,0.1666052074964487,1.9885499443185477,-0.3762943779277075,98.52198956174404,3867,0.9956230690010298,1.3656591626369052,0.0028725172196895,0.804808424303558,3627
v2_0_lb15_gap20_tv20_thr20_exec1p00,v2_0,15,,0.2,0.2,0.2,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.2786501710936859,0.1898706623648914,1.467578864596675,-0.3762943779277072,11.67807541828602,2401,0.9937913907284768,1.2974835213914488,0.0042039970535075,0.5167925226642253,2213
v2_0_lb15_gap20_tv20_thr20_exec1p00,v2_0,15,,0.2,0.2,0.2,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2279732588773428,0.1993138450083683,1.143790381785928,-0.3762943779277071,5.167340611891923,1915,0.9922279792746114,1.2464871438765497,0.0052626201457379,0.3922654734838986,1727
v2_0_lb15_gap20_tv20_thr20_exec1p00,v2_0,15,,0.2,0.2,0.2,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.2749465981060635,0.2137874950982785,1.2860742766066369,-0.3762943779277077,3.368121634707907,1185,0.9875,1.1200921303014952,0.0070998711969919,0.2319599747974363,997
v2_0_lb15_gap20_tv20_thr20_exec1p00,v2_0,15,,0.2,0.2,0.2,1.0,,last_3y,2023-05-22,2026-05-20,714,0.2367374613472592,0.220437811498129,1.0739421687157722,-0.3762943779277076,1.8896893883822716,699,0.9789915966386554,1.061307245798705,0.0065401131598785,0.1314699914393013,593
v2_0_lb15_gap20_tv20_thr20_exec1p00,v2_0,15,,0.2,0.2,0.2,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0772816719655167,0.2199031860961439,0.3514349807179619,-0.1652983105090956,1.0772267836890606,232,1.0,1.0959815679889886,0.0079778991792944,0.0385744478811838,232
v2_0_lb15_gap20_tv20_thr30_exec1p00,v2_0,15,,0.2,0.2,0.3,1.0,,full,2010-05-05,2026-05-20,3884,0.334167304646972,0.1670642166154154,2.000232673500817,-0.3545453946476897,101.97807348158562,3867,0.9956230690010298,1.3733361869268892,0.00163244474276,0.8055676852371285,3708
v2_0_lb15_gap20_tv20_thr30_exec1p00,v2_0,15,,0.2,0.2,0.3,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.2830669227068803,0.1905207739556353,1.4857535838731963,-0.3545453946476899,12.087734306087375,2401,0.9937913907284768,1.309825227658956,0.0022104368298344,0.5175517835977956,2294
v2_0_lb15_gap20_tv20_thr30_exec1p00,v2_0,15,,0.2,0.2,0.3,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2332787655613561,0.2000925346624902,1.165854418081331,-0.3545453946476896,5.348607381640958,1915,0.9922279792746114,1.2619366580435427,0.0027670546014923,0.393024734417469,1808
v2_0_lb15_gap20_tv20_thr30_exec1p00,v2_0,15,,0.2,0.2,0.3,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.2825326537821981,0.2137797909305775,1.321605997238286,-0.3545453946476901,3.469510349709568,1185,0.9875,1.1351539452347763,0.003919782811084,0.2313895948446441,1078
v2_0_lb15_gap20_tv20_thr30_exec1p00,v2_0,15,,0.2,0.2,0.3,1.0,,last_3y,2023-05-22,2026-05-20,714,0.2406710279840056,0.2200211175714366,1.0938542201789532,-0.3545453946476895,1.907748808159831,699,0.9789915966386554,1.070950041802304,0.0056961671788818,0.1327837529759706,592
v2_0_lb15_gap20_tv20_thr30_exec1p00,v2_0,15,,0.2,0.2,0.3,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0625841054902234,0.227913239545471,0.2745961823676208,-0.1740930711734883,1.0625399566001816,232,1.0,1.1416162630297917,0.0053805826688134,0.0401704459417128,232
v2_0_lb15_gap20_tv20_thr50_exec1p00,v2_0,15,,0.2,0.2,0.5,1.0,,full,2010-05-05,2026-05-20,3884,0.3186777595028371,0.1626169318828658,1.9596837537949805,-0.3872314596200675,84.55761627596969,3867,0.9956230690010298,1.3387522303283108,0.0019806082721141,0.7852137472281533,3002
v2_0_lb15_gap20_tv20_thr50_exec1p00,v2_0,15,,0.2,0.2,0.5,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.2592524023586342,0.1842129232528571,1.4073518718487266,-0.3872314596200678,10.022840834354175,2401,0.9937913907284768,1.254227509352301,0.002770150053349,0.4971978455888204,1588
v2_0_lb15_gap20_tv20_thr50_exec1p00,v2_0,15,,0.2,0.2,0.5,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2047266388291315,0.1925341460710007,1.0633263917436997,-0.3872314596200675,4.434928756222105,1915,0.9922279792746114,1.1923386852824662,0.0034677111548659,0.3726707964084938,1102
v2_0_lb15_gap20_tv20_thr50_exec1p00,v2_0,15,,0.2,0.2,0.5,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.231483932894384,0.2017627265352106,1.1473077156993443,-0.3872314596200674,2.831925700630312,1185,0.9875,1.0271164483184634,0.0046996995945094,0.2113427913252653,416
v2_0_lb15_gap20_tv20_thr50_exec1p00,v2_0,15,,0.2,0.2,0.5,1.0,,last_3y,2023-05-22,2026-05-20,714,0.1863983392278718,0.2188137254614218,0.8518585332561096,-0.3872314596200675,1.6685373549956346,699,0.9789915966386554,1.009794286664916,0.0064238046189516,0.1280966752403297,299
v2_0_lb15_gap20_tv20_thr50_exec1p00,v2_0,15,,0.2,0.2,0.5,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0568613490276141,0.223114990025859,0.2548522132960406,-0.18983071381698,1.0568213442014571,232,1.0,1.086818009762837,0.0087563652907032,0.0391776958638282,88
v2_0_lb15_gap20_tv25_thr10_exec1p00,v2_0,15,,0.2,0.25,0.1,1.0,,full,2010-05-05,2026-05-20,3884,0.3459242375074367,0.1809664121427957,1.9115383535066008,-0.4162516263199588,117.38927270568392,3867,0.9956230690010298,1.4234606973460076,0.002535113574893,0.8452617716051829,3713
v2_0_lb15_gap20_tv25_thr10_exec1p00,v2_0,15,,0.2,0.25,0.1,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.3012546868487955,0.2099578784826845,1.4348339249086115,-0.4162516263199585,13.914465045344958,2401,0.9937913907284768,1.390406187289691,0.0036615815914257,0.55724586996585,2299
v2_0_lb15_gap20_tv25_thr10_exec1p00,v2_0,15,,0.2,0.25,0.1,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2551743932059358,0.2231344352071863,1.1435903784595125,-0.4162516263199591,6.156903235012177,1915,0.9922279792746114,1.3628089888559032,0.0045836171631526,0.4327188207855234,1813
v2_0_lb15_gap20_tv25_thr10_exec1p00,v2_0,15,,0.2,0.25,0.1,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.3147110471770244,0.2462618971231782,1.2779526628092552,-0.4162516263199592,3.9270843187986095,1185,0.9875,1.2902145501231888,0.0062382968246513,0.2687605143755215,1083
v2_0_lb15_gap20_tv25_thr10_exec1p00,v2_0,15,,0.2,0.25,0.1,1.0,,last_3y,2023-05-22,2026-05-20,714,0.273241065425706,0.2528490219475635,1.080649089804949,-0.4162516263199588,2.0617179880602565,699,0.9789915966386554,1.2136374482611816,0.0072409568652808,0.1517699174226185,597
v2_0_lb15_gap20_tv25_thr10_exec1p00,v2_0,15,,0.2,0.25,0.1,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0955097228962149,0.2551209134051709,0.3743704176244106,-0.1771995136510961,1.095441325217071,232,1.0,1.2882407621605156,0.0051121813654878,0.0465320522137218,232
v2_0_lb15_gap20_tv25_thr20_exec1p00,v2_0,15,,0.2,0.25,0.2,1.0,,full,2010-05-05,2026-05-20,3884,0.3464241768893115,0.1818474359737085,1.9050264582196117,-0.4249770833252522,118.09068282496015,3867,0.9956230690010298,1.424019107082663,0.0020073421986478,0.8435732589212929,3710
v2_0_lb15_gap20_tv25_thr20_exec1p00,v2_0,15,,0.2,0.25,0.2,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.3020302202550082,0.2111787444462044,1.430211269827619,-0.4249770833252514,13.997605066252934,2401,0.9937913907284768,1.391303895657725,0.0028131279385548,0.55555735728196,2296
v2_0_lb15_gap20_tv25_thr20_exec1p00,v2_0,15,,0.2,0.25,0.2,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2561097425955092,0.2245728524053787,1.1404305545053277,-0.4249770833252516,6.193691215147913,1915,0.9922279792746114,1.363932752284489,0.0035215114505432,0.4310303081016333,1810
v2_0_lb15_gap20_tv25_thr20_exec1p00,v2_0,15,,0.2,0.25,0.2,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.3143848059449261,0.2480707368005927,1.2673191929027838,-0.4249770833252514,3.922214937196568,1185,0.9875,1.2900299067566452,0.0049813491086678,0.2672289645542361,1080
v2_0_lb15_gap20_tv25_thr20_exec1p00,v2_0,15,,0.2,0.25,0.2,1.0,,last_3y,2023-05-22,2026-05-20,714,0.2581922135741283,0.25281146536306,1.0212836399778829,-0.4249770833252512,1.9895876107483068,699,0.9789915966386554,1.200084471994283,0.0058431490568684,0.1488062976523727,594
v2_0_lb15_gap20_tv25_thr20_exec1p00,v2_0,15,,0.2,0.25,0.2,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0891649375367455,0.2518827633202967,0.3539938039482382,-0.1853296005157717,1.0891012658985026,232,1.0,1.2782615746469956,0.001901696841309,0.045325126618254,232
v2_0_lb15_gap20_tv25_thr30_exec1p00,v2_0,15,,0.2,0.25,0.3,1.0,,full,2010-05-05,2026-05-20,3884,0.3464868771513274,0.181692737295149,1.9069935447583692,-0.4066080382824563,118.17892749121776,3867,0.9956230690010298,1.422318136220734,0.0021644404317688,0.8440783424132008,3709
v2_0_lb15_gap20_tv25_thr30_exec1p00,v2_0,15,,0.2,0.25,0.3,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.3021274966256368,0.2109645554446625,1.4321244437902123,-0.4066080382824564,14.008064943001218,2401,0.9937913907284768,1.3885693878647891,0.0030656815550456,0.556062440773868,2295
v2_0_lb15_gap20_tv25_thr30_exec1p00,v2_0,15,,0.2,0.25,0.3,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2562270747783302,0.2243207019106393,1.142235525281127,-0.4066080382824564,6.1983195245208895,1915,0.9922279792746114,1.360509658591363,0.0038376614699431,0.4315353915935414,1809
v2_0_lb15_gap20_tv25_thr30_exec1p00,v2_0,15,,0.2,0.25,0.3,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.3106998374491962,0.2476041911334238,1.2548246296920424,-0.4066080382824562,3.8675487911280975,1185,0.9875,1.2864474881380406,0.0051416660990408,0.2676440089577347,1079
v2_0_lb15_gap20_tv25_thr30_exec1p00,v2_0,15,,0.2,0.25,0.3,1.0,,last_3y,2023-05-22,2026-05-20,714,0.2494729263224719,0.2525174313589733,0.9879433866402142,-0.4066080382824563,1.948574923578309,699,0.9789915966386554,1.1897965340387404,0.006917934423387,0.1495524911938895,593
v2_0_lb15_gap20_tv25_thr30_exec1p00,v2_0,15,,0.2,0.25,0.3,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0889498607861529,0.2567053686052873,0.3465056506976413,-0.1945458584830914,1.0888863489099925,232,1.0,1.2929487095245102,0.0052788444253,0.0467289352631456,232
v2_0_lb15_gap20_tv25_thr50_exec1p00,v2_0,15,,0.2,0.25,0.5,1.0,,full,2010-05-05,2026-05-20,3884,0.3520194837314898,0.1895197871809992,1.8574286567517968,-0.4074466693670863,126.21366551409204,3867,0.9956230690010298,1.451422193679209,0.0010547207517867,0.8634071234793259,3694
v2_0_lb15_gap20_tv25_thr50_exec1p00,v2_0,15,,0.2,0.25,0.5,1.0,,last_10y,2016-05-20,2026-05-20,2416,0.3107218356497174,0.2217647366255865,1.4011327516615972,-0.407446669367086,14.960443970411117,2401,0.9937913907284768,1.43535753321608,0.0012816785595776,0.5753912218399931,2280
v2_0_lb15_gap20_tv25_thr50_exec1p00,v2_0,15,,0.2,0.25,0.5,1.0,,last_8y,2018-05-21,2026-05-20,1930,0.2666019831217436,0.2370100236862085,1.1248553077008827,-0.4074466693670859,6.619730300695848,1915,0.9922279792746114,1.4190796892487303,0.0016044224870153,0.4508641726596665,1794
v2_0_lb15_gap20_tv25_thr50_exec1p00,v2_0,15,,0.2,0.25,0.5,1.0,,last_5y,2021-05-20,2026-05-20,1200,0.3249054529635045,0.2649234687707392,1.2264124974321275,-0.4074466693670863,4.0816974179235,1185,0.9875,1.369853166875041,0.0025804461666163,0.2857621234793406,1064
v2_0_lb15_gap20_tv25_thr50_exec1p00,v2_0,15,,0.2,0.25,0.5,1.0,,last_3y,2023-05-22,2026-05-20,714,0.2665905215082791,0.2731230802396637,0.9760819967113276,-0.4074466693670856,2.029630339907579,699,0.9789915966386554,1.2812658266807413,0.0043368843136408,0.1616100742990142,578
v2_0_lb15_gap20_tv25_thr50_exec1p00,v2_0,15,,0.2,0.25,0.5,1.0,,last_1y,2025-05-20,2026-05-20,232,0.0929553856653044,0.2962701136074973,0.3137521518233629,-0.1959393604876869,1.0928888936661751,232,1.0,1.491657772756774,0.0,0.0546881913201888,232
