window,variant,annual,vol,sharpe,max_dd,calmar,total_return,win_rate,active_days_pct,signal_changes,entry_days,exit_days,entry_exit_cost_sum,rebalance_cost_sum,total_cost_sum,base_annual,base_max_dd,base_sharpe,annual_delta,max_dd_delta,sharpe_delta
last_10y,buffer_0p040,0.36072903485514685,0.13913758718491104,2.592606657579488,-0.1912731923627839,1.885936185824512,20.75371297342417,0.7355371900826446,0.8894817073170732,55,28,28,0.168,0.2216999999999924,0.3896999999999924,0.37953524824511997,-0.11903757686965276,3.0316541791791933,-0.018806213389973125,-0.07223561549313114,-0.43904752159970517
last_10y,buffer_0p050,0.34760373962639357,0.14162522796260932,2.4543913865272997,-0.21916349040350713,1.5860476532218575,18.744435147273474,0.7355371900826446,0.9100609756097561,45,23,23,0.138,0.2271299999999924,0.3651299999999924,0.37953524824511997,-0.11903757686965276,3.0316541791791933,-0.0319315086187264,-0.10012591353385437,-0.5772627926518936
full_common,base_0p000,0.36820570081536785,0.11029425153855765,3.338394301416944,-0.11903757686965297,3.0931888106102483,161.2210162355898,0.7076923076923077,0.7601626016260162,211,106,106,0.6360000000000001,0.18458999999999398,0.820589999999994,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.0,0.0,0.0
full_common,buffer_0p001,0.3766368772749886,0.11012686433313477,3.420027252711551,-0.1221240856545937,3.084050744422678,178.23221246845176,0.7230769230769231,0.7654979674796748,187,94,94,0.5640000000000001,0.18752999999999387,0.7515299999999938,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.00843117645962077,-0.003086508784940739,0.08163295129460701
full_common,buffer_0p0015,0.3776917677431242,0.11009014370808214,3.43075006555193,-0.12212408565459307,3.0926886020777284,180.47470877597615,0.7230769230769231,0.7665142276422764,185,93,93,0.558,0.18752999999999387,0.7455299999999938,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.009486066927756331,-0.0030865087849401007,0.09235576413498592
full_common,buffer_0p002,0.38149449833691995,0.11000315578181903,3.4680323089419236,-0.12212408565459337,3.1238268544004533,188.7790356343692,0.7230769230769231,0.7680386178861789,179,90,90,0.54,0.18752999999999387,0.7275299999999939,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.013288797521552098,-0.003086508784940406,0.12963800752497967
full_common,buffer_0p0025,0.38345432597892715,0.10993161429341337,3.488116939277058,-0.12212408565459354,3.139874693215392,193.19684385778785,0.717948717948718,0.7693089430894309,175,88,88,0.528,0.18752999999999387,0.7155299999999939,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.015248625163559293,-0.0030865087849405726,0.1497226378601142
full_common,buffer_0p003,0.38571116423497975,0.10983402936247139,3.511763762777617,-0.12212408565459362,3.1583545716435952,198.40367110153983,0.7230769230769231,0.7710873983739838,169,85,85,0.51,0.1881899999999939,0.6981899999999939,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.0175054634196119,-0.003086508784940656,0.17336946136067288
full_common,buffer_0p0035,0.3871564898585742,0.10982671225957881,3.525157786236175,-0.12212408565459325,3.1701894657666387,201.80674022162876,0.7282051282051282,0.7736280487804879,163,82,82,0.49200000000000005,0.18932999999999378,0.6813299999999938,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.01895078904320635,-0.003086508784940281,0.186763484819231
full_common,buffer_0p004,0.3872309786729673,0.10994553481236308,3.522025513212786,-0.12212408565459333,3.1707994094480476,201.98359501908348,0.7282051282051282,0.7751524390243902,161,81,81,0.48600000000000004,0.1907099999999937,0.6767099999999937,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.019025277857599443,-0.0030865087849403644,0.18363121179584185
full_common,buffer_0p0045,0.38321275794917287,0.11208338642230478,3.418996964503857,-0.2003087919079861,1.91311002527141,192.64713776989367,0.7333333333333333,0.7771849593495935,157,79,79,0.47400000000000003,0.1928699999999936,0.6668699999999936,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.015007057133805013,-0.08127121503833312,0.08060266308691322
full_common,buffer_0p005,0.3868304995673657,0.11206954571611641,3.4517004338292474,-0.20030879190798603,1.931170848182542,201.0344586897732,0.7384615384615385,0.7789634146341463,153,77,77,0.462,0.1938899999999936,0.6558899999999936,0.36820570081536785,-0.11903757686965297,3.338394301416944,0.01862479875199785,-0.08127121503833307,0.11330613241230347
