label,dd_moderate,dd_severe,scale_moderate,scale_severe,recover_dd,step_up,rebal_cost_bps,annual_return,annual_vol,sharpe,max_drawdown,total_return,start,end,days,avg_scale,median_scale,min_scale,share_below_1,share_at_severe_scale,avg_turnover,annualized_turnover,moderate_or_worse_share,severe_share,recovery_band_share,n_scale_changes
dd7_9_sc85_70_rec30_step20,0.07,0.09,0.85,0.7,0.03,0.02,2.0,0.23080600472156032,0.1000930295872366,2.3059148641354703,-0.1270944902395742,27.795909308316,2010-02-02,2026-04-09,3928,0.9535743380855396,1.0,0.7,0.26960285132382894,0.0554989816700611,0.0017006109979633404,0.4285539714867618,0.4226069246435845,0.0554989816700611,0.27673116089613037,196
dd7_9_sc85_75_rec30_step10,0.07,0.09,0.85,0.75,0.03,0.01,2.0,0.23010543185455323,0.09978996094985361,2.30589760397026,-0.12919241835051587,27.531840914664365,2010-02-02,2026-04-09,3928,0.9524465376782077,1.0,0.75,0.29404276985743383,0.05473523421588595,0.0013874745417515278,0.349643584521385,0.41293279022403256,0.05473523421588595,0.26883910386965376,292
dd7_10_sc85_75_rec40_step10,0.07,0.1,0.85,0.75,0.04,0.01,2.0,0.2326215879375093,0.10089359588359591,2.3056130163691666,-0.13034743360609757,28.49097191285608,2010-02-02,2026-04-09,3928,0.9611914460285133,1.0,0.75,0.26934826883910384,0.035641547861507125,0.0012601832993890023,0.3175661914460286,0.3225560081466395,0.035641547861507125,0.17769857433808553,258
dd7_9_sc90_70_rec40_step20,0.07,0.09,0.9,0.7,0.04,0.02,2.0,0.23296225926902836,0.10104628266763807,2.305500540136533,-0.1283199018984953,28.6231329581546,2010-02-02,2026-04-09,3928,0.9621945010183299,1.0,0.7,0.22861507128309572,0.059063136456211814,0.0016547861507128314,0.4170061099796335,0.32382892057026474,0.059063136456211814,0.17617107942973523,184
dd7_9_sc85_75_rec40_step20,0.07,0.09,0.85,0.75,0.04,0.02,2.0,0.23311751389395985,0.1011146498193616,2.3054771421393196,-0.12941205488402163,28.683547035140478,2010-02-02,2026-04-09,3928,0.9605702647657841,1.0,0.75,0.23472505091649695,0.054989816700611,0.0016165987780040736,0.40738289205702655,0.32561099796334014,0.054989816700611,0.1810081466395112,191
dd7_10_sc85_75_rec40_step20,0.07,0.1,0.85,0.75,0.04,0.02,2.0,0.23413287003364203,0.10158521489888869,2.304792781771271,-0.13071460859455575,29.081510660913953,2010-02-02,2026-04-09,3928,0.964299898167006,1.0,0.75,0.23141547861507128,0.03589613034623218,0.0013110997963340122,0.3303971486761711,0.3230651731160896,0.03589613034623218,0.17871690427698575,152
dd6_10_sc95_75_rec40_step20,0.06,0.1,0.95,0.75,0.04,0.02,2.0,0.23841440716302498,0.10344533392477726,2.3047381463952132,-0.1343177925528226,30.81534565330853,2010-02-02,2026-04-09,3928,0.980224032586558,1.0,0.75,0.2225050916496945,0.03742362525458248,0.0010310590631364565,0.25982688391038705,0.3164460285132383,0.03742362525458248,0.13721995926680244,129
dd6_10_sc95_70_rec40_step10,0.06,0.1,0.95,0.7,0.04,0.01,2.0,0.2361950185553905,0.10248557804113073,2.3046659156334943,-0.13082959735623634,29.90521548091761,2010-02-02,2026-04-09,3928,0.9744017311608961,1.0,0.7,0.23676171079429736,0.036914460285132386,0.0010692464358452143,0.269450101832994,0.31720977596741345,0.036914460285132386,0.13263747454175154,223
dd6_10_sc95_70_rec40_step20,0.06,0.1,0.95,0.7,0.04,0.02,2.0,0.23753090319891101,0.10306689834143132,2.3046284211642685,-0.1325149783739541,30.450065364586205,2010-02-02,2026-04-09,3928,0.9775280040733196,1.0,0.7,0.2230142566191446,0.03742362525458248,0.0011456211812627295,0.28869653767820785,0.31720977596741345,0.03742362525458248,0.1364562118126273,141
dd7_8_sc85_80_rec30_step10,0.07,0.08,0.85,0.8,0.03,0.01,2.0,0.23056438617296937,0.10004645444867064,2.3045732849159752,-0.13059452572520602,27.70457757208381,2010-02-02,2026-04-09,3928,0.9545697556008147,1.0,0.8,0.295061099796334,0.08121181262729124,0.0013340122199592666,0.3361710794297352,0.4134419551934827,0.08070264765784115,0.2708757637474542,290
dd6_10_sc95_75_rec40_step10,0.06,0.1,0.95,0.75,0.04,0.01,2.0,0.2372982021101735,0.10297884218371252,2.304339387374714,-0.13263462005015292,30.35451300256477,2010-02-02,2026-04-09,3928,0.9775280040733196,1.0,0.75,0.234979633401222,0.036914460285132386,0.0009546843177189411,0.24058044806517317,0.3164460285132383,0.036914460285132386,0.1369653767820774,203
dd7_9_sc95_75_rec30_step20,0.07,0.09,0.95,0.75,0.03,0.02,2.0,0.23552968274289388,0.10221373327079593,2.304286079825522,-0.1317216504415739,29.637169287286756,2010-02-02,2026-04-09,3928,0.9721741344195519,1.0,0.75,0.22912423625254583,0.06008146639511202,0.0012703665987780044,0.3201323828920571,0.4159877800407332,0.06008146639511202,0.2708757637474542,154
dd7_9_sc85_80_rec30_step10,0.07,0.09,0.85,0.8,0.03,0.01,2.0,0.2318502534162734,0.10062540447832735,2.3040926356346643,-0.13137405314267048,28.193779488129714,2010-02-02,2026-04-09,3928,0.9580880855397148,1.0,0.8,0.2884419551934827,0.05473523421588595,0.0012169042769857434,0.3066598778004073,0.41216904276985744,0.05473523421588595,0.26934826883910384,261
dd7_10_sc85_70_rec30_step20,0.07,0.1,0.85,0.7,0.03,0.02,2.0,0.23220246587830418,0.1007811451847241,2.304026863881085,-0.12914595850877997,28.329135377420723,2010-02-02,2026-04-09,3928,0.95854633401222,1.0,0.7,0.26654786150712834,0.03589613034623218,0.00134928716904277,0.34002036659877805,0.4210794297352342,0.03589613034623218,0.27571283095723015,154
dd7_9_sc95_70_rec40_step20,0.07,0.09,0.95,0.7,0.04,0.02,2.0,0.23421887216364645,0.1016610028330937,2.303920536257008,-0.12959173371906452,29.115447697649472,2010-02-02,2026-04-09,3928,0.9676018329938899,1.0,0.7,0.21537678207739308,0.06008146639511202,0.001486761710794298,0.3746639511201631,0.32230142566191444,0.06008146639511202,0.17413441955193482,173
dd7_8_sc85_70_rec40_step20,0.07,0.08,0.85,0.7,0.04,0.02,2.0,0.2273849623381634,0.09870222200476163,2.3037471469202977,-0.1251007255550307,26.527795626636593,2010-02-02,2026-04-09,3928,0.9447861507128309,1.0,0.7,0.2535641547861507,0.08604887983706722,0.002219959266802445,0.5594297352342161,0.33223014256619143,0.0855397148676171,0.17846232179226068,249
dd6_10_sc95_80_rec40_step10,0.06,0.1,0.95,0.8,0.04,0.01,2.0,0.23866268527204282,0.10359947993295099,2.303705437773471,-0.1344506240525818,30.918709183294787,2010-02-02,2026-04-09,3928,0.9813951120162931,1.0,0.8,0.23268839103869654,0.03665987780040733,0.000809572301425662,0.20401221995926683,0.3159368635437882,0.03665987780040733,0.13721995926680244,176
dd7_9_sc85_70_rec30_step10,0.07,0.09,0.85,0.7,0.03,0.01,2.0,0.22738429402756788,0.09871467197873494,2.3034498263495307,-0.12694177984261956,26.527553097207164,2010-02-02,2026-04-09,3928,0.9455855397148675,1.0,0.7,0.3037169042769857,0.05524439918533605,0.0015427698574338087,0.3887780040733198,0.4233706720977597,0.05524439918533605,0.2769857433808554,319
dd7_9_sc85_75_rec40_step10,0.07,0.09,0.85,0.75,0.04,0.01,2.0,0.23089657076842562,0.10024044813466298,2.3034271600446083,-0.1291924183505162,27.83021344046367,2010-02-02,2026-04-09,3928,0.9559292260692464,1.0,0.75,0.27673116089613037,0.05473523421588595,0.001484215885947047,0.3740224032586558,0.32561099796334014,0.05473523421588595,0.18075356415478616,311
dd7_8_sc85_75_rec30_step10,0.07,0.08,0.85,0.75,0.03,0.01,2.0,0.22615389853494583,0.09818595325556588,2.3033223290738465,-0.12784971268964163,26.08442673129967,2010-02-02,2026-04-09,3928,0.9430371690427699,1.0,0.75,0.3184826883910387,0.08121181262729124,0.0015860488798370674,0.399684317718941,0.4241344195519348,0.08095723014256619,0.28105906313645623,333
dd5_8_sc95_70_rec30_step10,0.05,0.08,0.95,0.7,0.03,0.01,2.0,0.22626332557654028,0.09823972553264156,2.3031754654216847,-0.12533686708051361,26.123564025033055,2010-02-02,2026-04-09,3928,0.9451476578411405,1.0,0.7,0.38238289205702647,0.08426680244399186,0.00224541751527495,0.5658452138492873,0.42617107942973526,0.08426680244399186,0.17311608961303462,471
dd6_10_sc95_70_rec30_step10,0.06,0.1,0.95,0.7,0.03,0.01,2.0,0.2357418516098415,0.10235588369402726,2.303158774092023,-0.13082959735623778,29.72240871641776,2010-02-02,2026-04-09,3928,0.9734368635437881,1.0,0.7,0.25738289205702647,0.036914460285132386,0.0010590631364562123,0.2668839103869655,0.4159877800407332,0.036914460285132386,0.23141547861507128,220
dd7_10_sc85_80_rec30_step10,0.07,0.1,0.85,0.8,0.03,0.01,2.0,0.23229630948064361,0.10086174336814228,2.3031161441734076,-0.13194452686189495,28.365298854944697,2010-02-02,2026-04-09,3928,0.9595875763747455,1.0,0.8,0.2874236252545825,0.03538696537678208,0.001069246435845214,0.2694501018329939,0.41216904276985744,0.03538696537678208,0.26960285132382894,224
dd7_8_sc90_75_rec30_step10,0.07,0.08,0.9,0.75,0.03,0.01,2.0,0.22659211492682307,0.09838652690087221,2.3030807374176585,-0.12851178415626308,26.241477133160924,2010-02-02,2026-04-09,3928,0.9480728105906315,1.0,0.75,0.3080448065173116,0.08172097759674135,0.0015707739307535644,0.3958350305498982,0.42362525458248473,0.0814663951120163,0.27927698574338083,329
dd7_10_sc90_75_rec40_step20,0.07,0.1,0.9,0.75,0.04,0.02,2.0,0.2362296790911489,0.1025749141647236,2.3029966051133224,-0.13255400032403508,29.919239411164114,2010-02-02,2026-04-09,3928,0.9731848268839104,1.0,0.75,0.21817718940936864,0.03640529531568228,0.0011634419551934828,0.29318737270875767,0.31924643584521384,0.03640529531568228,0.17311608961303462,134
dd7_8_sc85_80_rec40_step10,0.07,0.08,0.85,0.8,0.04,0.01,2.0,0.23131992416322533,0.1004478019795247,2.302886868648232,-0.1305945257252057,27.991078135040173,2010-02-02,2026-04-09,3928,0.9579353360488799,1.0,0.8,0.27647657841140527,0.08273930753564154,0.0014409368635437882,0.36311608961303465,0.3245926680244399,0.08197556008146639,0.1810081466395112,312
dd6_10_sc95_70_rec30_step20,0.06,0.1,0.95,0.7,0.03,0.02,2.0,0.23716216842553783,0.10298492792834385,2.3028823071134594,-0.13251497837395398,30.29878069721731,2010-02-02,2026-04-09,3928,0.9768151731160895,1.0,0.7,0.24236252545824846,0.03742362525458248,0.0011303462321792263,0.28484725050916504,0.4139511201629328,0.03742362525458248,0.23319755600814665,138
dd7_9_sc85_75_rec30_step20,0.07,0.09,0.85,0.75,0.03,0.02,2.0,0.2320614496881337,0.1007741233176007,2.3027880774191067,-0.1294120548840212,28.274872076746203,2010-02-02,2026-04-09,3928,0.9579709775967413,1.0,0.75,0.2675661914460285,0.054989816700611,0.0015554989816700614,0.39198574338085546,0.4215885947046843,0.054989816700611,0.27774949083503053,184
dd7_8_sc85_75_rec40_step20,0.07,0.08,0.85,0.75,0.04,0.02,2.0,0.23045758092231172,0.10008064154311419,2.3027188611998644,-0.12784971268964163,27.664291902151287,2010-02-02,2026-04-09,3928,0.9536176171079428,1.0,0.75,0.24669042769857433,0.08528513238289205,0.0019170061099796337,0.4830855397148677,0.3276476578411405,0.08477596741344195,0.17693482688391038,226
dd7_9_sc90_75_rec30_step20,0.07,0.09,0.9,0.75,0.03,0.02,2.0,0.23415443167909178,0.10168626689584705,2.3027144060556997,-0.1305000167961956,29.090015663948297,2010-02-02,2026-04-09,3928,0.9660845213849287,1.0,0.75,0.23523421588594703,0.05728105906313646,0.0014078411405295318,0.35477596741344203,0.4185336048879837,0.05728105906313646,0.2739307535641548,166
dd7_9_sc95_80_rec30_step20,0.07,0.09,0.95,0.8,0.03,0.02,2.0,0.23750799898288588,0.10314316858237653,2.3027021784113337,-0.1338970476087472,30.440648264688928,2010-02-02,2026-04-09,3928,0.9774643584521385,1.0,0.8,0.2255600814663951,0.05931771894093686,0.0010234215885947047,0.25790224032586556,0.41446028513238287,0.05931771894093686,0.2708757637474542,128
dd7_8_sc95_75_rec30_step10,0.07,0.08,0.95,0.75,0.03,0.01,2.0,0.2267547383847892,0.0984802482939171,2.302540279021568,-0.12917369346641783,26.299976078193858,2010-02-02,2026-04-09,3928,0.9511965376782078,1.0,0.75,0.2945519348268839,0.0814663951120163,0.001519857433808554,0.3830040733197556,0.42286150712830956,0.0814663951120163,0.2790224032586558,319
dd6_10_sc95_75_rec30_step20,0.06,0.1,0.95,0.75,0.03,0.02,2.0,0.23797249960061007,0.10335586522085476,2.30245762146252,-0.1343177925528225,30.632146505415765,2010-02-02,2026-04-09,3928,0.9794857433808554,1.0,0.75,0.24236252545824846,0.03742362525458248,0.0010157841140529538,0.25597759674134435,0.41369653767820774,0.03742362525458248,0.23447046843177188,126
dd6_10_sc95_75_rec30_step10,0.06,0.1,0.95,0.75,0.03,0.01,2.0,0.236842204553521,0.10287165363626624,2.3023077415567563,-0.13263462005015292,30.16805931163894,2010-02-02,2026-04-09,3928,0.976636965376782,1.0,0.75,0.25483706720977595,0.036914460285132386,0.0009445010183299394,0.23801425661914472,0.4139511201629328,0.036914460285132386,0.23447046843177188,200
dd7_9_sc85_80_rec40_step10,0.07,0.09,0.85,0.8,0.04,0.01,2.0,0.23271679483126517,0.10108517745915277,2.3021851539539817,-0.13137405314267048,28.527850952389105,2010-02-02,2026-04-09,3928,0.9619322810590633,1.0,0.8,0.2706211812627291,0.05473523421588595,0.0013136456211812627,0.3310386965376782,0.3235743380855397,0.05473523421588595,0.179989816700611,280
dd6_10_sc95_80_rec40_step20,0.06,0.1,0.95,0.8,0.04,0.02,2.0,0.2390399496999256,0.10384035089740065,2.3019948183352033,-0.13613156234419044,31.07637577365901,2010-02-02,2026-04-09,3928,0.9830829938900203,1.0,0.8,0.22225050916496944,0.037169042769857434,0.0009470468431771899,0.23865580448065185,0.31568228105906315,0.037169042769857434,0.13747454175152748,126
dd7_10_sc90_80_rec40_step20,0.07,0.1,0.9,0.8,0.04,0.02,2.0,0.23707948869817685,0.10299107149696442,2.3019421514142087,-0.13413108588487377,30.264952660613403,2010-02-02,2026-04-09,3928,0.9760794297352342,1.0,0.8,0.21715885947046842,0.03640529531568228,0.0010386965376782077,0.2617515274949083,0.31873727087576376,0.03640529531568228,0.17489816700610997,121
dd7_9_sc95_70_rec30_step20,0.07,0.09,0.95,0.7,0.03,0.02,2.0,0.2336352777338666,0.10150011507918247,2.3018227866205137,-0.12959173371906463,28.885860581196845,2010-02-02,2026-04-09,3928,0.9667031568228106,1.0,0.7,0.23141547861507128,0.06008146639511202,0.0014714867617107948,0.3708146639511203,0.4170061099796334,0.06008146639511202,0.2685845213849287,170
dd7_10_sc90_75_rec40_step10,0.07,0.1,0.9,0.75,0.04,0.01,2.0,0.23472985795428714,0.10197944532198769,2.3017369550614455,-0.13132712065693986,29.317828133633594,2010-02-02,2026-04-09,3928,0.9698548879837068,1.0,0.75,0.240071283095723,0.03640529531568228,0.0010972505091649697,0.27650712830957236,0.31924643584521384,0.03640529531568228,0.17286150712830958,227
dd6_10_sc95_80_rec30_step10,0.06,0.1,0.95,0.8,0.03,0.01,2.0,0.23820326619218002,0.10348995371214276,2.301704249039885,-0.134450624052582,30.727690291064906,2010-02-02,2026-04-09,3928,0.9805066191446028,1.0,0.8,0.2522912423625255,0.03665987780040733,0.00079938900203666,0.2014460285132383,0.4124236252545825,0.03665987780040733,0.23370672097759673,173
dd7_9_sc85_80_rec40_step20,0.07,0.09,0.85,0.8,0.04,0.02,2.0,0.2341136887467994,0.10171338800499746,2.301699838523683,-0.13159329229634475,29.073946487351883,2010-02-02,2026-04-09,3928,0.965030549898167,1.0,0.8,0.2324338085539715,0.05473523421588595,0.0013951120162932792,0.3515682281059064,0.32408350305498984,0.05473523421588595,0.18024439918533605,174
dd7_9_sc90_70_rec30_step20,0.07,0.09,0.9,0.7,0.03,0.02,2.0,0.23207187021027464,0.10082736778451432,2.301675381492183,-0.1283199018984953,28.278878688445495,2010-02-02,2026-04-09,3928,0.9605142566191446,1.0,0.7,0.23828920570264767,0.059063136456211814,0.001624236252545825,0.4093075356415479,0.4195519348268839,0.059063136456211814,0.27189409368635437,181
dd7_8_sc85_80_rec40_step20,0.07,0.08,0.85,0.8,0.04,0.02,2.0,0.2333957234862052,0.10140405258291067,2.3016409851605744,-0.1305945257252058,28.792095720791863,2010-02-02,2026-04-09,3928,0.9629531568228107,1.0,0.8,0.23294297352342158,0.0845213849287169,0.0015987780040733193,0.40289205702647646,0.32382892057026474,0.0829938900203666,0.17973523421588594,200
dd7_9_sc90_80_rec40_step10,0.07,0.09,0.9,0.8,0.04,0.01,2.0,0.23487991188599056,0.10205151487634549,2.3015818253221574,-0.1325264869234445,29.37750024807235,2010-02-02,2026-04-09,3928,0.9691369653767822,1.0,0.8,0.24338085539714868,0.05702647657841141,0.00115071283095723,0.28997963340122196,0.3205193482688391,0.05702647657841141,0.1764256619144603,247
dd7_10_sc85_75_rec30_step20,0.07,0.1,0.85,0.75,0.03,0.02,2.0,0.23282024318961003,0.10115734976759735,2.3015652715744324,-0.13071460859455564,28.567971425210686,2010-02-02,2026-04-09,3928,0.9608146639511201,1.0,0.75,0.26629327902240324,0.03589613034623218,0.00125,0.315,0.4210794297352342,0.03589613034623218,0.2774949083503055,145
dd7_10_sc85_80_rec40_step10,0.07,0.1,0.85,0.8,0.04,0.01,2.0,0.2332717388360519,0.10135382475141479,2.3015583221273124,-0.13194452686189506,28.74367486556037,2010-02-02,2026-04-09,3928,0.9635997963340123,1.0,0.8,0.2683299389002037,0.03538696537678208,0.0011659877800407332,0.2938289205702648,0.32230142566191444,0.03538696537678208,0.1789714867617108,243
dd7_8_sc85_80_rec30_step20,0.07,0.08,0.85,0.8,0.03,0.02,2.0,0.23232651978666863,0.10094720698118198,2.301465555455909,-0.13059452572520625,28.376949567133348,2010-02-02,2026-04-09,3928,0.9593559063136456,1.0,0.8,0.26782077393075354,0.0824847250509165,0.0014765784114052951,0.3720977596741344,0.4226069246435845,0.08095723014256619,0.27953156822810593,185
dd7_10_sc90_70_rec40_step10,0.07,0.1,0.9,0.7,0.04,0.01,2.0,0.23321070601700433,0.10133200558736187,2.301451596316676,-0.12985128507569732,28.719866290533094,2010-02-02,2026-04-09,3928,0.9659877800407332,1.0,0.7,0.2431262729124236,0.03640529531568228,0.0012169042769857436,0.3066598778004074,0.3195010183299389,0.03640529531568228,0.17158859470468432,248
dd7_8_sc95_80_rec30_step10,0.07,0.08,0.95,0.8,0.03,0.01,2.0,0.23155259854704435,0.10062278141045639,2.3011945734485746,-0.13191434213963993,28.079847334970037,2010-02-02,2026-04-09,3928,0.9634419551934826,1.0,0.8,0.26934826883910384,0.08223014256619145,0.0012525458248472503,0.31564154786150705,0.41140529531568226,0.08197556008146639,0.2683299389002037,270
dd7_10_sc85_80_rec40_step20,0.07,0.1,0.85,0.8,0.04,0.02,2.0,0.23449970152932775,0.10191037583669788,2.3010385312001227,-0.1321332335899199,29.22651523329562,2010-02-02,2026-04-09,3928,0.9663900203665987,1.0,0.8,0.23116089613034624,0.03538696537678208,0.0012067209775967413,0.3040936863543788,0.3228105906313646,0.03538696537678208,0.17922606924643583,146
dd7_9_sc90_80_rec30_step20,0.07,0.09,0.9,0.8,0.03,0.02,2.0,0.23553432586346235,0.10236219868244029,2.300989319252157,-0.13267847738661365,29.639032296738975,2010-02-02,2026-04-09,3928,0.9708604887983706,1.0,0.8,0.23268839103869654,0.05728105906313646,0.0012423625254582484,0.3130753564154786,0.41776985743380857,0.05728105906313646,0.2736761710794297,148
dd7_8_sc90_80_rec30_step10,0.07,0.08,0.9,0.8,0.03,0.01,2.0,0.2310917007926303,0.10043329946389284,2.300947016837886,-0.1312545147564047,27.904254104094978,2010-02-02,2026-04-09,3928,0.9601552953156823,1.0,0.8,0.28411405295315684,0.0814663951120163,0.0013136456211812627,0.3310386965376782,0.4119144602851324,0.08121181262729124,0.2683299389002037,283
dd7_9_sc95_80_rec40_step10,0.07,0.09,0.95,0.8,0.04,0.01,2.0,0.2364624713423491,0.10276747576869492,2.3009465745229525,-0.13374527068928432,30.013583842195366,2010-02-02,2026-04-09,3928,0.9752011201629328,1.0,0.8,0.2255600814663951,0.059063136456211814,0.0009572301425661916,0.24122199592668028,0.31924643584521384,0.059063136456211814,0.17566191446028515,207
dd7_9_sc90_75_rec40_step10,0.07,0.09,0.9,0.75,0.04,0.01,2.0,0.23256433286408784,0.10107480463366093,2.3009130090036005,-0.13034777348802884,28.468814582376577,2010-02-02,2026-04-09,3928,0.9630829938900204,1.0,0.75,0.2510183299389002,0.05728105906313646,0.0013110997963340122,0.3303971486761711,0.3230651731160896,0.05728105906313646,0.17769857433808553,276
dd7_8_sc85_70_rec40_step10,0.07,0.08,0.85,0.7,0.04,0.01,2.0,0.2227650860207293,0.09682362601951944,2.300730670588812,-0.1251007255550305,24.898296527118546,2010-02-02,2026-04-09,3928,0.9361430753564154,1.0,0.7,0.3054989816700611,0.08172097759674135,0.0019602851323828924,0.4939918533604889,0.33223014256619143,0.0814663951120163,0.18686354378818737,403
dd7_8_sc90_75_rec40_step20,0.07,0.08,0.9,0.75,0.04,0.02,2.0,0.23081593775512443,0.10032678326010741,2.3006412670155147,-0.12851178415626352,27.799669820097638,2010-02-02,2026-04-09,3928,0.9577800407331976,1.0,0.75,0.24261710794297353,0.08528513238289205,0.0018813645621181267,0.47410386965376794,0.32535641547861505,0.08477596741344195,0.17387983706720977,221
dd7_10_sc90_70_rec40_step20,0.07,0.1,0.9,0.7,0.04,0.02,2.0,0.2349249125720494,0.10211292471829113,2.300638368944574,-0.13153856310801681,29.395417187660954,2010-02-02,2026-04-09,3928,0.9702698574338087,1.0,0.7,0.21970468431771895,0.03665987780040733,0.001278004073319756,0.3220570264765785,0.320010183299389,0.03665987780040733,0.17286150712830958,141
dd7_8_sc90_80_rec40_step20,0.07,0.08,0.9,0.8,0.04,0.02,2.0,0.23408704213598508,0.10175033258673577,2.300602230822593,-0.13125451475640482,29.06344131181118,2010-02-02,2026-04-09,3928,0.9673930753564155,1.0,0.8,0.22785132382892057,0.0845213849287169,0.0015784114052953158,0.3977596741344196,0.32179226069246436,0.08273930753564154,0.1779531568228106,189
dd6_10_sc95_80_rec30_step20,0.06,0.1,0.95,0.8,0.03,0.02,2.0,0.2386573707419819,0.10374422011454645,2.3004401640734744,-0.13613156234419155,30.916493333866136,2010-02-02,2026-04-09,3928,0.9819755600814664,1.0,0.8,0.24236252545824846,0.037169042769857434,0.0009114052953156825,0.22967413441955198,0.41318737270875766,0.037169042769857434,0.2354887983706721,120
dd7_10_sc90_75_rec30_step10,0.07,0.1,0.9,0.75,0.03,0.01,2.0,0.23397970754779052,0.10171366740971266,2.300376276919573,-0.13132712065693952,29.021160514775627,2010-02-02,2026-04-09,3928,0.9681033604887984,1.0,0.75,0.2675661914460285,0.03640529531568228,0.0010667006109979634,0.2688085539714868,0.40911405295315684,0.03640529531568228,0.2629837067209776,221
dd7_10_sc90_80_rec40_step10,0.07,0.1,0.9,0.8,0.04,0.01,2.0,0.23603698107465232,0.10261126327998468,2.3003028471699327,-0.13312932582716053,29.84134785581405,2010-02-02,2026-04-09,3928,0.9733375763747455,1.0,0.8,0.2370162932790224,0.03640529531568228,0.0009826883910386964,0.2476374745417515,0.3184826883910387,0.03640529531568228,0.17413441955193482,207
dd7_10_sc90_70_rec30_step10,0.07,0.1,0.9,0.7,0.03,0.01,2.0,0.23242035823857288,0.10105129348535212,2.3000235842826036,-0.12985128507569732,28.413166363176675,2010-02-02,2026-04-09,3928,0.9641369653767821,1.0,0.7,0.27113034623217924,0.03640529531568228,0.0011863543788187374,0.2989613034623218,0.40987780040733196,0.03640529531568228,0.26221995926680247,242
dd7_9_sc90_75_rec30_step10,0.07,0.09,0.9,0.75,0.03,0.01,2.0,0.23172572825905546,0.10076929218506181,2.2995668941833336,-0.13034777348802828,28.146064638268868,2010-02-02,2026-04-09,3928,0.9612830957230143,1.0,0.75,0.2785132382892057,0.05728105906313646,0.0012805498981670064,0.32269857433808563,0.41140529531568226,0.05728105906313646,0.26629327902240324,270
dd7_10_sc95_80_rec40_step20,0.07,0.1,0.95,0.8,0.04,0.02,2.0,0.23887449687074058,0.10388206232459478,2.2994778070957245,-0.13592632015409145,31.007139879166644,2010-02-02,2026-04-09,3928,0.983729633401222,1.0,0.8,0.20137474541751527,0.038696537678207736,0.0009470468431771899,0.23865580448065185,0.31619144602851323,0.038696537678207736,0.17184317718940936,124
dd7_8_sc85_75_rec30_step20,0.07,0.08,0.85,0.75,0.03,0.02,2.0,0.22917019250412674,0.09966588494264302,2.2993845149321905,-0.12784971268964196,27.182858936312133,2010-02-02,2026-04-09,3928,0.9509164969450102,1.0,0.75,0.2780040733197556,0.0840122199592668,0.0017998981670061102,0.45357433808553976,0.42515274949083504,0.08324847250509165,0.2805498981670061,213
dd7_8_sc85_75_rec40_step10,0.07,0.08,0.85,0.75,0.04,0.01,2.0,0.2269995086844283,0.09872488049899354,2.2993140891848682,-0.12784971268964185,26.388247139740585,2010-02-02,2026-04-09,3928,0.9472683299389002,1.0,0.75,0.29175152749490835,0.08375763747454175,0.0016929735234215886,0.42662932790224034,0.3281568228105906,0.0829938900203666,0.18380855397148677,358
dd7_10_sc90_75_rec30_step20,0.07,0.1,0.9,0.75,0.03,0.02,2.0,0.23533941019223725,0.10235242011846626,2.299304793378087,-0.13255400032403575,29.56091552669052,2010-02-02,2026-04-09,3928,0.9714052953156823,1.0,0.75,0.23167006109979632,0.03640529531568228,0.0011328920570264766,0.2854887983706721,0.4170061099796334,0.03640529531568228,0.2708757637474542,131
dd7_8_sc95_70_rec40_step20,0.07,0.08,0.95,0.7,0.04,0.02,2.0,0.22788776756557105,0.09911677594058602,2.2991846274557473,-0.1264288770159605,26.71083250523904,2010-02-02,2026-04-09,3928,0.9515274949083502,1.0,0.7,0.24821792260692466,0.08630346232179226,0.0021384928716904283,0.5389002036659879,0.32942973523421587,0.08579429735234216,0.1759164969450102,240
dd7_10_sc90_80_rec30_step10,0.07,0.1,0.9,0.8,0.03,0.01,2.0,0.23523746149593228,0.10232419465514046,2.2989427113376713,-0.13312932582716008,29.520131793959155,2010-02-02,2026-04-09,3928,0.9715173116089614,1.0,0.8,0.2652749490835031,0.03640529531568228,0.0009521384928716903,0.23993890020366596,0.4080957230142566,0.03640529531568228,0.2640020366598778,201
dd7_8_sc95_70_rec40_step10,0.07,0.08,0.95,0.7,0.04,0.01,2.0,0.22326678482197848,0.09712754737957166,2.2986968254171836,-0.12642887701595984,25.070769692215023,2010-02-02,2026-04-09,3928,0.9423243380855396,1.0,0.7,0.2892057026476578,0.0824847250509165,0.0018431771894093691,0.46448065173116104,0.33070264765784113,0.08172097759674135,0.1855906313645621,379
dd7_8_sc95_75_rec40_step20,0.07,0.08,0.95,0.75,0.04,0.02,2.0,0.23122216764764336,0.10058947062120858,2.298671682231637,-0.1291736934664185,27.95385827479703,2010-02-02,2026-04-09,3928,0.9615173116089614,1.0,0.75,0.24032586558044808,0.0855397148676171,0.0018559063136456217,0.46768839103869664,0.32561099796334014,0.08503054989816701,0.17413441955193482,219
dd7_9_sc90_80_rec30_step10,0.07,0.09,0.9,0.8,0.03,0.01,2.0,0.23391444893739144,0.10176202276319732,2.2986418959233546,-0.13252648692344438,28.995481390220586,2010-02-02,2026-04-09,3928,0.9673192464358453,1.0,0.8,0.27036659877800406,0.05702647657841141,0.001120162932790224,0.28228105906313644,0.40987780040733196,0.05702647657841141,0.2660386965376782,241
