date,baseline_nav_net,qfq_recent_nav_net,baseline_rebased,qfq_rebased,excess_ratio
2026-02-25,31.97634204861963,1.4216793108660528,1.511773435707225,1.5113269214142178,-0.0002953579434992193
2026-02-26,31.584854440080683,1.4053452063343872,1.49326473430236,1.4939628283116306,0.00046749514217703236
2026-02-27,31.39723435209008,1.3981607673362082,1.484394455625769,1.4863253562107026,0.0013008001866454677
2026-03-02,30.5793667348518,1.362312216067221,1.4457274143555068,1.4482162832204557,0.0017215339767617799
2026-03-03,30.91913163054608,1.3768845334151345,1.4617907759156081,1.4637074951604234,0.0013112131205059718
2026-03-04,30.832230476179884,1.368664993765248,1.4576822741831914,1.4549696514993675,-0.0018609149139471315
2026-03-05,30.739733784751344,1.3645589987839521,1.4533092273606418,1.4506047425448694,-0.0018609149139471315
2026-03-06,30.739733784751344,1.4066632203313092,1.4533092273606418,1.4953639530386518,0.028937217824169137
2026-03-09,30.527322478135623,1.4008811818434863,1.443266872600449,1.4892173133847508,0.031837799132401035
2026-03-10,30.435740510701216,1.4205722033594514,1.4389370719826475,1.51015000242353,0.0494899546529588
2026-03-11,30.435740510701216,1.403530636699536,1.4389370719826475,1.492033836365999,0.03689999056747628
2026-03-12,30.435740510701216,1.403530636699536,1.4389370719826475,1.492033836365999,0.03689999056747628
2026-03-13,30.435740510701216,1.3993200447894374,1.4389370719826475,1.4875577348569011,0.033789290595773736
2026-03-16,30.274977906297952,1.394691709018204,1.4313365580019544,1.4826375475833393,0.03584131858757078
2026-03-17,30.24757871469704,1.394595072134545,1.4300411825034332,1.4825348170148074,0.0367077781770444
2026-03-18,30.566759671044608,1.4094378011260775,1.445131379194981,1.498313492093432,0.03680088444835827
2026-03-19,30.343667562074145,1.3994005063829997,1.434584058818415,1.4876432701612143,0.03698578066349145
2026-03-20,29.50592007509085,1.3552153508391132,1.3949771395927526,1.440671907076757,0.03275664251913435
2026-03-23,29.41740231486558,1.3552153508391132,1.3907922081739745,1.440671907076757,0.03586423522480864
2026-03-24,29.41740231486558,1.351149704786596,1.3907922081739745,1.4363498913555268,0.03275664251913435
2026-03-25,29.59099902935361,1.3628151167966591,1.398999491580251,1.4487508956364834,0.0355621316202448
2026-03-26,29.491637023597537,1.3564416244336561,1.394301867299393,1.4419755064766266,0.03419176312915084
2026-03-27,29.626382537629446,1.3637399462721058,1.4006723485878538,1.4497340425904253,0.03502724534544788
2026-03-30,29.93925282026097,1.3787218993674342,1.4154641900494371,1.4656607209033714,0.03546294650674353
2026-03-31,30.004095838709414,1.3806461907528715,1.4185298300351612,1.4677063533840786,0.03466724654475439
2026-04-01,29.695920740139304,1.3660609620508013,1.4039599668889524,1.4522014159316274,0.034360986196475096
2026-04-02,29.363405312728208,1.3523157426378762,1.3882393447690553,1.4375894566938974,0.03554870571187552
2026-04-03,28.520650973947717,1.309131839078946,1.3483957122404135,1.391682482088908,0.032102423239370736
2026-04-07,28.43508902102587,1.309131839078946,1.3443505251036922,1.391682482088908,0.035208047381515284
2026-04-08,28.43508902102587,1.309131839078946,1.3443505251036922,1.391682482088908,0.035208047381515284
2026-04-09,28.43508902102587,1.309131839078946,1.3443505251036922,1.391682482088908,0.035208047381515284
