date,holding,signal_on,microcap_ret,hedge_ret,entry_exit_cost,rebalance_cost,total_cost,prev_drawdown,nav_hedge_state,target_hedge_ratio,hedge_ratio_live,active_spread_ret,futures_drag_dynamic,return_raw_dynamic,return_net,nav_net
2018-11-14,long_microcap_short_zz1000,True,0.003507070993377104,0.00016282395182076748,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.00337681183192049,0.00024,0.0031368118319204897,0.0031368118319204897,7.379643180525209
2018-11-15,long_microcap_short_zz1000,True,0.020640110062957406,0.016667953740480135,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0073057470705732985,0.00024,0.007065747070573299,0.007065747070573299,7.431785872709881
2018-11-16,long_microcap_short_zz1000,True,0.01112937441249029,0.01085999232204693,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0024413805548527453,0.00024,0.002201380554852745,0.002201380554852745,7.448146061617893
2018-11-19,long_microcap_short_zz1000,True,0.006566243324065857,0.0037571156724525157,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0035605507861038443,0.00024,0.003320550786103844,0.003320550786103844,7.472878008877815
2018-11-20,long_microcap_short_zz1000,True,-0.028743805361000185,-0.026425951291757732,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.007603044327593997,0.00024,-0.007843044327593997,-0.007843044327593997,7.414267895399484
2018-11-21,long_microcap_short_zz1000,True,0.01648406203327535,0.007306915384423629,0.0,0.0,0.0,-0.007843044327593973,normal,0.8,0.8,0.010638529725736444,0.00024,0.010398529725736443,0.010398529725736443,7.491365380504369
2018-11-22,long_microcap_short_zz1000,True,0.002813418822404712,0.0006375024757379055,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0023034168418143873,0.00024,0.002063416841814387,0.002063416841814387,7.506823189998687
2018-11-23,long_microcap_short_zz1000,True,-0.05378317838697022,-0.04288751023168458,0.0,0.00048,0.00048,0.0,normal,0.8,0.8,-0.019473170201622557,0.00024,-0.019713170201622558,-0.02019317020162256,7.355236631649556
2018-11-26,long_microcap_short_zz1000,True,-0.0017045190278131006,-0.0018073638768494327,0.0,0.0,0.0,-0.02019317020162248,recovery_band,0.8,0.8,-0.00025862792633355434,0.00024,-0.0004986279263335543,-0.0004986279263335543,7.351569105260224
2018-11-27,long_microcap_short_zz1000,True,0.014210106299313185,0.00818131397383981,0.0,0.0,0.0,-0.020681729249372394,recovery_band,0.8,0.8,0.007665055120241337,0.00024,0.007425055120241338,0.007425055120241338,7.406154911087044
2018-11-28,long_microcap_short_zz1000,True,0.011700182984816898,0.012188439177676313,0.0,0.0,0.0,-0.013410237108789635,normal,0.8,0.8,0.0019494316426758463,0.00024,0.0017094316426758463,0.0017094316426758463,7.418815226642614
2018-11-29,long_microcap_short_zz1000,True,-0.025706048162220996,-0.02352291808534479,0.0,0.0,0.0,-0.011723729349763401,normal,0.8,0.8,-0.006887713693945162,0.00024,-0.007127713693945162,-0.007127713693945162,7.365936035758825
2018-11-30,long_microcap_short_zz1000,True,0.010976964175206216,0.006676990048404274,0.0,0.0,0.0,-0.01876787965747817,normal,0.8,0.8,0.005635372136482797,0.00024,0.005395372136482797,0.005395372136482797,7.405678001805272
2018-12-03,long_microcap_short_zz1000,True,0.031690299671428335,0.03315491224522282,0.0,0.0,0.0,-0.013473767215960275,normal,0.8,0.8,0.005166369875250074,0.00024,0.0049263698752500746,0.0049263698752500746,7.442161110819168
2018-12-04,long_microcap_short_zz1000,True,0.013224596050665172,0.009137307409589956,0.0,0.0,0.0,-0.008613774101629113,normal,0.8,0.8,0.005914750122993206,0.00024,0.005674750122993206,0.005674750122993206,7.484393515498124
2018-12-05,long_microcap_short_zz1000,True,-0.006041914408096316,-0.006021249770437387,0.0,0.0,0.0,-0.0029879049942784786,normal,0.8,0.8,-0.001224914591746406,0.00024,-0.0014649145917464059,-0.0014649145917464059,7.473429518226899
2018-12-06,long_microcap_short_zz1000,True,-0.01595878049676236,-0.01787008069354512,0.0,0.0,0.0,-0.004448442560400001,normal,0.8,0.8,-0.0016627159419262613,0.00024,-0.0019027159419262613,-0.0019027159419262613,7.459209704741706
2018-12-07,long_microcap_short_zz1000,True,0.004850540932333169,0.00020926206586047158,0.0,0.0006,0.0006,-0.00634269437974988,normal,0.8,0.8,0.004683131279644792,0.00024,0.004443131279644792,0.003843131279644792,7.487876426879429
2018-12-10,long_microcap_short_zz1000,True,-0.01429027278462014,-0.011682410870897497,0.0,0.0,0.0,-0.0025239389072732044,normal,0.8,0.8,-0.004944344087902142,0.00024,-0.005184344087902142,-0.005184344087902142,7.449056698994794
2018-12-11,long_microcap_short_zz1000,True,0.01092075000536874,0.00937642998575905,0.0,0.0,0.0,-0.0076951980274232445,normal,0.8,0.8,0.0034196060167615006,0.00024,0.0031796060167615004,0.0031796060167615004,7.472741764494115
2018-12-12,long_microcap_short_zz1000,True,0.004366250744954225,-0.00034954146515087103,0.0,0.0,0.0,-0.004540059708609934,normal,0.8,0.8,0.004645883917074922,0.00024,0.004405883917074922,0.004405883917074922,7.505665797250753
2018-12-13,long_microcap_short_zz1000,True,0.008254994739513855,0.009515090637066237,0.0,0.0,0.0,-0.00015417876758783144,normal,0.8,0.8,0.0006429222298608645,0.00024,0.0004029222298608645,0.0004029222298608645,7.508689996850372
2018-12-14,long_microcap_short_zz1000,True,-0.028926783408085077,-0.02557455098116601,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.008467142623152266,0.00024,-0.008707142623152267,-0.008707142623152267,7.443310762134759
2018-12-17,long_microcap_short_zz1000,True,0.00168624785589655,-0.0031581963381296374,0.0,0.0,0.0,-0.008707142623152309,normal,0.8,0.8,0.00421280492640026,0.00024,0.00397280492640026,0.00397280492640026,7.472881583799296
2018-12-18,long_microcap_short_zz1000,True,-0.00672566584610812,-0.006617349904802672,0.0,0.0,0.0,-0.004768929475860162,normal,0.8,0.8,-0.001431785922265982,0.00024,-0.001671785922265982,-0.001671785922265982,7.46038852556874
2018-12-19,long_microcap_short_zz1000,True,-0.013229024059434602,-0.01375143856015626,0.0,0.0,0.0,-0.006432742768964106,normal,0.8,0.8,-0.002227873211309593,0.00024,-0.0024678732113095933,-0.0024678732113095933,7.441977232580527
2018-12-20,long_microcap_short_zz1000,True,0.008906301697226837,0.0037940618520317937,0.0,0.0,0.0,-0.00888474078671897,normal,0.8,0.8,0.005871052215601402,0.00024,0.005631052215601402,0.005631052215601402,7.483883394964504
2018-12-21,long_microcap_short_zz1000,True,-0.002566978393308439,-0.007212235749132101,0.0,0.00054,0.00054,-0.0033037190104097114,normal,0.8,0.8,0.003202810205997242,0.00024,0.002962810205997242,0.002422810205997242,7.502015424034318
2018-12-24,long_microcap_short_zz1000,True,0.015546775886708053,0.008973433854680746,0.0,0.0,0.0,-0.0008889130885486596,normal,0.8,0.8,0.008368028802963456,0.00024,0.008128028802963455,0.008128028802963455,7.562992021481145
2018-12-25,long_microcap_short_zz1000,True,-0.011341818699429185,-0.009586865336352002,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.003672326430347583,0.00024,-0.003912326430347583,-0.003912326430347583,7.5334031279029965
2018-12-26,long_microcap_short_zz1000,True,0.0035167183905420174,-0.004456632008895567,0.0,0.0,0.0,-0.003912326430347557,normal,0.8,0.8,0.007082023997658471,0.00024,0.0068420239976584715,0.0068420239976584715,7.5849468528881445
2018-12-27,long_microcap_short_zz1000,True,-0.021923888281373816,-0.015541217043052669,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.00949091464693168,0.00024,-0.00973091464693168,-0.00973091464693168,7.511138382461177
2018-12-28,long_microcap_short_zz1000,True,-0.003021289122178583,0.0012136553173698328,0.0,0.0,0.0,-0.009730914646931654,normal,0.8,0.8,-0.003992213376074449,0.00024,-0.004232213376074449,-0.004232213376074449,7.479349642129378
2019-01-02,long_microcap_short_zz1000,True,0.005513751770881425,-0.00485099390070487,0.0,0.0,0.0,-0.013921944715876045,normal,0.8,0.8,0.00939454689144532,0.00024,0.00915454689144532,0.00915454689144532,7.547819699145767
2019-01-03,long_microcap_short_zz1000,True,0.00045661773721050736,-0.0071838004958568735,0.0,0.0,0.0,-0.004894846920152185,normal,0.8,0.8,0.006203658133896006,0.00024,0.005963658133896006,0.005963658133896006,7.592832315487757
2019-01-04,long_microcap_short_zz1000,True,0.023016493561883067,0.027652243846045144,0.0,0.0007199999999999,0.0007199999999999,0.0,normal,0.8,0.8,0.0008946984850469498,0.00024,0.0006546984850469499,-6.53015149529501e-05,7.592336492034772
2019-01-07,long_microcap_short_zz1000,True,0.02421474566978743,0.021401145870619143,0.0,0.0,0.0,-6.530151495298675e-05,normal,0.8,0.8,0.0070938289732921135,0.00024,0.006853828973292114,0.006853828973292114,7.6443730678588615
2019-01-08,long_microcap_short_zz1000,True,-0.0004948160051734263,-0.001985133267307315,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.001093290608672426,0.00024,0.0008532906086724261,0.0008532906086724261,7.650895939606854
2019-01-09,long_microcap_short_zz1000,True,0.001470983106307111,0.0021177614977436754,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.00022322609188782936,0.00024,-0.00046322609188782934,-0.00046322609188782934,7.647351844981309
2019-01-10,long_microcap_short_zz1000,True,0.0003451252126160931,-0.002668268498326354,0.0,0.0,0.0,-0.00046322609188786945,normal,0.8,0.8,0.002479740011277176,0.00024,0.002239740011277176,0.002239740011277176,7.664479924888829
2019-01-11,long_microcap_short_zz1000,True,0.00938898661363119,0.008539044360259096,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.002557751125423912,0.00024,0.002317751125423912,0.002317751125423912,7.682244281860529
2019-01-14,long_microcap_short_zz1000,True,-0.009338583139657186,-0.005932997375373561,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.004592185239358337,0.00024,-0.004832185239358337,-0.004832185239358337,7.645122254436578
2019-01-15,long_microcap_short_zz1000,True,0.013085288471092804,0.010878957988241789,0.0,0.0,0.0,-0.004832185239358355,normal,0.8,0.8,0.004382122080499373,0.00024,0.0041421220804993735,0.0041421220804993735,7.676789284134797
2019-01-16,long_microcap_short_zz1000,True,0.0008078334190706471,-0.0015008063873631627,0.0,0.0,0.0,-0.0007100786600360287,normal,0.8,0.8,0.002008478528961177,0.00024,0.0017684785289611771,0.0017684785289611771,7.690365521155148
2019-01-17,long_microcap_short_zz1000,True,-0.01265301768298499,-0.008994651945139265,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.005457296126873578,0.00024,-0.005697296126873578,-0.005697296126873578,7.646551231457229
2019-01-18,long_microcap_short_zz1000,True,0.004943121696286523,0.006728335824906617,0.0,0.0006,0.0006,-0.00569729612687353,normal,0.8,0.8,-0.00043954696363877107,0.00024,-0.000679546963638771,-0.001279546963638771,7.63676711004671
2019-01-21,long_microcap_short_zz1000,True,0.003265046184895759,0.0062035141718956854,0.0,0.0,0.0,-0.006969553132552209,normal,0.8,0.8,-0.0016977651526207897,0.00024,-0.0019377651526207896,-0.0019377651526207896,7.621968848862181
2019-01-22,long_microcap_short_zz1000,True,-0.00613865962178306,-0.01115118654553815,0.0,0.0,0.0,-0.008893812927983302,normal,0.8,0.8,0.00278228961464746,0.00024,0.0025422896146474598,0.0025422896146474598,7.64134610110981
2019-01-23,long_microcap_short_zz1000,True,0.004280650647468409,0.0014055439694127259,0.0,0.0,0.0,-0.006374133961577377,normal,0.8,0.8,0.0031562154719382285,0.00024,0.0029162154719382283,0.0029162154719382283,7.663629912836301
2019-01-24,long_microcap_short_zz1000,True,0.010170233213531832,0.005657671807309361,0.0,0.0,0.0,-0.003476506837718052,normal,0.8,0.8,0.005644095767684342,0.00024,0.0054040957676843426,0.0054040957676843426,7.705044902813359
2019-01-25,long_microcap_short_zz1000,False,-0.014961825109100824,-0.005999029283287549,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.010162601682470785,0.00024,-0.010402601682470786,-0.010402601682470786,7.62489238974384
2019-01-28,cash,False,-0.012456426975237522,-0.008146807467111161,0.003,0.0,0.003,-0.010402601682470758,normal,0.8,0.0,0.0,0.0,0.0,-0.003,7.602017712574608
2019-01-29,cash,False,-0.02638130830000751,-0.017580518116576127,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-01-30,cash,False,-0.014892392229710727,-0.014901838509593368,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-01-31,cash,False,-0.02604299049853287,-0.015238043561813686,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-01,cash,False,0.03017951716238354,0.029214324087296406,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-11,cash,False,0.02592965716143314,0.028739747356117284,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-12,cash,False,0.01929049447510711,0.013868681195967847,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-13,cash,False,0.02056893836007867,0.017973433366340164,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-14,cash,False,0.00660698497154355,0.004245949960397732,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-15,cash,False,0.0033225842852302456,-0.0013660973548338395,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-18,cash,False,0.03371635218807212,0.03548122869754122,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-19,cash,False,0.003538885402867731,0.00422223481047479,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-20,cash,False,0.004495306463864868,0.0006628053387056632,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-21,cash,False,-0.006133347751666518,-0.0039017201391573497,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-22,cash,False,0.018790419167486805,0.022606646374245587,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-25,cash,False,0.04175615182014103,0.05232522517002636,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-26,cash,False,-0.0009235344570850401,-9.203174155980598e-05,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-27,cash,False,-0.003519898243913966,-0.002533923392489479,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-02-28,cash,False,0.012264498111129063,0.003779468840567457,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-03-01,cash,True,0.006536276141351216,0.006384208136816838,0.0,0.0,0.0,-0.013371393877423365,normal,0.8,0.0,0.0,0.0,0.0,0.0,7.602017712574608
2019-03-04,long_microcap_short_zz1000,True,0.017844888307579243,0.021983942196381,0.003,0.0,0.003,-0.013371393877423365,normal,0.8,0.8,0.00025773455047444285,0.00024,1.7734550474442847e-05,-0.0029822654495255574,7.579346477803716
2019-03-05,long_microcap_short_zz1000,False,0.023877293514633413,0.03137551757474055,0.0,0.0,0.0,-0.016313782280976352,normal,0.8,0.8,-0.0012231205451590302,0.00024,-0.0014631205451590302,-0.0014631205451590302,7.568256980253162
2019-03-06,cash,False,0.02368643117826963,0.02169318625968497,0.003,0.0,0.003,-0.017753033796110818,normal,0.8,0.0,0.0,0.0,0.0,-0.003,7.545552209312403
2019-03-07,cash,False,0.025167157714924393,0.01736723576546173,0.0,0.0,0.0,-0.020699774694722506,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,7.545552209312403
2019-03-08,cash,False,-0.05023654741979544,-0.04151225903050726,0.0,0.0,0.0,-0.020699774694722506,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,7.545552209312403
2019-03-11,cash,False,0.04586559765108311,0.04313974707632462,0.0,0.0,0.0,-0.020699774694722506,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,7.545552209312403
2019-03-12,cash,False,0.012309053661288427,0.022095385903470488,0.0,0.0,0.0,-0.020699774694722506,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,7.545552209312403
2019-03-13,cash,False,-0.014119471045455745,-0.023234401899376977,0.0,0.0,0.0,-0.020699774694722506,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,7.545552209312403
2019-03-14,cash,False,-0.027243579707497134,-0.03028655292731952,0.0,0.0,0.0,-0.020699774694722506,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,7.545552209312403
2019-03-15,cash,False,0.020326600845632425,0.015496708531451242,0.0,0.0,0.0,-0.020699774694722506,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,7.545552209312403
2019-03-18,cash,False,0.022204131144236916,0.024100285436836177,0.0,0.0,0.0,-0.020699774694722506,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,7.545552209312403
2019-03-19,cash,True,0.003984288225087118,0.004321928760010252,0.0,0.0,0.0,-0.020699774694722506,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,7.545552209312403
2019-03-20,long_microcap_short_zz1000,True,0.001397488104405653,-0.0026489798734750103,0.003,0.0,0.003,-0.020699774694722506,recovery_band,0.8,0.8,0.0035166720031856616,0.00024,0.0032766720031856614,0.0002766720031856613,7.547639852357295
2019-03-21,long_microcap_short_zz1000,True,0.013856135845284001,0.01087886442677144,0.0,0.0,0.0,-0.020428829739667087,recovery_band,0.8,0.8,0.005153044303866849,0.00024,0.004913044303866849,0.004913044303866849,7.584721741341557
2019-03-22,long_microcap_short_zz1000,True,0.004969492615610527,0.003991226313048379,0.0,0.0,0.0,-0.015616153181387427,normal,0.8,0.8,0.0017765115651718231,0.00024,0.0015365115651718231,0.0015365115651718231,7.596375754015738
2019-03-25,long_microcap_short_zz1000,True,0.0010298183332069222,-0.008830253302408386,0.0,0.0,0.0,-0.014103636016182364,normal,0.8,0.8,0.00809402097513363,0.00024,0.00785402097513363,0.00785402097513363,7.656037848522774
2019-03-26,long_microcap_short_zz1000,True,-0.024498712402821088,-0.029033253710512907,0.0,0.0,0.0,-0.00636038529414551,normal,0.8,0.8,-0.0012721094344107613,0.00024,-0.0015121094344107612,-0.0015121094344107612,7.6444610814618175
2019-03-27,long_microcap_short_zz1000,True,0.008568415705473953,0.006594268497467359,0.0,0.0,0.0,-0.007862877129946488,normal,0.8,0.8,0.0032930009075000655,0.00024,0.0030530009075000653,0.0030530009075000653,7.66779962808087
2019-03-28,long_microcap_short_zz1000,True,-0.007537360059419629,-0.01350203294242025,0.0,0.0,0.0,-0.004833881593459655,normal,0.8,0.8,0.0032642662945165726,0.00024,0.0030242662945165724,0.0030242662945165724,7.690989096049181
2019-03-29,long_microcap_short_zz1000,True,0.022605145866283483,0.02841927256404997,0.0,0.0007199999999999,0.0007199999999999,-0.0018242342441179282,normal,0.8,0.8,-0.00013027218495649528,0.00024,-0.00037027218495649526,-0.0010902721849563952,7.682603824562956
2019-04-01,long_microcap_short_zz1000,True,0.03364687088027174,0.03832041155702459,0.0,0.0,0.0,-0.002912517517218993,normal,0.8,0.8,0.0029905416346520663,0.00024,0.002750541634652066,0.002750541634652066,7.703735146244953
2019-04-02,long_microcap_short_zz1000,True,0.008926146799980383,0.0060625019347544384,0.0,0.0,0.0,-0.000169986883259865,normal,0.8,0.8,0.004076145252176832,0.00024,0.003836145252176832,0.003836145252176832,7.733287793250249
2019-04-03,long_microcap_short_zz1000,True,0.014266030021976128,0.010053538981755317,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.006223198836571875,0.00024,0.0059831988365718755,0.0059831988365718755,7.7795575917777
2019-04-04,long_microcap_short_zz1000,True,0.00559857502594352,0.0036956751782100117,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.00264203488337551,0.00024,0.00240203488337551,0.00240203488337551,7.798244360490379
2019-04-08,long_microcap_short_zz1000,True,0.003866693467627691,-0.004769914713413703,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.007682625238358654,0.00024,0.0074426252383586545,0.0074426252383586545,7.856283770782652
2019-04-09,long_microcap_short_zz1000,True,0.013030448517381998,0.0024429353103667673,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.011076100269088585,0.00024,0.010836100269088584,0.010836100269088584,7.941415249465267
2019-04-10,long_microcap_short_zz1000,True,0.005125508987775751,-0.0015563379943415168,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.006370579383248964,0.00024,0.006130579383248964,0.006130579383248964,7.990100726067458
2019-04-11,long_microcap_short_zz1000,True,-0.012225948580681156,-0.020648811442482096,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0042931005733045195,0.00024,0.00405310057330452,0.00405310057330452,8.022485407901042
2019-04-12,long_microcap_short_zz1000,True,0.00013976482125110934,-0.0009415502010005072,0.0,0.0009,0.0009,0.0,normal,0.8,0.8,0.0008930049820515152,0.00024,0.0006530049820515152,-0.0002469950179484848,8.020503893973727
2019-04-15,long_microcap_short_zz1000,True,-0.004087658442854192,-0.008055792303153453,0.0,0.0,0.0,-0.00024699501794844814,normal,0.8,0.8,0.0023569753996685707,0.00024,0.0021169753996685705,0.0021169753996685705,8.037483103410215
2019-04-16,long_microcap_short_zz1000,True,0.01554932762604655,0.021108549995456194,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.001337512370318407,0.00024,-0.001577512370318407,-0.001577512370318407,8.024803874388361
2019-04-17,long_microcap_short_zz1000,True,0.01212011984829009,0.008788310301304225,0.0,0.0,0.0,-0.0015775123703183347,normal,0.8,0.8,0.0050894716072467094,0.00024,0.00484947160724671,0.00484947160724671,8.063719932930931
2019-04-18,long_microcap_short_zz1000,True,0.0035411877875926034,-0.005015952557782866,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.007553949833818896,0.00024,0.007313949833818896,0.007313949833818896,8.122697575994353
2019-04-19,long_microcap_short_zz1000,True,0.009535270064517709,0.008449355456532803,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.002775785699291466,0.00024,0.002535785699291466,0.002535785699291466,8.143294996347228
2019-04-22,long_microcap_short_zz1000,True,-0.011955086726614494,-0.01008912513488669,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.003883786618705143,0.00024,-0.004123786618705143,-0.004123786618705143,8.109713785409122
2019-04-23,long_microcap_short_zz1000,True,-0.021963552169724454,-0.018389442099177367,0.0,0.0,0.0,-0.004123786618705272,normal,0.8,0.8,-0.00725199849038256,0.00024,-0.00749199849038256,-0.00749199849038256,8.048955821971402
2019-04-24,long_microcap_short_zz1000,True,0.013657736195923587,0.012358779718571133,0.0,0.0,0.0,-0.011584889705965717,normal,0.8,0.8,0.0037707124210666788,0.00024,0.0035307124210666786,0.0035307124210666786,8.077374370268654
2019-04-25,long_microcap_short_zz1000,True,-0.04153732477205596,-0.041193553472151145,0.0,0.0,0.0,-0.008095080198880611,normal,0.8,0.8,-0.00858248199433504,0.00024,-0.008822481994335041,-0.008822481994335041,8.006111880325456
2019-04-26,long_microcap_short_zz1000,True,-0.010518020988813381,-0.011106949089053852,0.0,0.00102,0.00102,-0.01684614349391822,normal,0.8,0.8,-0.0016324617175702983,0.00024,-0.0018724617175702983,-0.002892461717570298,7.9829545082050295
2019-04-29,long_microcap_short_zz1000,True,-0.042813531786676684,-0.036319197583976504,0.0,0.0,0.0,-0.01968987838634373,normal,0.8,0.8,-0.013758173719495479,0.00024,-0.01399817371949548,-0.01399817371949548,7.8712077242043454
2019-04-30,long_microcap_short_zz1000,True,0.014729188262310622,0.010628761685234966,0.0,0.0,0.0,-0.03341242976767145,recovery_band,0.8,0.8,0.006226178914122648,0.00024,0.005986178914122648,0.005986178914122648,7.918326181911657
2019-05-06,long_microcap_short_zz1000,True,-0.07153724946716666,-0.07662647125077438,0.0,0.0,0.0,-0.027626263636093662,recovery_band,0.8,0.8,-0.01023607246654716,0.00024,-0.010476072466547161,-0.010476072466547161,7.835373223016193
2019-05-07,long_microcap_short_zz1000,True,0.02220254747242567,0.012516128786333791,0.0,0.0,0.0,-0.037812921362809115,recovery_band,0.8,0.8,0.012189644443358637,0.00024,0.011949644443358637,0.011949644443358637,7.929003147112249
2019-05-08,long_microcap_short_zz1000,True,0.004996522096246014,-0.0037176470588234922,0.0,0.0,0.0,-0.02631512788510082,recovery_band,0.8,0.8,0.007970639743304808,0.00024,0.007730639743304808,0.007730639743304808,7.990299413966104
2019-05-09,long_microcap_short_zz1000,True,0.007542073620824041,-0.010378347739832816,0.0,0.0,0.0,-0.018787920915274703,normal,0.8,0.8,0.015844751812690294,0.00024,0.015604751812690294,0.015604751812690294,8.11498605323013
2019-05-10,long_microcap_short_zz1000,True,0.0329651747380042,0.03965581100534199,0.0,0.0009,0.0009,-0.0034763499455436886,normal,0.8,0.8,0.001240525933730606,0.00024,0.001000525933730606,0.00010052593373060604,8.11580181978034
2019-05-13,long_microcap_short_zz1000,True,0.0029705253033291967,-0.007330783229547944,0.0,0.0,0.0,-0.0033761734751374117,normal,0.8,0.8,0.008835151886967551,0.00024,0.00859515188696755,0.00859515188696755,8.18555836910588
2019-05-14,long_microcap_short_zz1000,True,-0.0028412854237379603,-0.006915038265801643,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0026907451889033544,0.00024,0.002450745188903354,0.002450745188903354,8.205619086897453
2019-05-15,long_microcap_short_zz1000,True,0.02042034571232132,0.0220109794103458,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.002811562184044679,0.00024,0.0025715621840446787,0.0025715621840446787,8.226720346637995
2019-05-16,long_microcap_short_zz1000,True,0.011047790594575169,0.007452988212649725,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.005085400024455389,0.00024,0.004845400024455389,0.004845400024455389,8.266582097606783
2019-05-17,long_microcap_short_zz1000,True,-0.03666596089964602,-0.03551294669349114,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.008255603544853107,0.00024,-0.008495603544853108,-0.008495603544853108,8.196352493434535
2019-05-20,long_microcap_short_zz1000,True,0.009294523528101006,-0.0033464703554124675,0.0,0.0,0.0,-0.008495603544853125,normal,0.8,0.8,0.01197169981243098,0.00024,0.01173169981243098,0.01173169981243098,8.29250964044438
2019-05-21,long_microcap_short_zz1000,True,0.017872572832569933,0.019743466681723776,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.002077799487190911,0.00024,0.0018377994871909109,0.0018377994871909109,8.307749610409115
2019-05-22,long_microcap_short_zz1000,True,-0.0037520555706507253,-0.004174933786140755,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.00041210854173812095,0.00024,-0.0006521085417381209,-0.0006521085417381209,8.302332055925545
2019-05-23,long_microcap_short_zz1000,True,-0.02514736240421256,-0.02364964423595528,0.0,0.0,0.0,-0.0006521085417381389,normal,0.8,0.8,-0.006227647015448333,0.00024,-0.006467647015448333,-0.006467647015448333,8.248635502782777
2019-05-24,long_microcap_short_zz1000,True,-0.007401035619896912,-0.012730099490682045,0.0,0.0006,0.0006,-0.007115537949322737,normal,0.8,0.8,0.0027830439726487244,0.00024,0.002543043972648724,0.0019430439726487243,8.264662964279035
