date,baseline_v1.1,old_best_mild,best_v1.1_scan
2020-06-05,2.5427616436330065,2.504210907072968,2.478980269397074
2020-06-08,2.5336508855666406,2.4952382769490926,2.4700980410756253
2020-06-09,2.515049442098671,2.476918849433568,2.4519631870066774
2020-06-10,2.500443202933883,2.4625340550430415,2.437723323514057
2020-06-11,2.5063354521516517,2.4683369720389288,2.4434677744694953
2020-06-12,2.511893055662467,2.4738103168818553,2.448885973805221
2020-06-15,2.503686454167307,2.4657281354372675,2.440885222639163
2020-06-16,2.496175394804805,2.4583309510309554,2.4335625669712453
2020-06-17,2.496175394804805,2.4583309510309554,2.4335625669712453
2020-06-18,2.496175394804805,2.4583309510309554,2.4335625669712453
2020-06-19,2.496175394804805,2.4583309510309554,2.4335625669712453
2020-06-22,2.496175394804805,2.4583309510309554,2.4335625669712453
2020-06-23,2.496175394804805,2.4583309510309554,2.4335625669712453
2020-06-24,2.496175394804805,2.4583309510309554,2.4335625669712453
2020-06-29,2.496175394804805,2.4583309510309554,2.4335625669712453
2020-06-30,2.496175394804805,2.4583309510309554,2.4335625669712453
2020-07-01,2.496175394804805,2.4583309510309554,2.4335625669712453
