rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,ma,days,scale,trigger_days
zz2000_and_cyb_below_ma53_days20:scale0.75,31.00568438631006,11.633242615269728,2.470945900855757,-12.201612441149724,7915.6305348508085,-0.06185003725931537,0.01629855730419605,-2.3092638912203256e-14,31.927757248012732,13.471159935255637,2.204758164474677,-12.20161244114969,1496.6034535764688,0.08220903405093694,0.02572969105146372,1.0658141036401503e-14,32.523463095886676,16.150866219851263,1.900020302030164,-12.201612441149745,308.6769812520867,0.37546429265132275,0.035864907258051915,-1.0658141036401503e-14,27.776088921373045,15.317383184383129,1.7534635723196514,-12.201612441149734,108.65155851870077,0.45822522439853586,0.045521866613453144,-1.0658141036401503e-14,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,53,20,0.75,166
zz2000_and_cyb_below_ma54_days10:scale0.25,28.91603489541874,10.913663074864015,2.473193430969507,-10.92677167010777,6074.209538099056,-2.1514995281506373,0.018546087417945945,1.27484077104193,29.725793762323114,12.516389874645467,2.2231649745066617,-10.92677167010777,1249.300379812594,-2.1197544516386806,0.044136501083448465,1.27484077104193,32.68365201086751,14.798135799674347,2.0680216758422203,-10.29739237235171,311.1525793676164,0.5356532076321585,0.20386628107010818,1.9042200687980237,26.39803347918379,13.835649249644746,1.8434445533604413,-10.297392372351755,101.97173163432933,-0.919830217790718,0.13550284765424303,1.9042200687979687,16.651406345241405,13.611802705766133,1.255438911768737,-9.930617993259627,16.63910950248173,-1.1846629132175934,0.0590065453350368,2.2709944478901285,54,10,0.25,427
zz2000_and_cyb_below_ma54_days10:scale0.50,29.645408962505716,11.076218095173289,2.491482154565217,-11.043541617486197,6666.355505840953,-1.4221254610636613,0.036834811013656044,1.158070823663504,30.4533079325076,12.73517818739021,2.232805481007462,-11.043541617486241,1326.8979411785238,-1.392240281454196,0.053777007584248526,1.1580708236634596,32.545410549132534,15.109982204844083,2.0212321358603575,-10.686151720793868,309.0154557132555,0.3974117458971804,0.15707674108824543,1.5154607203558665,26.744325198075746,14.184546274408735,1.8217745474467655,-10.686151720793902,103.63668626858077,-0.5735384988987633,0.11383284174056718,1.5154607203558221,17.083229871251703,13.981175766812617,1.2536622702670133,-10.686151720793891,17.070591425784933,-0.7528393872072954,0.057229903833313056,1.5154607203558648,54,10,0.5,427
zz2000_and_cyb_below_ma54_days10:scale0.75,30.362673228182757,11.352801947000424,2.4840638134271327,-11.443167397759723,7300.316226298675,-0.70486119538662,0.02941646987557167,0.7584450433899779,31.160046772230388,13.103456478104302,2.2165713791654467,-11.443167397759769,1406.101937228443,-0.6855014417314074,0.0375429057422334,0.7584450433899317,32.366860711048,15.622675973268723,1.9509582224804296,-11.443167397759746,306.2683512669475,0.21886190781264503,0.08680282770831749,0.7584450433899885,27.05107416839305,14.75547436832283,1.7740762873063973,-11.443167397759735,105.1191427874909,-0.26678952858145877,0.06613458160019903,0.7584450433899885,17.478292692874287,14.581191476225817,1.2322118733561516,-11.443167397759757,17.465340770797244,-0.35777656558471094,0.035779506922451354,0.7584450433899992,54,10,0.75,427
zz2000_and_cyb_below_ma54_days11:scale0.25,29.7248256765116,10.966375734457326,2.5211317123343573,-10.297392372351732,6733.95262529612,-1.3427087470577774,0.06648436878279629,1.9042200687979687,30.880377154905126,12.584508873605479,2.2850145020364394,-10.297392372351744,1374.2983712007479,-0.9651710590566687,0.10598602861322615,1.9042200687979562,34.16131756652226,14.881318840167419,2.1349935451518594,-10.297392372351755,334.55946888646554,2.013318763286904,0.27083815037974723,1.9042200687979793,27.78026359892516,13.941174941778378,1.9123200872165225,-10.297392372351744,108.67201493260667,0.4623999019506506,0.20437838151032417,1.9042200687979793,18.13532693627742,13.814779013609755,1.335049262935549,-10.202154535784624,18.121851656409294,0.29925767781842083,0.13861689650184883,1.9994579053651318,54,11,0.25,387
zz2000_and_cyb_below_ma54_days11:scale0.50,30.185968758354175,11.119720853969039,2.5210769482881052,-10.865838156125939,7139.155992516135,-0.8815656652152022,0.06642960473654425,1.3357742850237617,31.224515021163015,12.791130526124903,2.2715061019305405,-10.865838156125962,1413.5201599783693,-0.6210331927987802,0.09247762850732721,1.3357742850237386,33.52524587276107,15.179131478298133,2.063371533458108,-10.865838156125918,324.3566265443378,1.3772470695257155,0.19921613868599586,1.3357742850238168,27.664107582492115,14.26950740240864,1.8648896160716153,-10.865838156125939,108.10333554435205,0.3462438855176053,0.156947910365417,1.3357742850237848,18.06985004495145,14.143058285412247,1.3031898971581775,-10.865838156125928,18.0564270327666,0.23378078649245282,0.10675753072447725,1.3357742850238274,54,11,0.5,387
zz2000_and_cyb_below_ma54_days11:scale0.75,30.633606427768534,11.378366220458611,2.497710438921397,-11.532338812804532,7553.968235016207,-0.4339279958008433,0.0430630953698361,0.6692736283451683,31.54632536281379,13.136164778072395,2.2346532575403435,-11.532338812804499,1451.0442908046998,-0.29922285114800573,0.05562478411713023,0.6692736283452021,32.854014286365185,15.663314254538196,1.970786161771259,-11.532338812804499,313.7985476701126,0.706015483129832,0.10663076699914686,0.6692736283452358,27.509977351719872,14.804194256170858,1.794250691856282,-11.532338812804522,107.35033763140463,0.1921136547453628,0.08630898615008364,0.6692736283452021,17.970130703935737,14.673418904382352,1.2552626112442604,-11.532338812804522,17.956787246149265,0.13406144547673904,0.058830244810560206,0.6692736283452341,54,11,0.75,387
zz2000_and_cyb_below_ma54_days12:scale0.25,30.318993026170805,11.028627777902834,2.550607696141781,-10.297392372351744,7260.168133653495,-0.7485413973985722,0.09596035259021996,1.9042200687979562,31.79348236527826,12.665818632893746,2.3282278890966537,-10.297392372351721,1480.4297952902264,-0.052065848683536586,0.14919941567344042,1.9042200687979793,34.62002452709101,14.992048819486714,2.1440961511468632,-10.297392372351721,342.0383569597516,2.4720257238556584,0.27994075637475113,1.904220068798013,28.5158487516749,14.091685761718217,1.9360876080817202,-10.297392372351732,112.29738419857442,1.1979850547003892,0.2281459023755219,1.9042200687979918,18.631189703077755,13.84566786603047,1.3641456520424777,-9.898507023551185,18.617317790304178,0.7951204446187567,0.16771328560877752,2.3031054175985712,54,12,0.25,350
zz2000_and_cyb_below_ma54_days12:scale0.50,30.581893628827018,11.168842037100255,2.5387503026422555,-10.665128856109995,7504.932568029021,-0.4856407947423591,0.08410295909069454,1.536483585039706,31.832156642585097,12.854747578007325,2.2982654267450355,-10.665128856110028,1485.0729964396176,-0.013391571376697442,0.11923695332182227,1.5364835850396723,33.82633290622348,15.26212295589674,2.0683848394407036,-10.665128856110018,329.1620144793951,1.6783341029881242,0.2042294446685915,1.5364835850397167,28.1497783876671,14.381008234150933,1.8792133302184493,-10.665128856110007,110.48798338927735,0.8319146906925923,0.17127162451225098,1.5364835850397167,18.398936036377055,14.157738489626666,1.322630305480676,-10.665128856110018,18.38525007653704,0.5628667779180567,0.12619793904697585,1.536483585039738,54,12,0.5,350
zz2000_and_cyb_below_ma54_days12:scale0.75,30.831453132474795,11.406378748096953,2.505652216054505,-11.432846581274648,7744.325082808521,-0.23608129109458176,0.05100487250294394,0.7687658598750531,31.849547613046457,13.172156637326141,2.2470799187407082,-11.432846581274614,1487.16494045099,0.003999399084662514,0.06805144531749496,0.7687658598750868,33.002182462637684,15.708676815594652,1.9729546789547716,-11.432846581274635,316.11086966531064,0.8541836594023309,0.1087992841826595,0.7687658598750993,27.750399005886848,14.864448479784494,1.8008592056011667,-11.432846581274658,108.52570432320815,0.43253530891233893,0.09291749989496845,0.7687658598750655,18.133883756017855,14.67781225279736,1.2648564214644487,-11.432846581274648,18.12040962845256,0.297814497558857,0.06842405503074844,0.7687658598751081,54,12,0.75,350
zz2000_and_cyb_below_ma54_days13:scale0.25,31.28933685553097,11.132525433830848,2.5971243999471256,-10.297392372351766,8202.04946690312,0.2218024319615921,0.14247705639556463,1.904220068797935,33.37306164643259,12.80011400014429,2.4019073230657675,-10.297392372351744,1680.3688965150463,1.5275134324707942,0.22287884964255422,1.9042200687979562,37.22394660787145,15.194058851243083,2.2492427366474637,-10.297392372351766,386.4693273232361,5.075947804636094,0.38508734187535154,1.9042200687979687,32.344076518716356,14.315090314974,2.123060163517107,-10.29739237235171,131.84451496576978,5.026212821741847,0.41511845781090884,1.904220068798013,23.014207991329783,14.167760322085565,1.6051813659022933,-9.53287936099545,22.99676919132121,5.178138732870785,0.4087489994685931,2.668733080154306,54,13,0.25,316
zz2000_and_cyb_below_ma54_days13:scale0.50,31.227358241812286,11.254635262530478,2.56580401046309,-10.195277978706152,8138.658390152058,0.15982381824290925,0.11115666691152892,2.006334462443549,32.880508894735506,12.967027315167586,2.3429866645551156,-10.195277978706073,1615.709742717171,1.034960680773711,0.16395819113190235,2.0063344624436272,35.54133848459911,15.432357701841292,2.1334026208093286,-10.195277978706073,357.3708184482773,3.3933396813637557,0.2692472260372165,2.006334462443661,30.677179557397704,14.57635627914974,1.996428198772995,-10.195277978706107,123.1920861999806,3.3593158604231945,0.28848649306679675,2.0063344624436166,21.29105427696438,14.431786971132082,1.4757862484951214,-10.195277978706097,21.27503073011796,3.4549850185053828,0.2793538820614212,2.006334462443659,54,13,0.5,316
zz2000_and_cyb_below_ma54_days13:scale0.75,31.153441978130214,11.456952356151955,2.5174020366661214,-11.200550894945959,8063.651497099623,0.08590755456083699,0.06275469311456039,1.0010615462037418,32.37131043132359,13.238768331750444,2.2674501338099837,-11.200550894945927,1551.094595273845,0.5257622173617982,0.08842166038677046,1.0010615462037737,33.849144356178606,15.809971585119541,2.0032348002540536,-11.200550894945893,329.52785446199897,1.7011455529432524,0.13907940548194153,1.0010615462038412,29.001553167482964,14.983096209622254,1.8559643186696884,-11.200550894945904,114.71407566115826,1.6836894705084546,0.14802261296349006,1.00106154620382,19.564817977661896,14.841311531290097,1.3377073443540823,-11.200550894945916,19.550195427822594,1.7287487192028976,0.14127497792038213,1.0010615462038395,54,13,0.75,316
zz2000_and_cyb_below_ma54_days14:scale0.25,31.21046121249369,11.250111771449053,2.565597734067496,-10.297392372351755,8121.455245767819,0.14292678892431354,0.11095039051593503,1.9042200687979456,32.989770344011625,12.958883873606894,2.350969662335277,-10.297392372351766,1629.8675922236266,1.1442221300498296,0.17194118891206367,1.904220068797935,35.71350171167968,15.440369646519603,2.140957994084602,-10.297392372351755,360.2825458182206,3.56550290844433,0.27680259931248985,1.9042200687979793,29.168257723703704,14.624520531470594,1.9070873160504271,-10.297392372351732,115.54774661765003,1.8503940267291945,0.19914561034422884,1.9042200687979918,19.8911415369448,14.71648357479772,1.3672621608344089,-9.532879360995416,19.876255445091417,2.0550722784858024,0.17082979440070867,2.6687330801543396,54,14,0.25,287
zz2000_and_cyb_below_ma54_days14:scale0.50,31.172572326302795,11.347293501357946,2.5419514426212286,-10.092910635938136,8083.002407625848,0.10503790273341806,0.08730409906966763,2.108701805211565,32.622320844201155,13.090858067324385,2.306611642268434,-10.092910635938136,1582.667797679599,0.7767726302393605,0.12758316884522092,2.108701805211565,34.53855260452971,15.622290142198764,2.059724670451978,-10.092910635938113,340.7025514675493,2.3905538012943595,0.19556927567986593,2.1087018052116218,28.57092237215739,14.807989401083251,1.8524705279322309,-10.092910635938136,112.57049449423971,1.2530586751828814,0.14452882222603258,2.108701805211588,19.21717340813547,14.854703718195383,1.3160676635996522,-10.092910635938113,19.202830949218708,1.3811041496764709,0.119635297165952,2.108701805211643,54,14,0.5,287
zz2000_and_cyb_below_ma54_days14:scale0.75,31.124949372349885,11.509954135460324,2.5043772000863456,-11.149969001779992,8034.909978554681,0.05741494878050801,0.04972985653478457,1.051643439369709,32.24090938495245,13.30898153253694,2.2484902696707687,-11.149969001780002,1534.9035250784084,0.3953611709906575,0.06946179624755544,1.0516434393696983,33.349944210936975,15.91663125614243,1.9663656655824266,-11.149969001780036,321.5786790544603,1.201945407701622,0.10221027081031453,1.0516434393696983,27.954071018601923,15.110112757187688,1.7850734188908048,-11.149969001780013,109.52487910278528,0.6362073216274133,0.07713171318460654,1.0516434393697107,18.532114923403455,15.07877225574468,1.2586174007033326,-11.149969001780047,18.51832237251012,0.6960456649444566,0.0621850342696324,1.051643439369709,54,14,0.75,287
zz2000_and_cyb_below_ma54_days15:scale0.25,31.288271510819143,11.292128111653417,2.5619310859367284,-10.297392372351755,8200.95598801666,0.22073708724976626,0.10728374238516736,1.9042200687979456,33.11867677616191,13.017089103908566,2.3487780660770223,-10.297392372351732,1646.7061369126282,1.2731285622001174,0.16974959265380907,1.9042200687979687,35.59612144051596,15.530639416113054,2.123596912883129,-10.297392372351721,358.2957374409232,3.448122637280605,0.259441518111017,1.904220068798013,29.96073082757409,14.729223206215728,1.9381094557739564,-10.297392372351766,119.54034123727202,2.64286713059958,0.23016775006775814,1.904220068797958,20.656448058871256,14.855860275653567,1.4007886885315133,-9.73022459021311,20.640941518254863,2.820378800412257,0.20435632209781307,2.4713878509366456,54,15,0.25,261
zz2000_and_cyb_below_ma54_days15:scale0.50,31.223636858466143,11.381884367248176,2.538128469613266,-10.555168370816892,8134.866690353213,0.15610243489676634,0.08348112606170499,1.6464440703328087,32.70676629940363,13.138263110463225,2.3038010496316352,-10.555168370816915,1593.411231563616,0.8612180854418376,0.12477257620842197,1.6464440703327856,34.4587338598783,15.695853842366835,2.0468584605249056,-10.555168370816837,339.3969848736525,2.3107350566429474,0.1827030657527935,1.6464440703328975,29.093766227642213,14.893112370773379,1.871298053097736,-10.555168370816892,115.17495671249578,1.7759025306677039,0.1633563473915376,1.6464440703328318,19.721250064187302,14.968336588981682,1.3367994616552545,-10.555168370816947,19.706501254211695,1.8851808057283037,0.14036709522155433,1.6464440703328087,54,15,0.5,261
zz2000_and_cyb_below_ma54_days15:scale0.75,31.150075641723184,11.53036382316837,2.501876948183923,-11.378969136519002,8060.250794876073,0.082541218153807,0.04722960463236214,0.8226433046306987,32.282385506843724,13.336715770666101,2.246537393481309,-11.378969136519023,1540.0377859583439,0.4368372928819291,0.06750892005809561,0.8226433046306774,33.30927492350584,15.95964740622746,1.9595011220759657,-11.378969136518934,320.9362901164007,1.161276120270486,0.0953457273038536,0.8226433046307999,28.21273929306516,15.15979532967895,1.7936837910682937,-11.378969136518979,110.79844947741542,0.8948755960906496,0.08574208536209538,0.8226433046307449,18.781093608539724,15.14542965834463,1.2682856382245329,-11.378969136519023,18.767101510657746,0.9450243500807254,0.07185327179083267,0.8226433046307324,54,15,0.75,261
zz2000_and_cyb_below_ma54_days16:scale0.25,30.968330922049535,11.399922364981633,2.5165450272544794,-10.473600529341088,7878.611355923403,-0.09920350151984181,0.06189768370291837,1.728011911808613,32.75058223626044,13.16391885120459,2.3021998911992436,-10.473600529340988,1599.0099324756902,0.905034022298647,0.12317141777603036,1.7280119118087125,34.31796770225719,15.760384216464423,2.0322247410505496,-10.47360052934102,337.1020641837565,2.169968899021839,0.1680693462784375,1.7280119118087143,30.08683919091595,14.836877210271615,1.9319769919810381,-10.47360052934103,120.18020557505169,2.76897549394144,0.22403528627483982,1.728011911808693,20.15687455670838,15.071153384643413,1.354009811147711,-10.473600529341054,20.141773407526344,2.3208052982493825,0.1575774447140108,1.7280119118087018,54,16,0.25,238
zz2000_and_cyb_below_ma54_days16:scale0.50,31.008300675010304,11.466739879375941,2.5053174658417823,-11.047575026606182,7918.229440430289,-0.05923374855907326,0.050670122290221276,1.1540374145435184,32.45873976172853,13.254212961740883,2.2701537215992893,-11.047575026606182,1562.0308028769841,0.6131915477667356,0.09112524817607603,1.1540374145435184,33.60634768508126,15.875746140650312,1.9836726433031098,-11.047575026606161,325.6467646151547,1.4583488818459074,0.11951724853099766,1.1540374145435734,29.17492850983916,14.980571685360403,1.8656476803277047,-11.047575026606227,115.58115130940298,1.8570648128646496,0.15770597462150637,1.154037414543497,19.385995040954175,15.141035382540915,1.3038255208631049,-11.047575026606204,19.371516651978737,1.5499257824951762,0.10739315442940467,1.1540374145435521,54,16,0.5,238
zz2000_and_cyb_below_ma54_days16:scale0.75,31.0413818402403,11.578986826429134,2.484423107358438,-11.623578197617379,7951.1590917505,-0.02615258332907544,0.029775763806877187,0.578034243532322,32.15705820812478,13.403249010544322,2.2287144065408406,-11.623578197617412,1524.5678861464053,0.31150999416298575,0.04968593311762737,0.5780342435322883,32.88298351523975,16.06219427492159,1.9272230355387334,-11.623578197617391,314.2498329109208,0.7349847120043975,0.0630676407666213,0.5780342435323433,28.251874909666476,15.210877492642904,1.7902764820156152,-11.623578197617368,110.99158463836378,0.9340112126919671,0.08233477630941688,0.5780342435323558,18.612394329181736,15.245834260762766,1.251149120845848,-11.623578197617434,18.598537476419153,0.7763250707227378,0.05471675441214785,0.578034243532322,54,16,0.75,238
zz2000_and_cyb_below_ma54_days17:scale0.25,30.71176826709836,11.462353826736189,2.4856787761886254,-12.596260705827532,7628.647143292889,-0.3557661564710166,0.031031432637064427,-0.39464826467783176,32.3064234119196,13.250542393250203,2.261724055451666,-12.596260705827556,1543.020036336381,0.46087519795780807,0.08269558202845273,-0.39464826467785485,33.0292651575645,15.883757352563832,1.954308483978474,-12.596260705827511,316.5346390290703,0.8812663543291492,0.09015308920636178,-0.3946482646777767,28.191822474519192,15.005529486471517,1.809433023454244,-12.596260705827532,110.69527285330842,0.8739587775446829,0.10149131774804565,-0.39464826467780867,17.306041524255235,15.390699739764369,1.1652895069729974,-12.596260705827566,17.29322639287507,-0.5300277342037631,-0.031142859460702832,-0.39464826467781045,54,17,0.25,218
zz2000_and_cyb_below_ma54_days17:scale0.50,30.83589575090493,11.51556711103546,2.4832968934598134,-12.464810057454233,7748.650081514284,-0.23163867266444882,0.028649549908252414,-0.26319761630453264,32.16111035575582,13.3222346857835,2.241693116945983,-12.464810057454267,1525.066005274722,0.31556214179402176,0.06266464352276957,-0.2631976163045664,32.747087580125125,15.970359665464343,1.9306943916344848,-12.4648100574543,312.13623750885387,0.5990887768897721,0.06653899686237263,-0.2631976163045664,27.913263542282895,15.109147117090696,1.7829664990696992,-12.46481005745428,109.32443051711527,0.5953998453083855,0.07502479336350087,-0.26319761630455574,17.482584597786797,15.388038144296415,1.1757262844078225,-12.4648100574543,17.469629265150854,-0.3534846606722013,-0.02070608202587776,-0.2631976163045451,54,17,0.5,218
zz2000_and_cyb_below_ma54_days17:scale0.75,30.954497354740916,11.606871590511918,2.472794957156119,-12.333260635894982,7864.942345190709,-0.11303706882846143,0.018147613604558188,-0.13164819474528144,32.00748918650736,13.44218794851148,2.2138937413467517,-12.333260635894995,1506.277651907815,0.16194097254556183,0.03486526792353839,-0.13164819474529388,32.45332963951244,16.11540236703471,1.900417436987896,-12.333260635895016,307.59688216323184,0.30533083627708635,0.036262042215783774,-0.13164819474528144,27.62194461133991,15.282754776130982,1.748810728205398,-12.333260635894971,107.89716896031769,0.3040809143654002,0.04086902249919966,-0.1316481947452477,17.659260509142506,15.386140631480252,1.186107767296789,-12.333260635895037,17.646164688113373,-0.1768087493164927,-0.010324599136911194,-0.13164819474528144,54,17,0.75,218
zz2000_and_cyb_below_ma54_days18:scale0.25,30.778148452525244,11.486596369178887,2.4852715217647976,-12.596260705827522,7692.605760661179,-0.2893859710441333,0.030624178213236597,-0.3946482646778211,32.22304759496446,13.280799801977375,2.251938202287471,-12.596260705827545,1532.6969032483419,0.3774993810026679,0.07290972886425795,-0.3946482646778442,33.10305910317175,15.92523906998238,1.9532685753406442,-12.5962607058276,317.6910626457855,0.9550602999363988,0.08911318056853212,-0.3946482646778655,28.038182422369438,15.038530607256048,1.7974326583472853,-12.596260705827511,109.93844265215311,0.7203187253949288,0.08949095264108697,-0.39464826467778735,17.306041524255235,15.390699739764369,1.1652895069729974,-12.596260705827566,17.29322639287507,-0.5300277342037631,-0.031142859460702832,-0.39464826467781045,54,18,0.25,200
zz2000_and_cyb_below_ma54_days18:scale0.50,30.87964388666393,11.534696301994005,2.4823839818048112,-12.464810057454256,7791.359651766702,-0.18789053690544577,0.027736638253250234,-0.26319761630455574,32.10480984120756,13.346014398048867,2.2346170123313835,-12.4648100574543,1518.1574383568704,0.25926162724576685,0.05558853890817028,-0.26319761630460015,32.79484975779183,16.00377674273455,1.9293440789953205,-12.464810057454256,312.8780991776294,0.6468509545564771,0.06518868422320834,-0.263197616304522,27.810184435711527,15.133880051914728,1.774716072238869,-12.464810057454233,108.81866971139611,0.49232073873701765,0.06677436653267077,-0.26319761630450955,17.482584597786797,15.388038144296415,1.1757262844078225,-12.4648100574543,17.469629265150854,-0.3534846606722013,-0.02070608202587776,-0.2631976163045451,54,18,0.5,200
zz2000_and_cyb_below_ma54_days18:scale0.75,30.976117276808644,11.61787268650881,2.4720411856325883,-12.33326063589505,7886.314767363129,-0.0914171467607332,0.017393842081027344,-0.13164819474534895,31.97898270218287,13.455818204458767,2.2101186532429042,-12.333260635894982,1502.8128028196004,0.13343448822107362,0.031090179819690977,-0.13164819474528144,32.47649430310213,16.13489995529214,1.8994476186877587,-12.333260635894995,307.9533795905746,0.32849549986677573,0.03529222391564657,-0.13164819474526013,27.570084603059787,15.296406399239299,1.744601532549341,-12.333260635894982,107.64377306351905,0.25222090608527736,0.03665982684314262,-0.13164819474525835,17.659260509142506,15.386140631480252,1.186107767296789,-12.333260635895037,17.646164688113373,-0.1768087493164927,-0.010324599136911194,-0.13164819474528144,54,18,0.75,200
zz2000_and_cyb_below_ma54_days19:scale0.25,31.04914268353516,11.50825940350458,2.4995140392134805,-12.201612441149734,7958.902746723119,-0.018391740034218174,0.044866695661919476,-3.375077994860476e-14,32.424597109763994,13.300742696639423,2.2606677147794585,-12.2016124411497,1557.7522921265252,0.5790488958021989,0.08163924135624523,0.0,33.54999124557831,15.945736668552199,1.9729117368900653,-12.2016124411498,324.7499348288332,1.4019924423429586,0.10875634211795315,-6.572520305780927e-14,28.90747408200682,15.071788788704982,1.8408643669000595,-12.201612441149756,114.24454698556872,1.5896103850323122,0.1329226611938612,-3.197442310920451e-14,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,54,19,0.25,184
zz2000_and_cyb_below_ma54_days19:scale0.50,31.05994635397615,11.553499257608056,2.490922133969397,-12.201612441149734,7969.694126954377,-0.007588069593225555,0.03627479041783621,-3.375077994860476e-14,32.238553886258025,13.36340900198929,2.239754865089934,-12.201612441149745,1534.612376341726,0.39300567229622985,0.06072639166672067,-4.440892098500626e-14,33.0913113689349,16.02197035568283,1.9418662636782387,-12.201612441149711,317.50679242398843,0.94331256569955,0.07771086890612655,2.3092638912203256e-14,28.387063401735404,15.163494219910598,1.802679936172004,-12.201612441149724,111.65965056872284,1.0691997047608943,0.09473823046580576,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,54,19,0.5,184
zz2000_and_cyb_below_ma54_days19:scale0.75,31.066085555671986,11.629408039698237,2.47584396902862,-12.2016124411497,7975.832385338053,-0.0014488678973911817,0.021196625477058806,0.0,32.04554114277647,13.46651467885485,2.212362438924217,-12.201612441149745,1510.9132193879568,0.19999292881467667,0.03333396550100387,-4.440892098500626e-14,32.62397142572602,16.146207781905993,1.9054242039832585,-12.2016124411497,310.2288630775495,0.47597262249066574,0.041268809211146396,3.375077994860476e-14,27.85718052852666,15.314819642429006,1.7580746630449327,-12.201612441149711,109.04915631139377,0.5393168315521493,0.05013295733873435,1.2434497875801753e-14,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,54,19,0.75,184
zz2000_and_cyb_below_ma54_days20:scale0.25,30.850361134196458,11.51781259401464,2.483830789195095,-12.201612441149745,7762.747999270477,-0.21717328937291924,0.029183445643533812,-4.440892098500626e-14,32.04144194340983,13.312724290461079,2.2361209431436837,-12.2016124411498,1510.4132685159768,0.1958937294480343,0.05709246972047044,-9.947598300641403e-14,33.187094913797345,15.956131538940427,1.9539240985879085,-12.201612441149734,319.0111126585123,1.0390961105619922,0.08976870381579638,0.0,28.566201032523807,15.079865146328475,1.8215279333196313,-12.201612441149766,112.54707217790512,1.248337335549298,0.11358622761343296,-4.263256414560601e-14,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,54,20,0.25,170
zz2000_and_cyb_below_ma54_days20:scale0.50,30.92721393455118,11.560602558882236,2.480348058976422,-12.201612441149724,7838.0478593426515,-0.1403204890181975,0.025700715424861187,-2.3092638912203256e-14,31.9831233217575,13.372168126135245,2.2233412180229055,-12.201612441149756,1503.315660637688,0.1375751077957048,0.044312744599692255,-5.5067062021407764e-14,32.849897043788005,16.0302897541806,1.9291160939097316,-12.201612441149734,313.7344408299705,0.7018982405526515,0.06496069913761948,0.0,28.160188216846382,15.16903353990596,1.789852347707978,-12.201612441149724,110.53929417563633,0.8423245198718732,0.08191064200177967,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,54,20,0.5,170
zz2000_and_cyb_below_ma54_days20:scale0.75,30.9996157423168,11.633311428261695,2.4705178596736035,-12.201612441149734,7909.605255070162,-0.0679186812525785,0.01587051612204249,-3.375077994860476e-14,31.91783563896515,13.471258606265113,2.2041624842127585,-12.2016124411497,1495.4033006421844,0.07228742500335628,0.025134010789545247,0.0,32.5035310273593,16.151035356720858,1.8990296518928562,-12.2016124411497,308.3697823185463,0.355532224123948,0.0348742571207441,3.375077994860476e-14,27.744072141443745,15.317655646089207,1.751719820212182,-12.201612441149711,108.49471695629612,0.42620844446923556,0.04377811450598368,1.2434497875801753e-14,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,54,20,0.75,170
zz2000_and_cyb_below_ma55_days10:scale0.25,28.960549033603655,10.91171892251336,2.4769045169243045,-10.926771670107783,6108.9076735698545,-2.106985389965722,0.022257173372743466,1.2748407710419176,29.771386397182198,12.513288370112253,2.226604503492838,-10.926771670107849,1254.0494041226916,-2.074161816779597,0.04757603006962485,1.274840771041852,32.58464094939957,14.800662166220215,2.0624275661382763,-10.29739237235171,309.6210271059787,0.4366421461642176,0.19827217136616415,1.9042200687980237,26.24092888471965,13.839981475505247,1.8334897578822347,-10.297392372351755,101.21938256030165,-1.0769348122548585,0.12554805217603637,1.9042200687979687,16.216580263305524,13.62410640746194,1.2256467183835744,-9.930617993259638,16.204626293769643,-1.6194889951534748,0.029214351949874207,2.270994447890118,55,10,0.25,427
