rebalance_date,rank,symbol,name,market_cap
2019-08-08,40,603725,天安新材,1443624560.0
2019-08-08,41,692,惠天热电,1443977364.96
2019-08-08,42,603879,永悦科技,1452987000.0
2019-08-08,43,300022,吉峰科技,1456320655.4
2019-08-08,44,2207,准油股份,1456590232.0199995
2019-08-08,45,603330,天洋新材,1458911999.9999998
2019-08-08,46,600099,林海股份,1461530400.0
2019-08-08,47,600319,亚星化学,1464356160.0
2019-08-08,48,2667,威领股份,1483867440.0
2019-08-08,49,300517,海波重科,1485270600.0
2019-08-08,50,600301,华锡有色,1486136244.8
2019-08-22,1,2072,凯瑞德,753280000.0
2019-08-22,2,2629,仁智股份,815657040.0
2019-08-22,3,2188,中天服务,928270425.36
2019-08-22,4,2766,索菱股份,1041732414.5800002
2019-08-22,5,2290,禾盛新材,1109195348.1
2019-08-22,6,600817,宇通重工,1187516405.16
2019-08-22,7,2356,赫美集团,1187564733.0
2019-08-22,8,707,双环科技,1220703361.95
2019-08-22,9,2021,中捷资源,1231188921.6
2019-08-22,10,300665,飞鹿股份,1234240000.0
2019-08-22,11,2633,申科股份,1275000000.0
2019-08-22,12,600615,鑫源智造,1282299864.5600002
2019-08-22,13,300592,华凯易佰,1286225361.0
2019-08-22,14,300321,同大股份,1292928000.0
2019-08-22,15,2890,弘宇股份,1294731400.0000002
2019-08-22,16,2209,达 意 隆,1304230253.9999998
2019-08-22,17,2420,毅昌科技,1319290000.0
2019-08-22,18,603286,日盈电子,1319378480.0
2019-08-22,19,603029,天鹅股份,1322627800.0
2019-08-22,20,679,大连友谊,1325808000.0000002
2019-08-22,21,2112,三变科技,1360800000.0
2019-08-22,22,2501,利源股份,1372764205.4
2019-08-22,23,300442,润泽科技,1381000000.0
2019-08-22,24,603088,宁波精达,1382976000.0
2019-08-22,25,603729,龙韵股份,1385135919.9999998
2019-08-22,26,2175,东方智造,1386951910.0800002
2019-08-22,27,600539,狮头股份,1423700000.0
2019-08-22,28,300535,达威股份,1434344303.4
2019-08-22,29,2715,登云股份,1435200000.0
2019-08-22,30,603991,至正股份,1443742911.26
2019-08-22,31,600561,江西长运,1446090400.0
2019-08-22,32,300680,隆盛科技,1449098059.5
2019-08-22,33,300626,华瑞股份,1452600000.0
2019-08-22,34,603879,永悦科技,1452987000.0
2019-08-22,35,603725,天安新材,1474427360.0
2019-08-22,36,692,惠天热电,1475947343.52
2019-08-22,37,300521,爱司凯,1483200000.0
2019-08-22,38,300106,西部牧业,1496232754.8000002
2019-08-22,39,2207,准油股份,1499642160.0599997
2019-08-22,40,600768,宁波富邦,1501981056.0
2019-08-22,41,600099,林海股份,1503163200.0
2019-08-22,42,300022,吉峰科技,1505751904.8
2019-08-22,43,2921,联诚精密,1513600000.0
2019-08-22,44,603330,天洋新材,1516788000.0000002
2019-08-22,45,600778,友好集团,1523192711.28
2019-08-22,46,300736,百邦科技,1523815550.4
2019-08-22,47,600319,亚星化学,1524319020.0
2019-08-22,48,2667,威领股份,1525471200.0
2019-08-22,49,2778,中晟高科,1526445735.0
2019-08-22,50,2259,升达林业,1527226382.01
2019-09-05,1,2072,凯瑞德,770880000.0
2019-09-05,2,2629,仁智股份,795059640.0000001
2019-09-05,3,2188,中天服务,907576498.68
2019-09-05,4,2766,索菱股份,986904392.76
2019-09-05,5,2290,禾盛新材,1165019184.0
2019-09-05,6,2356,赫美集团,1182286667.52
2019-09-05,7,2021,中捷资源,1189920019.2
2019-09-05,8,953,河化股份,1193881314.22
2019-09-05,9,600817,宇通重工,1203607413.36
2019-09-05,10,707,双环科技,1262476480.8000002
2019-09-05,11,300665,飞鹿股份,1280448000.0
2019-09-05,12,600615,鑫源智造,1289820684.88
2019-09-05,13,2175,东方智造,1296498524.64
2019-09-05,14,2633,申科股份,1306500000.0000002
2019-09-05,15,300592,华凯易佰,1319268258.0
2019-09-05,16,2890,弘宇股份,1323399500.0
2019-09-05,17,300321,同大股份,1333776000.0
2019-09-05,18,2420,毅昌科技,1339340000.0
2019-09-05,19,603286,日盈电子,1339635960.0000002
2019-09-05,20,603029,天鹅股份,1340362400.0
2019-09-05,21,2501,利源股份,1348467493.8000002
2019-09-05,22,679,大连友谊,1400652000.0
2019-09-05,23,2112,三变科技,1417248000.0000002
2019-09-05,24,603088,宁波精达,1420608000.0000002
2019-09-05,25,603729,龙韵股份,1437405200.0
2019-09-05,26,2209,达 意 隆,1442853529.4999998
2019-09-05,27,600539,狮头股份,1455900000.0
2019-09-05,28,2715,登云股份,1460960000.0
2019-09-05,29,600561,江西长运,1472167440.0
2019-09-05,30,300442,润泽科技,1475000000.0
2019-09-05,31,300535,达威股份,1483195160.11
2019-09-05,32,300626,华瑞股份,1488600000.0
2019-09-05,33,300680,隆盛科技,1494428819.3100002
2019-09-05,34,603991,至正股份,1502625559.68
2019-09-05,35,603330,天洋新材,1506960000.0
2019-09-05,36,600768,宁波富邦,1512680832.0
2019-09-05,37,300736,百邦科技,1514667429.6
2019-09-05,38,300106,西部牧业,1525819278.1999998
2019-09-05,39,603879,永悦科技,1529143560.0
2019-09-05,40,600137,浪莎股份,1533121362.7599998
2019-09-05,41,603725,天安新材,1536032960.0
2019-09-05,42,300022,吉峰科技,1539973538.9999998
2019-09-05,43,2921,联诚精密,1540800000.0
2019-09-05,44,300517,海波重科,1541181720.0
2019-09-05,45,2259,升达林业,1542272947.35
2019-09-05,46,300721,怡达股份,1542396900.0
2019-09-05,47,600099,林海股份,1542604800.0
2019-09-05,48,2760,凤形股份,1552320000.0
2019-09-05,49,600119,长江投资,1555444000.0
2019-09-05,50,692,惠天热电,1561200619.6799998
2019-09-19,1,2629,仁智股份,770342760.0000001
2019-09-19,2,2188,中天服务,901663948.2
2019-09-19,3,2072,凯瑞德,913440000.0
2019-09-19,4,2766,索菱股份,1045949954.72
2019-09-19,5,953,河化股份,1146831804.3
2019-09-19,6,2021,中捷资源,1155529267.2
2019-09-19,7,2290,禾盛新材,1211134526.7
2019-09-19,8,2356,赫美集团,1224511191.36
2019-09-19,9,600817,宇通重工,1230962127.3000002
2019-09-19,10,300665,飞鹿股份,1287744000.0
2019-09-19,11,707,双环科技,1290325226.7
2019-09-19,12,2633,申科股份,1323000000.0
2019-09-19,13,2890,弘宇股份,1354734400.0
2019-09-19,14,2209,达 意 隆,1362803469.0
2019-09-19,15,300592,华凯易佰,1363325454.0
2019-09-19,16,300321,同大股份,1369296000.0
2019-09-19,17,603286,日盈电子,1382793200.0
2019-09-19,18,679,大连友谊,1393524000.0
2019-09-19,19,2420,毅昌科技,1395480000.0
2019-09-19,20,603029,天鹅股份,1411300799.9999998
2019-09-19,21,600539,狮头股份,1453600000.0
2019-09-19,22,603729,龙韵股份,1457939559.9999998
2019-09-19,23,603088,宁波精达,1459808000.0000002
2019-09-19,24,300106,西部牧业,1468759554.5
2019-09-19,25,600561,江西长运,1472167440.0
2019-09-19,26,2715,登云股份,1490400000.0
2019-09-19,27,2112,三变科技,1499904000.0
2019-09-19,28,600137,浪莎股份,1502983910.48
2019-09-19,29,600615,鑫源智造,1504164064.0
2019-09-19,30,603991,至正股份,1511569759.44
2019-09-19,31,600768,宁波富邦,1512680832.0
2019-09-19,32,300442,润泽科技,1520000000.0
2019-09-19,33,300535,达威股份,1520612837.5900002
2019-09-19,34,600301,华锡有色,1521408465.7999997
2019-09-19,35,300626,华瑞股份,1522800000.0000002
2019-09-19,36,2175,东方智造,1530169770.36
2019-09-19,37,2259,升达林业,1542272947.35
2019-09-19,38,2207,准油股份,1557044730.7799995
2019-09-19,39,300680,隆盛科技,1560567141.0000002
2019-09-19,40,2778,中晟高科,1562089535.0000002
2019-09-19,41,300022,吉峰科技,1562787961.8
2019-09-19,42,603330,天洋新材,1568111999.9999998
2019-09-19,43,2921,联诚精密,1572800000.0
2019-09-19,44,603879,永悦科技,1575238320.0000002
2019-09-19,45,300521,爱司凯,1584000000.0
2019-09-19,46,300517,海波重科,1586039400.0
2019-09-19,47,600778,友好集团,1588605895.1999998
2019-09-19,48,600099,林海股份,1593002400.0
2019-09-19,49,2760,凤形股份,1598960000.0000002
2019-09-19,50,600319,亚星化学,1603217520.0
2019-10-08,1,2629,仁智股份,704431080.0000001
2019-10-08,2,2188,中天服务,860276094.84
2019-10-08,3,2072,凯瑞德,864160000.0
2019-10-08,4,2766,索菱股份,961599151.92
2019-10-08,5,953,河化股份,1090960511.27
2019-10-08,6,2021,中捷资源,1100504064.0
2019-10-08,7,2356,赫美集团,1140062143.68
2019-10-08,8,600817,宇通重工,1179470901.06
2019-10-08,9,2290,禾盛新材,1186863293.6999998
2019-10-08,10,300665,飞鹿股份,1235456000.0
2019-10-08,11,300592,华凯易佰,1260525330.0
2019-10-08,12,2633,申科股份,1280999999.9999998
2019-10-08,13,679,大连友谊,1304424000.0
2019-10-08,14,2209,达 意 隆,1317897337.4999998
2019-10-08,15,2420,毅昌科技,1319290000.0
2019-10-08,16,603286,日盈电子,1323782280.0
2019-10-08,17,2890,弘宇股份,1345400600.0
2019-10-08,18,300321,同大股份,1347984000.0
2019-10-08,19,603729,龙韵股份,1372068599.9999998
2019-10-08,20,2112,三变科技,1378944000.0
2019-10-08,21,2175,东方智造,1386951910.0800002
2019-10-08,22,300022,吉峰科技,1387877386.9999998
2019-10-08,23,603029,天鹅股份,1395433000.0
2019-10-08,24,603991,至正股份,1402748662.36
2019-10-08,25,600561,江西长运,1420013360.0
2019-10-08,26,2715,登云股份,1420480000.0
2019-10-08,27,603088,宁波精达,1426880000.0
2019-10-08,28,600137,浪莎股份,1433959423.0
2019-10-08,29,300535,达威股份,1437462443.1900003
2019-10-08,30,300626,华瑞股份,1440000000.0
2019-10-08,31,707,双环科技,1443493329.15
2019-10-08,32,600539,狮头股份,1462800000.0
2019-10-08,33,2921,联诚精密,1473600000.0
2019-10-08,34,600099,林海股份,1481251200.0
2019-10-08,35,600768,宁波富邦,1481918976.0
2019-10-08,36,300721,怡达股份,1481958150.0
2019-10-08,37,300106,西部牧业,1485666139.3
2019-10-08,38,600301,华锡有色,1490839207.6
2019-10-08,39,300069,金利华电,1504620000.0
2019-10-08,40,2778,中晟高科,1506841645.0000002
2019-10-08,41,603330,天洋新材,1513511999.9999998
2019-10-08,42,300557,理工光科,1522534569.0000002
2019-10-08,43,600319,亚星化学,1524319020.0
2019-10-08,44,2760,凤形股份,1525039999.9999998
2019-10-08,45,300736,百邦科技,1525122424.8000002
2019-10-08,46,600796,钱江生化,1528108870.0800002
2019-10-08,47,300680,隆盛科技,1528612670.97
2019-10-08,48,600241,时代万恒,1530370998.0000002
2019-10-08,49,2207,准油股份,1530735219.2
2019-10-08,50,600778,友好集团,1532537451.84
2019-10-17,1,2629,仁智股份,696192120.0
2019-10-17,2,2072,凯瑞德,844800000.0
2019-10-17,3,2188,中天服务,886882572.0000001
2019-10-17,4,2766,索菱股份,978469312.48
2019-10-17,5,2356,赫美集团,1029222768.6
2019-10-17,6,953,河化股份,1076257539.42
2019-10-17,7,2021,中捷资源,1141772966.4
2019-10-17,8,2290,禾盛新材,1194144663.6
2019-10-17,9,600817,宇通重工,1216480219.9199998
2019-10-17,10,2175,东方智造,1251271831.92
2019-10-17,11,300665,飞鹿股份,1259776000.0
2019-10-17,12,300592,华凯易佰,1286225361.0
2019-10-17,13,2633,申科股份,1296000000.0000002
2019-10-17,14,679,大连友谊,1311552000.0
2019-10-17,15,2209,达 意 隆,1349136385.5
2019-10-17,16,603286,日盈电子,1353728120.0
2019-10-17,17,2890,弘宇股份,1355401099.9999998
2019-10-17,18,603029,天鹅股份,1365564200.0000002
2019-10-17,19,300321,同大股份,1378176000.0
2019-10-17,20,603729,龙韵股份,1387936059.9999998
2019-10-17,21,300022,吉峰科技,1395482194.6
2019-10-17,22,2420,毅昌科技,1411520000.0
2019-10-17,23,600137,浪莎股份,1417432433.04
2019-10-17,24,603991,至正股份,1419146361.9199998
2019-10-17,25,2112,三变科技,1421280000.0
2019-10-17,26,600539,狮头股份,1426000000.0
2019-10-17,27,600561,江西长运,1431866560.0000002
2019-10-17,28,2715,登云股份,1432440000.0
2019-10-17,29,603088,宁波精达,1461376000.0
2019-10-17,30,300736,百邦科技,1465020532.8000002
2019-10-17,31,300106,西部牧业,1479326170.0
2019-10-17,32,600099,林海股份,1494398400.0
2019-10-17,33,300721,怡达股份,1498075149.9999998
2019-10-17,34,300535,达威股份,1498785859.0600002
2019-10-17,35,2778,中晟高科,1504168360.0
2019-10-17,36,600768,宁波富邦,1508668415.9999998
2019-10-17,37,300626,华瑞股份,1510200000.0
2019-10-17,38,2921,联诚精密,1519200000.0
2019-10-17,39,300069,金利华电,1526850000.0
2019-10-17,40,707,双环科技,1527039566.85
2019-10-17,41,600301,华锡有色,1533165872.7999997
2019-10-17,42,300071,福石控股,1533390762.88
2019-10-17,43,300557,理工光科,1536451704.0
2019-10-17,44,600241,时代万恒,1539200061.4500003
2019-10-17,45,600883,博闻科技,1541654640.0
2019-10-17,46,2207,准油股份,1547477635.6599998
2019-10-17,47,600493,凤竹纺织,1553120000.0
2019-10-17,48,600615,鑫源智造,1554929601.16
2019-10-17,49,600796,钱江生化,1561263105.9199998
2019-10-17,50,600302,标准股份,1563964314.0799997
2019-10-31,1,2629,仁智股份,605563560.0
2019-10-31,2,2072,凯瑞德,772640000.0
2019-10-31,3,2188,中天服务,842538443.4000001
2019-10-31,4,2766,索菱股份,868813268.84
2019-10-31,5,2356,赫美集团,876158869.68
2019-10-31,6,953,河化股份,1040970406.98
2019-10-31,7,2021,中捷资源,1059235161.6
2019-10-31,8,2175,东方智造,1085440625.2800002
2019-10-31,9,2290,禾盛新材,1104341101.5
2019-10-31,10,600817,宇通重工,1213262018.28
2019-10-31,11,2633,申科股份,1231500000.0000002
2019-10-31,12,300665,飞鹿股份,1258560000.0
2019-10-31,13,2209,达 意 隆,1263229003.4999998
2019-10-31,14,603991,至正股份,1276784515.74
2019-10-31,15,603729,龙韵股份,1327266360.0
2019-10-31,16,603286,日盈电子,1343159000.0
2019-10-31,17,603029,天鹅股份,1362764000.0
2019-10-31,18,679,大连友谊,1368576000.0
2019-10-31,19,300592,华凯易佰,1374339753.0000002
2019-10-31,20,2112,三变科技,1374912000.0
2019-10-31,21,600137,浪莎股份,1381461925.48
2019-10-31,22,2890,弘宇股份,1387402700.0
2019-10-31,23,300626,华瑞股份,1400400000.0
2019-10-31,24,600768,宁波富邦,1404345600.0
2019-10-31,25,300022,吉峰科技,1406889406.0
2019-10-31,26,2715,登云股份,1415880000.0
2019-10-31,27,600561,江西长运,1417642720.0000002
2019-10-31,28,603088,宁波精达,1426880000.0
2019-10-31,29,300321,同大股份,1431456000.0
2019-10-31,30,2420,毅昌科技,1431570000.0
2019-10-31,31,300721,怡达股份,1437636399.9999998
2019-10-31,32,300736,百邦科技,1444128974.4
2019-10-31,33,2921,联诚精密,1450400000.0
2019-10-31,34,300442,润泽科技,1454000000.0
2019-10-31,35,300535,达威股份,1455131902.0
2019-10-31,36,600539,狮头股份,1462800000.0
2019-10-31,37,600302,标准股份,1463621470.9200003
2019-10-31,38,600241,时代万恒,1468567553.85
2019-10-31,39,600099,林海股份,1470295200.0
2019-10-31,40,707,双环科技,1471342075.05
2019-10-31,41,600654,中安科,1475474140.8
2019-10-31,42,2207,准油股份,1475724422.2599998
2019-10-31,43,300680,隆盛科技,1477336893.4799998
2019-10-31,44,603330,天洋新材,1478568000.0
2019-10-31,45,300478,杭州高新,1488407750.0
2019-10-31,46,600796,钱江生化,1488926591.36
2019-10-31,47,600319,亚星化学,1489603679.9999998
2019-10-31,48,300521,爱司凯,1501920000.0
2019-10-31,49,300557,理工光科,1501937209.2000003
2019-10-31,50,2778,中晟高科,1512188215.0
2019-11-14,1,2629,仁智股份,642638880.0000001
2019-11-14,2,2072,凯瑞德,769120000.0
2019-11-14,3,2188,中天服务,783412938.6
2019-11-14,4,2766,索菱股份,835072947.72
2019-11-14,5,2356,赫美集团,860324673.2399998
2019-11-14,6,953,河化股份,999802085.8
2019-11-14,7,2021,中捷资源,1024844409.6
2019-11-14,8,2290,禾盛新材,1094632608.3
2019-11-14,9,600817,宇通重工,1174643598.6
2019-11-14,10,2175,东方智造,1175894010.72
2019-11-14,11,2633,申科股份,1207500000.0000002
2019-11-14,12,300665,飞鹿股份,1226944000.0
2019-11-14,13,603991,至正股份,1241753066.6799998
2019-11-14,14,603088,宁波精达,1263808000.0
2019-11-14,15,600319,亚星化学,1278155700.0
2019-11-14,16,603029,天鹅股份,1282491600.0
2019-11-14,17,603286,日盈电子,1298240240.0
2019-11-14,18,2209,达 意 隆,1298372932.5
2019-11-14,19,679,大连友谊,1325808000.0000002
2019-11-14,20,300106,西部牧业,1331393553.0
2019-11-14,21,600561,江西长运,1332299680.0000002
2019-11-14,22,603729,龙韵股份,1335666779.9999998
2019-11-14,23,600768,宁波富邦,1346834303.9999998
2019-11-14,24,2112,三变科技,1348704000.0
2019-11-14,25,600137,浪莎股份,1357157528.48
2019-11-14,26,300736,百邦科技,1367091352.8000002
2019-11-14,27,2921,联诚精密,1382400000.0
2019-11-14,28,300535,达威股份,1387572206.5500002
2019-11-14,29,600302,标准股份,1390959412.0799997
2019-11-14,30,2715,登云股份,1391960000.0
2019-11-14,31,300721,怡达股份,1393314650.0
2019-11-14,32,2207,准油股份,1394404113.7399998
2019-11-14,33,600241,时代万恒,1394992025.1
2019-11-14,34,300321,同大股份,1403040000.0
2019-11-14,35,300022,吉峰科技,1403087002.2
2019-11-14,36,300069,金利华电,1406340000.0
2019-11-14,37,600099,林海股份,1413324000.0
2019-11-14,38,300442,润泽科技,1422000000.0
2019-11-14,39,603330,天洋新材,1422876000.0
2019-11-14,40,300626,华瑞股份,1427400000.0
2019-11-14,41,2890,弘宇股份,1432071600.0
2019-11-14,42,300521,爱司凯,1438560000.0
2019-11-14,43,300557,理工光科,1439031759.0
2019-11-14,44,300478,杭州高新,1442805470.0
2019-11-14,45,600493,凤竹纺织,1444320000.0
2019-11-14,46,600883,博闻科技,1444858560.0
2019-11-14,47,600796,钱江生化,1446730291.1999998
2019-11-14,48,300405,科隆股份,1450498897.12
2019-11-14,49,600539,狮头股份,1451300000.0
2019-11-14,50,300680,隆盛科技,1460988094.86
2019-11-28,1,2072,凯瑞德,753280000.0
2019-11-28,2,2188,中天服务,810019415.7600001
2019-11-28,3,2629,仁智股份,856851840.0000001
2019-11-28,4,2766,索菱股份,910988670.24
2019-11-28,5,2356,赫美集团,1055613096.0
2019-11-28,6,953,河化股份,1088019916.9
2019-11-28,7,2290,禾盛新材,1131039457.8000002
2019-11-28,8,600817,宇通重工,1155334388.76
2019-11-28,9,2633,申科股份,1182000000.0
2019-11-28,10,300665,飞鹿股份,1205056000.0
2019-11-28,11,603991,至正股份,1210448367.52
2019-11-28,12,603029,天鹅股份,1239555200.0
2019-11-28,13,603286,日盈电子,1245394640.0
2019-11-28,14,2175,东方智造,1266347396.16
2019-11-28,15,603088,宁波精达,1287328000.0000002
2019-11-28,16,300321,同大股份,1289376000.0
2019-11-28,17,600319,亚星化学,1293935400.0
2019-11-28,18,2112,三变科技,1314431999.9999998
2019-11-28,19,300106,西部牧业,1316600291.3000002
2019-11-28,20,679,大连友谊,1318680000.0
2019-11-28,21,2209,达 意 隆,1325707099.5
2019-11-28,22,300592,华凯易佰,1327834935.0
2019-11-28,23,300069,金利华电,1327950000.0
2019-11-28,24,300736,百邦科技,1344894072.0000002
2019-11-28,25,300442,润泽科技,1346000000.0
2019-11-28,26,2921,联诚精密,1348000000.0
2019-11-28,27,600099,林海股份,1354161600.0
2019-11-28,28,600768,宁波富邦,1354859136.0
2019-11-28,29,600137,浪莎股份,1356185352.5999997
2019-11-28,30,300535,达威股份,1371981507.6
2019-11-28,31,600241,时代万恒,1374390877.0500002
2019-11-28,32,300521,爱司凯,1376640000.0
2019-11-28,33,600561,江西长运,1377341840.0
2019-11-28,34,300557,理工光科,1388373387.6
2019-11-28,35,2207,准油股份,1389620566.1799998
2019-11-28,36,603729,龙韵股份,1395403099.9999998
2019-11-28,37,2715,登云股份,1405760000.0
2019-11-28,38,300022,吉峰科技,1406889406.0
2019-11-28,39,300680,隆盛科技,1408969190.16
2019-11-28,40,600493,凤竹纺织,1411680000.0
2019-11-28,41,603330,天洋新材,1411956000.0
2019-11-28,42,300478,杭州高新,1417470870.0
2019-11-28,43,300721,怡达股份,1420713549.9999998
2019-11-28,44,300626,华瑞股份,1425600000.0
2019-11-28,45,2760,凤形股份,1430000000.0
2019-11-28,46,600539,狮头股份,1430600000.0
2019-11-28,47,300554,三超新材,1440504000.0
2019-11-28,48,600671,天目药业,1447950942.65
2019-11-28,49,300405,科隆股份,1452723588.68
2019-11-28,50,600506,统一股份,1454912699.05
2019-12-12,1,2188,中天服务,821844516.7199999
2019-12-12,2,2072,凯瑞德,857120000.0
2019-12-12,3,2629,仁智股份,935121960.0
2019-12-12,4,2766,索菱股份,999557013.18
2019-12-12,5,2356,赫美集团,1087281488.88
2019-12-12,6,600817,宇通重工,1134416078.1
2019-12-12,7,2633,申科股份,1194000000.0
2019-12-12,8,953,河化股份,1217406069.1799998
2019-12-12,9,2290,禾盛新材,1225697266.5
2019-12-12,10,300665,飞鹿股份,1225728000.0
2019-12-12,11,603991,至正股份,1228336767.04
2019-12-12,12,2175,东方智造,1266347396.16
2019-12-12,13,679,大连友谊,1279476000.0
2019-12-12,14,603286,日盈电子,1279744280.0
2019-12-12,15,600319,亚星化学,1287623520.0000002
2019-12-12,16,603088,宁波精达,1303008000.0
2019-12-12,17,603029,天鹅股份,1310493599.9999998
2019-12-12,18,300106,西部牧业,1314486968.1999998
2019-12-12,19,300069,金利华电,1325610000.0
2019-12-12,20,300321,同大股份,1325784000.0
2019-12-12,21,2112,三变科技,1344672000.0
2019-12-12,22,600561,江西长运,1356006080.0
2019-12-12,23,600137,浪莎股份,1362990583.76
2019-12-12,24,600099,林海股份,1378264800.0
2019-12-12,25,2323,雅博股份,1379599863.6
2019-12-12,26,300592,华凯易佰,1384130241.0
2019-12-12,27,300736,百邦科技,1386677188.8
2019-12-12,28,300535,达威股份,1388611586.48
2019-12-12,29,600768,宁波富邦,1397658240.0
2019-12-12,30,2207,准油股份,1401579435.08
2019-12-12,31,300442,润泽科技,1402000000.0
2019-12-12,32,300626,华瑞股份,1402200000.0
2019-12-12,33,300022,吉峰科技,1403087002.2
2019-12-12,34,300521,爱司凯,1416960000.0
2019-12-12,35,2890,弘宇股份,1419404300.0
2019-12-12,36,2715,登云股份,1426000000.0
2019-12-12,37,600241,时代万恒,1430308278.9
2019-12-12,38,600493,凤竹纺织,1433440000.0
2019-12-12,39,2921,联诚精密,1435200000.0
2019-12-12,40,707,双环科技,1438851871.5000002
2019-12-12,41,300478,杭州高新,1442805470.0
2019-12-12,42,2209,达 意 隆,1444805970.0
2019-12-12,43,600671,天目药业,1446733153.8
2019-12-12,44,603729,龙韵股份,1447672379.9999998
2019-12-12,45,600883,博闻科技,1468467359.9999998
2019-12-12,46,2760,凤形股份,1468720000.0
2019-12-12,47,300721,怡达股份,1469870399.9999998
2019-12-12,48,300405,科隆股份,1477195195.84
2019-12-12,49,600444,国机通用,1486182609.8
2019-12-12,50,702,正虹科技,1490487279.84
2019-12-26,1,2072,凯瑞德,1080640000.0
2019-12-26,2,2188,中天服务,1081996737.8400002
2019-12-26,3,2629,仁智股份,1128737520.0000002
2019-12-26,4,600817,宇通重工,1206825615.0
2019-12-26,5,2356,赫美集团,1256179584.2399998
2019-12-26,6,953,河化股份,1261514984.73
2019-12-26,7,2633,申科股份,1288500000.0
2019-12-26,8,2290,禾盛新材,1296083842.1999998
2019-12-26,9,300665,飞鹿股份,1296256000.0
2019-12-26,10,603991,至正股份,1298399665.16
2019-12-26,11,679,大连友谊,1340064000.0
2019-12-26,12,603029,天鹅股份,1355296800.0
2019-12-26,13,2209,达 意 隆,1362803469.0
2019-12-26,14,300106,西部牧业,1375773338.1
2019-12-26,15,600561,江西长运,1377341840.0
2019-12-26,16,2207,准油股份,1387228792.4
2019-12-26,17,2112,三变科技,1393056000.0
2019-12-26,18,603286,日盈电子,1394243080.0000002
2019-12-26,19,2766,索菱股份,1400223326.48
2019-12-26,20,300321,同大股份,1420800000.0
2019-12-26,21,300535,达威股份,1426029263.9600005
2019-12-26,22,600319,亚星化学,1426484879.9999998
2019-12-26,23,603088,宁波精达,1431584000.0000002
2019-12-26,24,2175,东方智造,1439716384.92
2019-12-26,25,600137,浪莎股份,1441736830.04
2019-12-26,26,600099,林海股份,1452765600.0
2019-12-26,27,300592,华凯易佰,1453887468.0000002
2019-12-26,28,300736,百邦科技,1454574753.6
2019-12-26,29,300022,吉峰科技,1467727866.8
2019-12-26,30,2921,联诚精密,1468800000.0
2019-12-26,31,300478,杭州高新,1470673529.9999998
2019-12-26,32,707,双环科技,1471342075.05
2019-12-26,33,300626,华瑞股份,1494000000.0
2019-12-26,34,603729,龙韵股份,1495274760.0
2019-12-26,35,600493,凤竹纺织,1504160000.0
2019-12-26,36,600671,天目药业,1519800484.8
2019-12-26,37,300442,润泽科技,1521000000.0
2019-12-26,38,600506,统一股份,1528766135.55
2019-12-26,39,300405,科隆股份,1535037176.4
2019-12-26,40,702,正虹科技,1538481503.52
2019-12-26,41,600444,国机通用,1549144040.56
2019-12-26,42,603725,天安新材,1562728720.0
2019-12-26,43,300554,三超新材,1566864000.0
2019-12-26,44,300521,爱司凯,1568160000.0
2019-12-26,45,300557,理工光科,1572079569.6
2019-12-26,46,2760,凤形股份,1573440000.0
2019-12-26,47,692,惠天热电,1577185608.9599998
2019-12-26,48,300539,横河精密,1581670285.21
2019-12-26,49,300654,世纪天鸿,1582282500.0
2019-12-26,50,603090,宏盛股份,1590000000.0
2020-01-09,1,2072,凯瑞德,1029600000.0
2020-01-09,2,2188,中天服务,1058346535.92
2020-01-09,3,2629,仁智股份,1099901160.0
2020-01-09,4,2290,禾盛新材,1235405759.6999998
2020-01-09,5,300665,飞鹿股份,1321791999.9999998
2020-01-09,6,603991,至正股份,1322996214.5
2020-01-09,7,2356,赫美集团,1330072500.96
2020-01-09,8,2633,申科股份,1336500000.0
2020-01-09,9,603029,天鹅股份,1375831600.0
2020-01-09,10,2209,达 意 隆,1411614481.5
2020-01-09,11,300106,西部牧业,1418039800.1
2020-01-09,12,2112,三变科技,1419264000.0
2020-01-09,13,603286,日盈电子,1420665880.0
2020-01-09,14,2207,准油股份,1423105399.1
2020-01-09,15,600561,江西长运,1424754640.0
2020-01-09,16,300535,达威股份,1456204762.2100005
2020-01-09,17,603088,宁波精达,1456671999.9999998
2020-01-09,18,953,河化股份,1466521147.37
2020-01-09,19,300321,同大股份,1483848000.0000002
2020-01-09,20,300736,百邦科技,1485912091.2
2020-01-09,21,707,双环科技,1494549363.3000002
2020-01-09,22,600099,林海股份,1496589600.0
2020-01-09,23,600137,浪莎股份,1502983910.48
2020-01-09,24,2921,联诚精密,1508800000.0
2020-01-09,25,300022,吉峰科技,1520961520.0
2020-01-09,26,679,大连友谊,1536084000.0
2020-01-09,27,600241,时代万恒,1536257040.3
2020-01-09,28,600493,凤竹纺织,1542240000.0
2020-01-09,29,600506,统一股份,1543536822.85
2020-01-09,30,600671,天目药业,1549027417.1999998
2020-01-09,31,300721,怡达股份,1551261250.0
2020-01-09,32,300592,华凯易佰,1557911403.0
2020-01-09,33,600539,狮头股份,1566300000.0
2020-01-09,34,300557,理工光科,1568182771.8
2020-01-09,35,2420,毅昌科技,1571920000.0
2020-01-09,36,300442,润泽科技,1575000000.0
2020-01-09,37,300478,杭州高新,1577078849.9999998
2020-01-09,38,603725,天安新材,1579156880.0000002
2020-01-09,39,600444,国机通用,1581356865.6
2020-01-09,40,702,正虹科技,1583809381.44
