date,return_raw,return,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,annualized_log_wls_score,log_wls_r2,spread_nav,halflife,exp_weight_oldest_to_newest,signal_score_label,momentum_gap_legacy_note,futures_drag,active_spread_ret,weight,target_vol_execution_scale,momentum_gap_exit_buffer,base_holding,base_next_holding,base_signal_on,gap_peak,gap_decay_ratio,signal_quality_derisk_triggered,execution_scale,signal_quality_execution_scale,signal_quality_next_scale,signal_quality_scale_turnover,signal_quality_scale_cost,signal_quality_derisk_enabled,trade_id,trade_return_net,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,overlay_pre_cost_return,target_vol,target_vol_window,target_vol_return,target_vol_return_source,target_vol_realized_vol,target_vol_realtime_snapshot_vol_frozen,target_vol_frozen_lag_days,target_vol_frozen_source_date,latest_realized_vol,target_vol_scale_raw,target_vol_execution_scale_raw,current_execution_scale,next_session_target_scale,raw_next_target_scale,next_session_actionable_scale,target_vol_scale_next_session,target_vol_turnover,target_vol_costed_turnover,scale_change_cost,target_vol_trade_cost,financing_cost,idle_cash_yield,base_trade_cost,base_trade_cost_scale,base_trade_cost_scaled,base_pre_cost_return,base_pre_cost_return_source,embedded_lineage_return_net,embedded_lineage_nav_net,nav,version,base_version,overlay_type,cash_day_yield,cash_day_yield_annual,cash_day_yield_enabled,scale_rebalance_threshold
2022-09-30,0.00283503464460286,0.004190815129693215,long_microcap_short_zz1000,long_microcap_short_zz1000,True,81839.6387710555,6124.86,-0.01027204134780657,-0.016683844990511787,0.1568583070019825,0.0,0.1568583070019825,0.1568583070019825,0.09559343457618696,21.300429651080147,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.0030750346446028597,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.09801807711166223,False,1.5,1.0,1.0,0.0,0.0,False,60,0.11970584677619733,0.0,0.0,0.0,0.004190815129693215,64.60043841797291,0.00283503464460286,0.25,60,0.0030750346446028597,constructed_microcap_minus_hedge,0.15430682976213023,False,0,,0.15430682976213023,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.00283503464460286,overlay_pre_cost_return,0.002835034644602885,17.270465216280662,60.332042249966264,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-10,0.0017144576394839655,0.002510052953910824,long_microcap_short_zz1000,long_microcap_short_zz1000,True,80499.21219886185,5984.5,-0.01637869609790754,-0.022916442171739382,0.2453610420495974,0.0,0.2453610420495974,0.2453610420495974,0.2230568171660564,21.433296322507104,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.0019544576394839655,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.1533219247324356,False,1.5,1.0,1.0,0.0,0.0,False,60,0.1216255350191775,0.0,0.0,0.0,0.002510052953910824,64.76258893924788,0.0017144576394839655,0.25,60,0.0019544576394839655,constructed_microcap_minus_hedge,0.1504739431558299,False,0,,0.1504739431558299,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.0017144576394839655,overlay_pre_cost_return,0.0017144576394838573,17.300074697308155,60.48347887083126,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-11,-0.003242631608855122,-0.004925123809958021,long_microcap_short_zz1000,long_microcap_short_zz1000,True,80614.98405717993,6017.72,0.0014381738051310045,0.005551006767482658,0.22194906999530295,0.0,0.22194906999530295,0.22194906999530295,0.22701092483108365,21.338714766003296,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.003002631608855122,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.138692183241442,False,1.5,1.0,1.0,0.0,0.0,False,60,0.11798851660602527,0.0,0.0,0.0,-0.004925123809958021,64.44362517046866,-0.003242631608855122,0.25,60,-0.003002631608855122,constructed_microcap_minus_hedge,0.15014496146137873,False,0,,0.15014496146137873,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.003242631608855122,overlay_pre_cost_return,-0.0032426316088550733,17.24397692825911,60.18559024893544,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-12,0.004565763133584138,0.006786748267300302,long_microcap_short_zz1000,long_microcap_short_zz1000,True,82877.12776941358,6192.65,0.02806108242394645,0.029069149112952886,0.16401997579470057,0.0,0.16401997579470057,0.16401997579470057,0.16681815614803708,21.31080230403168,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.004805763133584138,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.10249328162833442,False,1.5,1.0,1.0,0.0,0.0,False,60,0.12309298735891527,0.0,0.0,0.0,0.006786748267300302,64.8809878319329,0.004565763133584138,0.25,60,0.004805763133584138,constructed_microcap_minus_hedge,0.15007853460742754,False,0,,0.15007853460742754,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.004565763133584138,overlay_pre_cost_return,0.004565763133584033,17.322708842394526,60.59405469927385,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-13,0.01091327541677331,0.015484222348797427,long_microcap_short_zz1000,long_microcap_short_zz1000,True,84439.26631993537,6252.22,0.018848850009233864,0.00961946824057569,0.25230465797485807,0.0,0.25230465797485807,0.25230465797485807,0.326071661720973,21.50109459360078,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.011153275416773311,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.15766087173629026,False,1.5,1.0,1.0,0.0,0.0,False,60,0.13473652165896777,0.0,0.00054,0.00054,0.015484222348797427,65.88561947373216,0.01091327541677331,0.25,60,0.011153275416773311,constructed_microcap_minus_hedge,0.14920059848423295,False,0,,0.14920059848423295,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.00054,1.5,0.00081,0.01091327541677331,overlay_pre_cost_return,0.01036738224804834,17.502299986535277,61.5323065152526,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-14,-0.0032993561734213908,-0.005010205426058678,long_microcap_short_zz1000,long_microcap_short_zz1000,True,85847.40539146034,6406.46,0.01667635370243059,0.024669637344814976,0.18034921043261673,0.0,0.18034921043261673,0.18034921043261673,0.21068372801123547,21.32277991751431,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.003059356173421391,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.11269714147168632,False,1.5,1.0,1.0,0.0,0.0,False,60,0.13099262171102555,0.0,0.0,0.0,-0.005010205426058678,65.55551898554563,-0.0032993561734213908,0.25,60,-0.003059356173421391,constructed_microcap_minus_hedge,0.14858800863892027,False,0,,0.14858800863892027,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.0032993561734213908,overlay_pre_cost_return,-0.003299356173421364,17.44455366502563,61.224017019271976,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-17,0.018928249553810533,0.028329153488031444,long_microcap_short_zz1000,long_microcap_short_zz1000,True,88200.36961498037,6472.45,0.02740868186744394,0.010300540392041757,0.37259830421810436,0.0,0.37259830421810436,0.37259830421810436,0.4320467447661177,21.681176219016756,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.019168249553810534,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.23283031681620248,False,1.5,1.0,1.0,0.0,0.0,False,60,0.1524003322982903,0.0,0.0,0.0,0.028329153488031444,67.41265134487472,0.018928249553810533,0.25,60,0.019168249553810534,constructed_microcap_minus_hedge,0.14619616401558333,False,0,,0.14619616401558333,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.018928249553810533,overlay_pre_cost_return,0.01892824955381056,17.774748530152078,62.95844159456478,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-18,-0.0030447875548845803,-0.004628375972818732,long_microcap_short_zz1000,long_microcap_short_zz1000,True,88345.99030357192,6508.5,0.0016510212964777615,0.005569761064202927,0.4023139604437796,0.0,0.4023139604437796,0.4023139604437796,0.5278967903169183,21.589708978690535,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.0028047875548845805,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.2513991228872451,False,1.5,1.0,1.0,0.0,0.0,False,60,0.14889151810826373,0.0,0.0,0.0,-0.004628375972818732,67.10064024912609,-0.0030447875548845803,0.25,60,-0.0028047875548845805,constructed_microcap_minus_hedge,0.13988687075358566,False,0,,0.13988687075358566,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.0030447875548845803,overlay_pre_cost_return,-0.003044787554884576,17.720628197036266,62.66704625620239,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-19,-0.00011894065718465554,-0.00023987542772452297,long_microcap_short_zz1000,long_microcap_short_zz1000,True,87842.5045533433,6461.15,-0.00569902208915829,-0.007275101789967042,0.4073770959421476,0.0,0.4073770959421476,0.4073770959421476,0.590713183100919,21.61725916806461,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.00012105934281534444,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.25456298978847053,False,1.5,1.0,1.0,0.0,0.0,False,60,0.14875486819606598,0.0,0.0,0.0,-0.00023987542772452297,67.08454445434573,-0.00011894065718465554,0.25,60,0.00012105934281534444,constructed_microcap_minus_hedge,0.13955195353779282,False,0,,0.13955195353779282,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.00011894065718465554,overlay_pre_cost_return,-0.00011894065718465185,17.718520493872784,62.65201397167745,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-20,0.003958965403738875,0.005876607627241182,long_microcap_short_zz1000,long_microcap_short_zz1000,True,87869.28964564102,6429.7,0.00030492177373497853,-0.00486755453750487,0.46070729475546845,0.0,0.46070729475546845,0.46070729475546845,0.6852352879061121,21.722588751274934,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.004198965403738875,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.28788812021715926,False,1.5,1.0,1.0,0.0,0.0,False,60,0.15330274897663076,0.0,0.0,0.0,0.005876607627241182,67.47877399995615,0.003958965403738875,0.25,60,0.004198965403738875,constructed_microcap_minus_hedge,0.13877167162305035,False,0,,0.13877167162305035,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.003958965403738875,overlay_pre_cost_return,0.003958965403738857,17.788667503513466,63.02019527484543,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-21,0.00831960053949407,0.012417158223125835,long_microcap_short_zz1000,long_microcap_short_zz1000,True,88650.16925901917,6432.33,0.00888683198108553,0.00040903930198932237,0.5973344077826602,0.0,0.5973344077826602,0.5973344077826602,0.7712131159396899,21.90023157853613,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.008559600539494071,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.3732640697361976,False,1.5,1.0,1.0,0.0,0.0,False,60,0.16289776714921667,0.0,0.0,0.0,0.012417158223125835,68.31666861341616,0.00831960053949407,0.25,60,0.008559600539494071,constructed_microcap_minus_hedge,0.13926896710820175,False,0,,0.13926896710820175,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.00831960053949407,overlay_pre_cost_return,0.008319600539494099,17.93666211127258,63.80272701082547,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-24,-0.010465385043130819,-0.015758587928780265,long_microcap_short_zz1000,long_microcap_short_zz1000,True,87149.40866371097,6378.43,-0.016929021206076422,-0.008379545203682004,0.5226341792267007,0.0,0.5226341792267007,0.5226341792267007,0.7214155809952524,21.706426004734993,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.010225385043130818,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.32658517269337606,False,1.5,1.0,1.0,0.0,0.0,False,60,0.1507275942502031,0.0,0.0,0.0,-0.015758587928780265,67.24009438407029,-0.010465385043130819,0.25,60,-0.010225385043130818,constructed_microcap_minus_hedge,0.1376783882548066,False,0,,0.1376783882548066,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.010465385043130819,overlay_pre_cost_return,-0.01046538504313077,17.748948035889576,62.79728612712942,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-25,-0.008569557143983046,-0.012915020900254315,long_microcap_short_zz1000,long_microcap_short_zz1000,True,86175.91651183476,6355.78,-0.011170381610191904,-0.003551030582761072,0.32946779273629223,0.0,0.32946779273629223,0.32946779273629223,0.34948897321006656,21.534525197652545,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.008329557143983046,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.20587879680370952,False,1.5,1.0,1.0,0.0,0.0,False,60,0.1408663683741178,0.0,0.0,0.0,-0.012915020900254315,66.37168715976495,-0.008569557143983046,0.25,60,-0.008329557143983046,constructed_microcap_minus_hedge,0.13742795351003073,False,0,,0.13742795351003073,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.008569557143983046,overlay_pre_cost_return,-0.008569557143982998,17.596847411450437,61.98625786431829,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-26,0.012913568609013,0.019307686703299298,long_microcap_short_zz1000,long_microcap_short_zz1000,True,88783.64429240533,6491.69,0.030260516930068704,0.02138368540131963,0.2959856215918668,0.0,0.2959856215918668,0.2959856215918668,0.3590740539289068,21.719223192324414,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.013153568609013,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.18495635988706804,False,1.5,1.0,1.0,0.0,0.0,False,60,0.15559902449583252,0.0,0.0,0.0,0.019307686703299298,67.65317090141508,0.012913568609013,0.25,60,0.013153568609013,constructed_microcap_minus_hedge,0.13925461099316705,False,0,,0.13925461099316705,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.012913568609013,overlay_pre_cost_return,0.012913568609012938,17.824085507800532,63.18306911107247,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-27,0.008790160455977398,0.011846419783125617,long_microcap_short_zz1000,long_microcap_short_zz1000,True,89256.26337968763,6461.61,0.005323267489738992,-0.004633616207798008,0.3987449977263346,0.0,0.3987449977263346,0.3987449977263346,0.49897466906761034,21.928963204693538,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.009030160455977399,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.2491689390383097,False,1.5,1.0,1.0,0.0,0.0,False,60,0.1647776895266333,0.0,0.00084,0.00084,0.011846419783125617,68.45461876357278,0.008790160455977398,0.25,60,0.009030160455977399,constructed_microcap_minus_hedge,0.13956584989548562,False,0,,0.13956584989548562,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.00084,1.5,0.00126,0.008790160455977398,overlay_pre_cost_return,0.007942776721194589,17.965658239248473,63.93156227094847,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-28,-0.014092150967376597,-0.021198402379766668,long_microcap_short_zz1000,long_microcap_short_zz1000,True,85570.16336102868,6239.93,-0.04129794234135298,-0.034307239217470475,0.3486345635206335,0.0,0.3486345635206335,0.3486345635206335,0.4714690960548116,21.769085644153574,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.013852150967376596,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.2178557845235717,False,1.5,1.0,1.0,0.0,0.0,False,60,0.14836346648239185,0.0,0.0,0.0,-0.021198402379766668,67.00349021026904,-0.014092150967376597,0.25,60,-0.013852150967376596,constructed_microcap_minus_hedge,0.14326428711536773,False,0,,0.14326428711536773,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.014092150967376597,overlay_pre_cost_return,-0.014092150967376593,17.71248347111269,62.57631528916179,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-10-31,0.01081166418538097,0.016155023891005316,long_microcap_short_zz1000,long_microcap_short_zz1000,True,87093.89997928738,6292.62,0.017806868170040957,0.008444004980824982,0.4108643834830306,0.0,0.4108643834830306,0.4108643834830306,0.580306278502674,21.966375889100863,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.01105166418538097,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.6002997775939785,0.2567421362144771,False,1.5,1.0,1.0,0.0,0.0,False,60,0.16077918664475965,0.0,0.0,0.0,0.016155023891005316,68.08593319539668,0.01081166418538097,0.25,60,0.01105166418538097,constructed_microcap_minus_hedge,0.14417554874004893,False,0,,0.14417554874004893,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.01081166418538097,overlay_pre_cost_return,0.010811664185381042,17.903984894291472,63.58723715766928,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-11-01,-0.06374603412745679,-0.09974411246294812,long_microcap_short_zz1000,cash,False,83192.78578405242,6439.82,-0.04479204853798846,0.02339248198683541,-0.5746792462596373,0.0,-0.5746792462596373,-0.5746792462596373,0.10245750981825752,20.46201894900398,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.06350603412745678,1.0,1.0,0.13,long_microcap_short_zz1000,cash,False,1.6002997775939785,-0.3591072462208656,False,1.5,1.0,0.0,0.0,0.0,False,60,0.0835237646474658,0.003,0.0,0.003,-0.09974411246294812,61.294762217610256,-0.06374603412745679,0.25,60,-0.06350603412745678,constructed_microcap_minus_hedge,0.19558805122311626,False,0,,0.19558805122311626,1.2781966916517489,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.003,1.5,0.0045000000000000005,-0.06374603412745679,overlay_pre_cost_return,-0.06655479602507441,16.71238883161589,57.24478462340656,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2022-11-02,0.0,0.0,cash,cash,False,84201.98996958774,6524.51,0.012130909862243966,0.013150988692230525,-1.1716843373658685,0.0,-1.1716843373658685,-1.1716843373658685,0.3028714280595507,20.435007470970618,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,61.29978637844776,0.0,0.25,60,0.0016101189084595444,constructed_microcap_minus_hedge,0.1923180994957718,False,0,,0.1923180994957718,1.2999296512156744,1.2781966916517489,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,16.71238883161589,57.24478462340656,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2022-11-03,0.0,0.0,cash,cash,False,84509.79798762879,6566.84,0.003655590778225415,0.006487843531544968,-1.5334642471945452,0.0,-1.5334642471945452,-1.5334642471945452,0.4676057052607625,20.370999862555564,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,61.30481095110173,0.0,0.25,60,-0.00153468404701056,constructed_microcap_minus_hedge,0.19090302278225696,False,0,,0.19090302278225696,1.3095654346193815,1.2999296512156744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,16.71238883161589,57.24478462340656,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
