symbol,name,code
sz002195,岩山科技,002195
sz002196,方正电机,002196
sz002197,证通电子,002197
sz002198,嘉应制药,002198
sz002199,*ST东晶,002199
sz002200,*ST交投,002200
sz002201,九鼎新材,002201
sz002202,金风科技,002202
sz002203,海亮股份,002203
sz002204,大连重工,002204
sz002205,国统股份,002205
sz002206,海 利 得,002206
sz002207,准油股份,002207
sz002208,合肥城建,002208
sz002209,达 意 隆,002209
sz002210,飞马国际,002210
sz002211,ST宏达,002211
sz002212,天融信,002212
sz002213,大为股份,002213
sz002214,*ST大立,002214
sz002215,诺 普 信,002215
sz002216,三全食品,002216
sz002217,合力泰,002217
sz002218,拓日新能,002218
sz002219,新里程,002219
sz002221,东华能源,002221
sz002222,福晶科技,002222
sz002223,鱼跃医疗,002223
sz002224,三 力 士,002224
sz002225,濮耐股份,002225
sz002226,江南化工,002226
sz002227,奥 特 迅,002227
sz002228,合兴包装,002228
sz002229,鸿博股份,002229
sz002230,科大讯飞,002230
sz002232,启明信息,002232
sz002233,塔牌集团,002233
sz002234,民和股份,002234
sz002235,安妮股份,002235
sz002236,大华股份,002236
sz002237,恒邦股份,002237
sz002238,天威视讯,002238
sz002239,奥特佳,002239
sz002240,盛新锂能,002240
sz002241,歌尔股份,002241
sz002242,九阳股份,002242
sz002243,力合科创,002243
sz002244,滨江集团,002244
sz002245,蔚蓝锂芯,002245
sz002246,北化股份,002246
sz002247,聚力文化,002247
sz002248,华东数控,002248
sz002249,大洋电机,002249
sz002250,联化科技,002250
sz002251,步步高,002251
sz002252,上海莱士,002252
sz002253,*ST智胜,002253
sz002254,泰和新材,002254
sz002255,海陆重工,002255
sz002256,兆新股份,002256
sz002258,利尔化学,002258
sz002259,升达林业,002259
sz002261,拓维信息,002261
sz002262,恩华药业,002262
sz002263,大东南,002263
sz002264,新 华 都,002264
sz002265,建设工业,002265
sz002266,浙富控股,002266
sz002267,陕天然气,002267
sz002268,电科网安,002268
sz002269,美邦服饰,002269
sz002270,华明装备,002270
sz002271,东方雨虹,002271
sz002272,川润股份,002272
sz002273,水晶光电,002273
sz002274,华昌化工,002274
sz002275,桂林三金,002275
sz002276,万马股份,002276
sz002277,友阿股份,002277
sz002278,神开股份,002278
sz002279,久其软件,002279
sz002281,光迅科技,002281
sz002282,博深股份,002282
sz002283,天润工业,002283
sz002284,亚太股份,002284
sz002285,世联行,002285
sz002286,保龄宝,002286
sz002287,奇正藏药,002287
sz002289,*ST宇顺,002289
sz002290,禾盛新材,002290
sz002291,遥望科技,002291
sz002292,奥飞娱乐,002292
sz002293,罗莱生活,002293
sz002294,信立泰,002294
sz002295,精艺股份,002295
sz002296,辉煌科技,002296
sz002297,博云新材,002297
sz002298,中电鑫龙,002298
sz002299,圣农发展,002299
sz002300,太阳电缆,002300
sz002301,齐心集团,002301
sz002302,西部建设,002302
sz002303,美盈森,002303
sz002304,洋河股份,002304
sz002305,*ST南置,002305
sz002306,*ST云网,002306
sz002307,北新路桥,002307
sz002309,中利集团,002309
sz002310,东方新能,002310
sz002311,海大集团,002311
sz002312,川发龙蟒,002312
sz002313,日海智能,002313
sz002314,南山控股,002314
sz002315,焦点科技,002315
sz002316,亚联发展,002316
sz002317,众生药业,002317
sz002318,久立特材,002318
sz002319,乐通股份,002319
sz002320,海峡股份,002320
sz002321,华英农业,002321
sz002322,理工能科,002322
sz002323,雅博股份,002323
sz002324,普利特,002324
sz002326,永太科技,002326
sz002327,富安娜,002327
sz002328,新朋股份,002328
sz002329,皇氏集团,002329
sz002330,得利斯,002330
sz002331,皖通科技,002331
sz002332,仙琚制药,002332
sz002333,罗普斯金,002333
sz002334,英威腾,002334
sz002335,科华数据,002335
sz002337,赛象科技,002337
sz002338,奥普光电,002338
sz002339,积成电子,002339
sz002340,格林美,002340
sz002342,巨力索具,002342
sz002343,慈文传媒,002343
sz002344,海宁皮城,002344
sz002345,潮宏基,002345
sz002346,柘中股份,002346
sz002347,泰尔股份,002347
sz002348,高乐股份,002348
sz002349,精华制药,002349
sz002350,北京科锐,002350
sz002351,漫步者,002351
sz002352,顺丰控股,002352
sz002353,杰瑞股份,002353
sz002354,天娱数科,002354
sz002355,兴民智通,002355
sz002356,赫美集团,002356
sz002357,富临运业,002357
sz002358,森源电气,002358
sz002360,同德化工,002360
sz002361,神剑股份,002361
sz002362,汉王科技,002362
sz002363,隆基机械,002363
sz002364,中恒电气,002364
sz002365,永安药业,002365
sz002366,融发核电,002366
sz002367,康力电梯,002367
sz002368,太极股份,002368
sz002369,卓翼科技,002369
sz002370,亚太药业,002370
sz002371,北方华创,002371
sz002372,伟星新材,002372
sz002373,千方科技,002373
sz002374,中锐股份,002374
sz002375,亚厦股份,002375
sz002376,新北洋,002376
sz002377,国创高新,002377
sz002378,章源钨业,002378
sz002379,宏桥控股,002379
sz002380,科远智慧,002380
sz002381,双箭股份,002381
sz002382,蓝帆医疗,002382
sz002383,合众思壮,002383
sz002384,东山精密,002384
sz002385,大北农,002385
sz002386,天原股份,002386
sz002387,维信诺,002387
sz002388,新亚制程,002388
sz002389,航天彩虹,002389
sz002390,信邦制药,002390
sz002391,长青股份,002391
sz002392,北京利尔,002392
sz002393,力生制药,002393
sz002394,联发股份,002394
sz002395,双象股份,002395
sz002396,星网锐捷,002396
sz002397,梦洁股份,002397
sz002398,垒知集团,002398
sz002399,海普瑞,002399
sz002400,省广集团,002400
sz002401,中远海科,002401
sz002402,和而泰,002402
sz002403,爱仕达,002403
sz002404,嘉欣丝绸,002404
sz002405,四维图新,002405
sz002406,远东传动,002406
sz002407,多氟多,002407
sz002408,齐翔腾达,002408
sz002409,雅克科技,002409
sz002410,广联达,002410
sz002412,汉森制药,002412
sz002413,雷科防务,002413
sz002414,高德红外,002414
sz002415,海康威视,002415
sz002416,爱施德,002416
sz002418,康盛股份,002418
sz002419,天虹股份,002419
sz002420,毅昌科技,002420
sz002421,达实智能,002421
sz002422,科伦药业,002422
sz002423,中粮资本,002423
sz002424,ST百灵,002424
sz002425,凯撒文化,002425
sz002426,胜利精密,002426
sz002427,尤夫股份,002427
sz002428,云南锗业,002428
sz002429,兆驰股份,002429
sz002430,杭氧股份,002430
sz002431,棕榈股份,002431
sz002432,九安医疗,002432
sz002434,万里扬,002434
sz002436,兴森科技,002436
sz002437,誉衡药业,002437
sz002438,江苏神通,002438
sz002439,启明星辰,002439
sz002440,闰土股份,002440
sz002441,众业达,002441
sz002442,龙星科技,002442
sz002443,金洲管道,002443
sz002444,巨星科技,002444
sz002445,中南文化,002445
sz002446,盛路通信,002446
sz002448,中原内配,002448
sz002449,国星光电,002449
sz002451,摩恩电气,002451
sz002452,长高电新,002452
sz002453,华软科技,002453
sz002454,松芝股份,002454
sz002455,百川股份,002455
sz002456,欧菲光,002456
sz002457,青龙管业,002457
sz002458,益生股份,002458
sz002459,晶澳科技,002459
sz002460,赣锋锂业,002460
sz002461,珠江啤酒,002461
sz002462,嘉事堂,002462
sz002463,沪电股份,002463
sz002465,海格通信,002465
sz002466,天齐锂业,002466
sz002467,二六三,002467
sz002468,申通快递,002468
sz002469,三维化学,002469
sz002470,金正大,002470
sz002471,中超控股,002471
sz002472,双环传动,002472
sz002474,榕基软件,002474
sz002475,立讯精密,002475
sz002476,宝莫股份,002476
sz002478,常宝股份,002478
sz002479,富春环保,002479
sz002480,新筑股份,002480
sz002481,双塔食品,002481
sz002482,广田集团,002482
sz002483,润邦股份,002483
sz002484,江海股份,002484
sz002485,ST雪发,002485
sz002486,嘉麟杰,002486
sz002487,大金重工,002487
sz002488,金固股份,002488
sz002489,浙江永强,002489
sz002490,山东墨龙,002490
sz002491,通鼎互联,002491
sz002492,恒基达鑫,002492
sz002493,荣盛石化,002493
sz002494,华斯股份,002494
sz002495,佳隆股份,002495
sz002496,*ST辉丰,002496
sz002497,雅化集团,002497
sz002498,汉缆股份,002498
sz002500,山西证券,002500
sz002501,利源股份,002501
sz002506,协鑫集成,002506
sz002507,涪陵榨菜,002507
sz002508,老板电器,002508
sz002510,天汽模,002510
sz002511,中顺洁柔,002511
sz002512,ST达华,002512
sz002513,蓝丰生化,002513
sz002514,宝馨科技,002514
sz002515,金字火腿,002515
sz002516,旷达科技,002516
sz002517,恺英网络,002517
sz002518,科士达,002518
sz002519,银河电子,002519
sz002520,日发精机,002520
sz002521,齐峰新材,002521
sz002522,浙江众成,002522
sz002523,天桥起重,002523
sz002524,光正眼科,002524
sz002526,山东矿机,002526
sz002527,新时达,002527
sz002528,ST英飞拓,002528
sz002529,*ST海源,002529
sz002530,金财互联,002530
sz002531,天顺风能,002531
sz002532,天山铝业,002532
sz002533,金杯电工,002533
sz002534,西子洁能,002534
sz002535,林州重机,002535
sz002536,飞龙股份,002536
sz002537,海联金汇,002537
sz002538,司尔特,002538
sz002539,云图控股,002539
sz002540,亚太科技,002540
sz002541,鸿路钢构,002541
sz002542,中化岩土,002542
sz002543,万和电气,002543
sz002544,普天科技,002544
sz002545,东方铁塔,002545
sz002546,新联电子,002546
sz002547,春兴精工,002547
sz002548,金新农,002548
sz002549,凯美特气,002549
sz002550,千红制药,002550
sz002551,尚荣医疗,002551
sz002552,宝鼎科技,002552
sz002553,南方精工,002553
sz002554,惠博普,002554
sz002555,三七互娱,002555
sz002556,辉隆股份,002556
sz002557,洽洽食品,002557
sz002558,巨人网络,002558
sz002559,亚威股份,002559
sz002560,通达股份,002560
sz002561,徐家汇,002561
sz002562,兄弟科技,002562
sz002563,森马服饰,002563
sz002564,天沃科技,002564
sz002565,顺灏股份,002565
sz002566,益盛药业,002566
sz002567,唐人神,002567
sz002568,百润股份,002568
sz002569,*ST步森,002569
sz002570,贝因美,002570
sz002571,德力股份,002571
sz002572,索菲亚,002572
sz002573,清新环境,002573
sz002574,明牌珠宝,002574
sz002575,群兴玩具,002575
sz002576,通达动力,002576
sz002577,雷柏科技,002577
sz002578,闽发铝业,002578
sz002579,中京电子,002579
sz002580,圣阳股份,002580
sz002581,ST未名,002581
sz002582,好想你,002582
sz002583,海能达,002583
sz002584,西陇科学,002584
sz002585,双星新材,002585
sz002586,ST围海,002586
sz002587,奥拓电子,002587
sz002588,史丹利,002588
sz002589,瑞康医药,002589
sz002590,万安科技,002590
sz002591,恒大高新,002591
sz002592,ST八菱,002592
sz002593,日上集团,002593
sz002594,比亚迪,002594
sz002595,豪迈科技,002595
sz002596,海南瑞泽,002596
sz002597,金禾实业,002597
sz002598,山东章鼓,002598
sz002599,盛通股份,002599
sz002600,领益智造,002600
sz002601,龙佰集团,002601
sz002602,世纪华通,002602
sz002603,以岭药业,002603
sz002605,姚记科技,002605
sz002606,大连电瓷,002606
sz002607,中公教育,002607
sz002608,江苏国信,002608
sz002609,捷顺科技,002609
sz002611,东方精工,002611
sz002612,朗姿股份,002612
sz002613,北玻股份,002613
sz002614,奥佳华,002614
sz002615,哈尔斯,002615
sz002616,长青集团,002616
sz002617,露笑科技,002617
sz002620,ST瑞和,002620
sz002622,皓宸医疗,002622
sz002623,亚玛顿,002623
sz002624,完美世界,002624
sz002625,光启技术,002625
sz002626,金达威,002626
sz002627,三峡旅游,002627
sz002628,成都路桥,002628
sz002629,仁智股份,002629
sz002630,ST华西,002630
sz002631,德尔未来,002631
sz002632,道明光学,002632
sz002633,申科股份,002633
sz002634,棒杰股份,002634
sz002635,安洁科技,002635
sz002636,金安国纪,002636
sz002637,赞宇科技,002637
sz002638,勤上股份,002638
sz002639,雪人集团,002639
sz002640,跨境通,002640
sz002641,公元股份,002641
sz002642,荣联科技,002642
sz002643,万润股份,002643
sz002644,佛慈制药,002644
sz002645,华宏科技,002645
sz002646,天佑德酒,002646
sz002647,*ST仁东,002647
sz002648,卫星化学,002648
sz002649,博彦科技,002649
sz002650,ST加加,002650
sz002651,利君股份,002651
sz002652,扬子新材,002652
sz002653,海思科,002653
sz002654,万润科技,002654
sz002655,共达电声,002655
sz002656,*ST摩登,002656
sz002657,中科金财,002657
sz002658,雪迪龙,002658
sz002659,凯文教育,002659
sz002660,茂硕电源,002660
sz002661,克明食品,002661
sz002662,峰璟股份,002662
sz002663,普邦股份,002663
sz002664,信质集团,002664
sz002666,德联集团,002666
sz002667,威领股份,002667
sz002668,TCL智家,002668
sz002669,康达新材,002669
sz002670,国盛证券,002670
sz002671,龙泉股份,002671
sz002672,东江环保,002672
sz002673,西部证券,002673
sz002674,兴业科技,002674
sz002675,东诚药业,002675
sz002676,顺威股份,002676
sz002677,浙江美大,002677
sz002678,珠江钢琴,002678
sz002679,福建金森,002679
sz002681,奋达科技,002681
sz002682,龙洲股份,002682
sz002683,广东宏大,002683
sz002685,华东重机,002685
sz002686,亿利达,002686
sz002687,乔治白,002687
sz002688,金河生物,002688
sz002689,ST远智,002689
sz002690,美亚光电,002690
sz002691,冀凯股份,002691
sz002692,远程股份,002692
sz002693,*ST双成,002693
sz002694,顾地科技,002694
sz002695,煌上煌,002695
sz002696,百洋股份,002696
sz002697,红旗连锁,002697
sz002698,博实股份,002698
sz002700,万憬能源,002700
sz002701,奥瑞金,002701
sz002702,海欣食品,002702
sz002703,浙江世宝,002703
sz002705,新宝股份,002705
sz002706,良信股份,002706
sz002707,众信旅游,002707
sz002708,光洋股份,002708
sz002709,天赐材料,002709
sz002712,思美传媒,002712
sz002713,*ST东易,002713
sz002714,牧原股份,002714
sz002715,登云股份,002715
sz002716,湖南白银,002716
sz002717,ST岭南,002717
sz002718,友邦吊顶,002718
sz002719,麦趣尔,002719
sz002721,金一文化,002721
sz002722,物产金轮,002722
sz002723,小崧股份,002723
sz002724,海洋王,002724
sz002725,跃岭股份,002725
sz002726,龙大美食,002726
sz002727,一心堂,002727
sz002728,特一药业,002728
sz002729,好利科技,002729
sz002730,电光科技,002730
sz002731,ST萃华,002731
sz002732,燕塘乳业,002732
sz002733,雄韬股份,002733
sz002734,利民股份,002734
sz002735,王子新材,002735
sz002736,国信证券,002736
sz002737,葵花药业,002737
sz002738,中矿资源,002738
sz002739,万达电影,002739
sz002741,光华科技,002741
sz002742,*ST三圣,002742
sz002743,富煌钢构,002743
sz002745,木林森,002745
sz002746,仙坛股份,002746
sz002747,埃斯顿,002747
sz002748,世龙实业,002748
sz002749,国光股份,002749
sz002752,昇兴股份,002752
sz002753,永东股份,002753
sz002755,奥赛康,002755
sz002756,永兴材料,002756
sz002757,南兴股份,002757
sz002758,浙农股份,002758
sz002759,天际股份,002759
sz002760,凤形股份,002760
sz002761,浙江建投,002761
sz002762,*ST金比,002762
sz002763,汇洁股份,002763
sz002765,蓝黛科技,002765
sz002766,索菱股份,002766
sz002767,先锋电子,002767
sz002768,国恩股份,002768
sz002769,普路通,002769
sz002771,真视通,002771
sz002772,众兴菌业,002772
sz002773,康弘药业,002773
sz002774,快意电梯,002774
sz002775,文科股份,002775
sz002777,久远银海,002777
sz002778,中晟高科,002778
sz002779,中坚科技,002779
sz002780,三夫户外,002780
sz002782,可立克,002782
sz002783,凯龙股份,002783
sz002785,万里石,002785
sz002786,银宝山新,002786
sz002787,华源控股,002787
sz002788,鹭燕医药,002788
sz002789,*ST建艺,002789
sz002790,瑞尔特,002790
sz002791,坚朗五金,002791
sz002792,通宇通讯,002792
sz002793,罗欣药业,002793
sz002795,永和智控,002795
sz002796,世嘉科技,002796
sz002797,第一创业,002797
sz002798,帝欧水华,002798
sz002799,环球印务,002799
sz002800,天顺股份,002800
sz002801,微光股份,002801
sz002802,洪汇新材,002802
sz002803,吉宏股份,002803
sz002805,丰元股份,002805
sz002806,华锋股份,002806
sz002807,江阴银行,002807
sz002808,*ST恒久,002808
sz002809,红墙股份,002809
sz002810,山东赫达,002810
sz002811,郑中设计,002811
sz002812,恩捷股份,002812
sz002813,路畅科技,002813
sz002815,崇达技术,002815
sz002816,*ST和科,002816
sz002817,黄山胶囊,002817
sz002818,富森美,002818
sz002819,东方中科,002819
sz002820,桂发祥,002820
sz002821,凯莱英,002821
sz002822,ST中装,002822
sz002823,凯中精密,002823
sz002824,和胜股份,002824
sz002825,纳尔股份,002825
sz002826,易明医药,002826
sz002827,高争民爆,002827
sz002828,贝肯能源,002828
sz002829,星网宇达,002829
sz002830,名雕股份,002830
sz002831,裕同科技,002831
sz002832,比音勒芬,002832
sz002833,弘亚数控,002833
sz002835,同为股份,002835
sz002836,新宏泽,002836
sz002837,英维克,002837
sz002838,道恩股份,002838
sz002839,张家港行,002839
sz002840,华统股份,002840
sz002841,视源股份,002841
sz002842,翔鹭钨业,002842
sz002843,泰嘉股份,002843
sz002845,同兴达,002845
sz002846,英联股份,002846
sz002847,盐津铺子,002847
sz002848,*ST高斯,002848
sz002849,威星智能,002849
sz002850,科达利,002850
sz002851,麦格米特,002851
sz002852,道道全,002852
sz002853,皮阿诺,002853
sz002855,捷荣技术,002855
sz002856,美芝股份,002856
sz002857,三晖电气,002857
sz002858,力盛体育,002858
sz002859,洁美科技,002859
sz002860,星帅尔,002860
sz002861,瀛通通讯,002861
sz002862,实丰文化,002862
sz002863,今飞凯达,002863
sz002864,盘龙药业,002864
sz002865,钧达股份,002865
sz002866,传艺科技,002866
sz002867,周大生,002867
sz002868,*ST绿康,002868
sz002869,金溢科技,002869
sz002870,香山股份,002870
sz002871,伟隆股份,002871
sz002872,ST天圣,002872
sz002873,新天药业,002873
sz002875,安奈儿,002875
sz002876,三利谱,002876
sz002877,智能自控,002877
sz002878,元隆雅图,002878
sz002879,长缆科技,002879
sz002880,卫光生物,002880
sz002881,美格智能,002881
sz002882,金龙羽,002882
sz002883,中设股份,002883
sz002884,凌霄泵业,002884
sz002885,京泉华,002885
sz002886,沃特股份,002886
sz002887,绿茵生态,002887
sz002888,惠威科技,002888
sz002889,东方嘉盛,002889
sz002890,弘宇股份,002890
sz002891,中宠股份,002891
sz002892,科力尔,002892
sz002893,京能热力,002893
sz002895,川恒股份,002895
sz002896,中大力德,002896
sz002897,意华股份,002897
sz002898,*ST赛隆,002898
sz002899,英派斯,002899
sz002900,哈三联,002900
sz002901,大博医疗,002901
sz002902,铭普光磁,002902
sz002903,宇环数控,002903
sz002905,金逸影视,002905
sz002906,华阳集团,002906
sz002907,华森制药,002907
sz002908,德生科技,002908
sz002909,集泰股份,002909
sz002910,庄园牧场,002910
sz002911,佛燃能源,002911
sz002912,中新赛克,002912
sz002913,奥士康,002913
sz002915,中欣氟材,002915
sz002916,深南电路,002916
sz002917,金奥博,002917
sz002918,蒙娜丽莎,002918
sz002919,名臣健康,002919
sz002920,德赛西威,002920
sz002921,联诚精密,002921
sz002922,伊戈尔,002922
sz002923,润都股份,002923
sz002925,盈趣科技,002925
sz002926,华西证券,002926
sz002927,泰永长征,002927
sz002928,华夏航空,002928
sz002929,润建股份,002929
sz002930,宏川智慧,002930
sz002931,锋龙股份,002931
sz002932,明德生物,002932
sz002933,新兴装备,002933
sz002935,天奥电子,002935
sz002936,郑州银行,002936
sz002937,兴瑞科技,002937
sz002938,鹏鼎控股,002938
sz002939,长城证券,002939
sz002940,昂利康,002940
sz002941,新疆交建,002941
sz002942,新农股份,002942
sz002943,宇晶股份,002943
sz002945,华林证券,002945
sz002946,新乳业,002946
sz002947,恒铭达,002947
sz002948,青岛银行,002948
sz002949,华阳国际,002949
sz002950,奥美医疗,002950
sz002951,金时科技,002951
sz002952,亚世光电,002952
sz002953,日丰股份,002953
sz002955,鸿合科技,002955
sz002956,西麦食品,002956
sz002957,科瑞技术,002957
sz002958,青农商行,002958
sz002959,小熊电器,002959
sz002960,青鸟消防,002960
sz002961,瑞达期货,002961
sz002962,五方光电,002962
sz002963,豪尔赛,002963
sz002965,祥鑫科技,002965
sz002966,苏州银行,002966
sz002967,广电计量,002967
sz002968,新大正,002968
sz002969,嘉美包装,002969
sz002970,锐明技术,002970
sz002971,和远气体,002971
sz002972,科安达,002972
sz002973,侨银股份,002973
sz002975,博杰股份,002975
sz002976,瑞玛精密,002976
sz002977,天箭科技,002977
sz002978,安宁股份,002978
sz002979,雷赛智能,002979
sz002980,华盛昌,002980
sz002981,朝阳科技,002981
sz002982,湘佳股份,002982
sz002983,芯瑞达,002983
sz002984,森麒麟,002984
sz002985,北摩高科,002985
sz002986,宇新股份,002986
sz002987,京北方,002987
sz002988,豪美新材,002988
sz002989,中天精装,002989
sz002990,盛视科技,002990
sz002991,甘源食品,002991
sz002992,宝明科技,002992
sz002993,奥海科技,002993
sz002995,天地在线,002995
sz002996,顺博合金,002996
sz002997,瑞鹄模具,002997
sz002998,优彩资源,002998
sz002999,天禾股份,002999
sz003000,劲仔食品,003000
sz003001,中岩大地,003001
sz003002,壶化股份,003002
sz003003,天元股份,003003
sz003004,*ST声迅,003004
sz003005,竞业达,003005
sz003006,百亚股份,003006
sz003007,直真科技,003007
sz003008,开普检测,003008
sz003009,中天火箭,003009
sz003010,若羽臣,003010
sz003011,海象新材,003011
sz003012,东鹏控股,003012
sz003013,地铁设计,003013
sz003015,日久光电,003015
sz003016,欣贺股份,003016
sz003017,大洋生物,003017
sz003018,金富科技,003018
sz003019,宸展光电,003019
sz003020,立方制药,003020
sz003021,兆威机电,003021
sz003022,联泓新科,003022
sz003023,彩虹集团,003023
sz003025,思进智能,003025
sz003026,中晶科技,003026
sz003027,同兴科技,003027
sz003028,振邦智能,003028
sz003029,吉大正元,003029
sz003030,祖名股份,003030
sz003031,中瓷电子,003031
sz003032,*ST传智,003032
sz003033,征和工业,003033
sz003035,南网能源,003035
sz003036,泰坦股份,003036
sz003037,三和管桩,003037
sz003038,鑫铂股份,003038
sz003039,顺控发展,003039
sz003040,楚天龙,003040
sz003041,真爱美家,003041
sz003042,中农联合,003042
sz003043,华亚智能,003043
sz003816,中国广核,003816
sz300001,特锐德,300001
sz300002,神州泰岳,300002
sz300003,乐普医疗,300003
sz300004,南风股份,300004
sz300005,探路者,300005
sz300006,莱美药业,300006
sz300007,汉威科技,300007
sz300008,天海防务,300008
sz300009,安科生物,300009
sz300010,豆神教育,300010
sz300011,鼎汉技术,300011
sz300012,华测检测,300012
sz300013,新宁物流,300013
sz300014,亿纬锂能,300014
sz300015,爱尔眼科,300015
sz300016,北陆药业,300016
sz300017,网宿科技,300017
sz300018,中元股份,300018
sz300019,硅宝科技,300019
sz300020,ST银江,300020
sz300021,大禹节水,300021
sz300022,吉峰科技,300022
sz300024,机器人,300024
sz300025,华星创业,300025
sz300026,红日药业,300026
sz300027,华谊兄弟,300027
sz300029,*ST天龙,300029
sz300030,阳普医疗,300030
sz300031,宝通科技,300031
sz300032,金龙机电,300032
sz300033,同花顺,300033
sz300034,钢研高纳,300034
sz300035,中科电气,300035
sz300036,超图软件,300036
sz300037,新宙邦,300037
sz300039,上海凯宝,300039
sz300040,九洲集团,300040
sz300041,回天新材,300041
sz300042,朗科科技,300042
sz300043,星辉娱乐,300043
sz300044,ST赛为,300044
sz300045,华力创通,300045
sz300046,台基股份,300046
sz300047,天源迪科,300047
sz300048,合康新能,300048
sz300049,福瑞医科,300049
sz300050,世纪鼎利,300050
sz300051,琏升科技,300051
sz300052,ST中青宝,300052
sz300053,航宇微,300053
sz300054,鼎龙股份,300054
sz300055,万邦达,300055
sz300056,中创环保,300056
sz300057,万顺新材,300057
sz300058,蓝色光标,300058
sz300059,东方财富,300059
sz300061,旗天科技,300061
sz300062,中能电气,300062
sz300063,天龙集团,300063
sz300065,海兰信,300065
sz300066,三川智慧,300066
sz300067,安诺其,300067
sz300068,南都电源,300068
sz300069,金利华电,300069
sz300070,碧水源,300070
sz300071,福石控股,300071
sz300072,海新能科,300072
sz300073,当升科技,300073
sz300074,华平股份,300074
sz300075,数字政通,300075
sz300076,GQY视讯,300076
sz300077,国民技术,300077
sz300078,思创智联,300078
sz300079,数码视讯,300079
sz300080,易成新能,300080
sz300081,恒信东方,300081
sz300082,奥克股份,300082
sz300083,创世纪,300083
sz300084,海默科技,300084
sz300085,银之杰,300085
sz300086,康芝药业,300086
sz300087,荃银高科,300087
sz300088,长信科技,300088
sz300091,*ST金灵,300091
sz300092,科新机电,300092
sz300093,*ST金刚,300093
sz300094,国联水产,300094
sz300095,华伍股份,300095
sz300096,ST易联众,300096
sz300097,ST智云,300097
sz300098,高新兴,300098
sz300099,尤洛卡,300099
sz300100,双林股份,300100
sz300101,振芯科技,300101
sz300102,乾照光电,300102
sz300103,达刚控股,300103
sz300105,龙源技术,300105
sz300106,西部牧业,300106
sz300107,建新股份,300107
sz300109,新开源,300109
sz300110,华仁药业,300110
sz300111,向日葵,300111
sz300112,万讯自控,300112
sz300113,顺网科技,300113
sz300115,长盈精密,300115
sz300118,东方日升,300118
sz300119,瑞普生物,300119
sz300120,经纬辉开,300120
sz300121,阳谷华泰,300121
sz300122,智飞生物,300122
sz300123,亚光科技,300123
sz300124,汇川技术,300124
sz300125,*ST聆达,300125
sz300126,锐奇股份,300126
sz300127,银河磁体,300127
sz300128,锦富技术,300128
sz300129,泰胜风能,300129
sz300130,新国都,300130
sz300131,英唐智控,300131
sz300132,青松股份,300132
sz300133,华策影视,300133
sz300134,大富科技,300134
sz300135,宝利国际,300135
sz300136,信维通信,300136
sz300137,先河环保,300137
sz300138,晨光生物,300138
sz300139,晓程科技,300139
sz300140,节能环境,300140
sz300141,和顺电气,300141
sz300142,沃森生物,300142
sz300143,盈康生命,300143
sz300144,宋城演艺,300144
sz300145,南方泵业,300145
sz300146,汤臣倍健,300146
sz300147,ST香雪,300147
sz300148,天舟文化,300148
sz300149,睿智医药,300149
sz300150,世纪瑞尔,300150
sz300151,昌红科技,300151
sz300152,ST新动力,300152
sz300153,科泰电源,300153
sz300154,瑞凌股份,300154
sz300155,安居宝,300155
sz300157,新锦动力,300157
sz300158,振东制药,300158
sz300159,*ST新研,300159
sz300160,秀强股份,300160
sz300161,华中数控,300161
sz300162,雷曼光电,300162
sz300163,先锋新材,300163
sz300164,通源石油,300164
sz300165,ST天瑞,300165
sz300166,东方国信,300166
sz300167,ST迪威迅,300167
sz300168,万达信息,300168
sz300169,天晟新材,300169
sz300170,汉得信息,300170
sz300171,东富龙,300171
sz300172,中电环保,300172
sz300173,ST福能,300173
sz300174,元力股份,300174
sz300175,ST朗源,300175
sz300176,鸿特科技,300176
sz300177,中海达,300177
sz300179,四方达,300179
sz300180,华峰超纤,300180
sz300181,佐力药业,300181
sz300182,捷成股份,300182
sz300183,东软载波,300183
sz300184,力源信息,300184
sz300185,通裕重工,300185
sz300187,永清环保,300187
sz300188,国投智能,300188
sz300189,神农种业,300189
sz300190,维尔利,300190
sz300191,潜能恒信,300191
sz300192,科德教育,300192
sz300193,佳士科技,300193
sz300194,福安药业,300194
sz300195,长荣股份,300195
sz300196,长海股份,300196
sz300197,节能铁汉,300197
sz300198,ST纳川,300198
sz300199,翰宇药业,300199
sz300200,高盟新材,300200
sz300201,海伦哲,300201
sz300203,聚光科技,300203
sz300204,舒泰神,300204
sz300205,*ST天喻,300205
sz300206,理邦仪器,300206
sz300207,欣旺达,300207
sz300209,行云科技,300209
sz300210,森远股份,300210
sz300211,*ST亿通,300211
sz300212,易华录,300212
sz300213,佳讯飞鸿,300213
sz300214,日科化学,300214
sz300215,电科院,300215
sz300217,东方电热,300217
sz300218,安利股份,300218
sz300219,鸿利智汇,300219
sz300220,金运激光,300220
sz300221,银禧科技,300221
sz300222,科大智能,300222
sz300223,北京君正,300223
sz300224,正海磁材,300224
sz300225,*ST金泰,300225
sz300226,上海钢联,300226
sz300227,光韵达,300227
sz300228,富瑞特装,300228
sz300229,拓尔思,300229
sz300230,永利股份,300230
sz300231,银信科技,300231
sz300232,洲明科技,300232
sz300233,金城医药,300233
sz300234,开尔新材,300234
sz300235,方直科技,300235
sz300236,上海新阳,300236
sz300237,ST美晨,300237
sz300238,冠昊生物,300238
sz300239,东宝生物,300239
sz300240,飞力达,300240
sz300241,瑞丰光电,300241
sz300242,佳云科技,300242
