change_date,symbol,old_name,new_name
2021-12-29,301189,N奥尼,C奥尼
2021-12-29,301211,C亨迪,亨迪药业
2021-12-29,301166,N优宁维,C优宁维
2021-12-30,301186,C超达,超达装备
2021-12-30,301182,C凯旺,凯旺科技
2021-12-31,301190,C善水,善水科技
2021-12-31,301127,N天源,C天源
2021-12-31,002976,瑞玛工业,瑞玛精密
2022-01-05,301189,C奥尼,奥尼电子
2022-01-05,301166,C优宁维,优宁维
2022-01-07,301127,C天源,天源环保
2022-01-10,301159,N三维,C三维
2022-01-12,301136,N招标,C招标
2022-01-12,001234,N泰慕士,泰慕士
2022-01-12,301196,N唯科,C唯科
2022-01-14,301159,C三维,三维天地
2022-01-14,300834,N星辉,C星辉
2022-01-17,000859,国风塑业,国风新材
2022-01-17,000516,国际医学,ST国医
2022-01-18,002683,宏大爆破,广东宏大
2022-01-18,301117,N佳缘,C佳缘
2022-01-18,001227,N兰州银,兰州银行
2022-01-18,301158,N德石,C德石
2022-01-18,301136,C招标,招标股份
2022-01-18,301196,C唯科,唯科科技
2022-01-19,301116,N益客,C益客
2022-01-20,300834,C星辉,星辉环材
2022-01-21,002641,永高股份,公元股份
2022-01-21,301201,N诚达,C诚达
2022-01-24,301158,C德石,德石股份
2022-01-24,301117,C佳缘,佳缘科技
2022-01-25,301116,C益客,益客食品
2022-01-26,301123,N奕东,C奕东
2022-01-27,301201,C诚达,诚达药业
2022-01-27,301122,N采纳,C采纳
2022-01-27,002646,青青稞酒,天佑德酒
2022-01-28,301217,N铜冠,C铜冠
2022-02-07,301106,N骏成,C骏成
2022-02-07,301235,N华康,C华康
2022-02-07,301228,N实朴,C实朴
2022-02-08,000593,大通燃气,德龙汇能
2022-02-08,301123,C奕东,奕东电子
2022-02-09,301122,C采纳,采纳股份
2022-02-10,301217,C铜冠,铜冠铜箔
2022-02-11,301235,C华康,华康医疗
2022-02-11,301228,C实朴,实朴检测
2022-02-11,301206,N三元,C三元
2022-02-11,301106,C骏成,骏成科技
2022-02-14,002322,理工环科,理工能科
2022-02-16,002534,杭锅股份,西子洁能
2022-02-17,001313,N粤海饲,粤海饲料
2022-02-17,301206,C三元,三元生物
2022-02-18,002354,天神娱乐,天娱数科
2022-02-21,301207,N华兰,C华兰
2022-02-22,301181,N标榜,C标榜
2022-02-23,301229,N纽泰格,C纽泰格
2022-02-24,301130,N西点,C西点
2022-02-24,000737,南风化工,北方铜业
2022-02-25,301207,C华兰,华兰疫苗
2022-02-28,301181,C标榜,标榜股份
2022-03-01,301229,C纽泰格,纽泰格
2022-03-01,301200,N大族数,C大族数
2022-03-01,001266,N宏英,宏英智能
2022-03-02,301130,C西点,西点药业
2022-03-07,301200,C大族数,大族数控
2022-03-08,301218,N华是,C华是
2022-03-09,301215,N中汽,C中汽
2022-03-10,301222,N恒威,C恒威
2022-03-14,301218,C华是,华是科技
2022-03-14,301110,N青木,C青木
2022-03-15,301215,C中汽,中汽股份
2022-03-15,301131,N聚赛龙,C聚赛龙
2022-03-16,301236,N软通,C软通
2022-03-16,301222,C恒威,浙江恒威
2022-03-18,301219,N腾远,C腾远
2022-03-18,301110,C青木,青木股份
2022-03-21,301131,C聚赛龙,聚赛龙
2022-03-21,001308,N康冠,康冠科技
2022-03-22,301236,C软通,软通动力
2022-03-23,301103,N何氏,C何氏
2022-03-23,301256,N华融,C华融
2022-03-23,301137,N哈焊,C哈焊
2022-03-24,301237,N和顺,C和顺
2022-03-24,301219,C腾远,腾远钴业
2022-03-28,301226,N祥明,C祥明
2022-03-28,000707,*ST双环,双环科技
2022-03-29,301256,C华融,华融化学
2022-03-29,301137,C哈焊,哈焊华通
2022-03-29,301103,C何氏,何氏眼科
2022-03-29,301102,N兆讯,C兆讯
2022-03-30,301263,N泰恩康,C泰恩康
2022-03-30,301258,N富士莱,C富士莱
2022-03-30,301237,C和顺,和顺科技
2022-03-30,301216,N万凯,C万凯
2022-04-01,301226,C祥明,祥明智能
2022-04-01,200152,山  航Ｂ,*ST山航B
2022-04-06,301102,C兆讯,兆讯传媒
2022-04-06,300540,深冷股份,蜀道装备
2022-04-07,301263,C泰恩康,泰恩康
2022-04-07,301258,C富士莱,富士莱
2022-04-07,301216,C万凯,万凯新材
2022-04-08,301268,N铭利达,C铭利达
2022-04-08,301097,N天益,C天益
2022-04-08,300367,ST网力,*ST网力
2022-04-11,002175,*ST东网,东方网络
2022-04-12,301151,N冠龙,C冠龙
2022-04-12,300795,*ST米奥,米奥会展
2022-04-13,301135,N瑞德,C瑞德
2022-04-14,301097,C天益,天益医疗
2022-04-14,301109,N军信,C军信
2022-04-14,301279,N金道,C金道
2022-04-14,301268,C铭利达,铭利达
2022-04-18,301151,C冠龙,冠龙节能
2022-04-18,000516,ST国医,国际医学
2022-04-19,301135,C瑞德,瑞德智能
2022-04-19,000410,ST沈机,*ST沈机
2022-04-20,002781,奇信股份,ST奇信
2022-04-20,300273,和佳医疗,ST和佳
2022-04-20,301109,C军信,军信股份
2022-04-20,301163,N宏德,C宏德
2022-04-20,301212,N联盛,C联盛
2022-04-20,301279,C金道,金道科技
2022-04-20,301120,N新特,C新特
2022-04-21,301248,N杰创,C杰创
2022-04-21,002417,深南股份,*ST深南
2022-04-21,002052,ST同洲,*ST同洲
2022-04-22,002553,南方轴承,南方精工
2022-04-22,301150,N中一,C中一
2022-04-22,301148,N嘉戎,C嘉戎
2022-04-25,301288,N清研,C清研
2022-04-25,301187,N欧圣,C欧圣
2022-04-25,300526,中潜股份,*ST中潜
2022-04-25,300370,ST安控,*ST安控
2022-04-25,002427,ST尤夫,*ST尤夫
2022-04-26,301212,C联盛,联盛化学
2022-04-26,301163,C宏德,宏德股份
2022-04-26,301120,C新特,新特电气
2022-04-26,000501,鄂武商Ａ,武商集团
2022-04-27,301259,N艾布鲁,C艾布鲁
2022-04-27,301248,C杰创,杰创智能
2022-04-27,000835,*ST长动,长动退
2022-04-27,000619,海螺型材,海螺新材
2022-04-28,000585,*ST东电,东电退
2022-04-28,301150,C中一,中一科技
2022-04-28,301148,C嘉戎,嘉戎技术
2022-04-29,301288,C清研,清研环境
2022-04-29,301187,C欧圣,欧圣电气
2022-04-29,300356,ST光一,*ST光一
2022-04-29,300336,新文化,*ST新文
2022-04-29,300309,吉艾科技,*ST吉艾
2022-04-29,300297,蓝盾股份,*ST蓝盾
2022-04-29,300201,海伦哲,*ST海伦
2022-04-29,300159,新研股份,ST新研
2022-04-29,002076,ST雪莱,*ST雪莱
2022-04-29,000995,皇台酒业,*ST皇台
2022-04-29,000809,铁岭新城,ST新城
2022-05-05,001228,N永泰运,永泰运
2022-05-05,002177,御银股份,*ST御银
2022-05-05,002260,*ST德奥,德奥退
2022-05-05,002740,爱迪尔,ST爱迪尔
2022-05-05,300338,开元教育,ST开元
2022-05-05,300392,腾信股份,*ST腾信
2022-05-05,301162,N国能,C国能
2022-05-05,300273,ST和佳,*ST和佳
2022-05-06,002022,科华生物,*ST 科华
2022-05-06,000004,国华网安,ST国华
2022-05-06,000038,深大通,*ST大通
2022-05-06,000150,宜华健康,*ST宜康
2022-05-06,000606,ST顺利,*ST顺利
2022-05-06,000732,泰禾集团,ST泰禾
2022-05-06,000796,凯撒旅业,ST凯撒
2022-05-06,000806,ST银河,*ST银河
2022-05-06,000839,中信国安,ST国安
2022-05-06,000889,中嘉博创,ST中嘉
2022-05-06,002024,苏宁易购,ST易购
2022-05-06,002751,易尚展示,*ST易尚
2022-05-06,002211,宏达新材,ST宏达
2022-05-06,300301,长方集团,*ST长方
2022-05-06,300089,ST文化,*ST文化
2022-05-06,002781,ST奇信,*ST奇信
2022-05-06,301259,C艾布鲁,艾布鲁
2022-05-06,002069,獐子岛,ST獐子岛
2022-05-06,002452,长高集团,长高电新
2022-05-06,002366,台海核电,*ST海核
2022-05-06,002316,亚联发展,*ST亚联
2022-05-06,002313,日海智能,*ST日海
2022-05-06,002485,雪松发展,*ST雪发
2022-05-11,301162,C国能,国能日新
2022-05-11,002766,*ST索菱,索菱股份
2022-05-13,000958,东方能源,电投产融
2022-05-13,002496,ST辉丰,辉丰股份
2022-05-13,001319,N铭科,铭科精技
2022-05-16,000609,*ST中迪,中迪投资
2022-05-18,301257,N普蕊斯,C普蕊斯
2022-05-18,300278,*ST华昌,华昌达
2022-05-19,301153,N中科江,C中科江
2022-05-20,300071,*ST嘉信,华谊嘉信
2022-05-20,300051,ST三五,三五互联
2022-05-20,000980,*ST众泰,ST众泰
2022-05-23,001318,N阳光,阳光乳业
2022-05-23,300446,*ST乐材,乐凯新材
2022-05-23,002058,*ST威尔,威尔泰
2022-05-24,301257,C普蕊斯,普蕊斯
2022-05-25,301153,C中科江,中科江南
2022-05-25,301107,N瑜欣,C瑜欣
2022-05-25,301183,N东田微,C东田微
2022-05-26,300530,*ST达志,达志科技
2022-05-26,000687,*ST华讯,华讯退
2022-05-26,000523,*ST浪奇,广州浪奇
2022-05-27,301191,N菲菱,C菲菱
2022-05-27,300859,*ST西域,西域旅游
2022-05-31,002309,中利集团,ST中利
2022-05-31,002473,*ST圣莱,圣莱退
2022-05-31,002618,*ST丹邦,丹邦退
2022-05-31,300178,*ST腾邦,腾邦退
2022-05-31,300592,华凯创意,华凯易佰
2022-05-31,301107,C瑜欣,瑜欣电子
2022-05-31,301183,C东田微,东田微
2022-05-31,300282,三盛教育,ST三盛
2022-06-01,300291,华录百纳,百纳千成
2022-06-01,002770,*ST科迪,科迪退
2022-06-01,002147,*ST新光,新光退
2022-06-02,301191,C菲菱,菲菱科思
2022-06-02,002323,*ST雅博,雅博股份
2022-06-06,002447,*ST晨鑫,晨鑫退
2022-06-06,000502,*ST绿景,绿景退
2022-06-06,002544,杰赛科技,普天科技
2022-06-06,300064,*ST金刚,金刚退
2022-06-06,002684,*ST猛狮,猛狮退
2022-06-06,002575,*ST群兴,群兴玩具
2022-06-06,002699,美盛文化,ST美盛
2022-06-07,301298,N东利,C东利
2022-06-07,301160,N翔楼,C翔楼
2022-06-07,300325,*ST德威,德威退
2022-06-07,002464,*ST众应,众应退
2022-06-07,001270,N铖昌,铖昌科技
2022-06-07,000611,*ST天首,天首退
2022-06-08,300023,*ST宝德,宝德退
2022-06-08,200613,*ST东海B,东海B退
2022-06-08,000613,*ST东海A,东海A退
2022-06-09,300038,*ST数知,数知退
2022-06-09,301266,N宇邦,C宇邦
2022-06-09,301125,N腾亚,C腾亚
2022-06-09,300367,*ST网力,网力退
2022-06-10,300044,*ST赛为,赛为智能
2022-06-13,301298,C东利,东利机械
2022-06-13,301160,C翔楼,翔楼新材
2022-06-13,300312,*ST邦讯,邦讯退
2022-06-13,300202,*ST 聚龙,聚龙退
2022-06-13,300029,*ST天龙,ST天龙
2022-06-13,002858,力盛赛车,力盛体育
2022-06-13,000673,*ST当代,当代退
2022-06-15,301286,N侨源,C侨源
2022-06-15,301266,C宇邦,宇邦新材
2022-06-15,301125,C腾亚,腾亚精工
2022-06-20,002129,中环股份,TCL中环
2022-06-20,301156,N美农,C美农
2022-06-20,301238,N瑞泰,C瑞泰
2022-06-21,301286,C侨源,侨源股份
2022-06-21,002124,天邦股份,天邦食品
2022-06-23,301289,N国缆,C国缆
2022-06-23,301220,N亚香,C亚香
2022-06-23,002188,*ST巴士,巴士在线
2022-06-23,001226,N拓山,拓山重工
2022-06-23,000564,*ST大集,ST大集
2022-06-24,301302,N华如,C华如
2022-06-24,301238,C瑞泰,瑞泰新材
2022-06-24,301156,C美农,美农生物
2022-06-24,001323,N慕思,慕思股份
2022-06-24,000802,ST北文,北京文化
2022-06-27,001316,N润贝,润贝航科
2022-06-27,002321,*ST华英,ST华英
2022-06-28,300949,奥雅设计,奥雅股份
2022-06-29,301289,C国缆,国缆检测
2022-06-29,301220,C亚香,亚香股份
2022-06-30,301302,C华如,华如科技
2022-06-30,301112,N信邦,C信邦
2022-06-30,300108,吉药控股,*ST吉药
2022-07-01,002501,*ST利源,利源精制
2022-07-01,002411,延安必康,*ST必康
2022-07-01,001268,N联合,联合精密
2022-07-01,000509,*ST华塑,华塑控股
2022-07-01,000007,*ST全新,全新好
2022-07-04,001309,N德明利,德明利
2022-07-04,300071,华谊嘉信,福石控股
2022-07-04,002219,*ST恒康,恒康医疗
2022-07-05,002356,*ST赫美,赫美集团
2022-07-06,301234,N五洲,C五洲
2022-07-06,301112,C信邦,信邦智能
2022-07-06,301239,N普瑞,C普瑞
2022-07-07,301233,N盛帮,C盛帮
2022-07-08,301208,N中亦,C中亦
2022-07-11,301175,N中科环,C中科环
2022-07-11,301139,N元道,C元道
2022-07-12,002722,金轮股份,物产金轮
2022-07-12,002482,广田集团,ST广田
2022-07-12,301239,C普瑞,普瑞眼科
2022-07-12,301312,N智立方,C智立方
2022-07-12,301234,C五洲,五洲医疗
2022-07-13,000972,*ST中基,ST中基
2022-07-13,301233,C盛帮,盛帮股份
2022-07-14,301208,C中亦,中亦科技
2022-07-15,301175,C中科环,中科环保
2022-07-15,301139,C元道,元道通信
2022-07-15,002200,ST云投,ST交投
2022-07-18,301312,C智立方,智立方
2022-07-18,001230,N劲旅,劲旅环境
2022-07-20,300072,三聚环保,海新能科
2022-07-26,001336,N楚环,楚环科技
2022-07-27,301306,N西测,C西测
2022-07-28,001258,N立新,立新能源
2022-08-01,002723,金莱特,小崧股份
2022-08-01,301269,N华大九,C华大九
2022-08-02,301306,C西测,西测测试
2022-08-02,301195,N北路,C北路
2022-08-03,301333,N诺思格,C诺思格
2022-08-05,301278,N快可,C快可
2022-08-05,301269,C华大九,华大九天
2022-08-08,301308,N江波龙,C江波龙
2022-08-08,301195,C北路,北路智控
2022-08-08,301095,N广立微,C广立微
2022-08-08,300330,华虹计通,*ST计通
2022-08-08,001236,N弘业,弘业期货
2022-08-09,001229,N魅视,魅视科技
2022-08-09,301121,N紫建,C紫建
2022-08-09,301333,C诺思格,诺思格
2022-08-09,301197,N工大,C工大
2022-08-11,301318,N维海德,C维海德
2022-08-11,301278,C快可,快可电子
2022-08-11,301132,N满坤,C满坤
2022-08-12,301308,C江波龙,江波龙
2022-08-12,301192,N泰祥,C泰祥
2022-08-12,301095,C广立微,广立微
2022-08-15,301336,N趣睡,C趣睡
2022-08-15,301197,C工大,工大科雅
2022-08-15,301121,C紫建,紫建电子
2022-08-16,001339,N智微,智微智能
2022-08-17,301132,C满坤,满坤科技
2022-08-17,301338,N凯格,C凯格
2022-08-17,301318,C维海德,维海德
2022-08-18,000820,*ST节能,神雾节能
2022-08-18,301330,N熵基,C熵基
2022-08-18,301192,C泰祥,泰祥股份
2022-08-19,001222,N源飞,源飞宠物
2022-08-19,301336,C趣睡,趣睡科技
2022-08-19,301321,N翰博,C翰博
2022-08-19,001330,N博纳,博纳影业
2022-08-22,301171,N易点,C易点
2022-08-22,001231,N农心,农心科技
2022-08-22,000670,*ST盈方,盈方微
2022-08-22,301300,N远翔,C远翔
2022-08-23,301338,C凯格,凯格精机
2022-08-24,301330,C熵基,熵基科技
2022-08-25,301321,C翰博,翰博高新
2022-08-26,301300,C远翔,远翔新材
2022-08-26,301209,N联合,C联合
2022-08-26,301171,C易点,易点天下
2022-08-29,301282,N金禄,C金禄
2022-08-30,002188,巴士在线,中天服务
2022-08-30,301152,N天力,C天力
2022-08-31,000803,北清环能,山高环能
2022-09-01,301270,N汉仪,C汉仪
2022-09-01,301209,C联合,联合化学
2022-09-01,301115,N建科,C建科
2022-09-01,001259,N利仁,利仁科技
2022-09-02,301282,C金禄,金禄电子
2022-09-05,301296,N新巨丰,C新巨丰
2022-09-05,301283,N聚胶,C聚胶
2022-09-05,301152,C天力,天力锂能
2022-09-06,001283,N豪鹏,豪鹏科技
2022-09-07,301115,C建科,建科股份
2022-09-07,301270,C汉仪,汉仪股份
2022-09-08,000629,攀钢钒钛,钒钛股份
2022-09-09,301328,N维峰,C维峰
2022-09-09,301296,C新巨丰,新巨丰
2022-09-09,301283,C聚胶,聚胶股份
2022-09-09,301231,N荣信,C荣信
2022-09-09,001331,N胜通,胜通能源
2022-09-13,301349,N信德,C信德
2022-09-13,301339,N通行宝,C通行宝
2022-09-13,301276,N嘉曼,C嘉曼
2022-09-13,300442,普丽盛,润泽科技
2022-09-14,301077,星华反光,星华新材
2022-09-14,301205,N联特,C联特
2022-09-15,301161,N唯万,C唯万
2022-09-16,301328,C维峰,维峰电子
2022-09-16,301231,C荣信,荣信文化
2022-09-19,301349,C信德,信德新材
2022-09-19,301339,C通行宝,通行宝
2022-09-19,301276,C嘉曼,嘉曼服饰
2022-09-20,301327,N华宝,C华宝
2022-09-20,301309,N万得凯,C万得凯
2022-09-20,301205,C联特,联特科技
2022-09-20,002664,长鹰信质,信质集团
2022-09-20,001238,N正特,浙江正特
2022-09-21,001332,N锡装,锡装股份
2022-09-21,301161,C唯万,唯万密封
2022-09-22,300152,科融环境,新动力
2022-09-22,301331,N恩威,C恩威
2022-09-22,301326,N捷邦,C捷邦
2022-09-22,301058,中粮工科,中粮科工
2022-09-23,002668,ST奥马,奥马电器
2022-09-23,301369,N联动,C联动
2022-09-26,301327,C华宝,华宝新能
2022-09-26,301309,C万得凯,万得凯
2022-09-26,002219,恒康医疗,新里程
2022-09-27,301366,N一博,C一博
2022-09-27,301227,N森鹰,C森鹰
2022-09-27,002742,三圣股份,ST三圣
2022-09-28,301331,C恩威,恩威医药
2022-09-28,301326,C捷邦,捷邦科技
2022-09-28,002433,太安堂,ST太安
2022-09-29,301176,N逸豪,C逸豪
2022-09-29,301285,N鸿日达,C鸿日达
2022-09-29,301369,C联动,联动科技
2022-09-30,301319,N唯特偶,C唯特偶
2022-09-30,002640,*ST跨境,跨境通
2022-10-10,301366,C一博,一博科技
2022-10-10,301313,N凡拓,C凡拓
2022-10-10,301227,C森鹰,森鹰窗业
2022-10-10,300093,金刚玻璃,金刚光伏
2022-10-10,001269,N欧晶,欧晶科技
2022-10-10,001255,N博菲,博菲电气
2022-10-10,000638,*ST万方,万方发展
2022-10-12,301285,C鸿日达,鸿日达
2022-10-12,301176,C逸豪,逸豪新材
2022-10-13,301363,N美好,C美好
2022-10-13,301319,C唯特偶,唯特偶
2022-10-13,000831,五矿稀土,中国稀土
2022-10-14,301316,N慧博,C慧博
2022-10-14,301313,C凡拓,凡拓数创
2022-10-19,301363,C美好,美好医疗
2022-10-20,301316,C慧博,慧博云通
2022-10-20,301299,N卓创,C卓创
2022-10-20,001300,N三柏硕,三柏硕
2022-10-24,000717,韶钢松山,中南股份
2022-10-26,301380,N挖金客,C挖金客
2022-10-26,301299,C卓创,卓创资讯
2022-10-26,301273,N瑞晨,C瑞晨
2022-10-27,301223,N中荣,C中荣
2022-10-27,001322,N箭牌,箭牌家居
2022-11-01,301389,N隆扬,C隆扬
2022-11-01,301380,C挖金客,挖金客
2022-11-01,301273,C瑞晨,瑞晨环保
2022-11-01,002175,东方网络,东方智造
2022-11-01,001299,N美能,美能能源
2022-11-01,001298,N好上好,好上好
2022-11-02,301379,N天山,C天山
2022-11-02,301367,N怡和,C怡和
2022-11-02,301230,N泓博,C泓博
2022-11-02,301223,C中荣,中荣股份
2022-11-02,002122,ST天马,*ST天马
2022-11-03,000980,ST众泰,众泰汽车
2022-11-07,301389,C隆扬,隆扬电子
2022-11-08,301230,C泓博,泓博医药
2022-11-08,301379,C天山,天山电子
2022-11-08,301367,C怡和,怡和嘉业
2022-11-08,301267,N华厦,C华厦
2022-11-09,000981,*ST银亿,银亿股份
2022-11-10,301388,N欣灵,C欣灵
2022-11-10,301359,N东南电,C东南电
2022-11-11,300209,天泽信息,有棵树
2022-11-14,301396,N宏景,C宏景
2022-11-14,301267,C华厦,华厦眼科
2022-11-15,301356,N天振,C天振
2022-11-16,301388,C欣灵,欣灵电气
2022-11-16,301359,C东南电,东南电子
2022-11-17,001338,N永顺泰,永顺泰
2022-11-17,301361,N众智,C众智
2022-11-17,301277,N新天地,C新天地
2022-11-17,002072,*ST凯瑞,凯瑞德
2022-11-18,301396,C宏景,宏景科技
2022-11-21,301356,C天振,天振股份
2022-11-21,301335,N天元宠,C天元宠
2022-11-21,002586,*ST围海,ST围海
2022-11-22,301165,N锐捷,C锐捷
2022-11-23,301377,N鼎泰,C鼎泰
2022-11-23,301365,N矩阵,C矩阵
2022-11-23,301361,C众智,众智科技
2022-11-23,301277,C新天地,新天地
2022-11-25,301335,C天元宠,天元宠物
2022-11-28,301165,C锐捷,锐捷网络
2022-11-29,301365,C矩阵,矩阵股份
2022-11-29,300256,*ST星星,ST星星
2022-11-29,301377,C鼎泰,鼎泰高科
2022-12-01,301311,N昆船,C昆船
2022-12-01,301290,N东星,C东星
2022-12-01,002291,星期六,遥望科技
2022-12-02,301391,N卡莱特,C卡莱特
2022-12-06,001256,N炜冈,炜冈科技
2022-12-07,301311,C昆船,昆船智能
2022-12-07,301290,C东星,东星医疗
2022-12-08,301391,C卡莱特,卡莱特
2022-12-09,001333,N光华,光华股份
2022-12-09,000987,越秀金控,越秀资本
2022-12-12,300269,ST联建,联建光电
2022-12-13,002622,融钰集团,皓宸医疗
2022-12-13,001223,N欧克,欧克科技
2022-12-16,301398,N星源卓,C星源卓
2022-12-16,301368,N丰立,C丰立
2022-12-19,301265,N华新,C华新
2022-12-22,301398,C星源卓,星源卓镁
2022-12-22,301368,C丰立,丰立智能
2022-12-23,301265,C华新,华新环保
2022-12-27,301280,N珠城,C珠城
2022-12-28,301301,N川宁,C川宁
2022-12-28,301255,N通力,C通力
2022-12-29,001301,N尚太,尚太科技
2023-01-03,301105,N鸿铭,C鸿铭
2023-01-03,301280,C珠城,珠城科技
2023-01-03,301297,N富乐德,C富乐德
2023-01-04,301301,C川宁,川宁生物
2023-01-04,301255,C通力,通力科技
2023-01-09,301297,C富乐德,富乐德
2023-01-09,301105,C鸿铭,鸿铭股份
2023-01-10,002122,*ST天马,ST天马
2023-01-11,002268,卫 士 通,电科网安
2023-01-12,000981,银亿股份,山子股份
2023-01-18,002089,ST新海,*ST新海
2023-01-20,301317,N鑫磊,C鑫磊
2023-02-01,300555,路通视信,ST路通
2023-02-02,301317,C鑫磊,鑫磊股份
2023-02-09,301260,N格力博,C格力博
2023-02-09,301373,N凌玮,C凌玮
2023-02-10,301358,N裕能,C裕能
2023-02-10,301419,N阿莱德,C阿莱德
2023-02-15,301373,C凌玮,凌玮科技
2023-02-15,301260,C格力博,格力博
2023-02-15,001314,N亿道,亿道信息
2023-02-16,301419,C阿莱德,阿莱德
2023-02-16,301358,C裕能,湖南裕能
2023-02-17,001260,N坤泰,坤泰股份
2023-02-17,000791,甘肃电投,甘肃能源
2023-02-21,301303,N真兰,C真兰
2023-02-23,001225,N和泰,和泰机电
2023-02-27,301303,C真兰,真兰仪表
2023-02-28,001311,N多利,多利科技
2023-02-28,002122,ST天马,天马股份
2023-03-02,301408,N华人,C华人
2023-03-03,300391,康跃科技,长药控股
2023-03-06,001337,N川黄金,四川黄金
2023-03-07,301322,N绿通,C绿通
2023-03-08,301408,C华人,华人健康
2023-03-08,001366,N播恩,播恩集团
2023-03-09,001278,N一彬,一彬科技
2023-03-10,301157,N华塑科,C华塑科
2023-03-13,301322,C绿通,绿通科技
2023-03-13,300716,国立科技,泉为科技
2023-03-14,001368,N通达,通达创智
2023-03-16,301157,C华塑科,华塑科技
2023-03-20,301439,N泓淋,C泓淋
2023-03-21,002358,ST森源,森源电气
2023-03-21,301378,N通达海,C通达海
2023-03-21,301246,N宏源,C宏源
2023-03-21,300390,天华超净,天华新能
2023-03-22,301345,N涛涛,C涛涛
2023-03-23,000697,炼石航空,*ST炼石
2023-03-24,301439,C泓淋,泓淋电力
2023-03-27,301378,C通达海,通达海
2023-03-27,301246,C宏源,宏源药业
2023-03-27,002499,*ST科林,科林退
2023-03-28,301345,C涛涛,涛涛车业
2023-03-29,301314,N科瑞思,C科瑞思
2023-03-30,301386,N未来电器,C未来电器
2023-03-31,002006,精功科技,精工科技
2023-04-04,301141,N中科磁业,C中科磁业
2023-04-04,301314,C科瑞思,科瑞思
2023-04-04,002022,*ST 科华,科华生物
2023-04-06,301203,N国泰环保,C国泰环保
2023-04-06,301386,C未来电器,未来电器
2023-04-06,301281,N科源制药,C科源制药
2023-04-10,300268,佳沃食品,*ST佳沃
2023-04-11,002893,华通热力,京能热力
2023-04-11,001367,N海森药业,C海森药业
2023-04-11,001360,N南矿集团,C南矿集团
2023-04-11,001328,N登康口腔,C登康口腔
2023-04-11,001287,N中电港,C中电港
2023-04-11,001286,N陕西能源,C陕西能源
2023-04-11,301141,C中科磁业,中科磁业
2023-04-12,301281,C科源制药,科源制药
2023-04-12,301203,C国泰环保,国泰环保
2023-04-13,002076,*ST雪莱,雪莱特
2023-04-17,000972,ST中基,中基健康
2023-04-17,001286,C陕西能源,陕西能源
2023-04-17,001287,C中电港,中电港
2023-04-17,001367,C海森药业,海森药业
2023-04-17,001360,C南矿集团,南矿集团
2023-04-17,001328,C登康口腔,登康口腔
2023-04-17,002316,*ST亚联,亚联发展
2023-04-18,301429,N森泰股份,C森泰股份
2023-04-18,000552,靖远煤电,甘肃能化
2023-04-19,301387,N光大同创,C光大同创
2023-04-19,301357,N北方长龙,C北方长龙
2023-04-20,300201,*ST海伦,海伦哲
2023-04-24,301429,C森泰股份,森泰股份
2023-04-25,301357,C北方长龙,北方长龙
2023-04-25,301307,N美利信,C美利信
2023-04-25,301387,C光大同创,光大同创
2023-04-26,301360,N荣旗科技,C荣旗科技
2023-04-26,002503,搜于特,*ST搜特
2023-04-26,000692,惠天热电,*ST惠天
2023-04-27,300313,ST天山,*ST天山
2023-04-27,300209,有棵树,ST有棵树
2023-04-27,300010,豆神教育,*ST豆神
2023-04-27,000416,民生控股,*ST民控
2023-04-28,002289,宇顺电子,ST宇顺
2023-04-28,002504,ST弘高,*ST弘高
2023-04-28,002800,天顺股份,ST天顺
2023-04-28,300330,*ST计通,计通退
2023-04-28,300167,迪威迅,ST迪威迅
2023-04-28,300859,西域旅游,*ST西域
2023-04-28,002816,和科达,*ST和科
2023-05-04,002021,ST中捷,*ST中捷
2023-05-04,000616,ST海投,*ST海投
2023-05-04,000909,数源科技,ST数源
2023-05-04,000918,嘉凯城,*ST嘉凯
2023-05-04,002052,*ST同洲,ST同洲
2023-05-04,000711,京蓝科技,*ST京蓝
2023-05-04,300220,金运激光,ST金运
2023-05-04,300282,ST三盛,*ST三盛
2023-05-04,300742,越博动力,*ST越博
2023-05-04,300799,左江科技,*ST左江
2023-05-04,301307,C美利信,美利信
2023-05-04,002776,ST柏龙,*ST柏龙
2023-05-05,000976,华铁股份,ST华铁
2023-05-05,000796,ST凯撒,*ST凯撒
2023-05-05,000671,阳 光 城,ST阳光城
2023-05-05,000667,美好置业,ST美置
2023-05-05,000637,茂化实华,ST实华
2023-05-05,000584,哈工智能,ST工智
2023-05-05,000615,奥园美谷,*ST美谷
2023-05-05,000996,中国中期,*ST中期
2023-05-05,000046,泛海控股,*ST泛海
2023-05-05,000023,深天地Ａ,ST深天
2023-05-05,000007,全新好,*ST全新
2023-05-05,000620,新华联,*ST新联
2023-05-05,002086,ST东洋,*ST东洋
2023-05-05,000540,中天金融,*ST中天
2023-05-05,002113,ST天润,*ST天润
2023-05-05,002087,新野纺织,*ST新纺
2023-05-05,300427,红相股份,*ST红相
2023-05-05,002808,恒久科技,ST恒久
2023-05-05,002740,ST爱迪尔,*ST爱迪
2023-05-05,002721,金一文化,*ST金一
2023-05-05,002699,ST美盛,*ST美盛
2023-05-05,301360,C荣旗科技,荣旗科技
2023-05-05,002502,鼎龙文化,ST鼎龙
2023-05-05,002482,ST广田,*ST广田
2023-05-05,002433,ST太安,*ST太安
2023-05-05,002157,正邦科技,*ST 正邦
2023-05-05,002586,ST围海,*ST围海
2023-05-05,002118,紫鑫药业,*ST紫鑫
