date,return,nav,holding,next_target,is_signal,rebalance_day,score,r2
2024-07-08,0.0234027867281692,1.7572913407879556,1.512800,1.512800,False,False,0.19915429296309273,0.8259481044177861
2024-07-09,-0.009930498672013233,1.7398405614619203,1.512800,1.512800,False,False,0.170483109541528,0.8259481044177861
2024-07-10,0.011452617470561144,1.75976628987211,1.512800,1.512800,False,False,0.191927800197091,0.8259481044177861
2024-07-11,-0.026018218864434672,1.7139803053919633,1.512800,1.515880,True,True,0.16466884934448123,0.6027145224330462
2024-07-12,-0.020207193077127705,1.6793455744305137,1.515880,1.515880,False,False,0.1424291498217638,0.6027145224330462
2024-07-15,-0.0027668076118168017,1.6746991483123086,1.515880,1.515880,False,False,0.14676113596849305,0.6027145224330462
2024-07-16,0.007114818168554082,1.6866143282395831,1.515880,1.515880,False,False,0.13541301339870682,0.6027145224330462
2024-07-17,-0.018902036101084874,1.6547338833185916,1.515880,1.515880,False,False,0.11587134188223835,0.6027145224330462
2024-07-18,-0.014603090430524546,1.6305696547820372,1.515880,0.159995,True,True,0.24039469864014795,0.6239589888914535
2024-07-19,0.027675622061339666,1.6756966842924739,0.159995,0.159995,False,False,0.2634207017967136,0.6239589888914535
2024-07-22,0.0023223083883423534,1.6795881687587237,0.159995,0.159995,False,False,0.26482775443874385,0.6239589888914535
2024-07-23,-0.016811859490382552,1.651351168463843,0.159995,0.159995,False,False,0.2324984101109131,0.6239589888914535
2024-07-24,0.0025714161310494976,1.6555974794964585,0.159995,0.159995,False,False,0.23483612083914696,0.6239589888914535
2024-07-25,-0.008542132644676736,1.6414551462204072,0.159995,1.512800,True,True,0.2320715900931316,0.7792412227840946
2024-07-26,-0.029221941007383623,1.5934886407712883,1.512800,1.512800,False,False,0.20821833100677334,0.7792412227840946
2024-07-29,0.020032576722010642,1.6254103242231916,1.512800,1.512800,False,False,0.2181301761202692,0.7792412227840946
2024-07-30,-0.0026426731920482505,1.6211148959332886,1.512800,1.512800,False,False,0.2344326849190106,0.7792412227840946
2024-07-31,-0.04138593908129473,1.554023533606414,1.512800,1.512800,False,False,0.18497512196362687,0.7792412227840946
2024-08-01,0.00841086806945368,1.5670942205244038,1.512800,0.159995,True,True,0.22610380735871005,0.5410331247236739
2024-08-02,-0.013171796817569748,1.5464527738576686,0.159995,0.159995,False,False,0.20399509180637043,0.5410331247236739
2024-08-05,-0.025458198397252385,1.5070828723288188,0.159995,0.159995,False,False,0.19199867784696467,0.5410331247236739
2024-08-06,-0.006204465791099789,1.4977322282031023,0.159995,0.159995,False,False,0.1867686754210145,0.5410331247236739
2024-08-07,-0.013200589747804137,1.4779612795065284,0.159995,0.159995,False,False,0.17155815476858183,0.5410331247236739
2024-08-08,0.0027655480450272663,1.4820486524336938,0.159995,cash,True,True,,0.18402666458437025
2024-08-09,0.0,1.4820486524336938,cash,cash,False,False,,0.18402666458437025
2024-08-12,0.0,1.4820486524336938,cash,cash,False,False,,0.18402666458437025
2024-08-13,0.0,1.4820486524336938,cash,cash,False,False,,0.18402666458437025
2024-08-14,0.0,1.4820486524336938,cash,cash,False,False,,0.18402666458437025
2024-08-15,0.0,1.4820486524336938,cash,0.159995,True,True,0.17795854474731265,0.8057833036451841
2024-08-16,0.0023880723629359224,1.4855878918610972,0.159995,0.159995,False,False,0.1777008776587774,0.8057833036451841
2024-08-19,-0.00030408471235743306,1.485136147294319,0.159995,0.159995,False,False,0.19743233678038163,0.8057833036451841
2024-08-20,0.0005995438884114357,1.4860265515948883,0.159995,0.159995,False,False,0.1742960697820215,0.8057833036451841
2024-08-21,-0.0016129421182430326,1.4836296767809933,0.159995,0.159995,False,False,0.1631757637234157,0.8057833036451841
2024-08-22,-0.005334783286332967,1.4757148339781945,0.159995,1.512800,True,True,0.23514837628399965,0.509997402323339
2024-08-23,0.005230855618101771,1.4834340852082255,1.512800,1.512800,False,False,0.24494207520679567,0.509997402323339
2024-08-26,-0.001602348641970952,1.4810571066163387,1.512800,1.512800,False,False,0.23895767434131487,0.509997402323339
2024-08-27,0.013805518955430696,1.501503868575806,1.512800,1.512800,False,False,0.262182980910701,0.509997402323339
2024-08-28,-0.007046989375449786,1.4909227867667556,1.512800,1.512800,False,False,0.2612909471312286,0.509997402323339
2024-08-29,-0.046046919627592664,1.4222703850335603,1.512800,1.512800,False,True,0.20497205081059477,0.812942798932583
2024-08-30,-0.038098227147673525,1.3680844048391427,1.512800,1.512800,False,False,0.14906948536674935,0.812942798932583
2024-09-02,0.01988096854784649,1.395283247862549,1.512800,1.512800,False,False,0.16039848097185083,0.812942798932583
2024-09-03,-0.028424502636482774,1.3556230155050397,1.512800,1.512800,False,False,0.14812695944665855,0.812942798932583
2024-09-04,-0.0001086590056991188,1.355475714856072,1.512800,1.512800,False,False,0.1551954089857146,0.812942798932583
2024-09-05,-0.005774787124049774,1.3476481311509592,1.512800,cash,True,True,,0.018808381885326266
2024-09-06,0.0,1.3476481311509592,cash,cash,False,False,,0.018808381885326266
2024-09-09,0.0,1.3476481311509592,cash,cash,False,False,,0.018808381885326266
2024-09-10,0.0,1.3476481311509592,cash,cash,False,False,,0.018808381885326266
2024-09-11,0.0,1.3476481311509592,cash,cash,False,False,,0.018808381885326266
2024-09-12,0.0,1.3476481311509592,cash,1.512800,True,True,0.11438119112417278,0.5288440732384239
2024-09-13,0.00680879153013958,1.3568239863319482,1.512800,1.512800,False,False,0.12375565671956434,0.5288440732384239
2024-09-18,0.009049465895058173,1.3691025187218562,1.512800,1.512800,False,False,0.10776236140332696,0.5288440732384239
2024-09-19,-0.012888567222437697,1.3514567488749007,1.512800,1.512000,True,True,0.11754217187750027,0.6691052720905067
2024-09-20,0.0023158163028285106,1.3545864744465128,1.512000,1.512000,False,False,0.12178845752245726,0.6691052720905067
2024-09-23,0.0008225165003481472,1.3557006441728936,1.512000,1.512000,False,False,0.1164027429681842,0.6691052720905067
2024-09-24,0.018016570721396397,1.3801257207056772,1.512000,1.512000,False,False,0.1633107233207749,0.6691052720905067
2024-09-25,0.010346709252568198,1.39440548026981,1.512000,1.512000,False,False,0.18644169390731746,0.6691052720905067
2024-09-26,0.024871800267974198,1.4290868548676494,1.512000,1.512000,False,True,0.20809148849711145,0.8158624808577439
2024-09-27,0.04619980733828455,1.4951103922322098,1.512000,1.512000,False,False,0.25125315011012495,0.8158624808577439
2024-09-30,-0.0035071734565481627,1.4898667807499637,1.512000,1.512000,False,True,0.2512255944741195,0.7684495183137665
2024-10-08,0.026920848986822454,1.5299752593650169,1.512000,1.512000,False,False,0.28758063133869216,0.7684495183137665
2024-10-09,0.011648649357436147,1.5477974046869123,1.512000,1.512000,False,False,0.31723541465376726,0.7684495183137665
2024-10-10,-0.05039722114015455,1.4697927166027487,1.512000,1.512000,False,True,0.2503298346091163,0.8035226980909607
2024-10-11,0.04054330413779317,1.5293829697314871,1.512000,1.512000,False,False,0.2907869467665267,0.8035226980909607
2024-10-14,-0.019496666992211864,1.4995650992670724,1.512000,1.512000,False,False,0.2738635946398671,0.8035226980909607
2024-10-15,-0.011138671755826057,1.4828619358498438,1.512000,1.512000,False,False,0.2541298122197453,0.8035226980909607
2024-10-16,0.007876258057963437,1.4945413391209283,1.512000,1.512000,False,False,0.25829949560487564,0.8035226980909607
2024-10-17,0.0019619572809377317,1.497473565382879,1.512000,1.512000,False,True,0.25437706868694177,0.78266093342491
2024-10-18,0.032429682868510445,1.5460361582122235,1.512000,1.512000,False,False,0.2722244800437481,0.78266093342491
2024-10-21,-0.03472402917552064,1.4923515535480525,1.512000,1.512000,False,False,0.22737382359266345,0.78266093342491
2024-10-22,-0.0013458665504268996,1.4903430475106545,1.512000,1.512000,False,False,0.20837723509765937,0.78266093342491
2024-10-23,-0.009390091648568744,1.4763485897067221,1.512000,1.512000,False,False,0.18631521706329068,0.78266093342491
2024-10-24,0.006765679822774651,1.4863370915714826,1.512000,1.512000,False,True,0.18686745637694702,0.4124931496657107
2024-10-25,-0.005300590166392727,1.478458627799954,1.512000,1.512000,False,False,0.1826248018835246,0.4124931496657107
2024-10-28,-0.012742504333277838,1.459619362328641,1.512000,1.512000,False,False,0.15470896261321587,0.4124931496657107
2024-10-29,0.001170526330336763,1.4613278852245162,1.512000,1.512000,False,False,0.1522585421064495,0.4124931496657107
2024-10-30,-0.00621149054510195,1.4522508608821503,1.512000,1.512000,False,False,0.14743835176216358,0.4124931496657107
2024-10-31,0.016822114758704654,1.4766807915223374,1.512000,1.512000,False,True,0.16111757231463075,0.33824534134257617
2024-11-01,0.0010000095740259063,1.47815748645164,1.512000,1.512000,False,False,0.14559826153722422,0.33824534134257617
2024-11-04,0.019649321603729453,1.5072022782838888,1.512000,1.512000,False,False,0.1684465905200112,0.33824534134257617
2024-11-05,0.02691751791743635,1.5477724226147962,1.512000,1.512000,False,False,0.20413047902193315,0.33824534134257617
2024-11-06,-0.007228024170180203,1.536585086134198,1.512000,1.512000,False,False,0.1808016933535439,0.33824534134257617
2024-11-07,0.07793352519720798,1.6563365786620916,1.512000,cash,True,True,,0.07168403905304248
2024-11-08,0.0,1.6563365786620916,cash,cash,False,False,,0.07168403905304248
2024-11-11,0.0,1.6563365786620916,cash,cash,False,False,,0.07168403905304248
2024-11-12,0.0,1.6563365786620916,cash,cash,False,False,,0.07168403905304248
2024-11-13,0.0,1.6563365786620916,cash,cash,False,False,,0.07168403905304248
2024-11-14,0.0,1.6563365786620916,cash,1.512000,True,True,0.20256175157315148,0.33748450113895584
2024-11-15,-0.014427077864674342,1.6324404818716254,1.512000,1.512000,False,False,0.1775797940315993,0.33748450113895584
2024-11-18,0.0033653004436531297,1.6379341345495053,1.512000,1.512000,False,False,0.1773937862624646,0.33748450113895584
2024-11-19,0.0014431720473770948,1.640297955307932,1.512000,1.512000,False,False,0.17804714258441967,0.33748450113895584
2024-11-20,-0.007685306242815049,1.6276917631919272,1.512000,1.512000,False,False,0.17524021072982898,0.33748450113895584
2024-11-21,0.0114379087903842,1.6463091531181762,1.512000,1.512000,False,True,0.17722936128517697,0.31871447416419696
2024-11-22,-0.008104506945107337,1.6329666291529361,1.512000,1.512000,False,False,0.16958164862397251,0.31871447416419696
2024-11-25,-0.006341974628796154,1.6226103962211773,1.512000,1.512000,False,False,0.16367984737958063,0.31871447416419696
2024-11-26,0.006083191503608365,1.6324810459971366,1.512000,1.512000,False,False,0.16257324808345297,0.31871447416419696
2024-11-27,0.006815685888885037,1.6436075240262116,1.512000,1.512000,False,False,0.17221603834553112,0.31871447416419696
2024-11-28,-0.0023343874391431596,1.6397707072672436,1.512000,cash,True,True,,0.10293763881071713
2024-11-29,0.0,1.6397707072672436,cash,cash,False,False,,0.10293763881071713
2024-12-02,0.0,1.6397707072672436,cash,cash,False,False,,0.10293763881071713
2024-12-03,0.0,1.6397707072672436,cash,cash,False,False,,0.10293763881071713
2024-12-04,0.0,1.6397707072672436,cash,cash,False,False,,0.10293763881071713
2024-12-05,0.0,1.6397707072672436,cash,cash,False,True,,0.042332825425251054
2024-12-06,0.0,1.6397707072672436,cash,cash,False,False,,0.042332825425251054
2024-12-09,0.0,1.6397707072672436,cash,cash,False,False,,0.042332825425251054
2024-12-10,0.0,1.6397707072672436,cash,cash,False,False,,0.042332825425251054
2024-12-11,0.0,1.6397707072672436,cash,cash,False,False,,0.042332825425251054
2024-12-12,0.0,1.6397707072672436,cash,cash,False,True,,0.27287270327162505
2024-12-13,0.0,1.6397707072672436,cash,cash,False,False,,0.27287270327162505
2024-12-16,0.0,1.6397707072672436,cash,cash,False,False,,0.27287270327162505
2024-12-17,0.0,1.6397707072672436,cash,cash,False,False,,0.27287270327162505
2024-12-18,0.0,1.6397707072672436,cash,cash,False,False,,0.27287270327162505
2024-12-19,0.0,1.6397707072672436,cash,cash,False,True,,0.2959516743396558
2024-12-20,0.0,1.6397707072672436,cash,cash,False,False,,0.2959516743396558
2024-12-23,0.0,1.6397707072672436,cash,cash,False,False,,0.2959516743396558
2024-12-24,0.0,1.6397707072672436,cash,cash,False,False,,0.2959516743396558
2024-12-25,0.0,1.6397707072672436,cash,cash,False,False,,0.2959516743396558
2024-12-26,0.0,1.6397707072672436,cash,cash,False,True,,0.2853511189762846
2024-12-27,0.0,1.6397707072672436,cash,cash,False,False,,0.2853511189762846
2024-12-30,0.0,1.6397707072672436,cash,cash,False,False,,0.2853511189762846
2024-12-31,0.0,1.6397707072672436,cash,cash,False,False,,0.2853511189762846
2025-01-02,0.0,1.6397707072672436,cash,1.512800,True,True,0.10908304782725176,0.8333241426681934
2025-01-03,0.014393840294657956,1.6633733049475066,1.512800,1.512800,False,False,0.07074524635370505,0.8333241426681934
2025-01-06,0.00983770355920277,1.6797370784298715,1.512800,1.512800,False,False,0.05138012940364711,0.8333241426681934
2025-01-07,-0.005115212402714064,1.6711448664929884,1.512800,1.512800,False,False,0.035240159106934676,0.8333241426681934
2025-01-08,0.012406629637941036,1.6918781419229134,1.512800,1.512800,False,False,0.04742539174961502,0.8333241426681934
2025-01-09,-0.005859583432008431,1.6819644407935248,1.512800,cash,True,True,,0.14747845881312324
2025-01-10,0.0,1.6819644407935248,cash,cash,False,False,,0.14747845881312324
2025-01-13,0.0,1.6819644407935248,cash,cash,False,False,,0.14747845881312324
2025-01-14,0.0,1.6819644407935248,cash,cash,False,False,,0.14747845881312324
2025-01-15,0.0,1.6819644407935248,cash,cash,False,False,,0.14747845881312324
2025-01-16,0.0,1.6819644407935248,cash,0.159770,True,True,0.17796035936265264,0.40726922745292554
2025-01-17,-0.00751222133463636,1.669329151637296,0.159770,0.159770,False,False,0.1749783407058043,0.40726922745292554
2025-01-20,-0.004839555491123582,1.661250340574997,0.159770,0.159770,False,False,0.16241234746538025,0.40726922745292554
2025-01-21,0.022763697840082475,1.6990665413645802,0.159770,0.159770,False,False,0.192737286681967,0.40726922745292554
2025-01-22,-0.009185937537150357,1.683459022244143,0.159770,0.159770,False,False,0.18155222051277975,0.40726922745292554
2025-01-23,0.006426576158130581,1.694277899859687,0.159770,0.159770,False,True,0.19598062012397777,0.7714154551259335
2025-01-24,0.014117120367419966,1.7181962249078657,0.159770,0.159770,False,False,0.22582937375653245,0.7714154551259335
2025-01-27,-0.01908898519926827,1.6853976026011608,0.159770,0.159770,False,True,0.22427415289795705,0.8373925813125528
2025-02-05,0.03807144588075673,1.749563126216148,0.159770,0.159770,False,False,0.21119627323241552,0.8373925813125528
2025-02-06,0.034043163841388946,1.8091237903727768,0.159770,0.159770,False,True,0.2590049462337294,0.8464231632107563
2025-02-07,-0.012834021286715735,1.7859054571368287,0.159770,0.159770,False,False,0.21807209292941554,0.8464231632107563
2025-02-10,-0.007213052645847373,1.7730236270539945,0.159770,0.159770,False,False,0.22877913514152448,0.8464231632107563
2025-02-11,0.006207720358704538,1.7840300619201217,0.159770,0.159770,False,False,0.22698173972683033,0.8464231632107563
2025-02-12,-0.002312878229262072,1.7799038176295576,0.159770,0.159770,False,False,0.1897845874516444,0.8464231632107563
2025-02-13,-0.02133547432464422,1.7419287254281859,0.159770,1.512980,True,True,0.1922440952198341,0.7468596195462218
2025-02-14,0.010552975241898244,1.760311256140781,1.512980,1.512980,False,False,0.17168242311438808,0.7468596195462218
2025-02-17,-0.014377873789348738,1.735001723070019,1.512980,1.512980,False,False,0.15948092069710262,0.7468596195462218
2025-02-18,-0.025128391436457287,1.6914039206297877,1.512980,1.512980,False,False,0.09706797797891498,0.7468596195462218
2025-02-19,-0.0037428347007411045,1.685073275342685,1.512980,1.512980,False,False,0.1300419825760175,0.7468596195462218
2025-02-20,-0.012597327383515378,1.6638458556279805,1.512980,0.159770,True,True,0.2480831317725476,0.7166834539403126
2025-02-21,0.02401182007189462,1.7037978229406872,0.159770,0.159770,False,False,0.26132690602234887,0.7166834539403126
2025-02-24,-0.0027749744963565526,1.6990698274350788,0.159770,0.159770,False,False,0.2686809028900057,0.7166834539403126
2025-02-25,0.01746415093149789,1.728742639344559,0.159770,0.159770,False,False,0.29278405395928875,0.7166834539403126
2025-02-26,0.0003792199307897093,1.7293982130086045,0.159770,0.159770,False,False,0.2785255984355146,0.7166834539403126
2025-02-27,-0.0037666207727834466,1.7228842257750718,0.159770,0.159770,False,True,0.3033571502243142,0.7922968613509018
2025-02-28,-0.04683038364501235,1.642200896506085,0.159770,0.159770,False,False,0.2379654880712141,0.7922968613509018
2025-03-03,-0.013641204749492708,1.619799297837045,0.159770,0.159770,False,False,0.2284965793240834,0.7922968613509018
2025-03-04,0.012905567788557004,1.640703727479138,0.159770,0.159770,False,False,0.18893955578289234,0.7922968613509018
2025-03-05,0.01399311702093331,1.663662286734435,0.159770,0.159770,False,False,0.19098036211792002,0.7922968613509018
2025-03-06,0.009584047730297973,1.6796069054975946,0.159770,0.159770,False,True,0.2041758837169707,0.45834785752174995
2025-03-07,0.004651033131348514,1.6874188128627057,0.159770,0.159770,False,False,0.18351301997210534,0.45834785752174995
2025-03-10,0.009743115739853536,1.7038595296580332,0.159770,0.159770,False,False,0.18022359498567875,0.45834785752174995
2025-03-11,-0.012912877373751463,1.681857800489461,0.159770,0.159770,False,False,0.17351276882489164,0.45834785752174995
2025-03-12,-0.007989931178715493,1.6684198724111645,0.159770,0.159770,False,False,0.15655083359735578,0.45834785752174995
2025-03-13,-0.03143593853037985,1.6159715278591829,0.159770,cash,True,True,,0.03128149028851748
2025-03-14,0.0,1.6159715278591829,cash,cash,False,False,,0.03128149028851748
2025-03-17,0.0,1.6159715278591829,cash,cash,False,False,,0.03128149028851748
2025-03-18,0.0,1.6159715278591829,cash,cash,False,False,,0.03128149028851748
2025-03-19,0.0,1.6159715278591829,cash,cash,False,False,,0.03128149028851748
2025-03-20,0.0,1.6159715278591829,cash,0.159770,True,True,0.1732653551283998,0.4283322913376621
2025-03-21,-0.018255588178852533,1.5864710171378344,0.159770,0.159770,False,False,0.1511776822375961,0.4283322913376621
2025-03-24,-0.006694898494110646,1.5758497547142483,0.159770,0.159770,False,False,0.1351865825330456,0.4283322913376621
2025-03-25,-0.014868412390863561,1.5524193706951157,0.159770,0.159770,False,False,0.10412994519817165,0.4283322913376621
2025-03-26,0.010254609302372764,1.5683388248150296,0.159770,0.159770,False,False,0.13802196659340527,0.4283322913376621
2025-03-27,-0.00777329378588365,1.5561476663739349,0.159770,0.159770,False,True,0.12500825276397665,0.4409370903524103
2025-03-28,-0.00244644176614206,1.5523406417286332,0.159770,0.159770,False,False,0.12246253708470567,0.4409370903524103
2025-03-31,-0.006008416542150008,1.5430135325378191,0.159770,0.159770,False,False,0.10336696081878793,0.4409370903524103
2025-04-01,-0.013507424063875284,1.5221713944175326,0.159770,0.159770,False,False,0.10777362539064006,0.4409370903524103
2025-04-02,0.008681349365823099,1.5353858960871334,0.159770,0.159770,False,False,0.11866521151396725,0.4409370903524103
2025-04-03,-0.011279963854108455,1.5180667986771625,0.159770,0.159770,False,True,0.11076031211470361,0.8945216666067725
2025-04-07,-0.004023914859416999,1.511958227128378,0.159770,0.159770,False,False,0.09553841994196843,0.8945216666067725
2025-04-08,-0.05857579407700175,1.4233940733630774,0.159770,0.159770,False,False,0.0484741691209134,0.8945216666067725
2025-04-09,0.004421427809999656,1.4296875075036337,0.159770,0.159770,False,False,0.0584561016999563,0.8945216666067725
2025-04-10,0.012039219813804847,1.4468998296715208,0.159770,1.512690,True,True,0.06788583517324942,0.4351736132968616
2025-04-11,-0.017920706485860305,1.4209703625095362,1.512690,1.512690,False,False,0.051726463959437474,0.4351736132968616
2025-04-14,-0.017918265359365693,1.3955090384862963,1.512690,1.512690,False,False,0.026732208964579174,0.4351736132968616
2025-04-15,0.004373447257399077,1.4016122236633397,1.512690,1.512690,False,False,0.03442789834830573,0.4351736132968616
2025-04-16,0.011419648189055165,1.4176181421550544,1.512690,1.512690,False,False,0.03959066634930353,0.4351736132968616
2025-04-17,0.009744993308795857,1.4314328214647831,1.512690,0.159928,True,True,0.06637210144881545,0.6887648694505388
2025-04-18,-0.007827529750324747,1.4202282384691762,0.159928,0.159928,False,False,0.05932756909177206,0.6887648694505388
2025-04-21,-0.020694764070397165,1.390836950147941,0.159928,0.159928,False,False,0.04879924497658217,0.6887648694505388
2025-04-22,0.0056386519820528225,1.398679395673605,0.159928,0.159928,False,False,0.05179827350260591,0.6887648694505388
2025-04-23,-0.009147237231928229,1.3858853434299685,0.159928,0.159928,False,False,0.04457120011294391,0.6887648694505388
2025-04-24,0.003943807695499402,1.3913510087124674,0.159928,1.515210,True,True,0.062136201536382885,0.32982526899424414
2025-04-25,0.007664262929567789,1.4020146886705591,1.515210,1.515210,False,False,0.06415167397520194,0.32982526899424414
2025-04-28,0.0147224685934213,1.4226558058920267,1.515210,1.515210,False,False,0.07851893414422362,0.32982526899424414
2025-04-29,-0.0011807155743708275,1.420976054025041,1.515210,1.515210,False,False,0.06700682785060175,0.32982526899424414
2025-04-30,-0.018618073299283777,1.3945202176946756,1.515210,0.159995,True,True,0.055483636314234364,0.4505179983597797
2025-05-06,-0.004139917593360076,1.388747018911145,0.159995,0.159995,False,False,0.022153385938027848,0.4505179983597797
2025-05-07,-0.003303719335941646,1.384158988532037,0.159995,0.159995,False,False,0.005111296577865687,0.4505179983597797
2025-05-08,-0.010374596128330582,1.3697988980486184,0.159995,1.515170,True,True,0.07754258280683035,0.8282394298338186
2025-05-09,0.00902177245181246,1.3821569120115564,1.515170,1.515170,False,False,0.09949540629655185,0.8282394298338186
2025-05-12,-0.009207886701017909,1.3694301677627252,1.515170,1.515170,False,False,0.09175088464239156,0.8282394298338186
2025-05-13,0.00039337366146297015,1.369968865521936,1.515170,1.515170,False,False,0.09560665190353479,0.8282394298338186
2025-05-14,0.010427219038062985,1.3842538309580599,1.515170,1.515170,False,False,0.07787118709799512,0.8282394298338186
2025-05-15,0.011137167560643313,1.3996704978199022,1.515170,cash,True,True,,0.025573278173510062
2025-05-16,0.0,1.3996704978199022,cash,cash,False,False,,0.025573278173510062
2025-05-19,0.0,1.3996704978199022,cash,cash,False,False,,0.025573278173510062
2025-05-20,0.0,1.3996704978199022,cash,cash,False,False,,0.025573278173510062
2025-05-21,0.0,1.3996704978199022,cash,cash,False,False,,0.025573278173510062
2025-05-22,0.0,1.3996704978199022,cash,1.512800,True,True,0.15586503340373303,0.3248822442013857
2025-05-23,-0.0010311323323356492,1.3982272523149837,1.512800,1.512800,False,False,0.16168869706649502,0.3248822442013857
2025-05-26,-0.010358047993173414,1.383744347330142,1.512800,1.512800,False,False,0.14661270575121788,0.3248822442013857
2025-05-27,0.009311023111789218,1.3966284229289407,1.512800,1.512800,False,False,0.16487196359123168,0.3248822442013857
2025-05-28,0.0013941531428867115,1.398575536834212,1.512800,1.512800,False,False,0.14659954796692043,0.3248822442013857
2025-05-29,-0.01591030790943826,1.376323769408572,1.512800,1.512800,False,True,0.10285110202430925,0.6573498878565653
2025-05-30,0.016019892645103173,1.398372328439401,1.512800,1.512800,False,False,0.12865400262090554,0.6573498878565653
2025-06-03,0.013135283793249686,1.4167403458220797,1.512800,1.512800,False,False,0.15349205688816392,0.6573498878565653
2025-06-04,-0.0065395991464061165,1.4074754318658627,1.512800,1.512800,False,False,0.1302745745507874,0.6573498878565653
2025-06-05,-0.012685059632693618,1.389621522081093,1.512800,1.512800,False,True,0.1402598453487358,0.6818049732807474
2025-06-06,0.0038154052034604646,1.3949234912672819,1.512800,1.512800,False,False,0.13818142928709376,0.6818049732807474
2025-06-09,-0.003898501904430196,1.389485379380042,1.512800,1.512800,False,False,0.1428801138349547,0.6818049732807474
2025-06-10,0.013075424491575172,1.4076534905402733,1.512800,1.512800,False,False,0.15776781724502675,0.6818049732807474
2025-06-11,-0.002439601907928024,1.4042193763990498,1.512800,1.512800,False,False,0.15410632584787143,0.6818049732807474
2025-06-12,0.0024139049846068072,1.4076090285512208,1.512800,1.512800,False,True,0.14492015897257815,0.44726000232916296
2025-06-13,0.0018780419796844416,1.410252577397823,1.512800,1.512800,False,False,0.15204024856552256,0.44726000232916296
2025-06-16,0.007318277052295041,1.4205731964729333,1.512800,1.512800,False,False,0.15739771783225387,0.44726000232916296
2025-06-17,0.0005348453273505971,1.4213329834092263,1.512800,1.512800,False,False,0.16586339541352313,0.44726000232916296
2025-06-18,0.011680704770679728,1.437935154369259,1.512800,1.512800,False,False,0.1551747297257693,0.44726000232916296
2025-06-19,0.010827938391539504,1.453505027631798,1.512800,1.512800,False,True,0.16734664690322965,0.5349947466327247
2025-06-20,0.017275637305267377,1.4786152533105477,1.512800,1.512800,False,False,0.1859066031556964,0.5349947466327247
2025-06-23,0.006795252445273903,1.4886628172262255,1.512800,1.512800,False,False,0.18244088571935513,0.5349947466327247
2025-06-24,-0.013832786448332302,1.4680704623819625,1.512800,1.512800,False,False,0.15598386133035014,0.5349947466327247
2025-06-25,-0.006344187709516058,1.4587567477978154,1.512800,1.512800,False,False,0.16572367092525808,0.5349947466327247
2025-06-26,0.01446605490503039,1.479859203004542,1.512800,1.512800,False,True,0.17980325469208025,0.7878145792236133
2025-06-27,-0.03160609221554611,1.4330866365683559,1.512800,1.512800,False,False,0.13768919271521707,0.7878145792236133
2025-06-30,-0.009976953013374756,1.4187887985312182,1.512800,1.512800,False,False,0.11241727886818853,0.7878145792236133
2025-07-01,0.011927621065362048,1.4357115736918789,1.512800,1.512800,False,False,0.13835935902133856,0.7878145792236133
2025-07-02,0.011632868921917172,1.452413018238316,1.512800,1.512800,False,False,0.14386073135842636,0.7878145792236133
2025-07-03,-0.0050416175260268314,1.445090507310536,1.512800,1.515880,True,True,0.16467507041679674,0.8222749561357887
2025-07-04,-0.01253857062901631,1.4269711379193017,1.515880,1.515880,False,False,0.15543271845594142,0.8222749561357887
2025-07-07,-0.008594377417941335,1.414707209395514,1.515880,1.515880,False,False,0.2270861822245862,0.8222749561357887
2025-07-08,0.03340575899278275,1.4619665774779327,1.515880,1.515880,False,False,0.265315176044699,0.8222749561357887
2025-07-09,0.0060769191072616024,1.4708508301067862,1.515880,1.515880,False,False,0.2416380979895827,0.8222749561357887
2025-07-10,-0.0049651548923406175,1.4635478279117782,1.515880,1.515880,False,True,0.2305750980562642,0.7393969989938662
2025-07-11,-0.011391380919915872,1.4468759971095195,1.515880,1.515880,False,False,0.2137356729958786,0.7393969989938662
2025-07-14,0.0010320088666486704,1.4483691859674777,1.515880,1.515880,False,False,0.21930192811268667,0.7393969989938662
2025-07-15,0.06310182381978047,1.5397639231663962,1.515880,1.515880,False,False,0.3100262817895685,0.7393969989938662
2025-07-16,-0.0035486727372098237,1.5342998049105163,1.515880,1.515880,False,False,0.3089491515570315,0.7393969989938662
2025-07-17,0.027393661836976113,1.5763298949227735,1.515880,1.515880,False,True,0.30982231645842306,0.7327235443252831
2025-07-18,-0.0046612034922938195,1.5689823005115524,1.515880,1.515880,False,False,0.3056546682219574,0.7327235443252831
2025-07-21,-0.006425363920339322,1.5589010182461944,1.515880,1.515880,False,False,0.306783887124483,0.7327235443252831
2025-07-22,-0.012132464524589714,1.5399877069449757,1.515880,1.515880,False,False,0.25713692821257883,0.7327235443252831
2025-07-23,-0.0010103489351453998,1.5384317820051268,1.515880,1.515880,False,False,0.2688554546686861,0.7327235443252831
2025-07-24,-0.010071965923410975,1.5229367495212787,1.515880,1.515880,False,True,0.2416944571142301,0.7162452214065371
2025-07-25,0.0008898601075291168,1.5242919501809677,1.515880,1.515880,False,False,0.2524358131802755,0.7162452214065371
2025-07-28,0.016437802371452204,1.549347960014438,1.515880,1.515880,False,False,0.27775876419332013,0.7162452214065371
2025-07-29,0.036268607753342064,1.6055406534496424,1.515880,1.515880,False,False,0.32334435164953,0.7162452214065371
2025-07-30,0.009979898053023684,1.6215637854910547,1.515880,1.515880,False,False,0.3148264912071057,0.7162452214065371
