params,train_score,train_sharpe,train_calmar,train_annual_return,train_max_drawdown,test_score,test_sharpe,test_calmar,test_annual_return,test_max_drawdown,train_rank,test_rank
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",428.5075285727564,0.41227892059371624,0.18048508964418736,0.10280114693984332,-0.5695824909553913,534.2894162086723,0.5002117953541166,0.3470725279364241,0.1428964631531593,-0.4117193141236886,552.0,835.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",428.34752592746906,0.4094139755587804,0.20412099695058056,0.10200215609375762,-0.4997141774613869,593.9248958968819,0.5487005150916393,0.453764952054874,0.1492897414442056,-0.3290023629373472,553.0,688.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",428.21968641233434,0.4118718359017097,0.18000730410433827,0.09298038942424114,-0.5165367588103347,507.862947858826,0.475825754226302,0.3267739453886919,0.12076761574768358,-0.36957541276441913,554.0,879.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",427.6208180897514,0.41148632296481497,0.18055447999608426,0.10857458491799399,-0.60133974477038,608.7462551888678,0.5609468886196115,0.47868460511903077,0.1551658171791117,-0.3241504228875876,555.0,649.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",426.87941001095675,0.4107137296829492,0.17989236895409305,0.10247925354352505,-0.569669820567413,539.825598724334,0.5048363337905635,0.35574753222409505,0.14438991376774246,-0.4058774852633056,556.0,819.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",426.6282228940152,0.4102625236618017,0.18223020265230144,0.10651106274479427,-0.584486332092926,549.7378532749923,0.5160844048374744,0.3434229212993335,0.15108514932773276,-0.4399390371385382,557.0,795.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",426.25355750459835,0.4132358507610749,0.15006990195678582,0.0853117734937725,-0.5684802374185525,334.131676681734,0.30852071836998546,0.26239121082840405,0.06936796853296512,-0.2643684912842972,558.0,1004.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",426.1002277785173,0.4095233038945676,0.18242693062549523,0.09568857931846875,-0.5245309943569029,556.6544937242195,0.5207242720632157,0.36434692053489837,0.13549433210665196,-0.3718827427105257,559.0,777.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",425.83475665631255,0.4106144486935024,0.16970134946186227,0.08990288029330196,-0.529771157261812,332.05132294042824,0.30582302085673596,0.26867583598320827,0.07425056353342141,-0.27635742999255775,560.0,1007.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",425.0488485493619,0.4085785764688563,0.18026341095423515,0.0877291864363896,-0.48667217585637546,837.8042555694627,0.7850434993036598,0.5266436867050275,0.19052137605228836,-0.3617652330445559,561.0,287.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 60, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",424.74721752979434,0.4097402398980531,0.16778853065934926,0.08949130389893312,-0.5333576946366007,433.6315454516864,0.4128401246886668,0.22071396590158546,0.10115383749065354,-0.4583028404090986,562.0,925.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",424.5013232411427,0.4069435007577004,0.19092321258728223,0.09478920702563998,-0.4964781691084642,452.7796118994072,0.4194914038057466,0.3379259748773525,0.10516569671266263,-0.31120927224026407,563.0,908.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",424.4393748942195,0.4091214331451291,0.17168855908145386,0.09679247974500149,-0.5637677913009942,636.7167323961946,0.5846486234617677,0.5201197959539078,0.1451007775297113,-0.278975687252192,564.0,594.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",422.90236231235895,0.40473398117327575,0.1961479946107189,0.09337178896114073,-0.47602724232001015,803.4033336004007,0.7539939280242656,0.49432588928323795,0.2019722870987497,-0.40858124463520457,565.0,331.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 10, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",422.61278433562546,0.40631680114778124,0.17973421076089952,0.09413836415702326,-0.5237643059631845,1193.9843408204108,1.0661186851918596,1.2624481912665362,0.26837523304507616,-0.21258316571061175,566.0,93.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",422.1845401199701,0.4052261531153995,0.18721972632723324,0.1055622897123083,-0.5638417050551636,440.27101501847454,0.40725888159703477,0.33584119975404025,0.11701879536077398,-0.3484349015143911,567.0,921.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",422.1422532671189,0.40683495252764634,0.16928606189475853,0.08299148694247727,-0.49024406388560965,802.6205939706005,0.7538959149692928,0.4876986661294072,0.17915079901804498,-0.36733912036271316,568.0,332.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",422.0046728116453,0.40446322424299846,0.19086221868322906,0.09537457960748918,-0.4997038191501946,446.0622387463432,0.41306688076893155,0.33508656054559594,0.10429670727577478,-0.31125302998113796,569.0,913.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",421.89745411900094,0.4041958953956008,0.18960246047314636,0.0768853432099772,-0.40550815120285094,721.6741129201392,0.6675278436225887,0.5404254015465751,0.1386698995072837,-0.25659397043596,570.0,439.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",421.0859525424328,0.40847655850566683,0.14656124659912148,0.08487224128494675,-0.5790906071991304,964.7322473408645,0.8751962907785644,0.8863842017276173,0.20589922481440048,-0.23229117172112299,571.0,201.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",420.751486163849,0.4054130430819465,0.16946329367847246,0.08243493102747279,-0.48644711924388145,778.1002406627805,0.7321901899431146,0.46059086398021415,0.17418415827027212,-0.3781754522116501,572.0,368.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",419.55862315297014,0.4048432665114138,0.16527476952005118,0.08947570705159968,-0.5413754761929616,809.3559824875864,0.7580775702762026,0.5123350861524826,0.18650609740564694,-0.3640314755842009,573.0,317.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",419.22484815988156,0.40433087268030155,0.1653020580422632,0.08081084649434578,-0.4888677579179605,526.5382564545624,0.48048841442413676,0.4613581743611733,0.1026490222811216,-0.2224931257005604,574.0,858.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",418.68435338344176,0.39955742071077416,0.2029367591758234,0.07970528169570201,-0.3927592123743622,712.4803009813843,0.670686348819207,0.420878827039024,0.15635402889343797,-0.3714941661319085,575.0,454.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",416.0070262198053,0.39868958572924634,0.1882433701783129,0.09098869235466922,-0.4833566901638049,633.8265330004128,0.5847265010640571,0.49125968042879736,0.14577685974479926,-0.29674094079440333,576.0,604.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 60, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",415.6458725146701,0.4021568639520134,0.15671140361443825,0.09961441791545811,-0.635655195588334,522.9723581046753,0.49588765722199424,0.28157423174849094,0.13828540364747588,-0.4911152657285622,577.0,865.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",415.5597370735805,0.4009532007874693,0.16468861207230553,0.09146832393087445,-0.5554016320856225,622.3302085203269,0.571666131738293,0.5064668911778392,0.13617480200879384,-0.26887207116758566,578.0,620.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 60, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",415.2494293685582,0.4016276127552464,0.1578190978661389,0.09962682130751399,-0.631272277275446,532.6530692048623,0.5049770336915803,0.28720476662362965,0.14096578749175026,-0.4908198047996894,579.0,844.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",414.75963993750827,0.39840099043572963,0.17730183946711642,0.07535697742359848,-0.4250208438337984,794.626195079232,0.7471460057451538,0.4756281604591662,0.16124999875613288,-0.33902533987992617,580.0,344.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",414.71268607806286,0.3994192947570009,0.172837543448644,0.10514942919528636,-0.6083714631510595,633.8699368508942,0.583663887246071,0.5019960207656043,0.16215430157144306,-0.3230190974903312,581.0,603.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",413.90778762315745,0.3972707812948388,0.18416813496790507,0.10378426090307658,-0.563529955500516,430.8083198919488,0.3989386688229089,0.32492391057580366,0.11557438426569,-0.35569676623945123,582.0,927.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",413.53237921053665,0.3976322052849983,0.17597804097021968,0.09219919315473457,-0.5239244206061892,569.5220489735755,0.5323320545438456,0.3763492642707001,0.1354216203097054,-0.3598296400874574,583.0,743.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",412.80568868336263,0.3948859849749337,0.1910388170926833,0.07322083712224825,-0.38327727441237686,718.9354697825245,0.6637773422226318,0.550365480459865,0.1328552154650604,-0.2413945281489157,584.0,445.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",412.7796793981974,0.3969979700577394,0.17674121720806962,0.10346734114190403,-0.5854171583535973,550.0605747994423,0.5163188453792871,0.34421490077182737,0.1501964875116788,-0.43634510642884927,585.0,794.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",411.95940629396495,0.3936330685776752,0.19746721281246282,0.09271034267195755,-0.4694973983352151,1335.8930769366696,1.2003752933693632,1.3352040193596828,0.31931263745624006,-0.23914894864484548,586.0,19.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",410.01421992746714,0.3839934038401923,0.2679471906718527,0.08936118029338247,-0.33350295656885826,304.89692999890985,0.2884403082722286,0.1790718578690702,0.08093874208038776,-0.4519902962059329,587.0,1025.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",409.83008031334253,0.3950480424482559,0.16391528433077643,0.07849809639650851,-0.4788943063912305,732.6508934136035,0.6622932077343925,0.6996064645610753,0.13915942440957663,-0.1989110041984583,588.0,422.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",409.0349041738611,0.39677418448856727,0.14327209149922931,0.08299610448277694,-0.579290101891361,980.2451533436615,0.889700454273809,0.8962839764770202,0.20724185963754227,-0.2312234348449894,589.0,188.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",407.6229583598099,0.39535736911849123,0.1459599037241964,0.0960753113311994,-0.6582308488825933,567.9100748185479,0.5286192483578723,0.3966193416343159,0.1423752712252282,-0.35897208300168726,590.0,750.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",407.1531794801068,0.39285126352367067,0.1628112550290409,0.09556593896799925,-0.586973787229593,320.0288317795689,0.293887639688881,0.2684026406038734,0.08101679705187759,-0.3018479880436333,591.0,1017.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 60, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",406.86099907533094,0.3928753727268175,0.15844563155932206,0.08623529478631253,-0.5442579510563914,449.00128079187976,0.4272611035928455,0.22992440871895456,0.10660940634328342,-0.4636715472588045,592.0,911.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",406.2644226530152,0.3915362885384464,0.16588689863173867,0.09237645025100583,-0.5568640502230217,91.49446075598954,0.08777491714043338,0.056038190678724065,0.02378388971104628,-0.4244228698853454,593.0,1126.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",406.0225978663415,0.3914006309967044,0.16649682627564247,0.10123089220224579,-0.6080049359899138,591.3554861500553,0.5453008611238558,0.46175898848158314,0.14643775133943815,-0.31713026707065106,594.0,696.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",405.503503447038,0.38968261515878844,0.17218527273355405,0.07341123806127703,-0.426350273143722,779.6401838036852,0.7329469540893881,0.4680101213856976,0.15768507931911846,-0.33692664349275186,595.0,364.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",404.2493199786669,0.3861334235138703,0.19526791856804596,0.09040813990442098,-0.46299535821044774,1360.6737246942587,1.2220217093291155,1.3659817148729316,0.32396910167533055,-0.23716942778071323,596.0,12.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",403.5964372202532,0.3921261544116086,0.135400369332271,0.07686389379556147,-0.5676786125076093,723.8722385005383,0.6781024392622367,0.4590289963634668,0.14912239561471363,-0.324864870838434,597.0,437.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",402.06694772291974,0.3900292215790209,0.1438327095816577,0.09472123778827846,-0.6585514384299537,561.3612048482473,0.5231262826201458,0.3864351677543133,0.13903538561946682,-0.35978968070489475,598.0,768.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 60, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",401.7527420234376,0.3891880050213326,0.1456500634621424,0.08221797914158024,-0.5644898271050219,439.0386881431425,0.4162593899569614,0.2388830426312547,0.10145750342169757,-0.42471622223227323,599.0,922.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",401.4729937612794,0.38651516286199805,0.16604831443758464,0.08189258390106491,-0.49318527669756773,676.7451457720882,0.6133350758542506,0.6312169146221037,0.1387240048501155,-0.21977231857477492,600.0,518.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",399.8017984744577,0.38528509557544754,0.1638841143337426,0.09126117167510084,-0.5568640502230228,98.30938503885046,0.09408675708661107,0.06074245748534254,0.025604982131135934,-0.4215335235212462,601.0,1120.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",397.9071298479871,0.3840082828377496,0.15812699614172296,0.08852169077488203,-0.559813902336724,583.516088953929,0.5372854765783119,0.4633291512785888,0.12925756840191926,-0.27897568725219224,602.0,712.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",397.23911822935554,0.3854538680080317,0.1384255071826036,0.07876187905192822,-0.5689838574911611,332.40953103776604,0.3072404230344029,0.25819645646619394,0.0694640416893395,-0.26903561202992166,603.0,1006.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 10, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",397.05425686448285,0.38144255947810485,0.1719505587479732,0.0829933975022028,-0.48265849268827143,1158.340022549749,1.042806125908903,1.1415985528407566,0.2444836599906779,-0.21415904862729912,604.0,107.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",396.90707488418315,0.379366665701176,0.1878858172361374,0.07513721925959471,-0.399908946640508,676.967631859835,0.6378399391558335,0.3952146704234459,0.14851830497487328,-0.3757914776183433,605.0,516.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",396.8159760282919,0.3812799247834978,0.17003821571220742,0.07563816758949904,-0.4448304004643164,681.4518236137678,0.6431019546213252,0.3878690090211847,0.1511724209666676,-0.3897512238684964,606.0,507.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",396.7027837993029,0.38314187739030675,0.1528801028435057,0.07606588393478453,-0.49755254294045487,581.0438834462516,0.5479091049963548,0.3372179707679151,0.12160631680182821,-0.3606163589826054,607.0,717.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",396.3284802262612,0.3810377219533038,0.16783694914299307,0.07543582300924889,-0.44945897428687986,710.8698792554119,0.6705452878371794,0.4068095392978352,0.15556492376442033,-0.38240234983901755,608.0,457.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 10, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",396.20127318657507,0.38090050776355844,0.16911896596273227,0.08234767485064887,-0.48692158435261085,1149.4458250201612,1.0340307457372047,1.1405275609364462,0.24257615738530047,-0.2126876769081581,609.0,112.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",395.69026533157074,0.3815781316432762,0.15861666901831203,0.08128842432642758,-0.5124834913601859,445.4200781250913,0.40806405808446844,0.37662636406211925,0.09360168893123477,-0.24852665098027096,610.0,915.0
