date,symbol,name,call_volume,put_volume,total_volume,oi_total,oi_call,oi_put,pcr_raw
2024-06-11,510300,沪深300ETF华泰柏瑞,507646.0,457002.0,964648.0,1448996.0,813657.0,635339.0,0.9002
2024-06-12,510300,沪深300ETF华泰柏瑞,383970.0,302955.0,686925.0,1464341.0,818957.0,645384.0,0.789
2024-06-13,510300,沪深300ETF华泰柏瑞,465018.0,377328.0,842346.0,1486455.0,841830.0,644625.0,0.8114
2024-06-14,510300,沪深300ETF华泰柏瑞,601789.0,534025.0,1135814.0,1487761.0,828392.0,659369.0,0.8874
2024-06-17,510300,沪深300ETF华泰柏瑞,349968.0,307358.0,657326.0,1505505.0,842197.0,663308.0,0.8782
2024-06-18,510300,沪深300ETF华泰柏瑞,420671.0,349682.0,770353.0,1501357.0,836692.0,664665.0,0.8312
2024-06-19,510300,沪深300ETF华泰柏瑞,444647.0,389924.0,834571.0,1501575.0,848334.0,653241.0,0.8769
2024-06-20,510300,沪深300ETF华泰柏瑞,545215.0,553972.0,1099187.0,1495762.0,855167.0,640595.0,1.0161
2024-06-21,510300,沪深300ETF华泰柏瑞,712390.0,621678.0,1334068.0,1488879.0,859928.0,628951.0,0.8726999999999999
2024-06-24,510300,沪深300ETF华泰柏瑞,714149.0,619607.0,1333756.0,1464198.0,869748.0,594450.0,0.8676
2024-06-25,510300,沪深300ETF华泰柏瑞,705295.0,650904.0,1356199.0,1492292.0,916943.0,575349.0,0.9229
2024-06-26,510300,沪深300ETF华泰柏瑞,653348.0,548355.0,1201703.0,963032.0,540989.0,422043.0,0.8393
2024-06-27,510300,沪深300ETF华泰柏瑞,444603.0,416056.0,860659.0,1060947.0,596132.0,464815.0,0.9358
2024-06-28,510300,沪深300ETF华泰柏瑞,541133.0,487356.0,1028489.0,1109439.0,619408.0,490031.0,0.9006000000000001
2024-07-01,510300,沪深300ETF华泰柏瑞,441929.0,397365.0,839294.0,1149443.0,635098.0,514345.0,0.8992
2024-07-02,510300,沪深300ETF华泰柏瑞,355606.0,320864.0,676470.0,1173905.0,647748.0,526157.0,0.9023
2024-07-03,510300,沪深300ETF华泰柏瑞,356669.0,351350.0,708019.0,1184274.0,658886.0,525388.0,0.9851000000000001
2024-07-04,510300,沪深300ETF华泰柏瑞,440481.0,425069.0,865550.0,1211109.0,685027.0,526082.0,0.965
2024-07-05,510300,沪深300ETF华泰柏瑞,644137.0,694874.0,1339011.0,1257391.0,716377.0,541014.0,1.0788
2024-07-08,510300,沪深300ETF华泰柏瑞,368262.0,417358.0,785620.0,1321580.0,751259.0,570321.0,1.1333
2024-07-09,510300,沪深300ETF华泰柏瑞,665971.0,599889.0,1265860.0,1340344.0,736494.0,603850.0,0.9007999999999999
2024-07-10,510300,沪深300ETF华泰柏瑞,343365.0,318228.0,661593.0,1365269.0,761529.0,603740.0,0.9268000000000001
2024-07-11,510300,沪深300ETF华泰柏瑞,636224.0,536617.0,1172841.0,1345207.0,728751.0,616456.0,0.8434
2024-07-12,510300,沪深300ETF华泰柏瑞,451787.0,331981.0,783768.0,1326832.0,708770.0,618062.0,0.7348
2024-07-15,510300,沪深300ETF华泰柏瑞,361192.0,301791.0,662983.0,1338954.0,705817.0,633137.0,0.8355
2024-07-16,510300,沪深300ETF华泰柏瑞,521636.0,457173.0,978809.0,1344081.0,687825.0,656256.0,0.8764
2024-07-17,510300,沪深300ETF华泰柏瑞,562169.0,471406.0,1033575.0,1328495.0,664821.0,663674.0,0.8384999999999999
2024-07-18,510300,沪深300ETF华泰柏瑞,659575.0,543246.0,1202821.0,1323974.0,664538.0,659436.0,0.8236
2024-07-19,510300,沪深300ETF华泰柏瑞,788381.0,620745.0,1409126.0,1325261.0,648665.0,676596.0,0.7874
2024-07-22,510300,沪深300ETF华泰柏瑞,580811.0,511432.0,1092243.0,1329678.0,670908.0,658770.0,0.8805
2024-07-23,510300,沪深300ETF华泰柏瑞,621157.0,543255.0,1164412.0,1331325.0,715084.0,616241.0,0.8745999999999999
2024-07-24,510300,沪深300ETF华泰柏瑞,775977.0,769335.0,1545312.0,994716.0,533169.0,461547.0,0.9914000000000001
2024-07-25,510300,沪深300ETF华泰柏瑞,541557.0,506420.0,1047977.0,1118279.0,611132.0,507147.0,0.9351
2024-07-26,510300,沪深300ETF华泰柏瑞,483275.0,428508.0,911783.0,1143708.0,618573.0,525135.0,0.8867
2024-07-29,510300,沪深300ETF华泰柏瑞,293063.0,246884.0,539947.0,1199574.0,654551.0,545023.0,0.8423999999999999
2024-07-30,510300,沪深300ETF华泰柏瑞,481474.0,440271.0,921745.0,1239773.0,690382.0,549391.0,0.9144
2024-07-31,510300,沪深300ETF华泰柏瑞,775179.0,589305.0,1364484.0,1216852.0,636424.0,580428.0,0.7602
2024-08-01,510300,沪深300ETF华泰柏瑞,422125.0,341096.0,763221.0,1260338.0,679313.0,581025.0,0.8079999999999999
2024-08-02,510300,沪深300ETF华泰柏瑞,497156.0,523833.0,1020989.0,1300362.0,725680.0,574682.0,1.0537
2024-08-05,510300,沪深300ETF华泰柏瑞,709765.0,801065.0,1510830.0,1337716.0,759008.0,578708.0,1.1286
2024-08-06,510300,沪深300ETF华泰柏瑞,621052.0,600801.0,1221853.0,1370802.0,790635.0,580167.0,0.9673999999999999
2024-08-07,510300,沪深300ETF华泰柏瑞,492455.0,434282.0,926737.0,1394181.0,799731.0,594450.0,0.8819
2024-08-08,510300,沪深300ETF华泰柏瑞,563135.0,520627.0,1083762.0,1411788.0,810390.0,601398.0,0.9245
2024-08-09,510300,沪深300ETF华泰柏瑞,429723.0,333056.0,762779.0,1427879.0,822422.0,605457.0,0.775
2024-08-12,510300,沪深300ETF华泰柏瑞,317283.0,288441.0,605724.0,1458177.0,853684.0,604493.0,0.9091
2024-08-13,510300,沪深300ETF华泰柏瑞,401689.0,334710.0,736399.0,1462401.0,858703.0,603698.0,0.8332999999999999
2024-08-14,510300,沪深300ETF华泰柏瑞,343480.0,306852.0,650332.0,1478504.0,879716.0,598788.0,0.8934000000000001
2024-08-15,510300,沪深300ETF华泰柏瑞,757587.0,641308.0,1398895.0,1482928.0,853212.0,629716.0,0.8465
2024-08-16,510300,沪深300ETF华泰柏瑞,502894.0,405374.0,908268.0,1491182.0,854313.0,636869.0,0.8061
2024-08-19,510300,沪深300ETF华泰柏瑞,524966.0,405870.0,930836.0,1507444.0,855382.0,652062.0,0.7731
2024-08-20,510300,沪深300ETF华泰柏瑞,681679.0,541565.0,1223244.0,1499107.0,868129.0,630978.0,0.7945
2024-08-21,510300,沪深300ETF华泰柏瑞,412119.0,332503.0,744622.0,1497522.0,872591.0,624931.0,0.8068000000000001
2024-08-22,510300,沪深300ETF华泰柏瑞,440181.0,368047.0,808228.0,1515084.0,893426.0,621658.0,0.8361
2024-08-23,510300,沪深300ETF华泰柏瑞,510370.0,390797.0,901167.0,1489458.0,862511.0,626947.0,0.7656999999999999
2024-08-26,510300,沪深300ETF华泰柏瑞,405010.0,367826.0,772836.0,1465146.0,858637.0,606509.0,0.9081999999999999
2024-08-27,510300,沪深300ETF华泰柏瑞,379107.0,307085.0,686192.0,1442022.0,862201.0,579821.0,0.81
2024-08-28,510300,沪深300ETF华泰柏瑞,469708.0,433293.0,903001.0,1044421.0,596898.0,447523.0,0.9225
2024-08-29,510300,沪深300ETF华泰柏瑞,388735.0,288664.0,677399.0,1147231.0,662462.0,484769.0,0.7426
2024-08-30,510300,沪深300ETF华泰柏瑞,860762.0,582515.0,1443277.0,1189731.0,664344.0,525387.0,0.6767
2024-09-02,510300,沪深300ETF华泰柏瑞,541015.0,450403.0,991418.0,1264591.0,743782.0,520809.0,0.8325
2024-09-03,510300,沪深300ETF华泰柏瑞,421093.0,364228.0,785321.0,1305836.0,761495.0,544341.0,0.865
2024-09-04,510300,沪深300ETF华泰柏瑞,419700.0,387020.0,806720.0,1335989.0,788675.0,547314.0,0.9220999999999999
2024-09-05,510300,沪深300ETF华泰柏瑞,342825.0,290179.0,633004.0,1390220.0,811368.0,578852.0,0.8464
2024-09-06,510300,沪深300ETF华泰柏瑞,469912.0,362819.0,832731.0,1422238.0,844171.0,578067.0,0.7720999999999999
2024-09-09,510300,沪深300ETF华泰柏瑞,635378.0,557803.0,1193181.0,1474581.0,917108.0,557473.0,0.8779
2024-09-10,510300,沪深300ETF华泰柏瑞,549451.0,520304.0,1069755.0,1495817.0,919563.0,576254.0,0.9470000000000001
2024-09-11,510300,沪深300ETF华泰柏瑞,407381.0,379911.0,787292.0,1515684.0,934196.0,581488.0,0.9326000000000001
2024-09-12,510300,沪深300ETF华泰柏瑞,487138.0,364490.0,851628.0,1510355.0,932542.0,577813.0,0.7482
2024-09-13,510300,沪深300ETF华泰柏瑞,488694.0,394969.0,883663.0,1518691.0,938297.0,580394.0,0.8081999999999999
2024-09-18,510300,沪深300ETF华泰柏瑞,639194.0,589744.0,1228938.0,1508806.0,931668.0,577138.0,0.9226000000000001
2024-09-19,510300,沪深300ETF华泰柏瑞,894473.0,710445.0,1604918.0,1481641.0,887800.0,593841.0,0.7943000000000001
2024-09-20,510300,沪深300ETF华泰柏瑞,710654.0,573391.0,1284045.0,1467929.0,878779.0,589150.0,0.8068000000000001
2024-09-23,510300,沪深300ETF华泰柏瑞,580809.0,471923.0,1052732.0,1406349.0,838082.0,568267.0,0.8125
2024-09-24,510300,沪深300ETF华泰柏瑞,1374424.0,990922.0,2365346.0,1347870.0,700644.0,647226.0,0.721
2024-09-25,510300,沪深300ETF华泰柏瑞,1399362.0,874161.0,2273523.0,1047977.0,532315.0,515662.0,0.6247
2024-09-26,510300,沪深300ETF华泰柏瑞,1501080.0,1046441.0,2547521.0,1248644.0,603216.0,645428.0,0.6970999999999999
2024-09-27,510300,沪深300ETF华泰柏瑞,1551275.0,1157551.0,2708826.0,1291337.0,567389.0,723948.0,0.7462000000000001
2024-09-30,510300,沪深300ETF华泰柏瑞,1184800.0,1072958.0,2257758.0,1322464.0,540737.0,781727.0,0.9056000000000001
2024-10-08,510300,沪深300ETF华泰柏瑞,703288.0,736472.0,1439760.0,1297048.0,533372.0,763676.0,1.0472
2024-10-09,510300,沪深300ETF华泰柏瑞,981735.0,822342.0,1804077.0,1367515.0,600656.0,766859.0,0.8376
2024-10-10,510300,沪深300ETF华泰柏瑞,1096677.0,820378.0,1917055.0,1418069.0,645365.0,772704.0,0.7481
2024-10-11,510300,沪深300ETF华泰柏瑞,1027507.0,864618.0,1892125.0,1465147.0,719238.0,745909.0,0.8415
2024-10-14,510300,沪深300ETF华泰柏瑞,1080850.0,824646.0,1905496.0,1513817.0,734658.0,779159.0,0.763
2024-10-15,510300,沪深300ETF华泰柏瑞,975931.0,922399.0,1898330.0,1560240.0,782841.0,777399.0,0.9451
2024-10-16,510300,沪深300ETF华泰柏瑞,1052902.0,1003356.0,2056258.0,1623079.0,824108.0,798971.0,0.9529000000000001
2024-10-17,510300,沪深300ETF华泰柏瑞,1110517.0,1021433.0,2131950.0,1639350.0,855696.0,783654.0,0.9198000000000001
2024-10-18,510300,沪深300ETF华泰柏瑞,1829274.0,1220301.0,3049575.0,1621623.0,783820.0,837803.0,0.6670999999999999
2024-10-21,510300,沪深300ETF华泰柏瑞,1052099.0,615081.0,1667180.0,1533347.0,722918.0,810429.0,0.5846
2024-10-22,510300,沪深300ETF华泰柏瑞,672970.0,494027.0,1166997.0,1567313.0,742261.0,825052.0,0.7341
2024-10-23,510300,沪深300ETF华泰柏瑞,872916.0,547263.0,1420179.0,1125755.0,566471.0,559284.0,0.6269
2024-10-24,510300,沪深300ETF华泰柏瑞,481417.0,342136.0,823553.0,1180649.0,603955.0,576694.0,0.7106999999999999
2024-10-25,510300,沪深300ETF华泰柏瑞,765689.0,481526.0,1247215.0,1218600.0,608586.0,610014.0,0.6289
2024-10-28,510300,沪深300ETF华泰柏瑞,440113.0,335590.0,775703.0,1241681.0,627104.0,614577.0,0.7625
2024-10-29,510300,沪深300ETF华泰柏瑞,524485.0,395202.0,919687.0,1267385.0,648969.0,618416.0,0.7535
2024-10-30,510300,沪深300ETF华泰柏瑞,476620.0,507874.0,984494.0,1304628.0,685954.0,618674.0,1.0656
2024-10-31,510300,沪深300ETF华泰柏瑞,703106.0,486341.0,1189447.0,1290211.0,671731.0,618480.0,0.6917
2024-11-01,510300,沪深300ETF华泰柏瑞,597092.0,409844.0,1006936.0,1305711.0,679849.0,625862.0,0.6864
2024-11-04,510300,沪深300ETF华泰柏瑞,396746.0,317026.0,713772.0,1320811.0,685547.0,635264.0,0.7990999999999999
2024-11-05,510300,沪深300ETF华泰柏瑞,936250.0,580216.0,1516466.0,1379898.0,704674.0,675224.0,0.6197
2024-11-06,510300,沪深300ETF华泰柏瑞,726757.0,493481.0,1220238.0,1408640.0,717092.0,691548.0,0.679
2024-11-07,510300,沪深300ETF华泰柏瑞,883489.0,634591.0,1518080.0,1468895.0,731585.0,737310.0,0.7182999999999999
2024-11-08,510300,沪深300ETF华泰柏瑞,840607.0,529666.0,1370273.0,1481363.0,754403.0,726960.0,0.6301
2024-11-11,510300,沪深300ETF华泰柏瑞,777717.0,600605.0,1378322.0,1491902.0,743368.0,748534.0,0.7723
2024-11-12,510300,沪深300ETF华泰柏瑞,796503.0,647980.0,1444483.0,1484400.0,755472.0,728928.0,0.8134999999999999
2024-11-13,510300,沪深300ETF华泰柏瑞,517817.0,481711.0,999528.0,1478842.0,743234.0,735608.0,0.9303
2024-11-14,510300,沪深300ETF华泰柏瑞,519873.0,520036.0,1039909.0,1497294.0,778785.0,718509.0,1.0003
2024-11-15,510300,沪深300ETF华泰柏瑞,636640.0,785902.0,1422542.0,1530053.0,825297.0,704756.0,1.2345
2024-11-18,510300,沪深300ETF华泰柏瑞,834567.0,810570.0,1645137.0,1526090.0,828191.0,697899.0,0.9712000000000001
2024-11-19,510300,沪深300ETF华泰柏瑞,703488.0,791783.0,1495271.0,1532177.0,840178.0,691999.0,1.1255
2024-11-20,510300,沪深300ETF华泰柏瑞,555219.0,506844.0,1062063.0,1499025.0,801859.0,697166.0,0.9129
2024-11-21,510300,沪深300ETF华泰柏瑞,442695.0,398641.0,841336.0,1506662.0,805409.0,701253.0,0.9005
2024-11-22,510300,沪深300ETF华泰柏瑞,760659.0,736381.0,1497040.0,1572006.0,874987.0,697019.0,0.9681000000000001
2024-11-25,510300,沪深300ETF华泰柏瑞,747804.0,878580.0,1626384.0,1542382.0,873914.0,668468.0,1.1749
2024-11-26,510300,沪深300ETF华泰柏瑞,515193.0,547367.0,1062560.0,1558003.0,874276.0,683727.0,1.0625
2024-11-27,510300,沪深300ETF华泰柏瑞,727286.0,635885.0,1363171.0,1077849.0,548235.0,529614.0,0.8743000000000001
2024-11-28,510300,沪深300ETF华泰柏瑞,390265.0,339889.0,730154.0,1168055.0,609892.0,558163.0,0.8709
2024-11-29,510300,沪深300ETF华泰柏瑞,723094.0,522952.0,1246046.0,1243116.0,636284.0,606832.0,0.7232
2024-12-02,510300,沪深300ETF华泰柏瑞,488671.0,357591.0,846262.0,1248348.0,627144.0,621204.0,0.7318000000000001
2024-12-03,510300,沪深300ETF华泰柏瑞,473854.0,444486.0,918340.0,1258106.0,631736.0,626370.0,0.938
2024-12-04,510300,沪深300ETF华泰柏瑞,405687.0,387226.0,792913.0,1279819.0,649012.0,630807.0,0.9545
2024-12-05,510300,沪深300ETF华泰柏瑞,360727.0,321860.0,682587.0,1305774.0,669146.0,636628.0,0.8923000000000001
2024-12-06,510300,沪深300ETF华泰柏瑞,693369.0,503602.0,1196971.0,1351564.0,674565.0,676999.0,0.7263
2024-12-09,510300,沪深300ETF华泰柏瑞,529665.0,415312.0,944977.0,1357908.0,688397.0,669511.0,0.7841
2024-12-10,510300,沪深300ETF华泰柏瑞,1068718.0,662948.0,1731666.0,1380426.0,707246.0,673180.0,0.6203
2024-12-11,510300,沪深300ETF华泰柏瑞,461779.0,419730.0,881509.0,1408203.0,728246.0,679957.0,0.9089
2024-12-12,510300,沪深300ETF华泰柏瑞,621532.0,476101.0,1097633.0,1445684.0,730723.0,714961.0,0.7659999999999999
2024-12-13,510300,沪深300ETF华泰柏瑞,789818.0,793633.0,1583451.0,1435625.0,762551.0,673074.0,1.0048000000000001
2024-12-16,510300,沪深300ETF华泰柏瑞,495031.0,671822.0,1166853.0,1471870.0,789734.0,682136.0,1.3571
2024-12-17,510300,沪深300ETF华泰柏瑞,729981.0,985705.0,1715686.0,1492198.0,793469.0,698729.0,1.3503
2024-12-18,510300,沪深300ETF华泰柏瑞,528294.0,562273.0,1090567.0,1463562.0,767604.0,695958.0,1.0643
2024-12-19,510300,沪深300ETF华泰柏瑞,633291.0,819392.0,1452683.0,1477802.0,763313.0,714489.0,1.2938999999999998
2024-12-20,510300,沪深300ETF华泰柏瑞,502223.0,483470.0,985693.0,1471957.0,768808.0,703149.0,0.9627
2024-12-23,510300,沪深300ETF华泰柏瑞,602100.0,635050.0,1237150.0,1386209.0,727673.0,658536.0,1.0547
2024-12-24,510300,沪深300ETF华泰柏瑞,599968.0,557733.0,1157701.0,1396782.0,708652.0,688130.0,0.9296
2024-12-25,510300,沪深300ETF华泰柏瑞,533301.0,443458.0,976759.0,871609.0,436074.0,435535.0,0.8315
2024-12-26,510300,沪深300ETF华泰柏瑞,302940.0,335450.0,638390.0,989823.0,498013.0,491810.0,1.1073
2024-12-27,510300,沪深300ETF华泰柏瑞,426260.0,316054.0,742314.0,1053083.0,534611.0,518472.0,0.7415
2024-12-30,510300,沪深300ETF华泰柏瑞,316670.0,256667.0,573337.0,1094565.0,554588.0,539977.0,0.8105
2024-12-31,510300,沪深300ETF华泰柏瑞,569235.0,527936.0,1097171.0,1134344.0,596311.0,538033.0,0.9274
2025-01-02,510300,沪深300ETF华泰柏瑞,758792.0,843672.0,1602464.0,1219820.0,677858.0,541962.0,1.1118999999999999
2025-01-03,510300,沪深300ETF华泰柏瑞,658217.0,811201.0,1469418.0,1299478.0,735071.0,564407.0,1.2324
2025-01-06,510300,沪深300ETF华泰柏瑞,598702.0,720921.0,1319623.0,1311470.0,763789.0,547681.0,1.2041
2025-01-07,510300,沪深300ETF华泰柏瑞,484829.0,525659.0,1010488.0,1331952.0,773332.0,558620.0,1.0842
2025-01-08,510300,沪深300ETF华泰柏瑞,747229.0,759886.0,1507115.0,1364489.0,782511.0,581978.0,1.0169
2025-01-09,510300,沪深300ETF华泰柏瑞,380239.0,337337.0,717576.0,1378568.0,789998.0,588570.0,0.8872
2025-01-10,510300,沪深300ETF华泰柏瑞,480706.0,590909.0,1071615.0,1405720.0,823065.0,582655.0,1.2293
2025-01-13,510300,沪深300ETF华泰柏瑞,480424.0,639181.0,1119605.0,1448897.0,851751.0,597146.0,1.3305
2025-01-14,510300,沪深300ETF华泰柏瑞,1106150.0,789236.0,1895386.0,1427148.0,802118.0,625030.0,0.7134999999999999
2025-01-15,510300,沪深300ETF华泰柏瑞,547265.0,459324.0,1006589.0,1430885.0,811973.0,618912.0,0.8393
2025-01-16,510300,沪深300ETF华泰柏瑞,795781.0,771598.0,1567379.0,1409216.0,795624.0,613592.0,0.9695999999999999
2025-01-17,510300,沪深300ETF华泰柏瑞,844758.0,680692.0,1525450.0,1389225.0,767759.0,621466.0,0.8058
2025-01-20,510300,沪深300ETF华泰柏瑞,797362.0,641702.0,1439064.0,1342566.0,739786.0,602780.0,0.8048000000000001
2025-01-21,510300,沪深300ETF华泰柏瑞,554596.0,491508.0,1046104.0,1359014.0,751909.0,607105.0,0.8862000000000001
2025-01-22,510300,沪深300ETF华泰柏瑞,611888.0,613076.0,1224964.0,969363.0,502922.0,466441.0,1.0019
2025-01-23,510300,沪深300ETF华泰柏瑞,650395.0,427890.0,1078285.0,1067290.0,543881.0,523409.0,0.6579
2025-01-24,510300,沪深300ETF华泰柏瑞,411100.0,295652.0,706752.0,1076780.0,543868.0,532912.0,0.7192000000000001
2025-01-27,510300,沪深300ETF华泰柏瑞,380415.0,241728.0,622143.0,1128428.0,585271.0,543157.0,0.6354
2025-02-05,510300,沪深300ETF华泰柏瑞,460724.0,371298.0,832022.0,1190317.0,636399.0,553918.0,0.8059000000000001
2025-02-06,510300,沪深300ETF华泰柏瑞,539279.0,431008.0,970287.0,1249136.0,657406.0,591730.0,0.7992
2025-02-07,510300,沪深300ETF华泰柏瑞,883360.0,597512.0,1480872.0,1277090.0,660873.0,616217.0,0.6764
2025-02-10,510300,沪深300ETF华泰柏瑞,397880.0,285857.0,683737.0,1296640.0,672334.0,624306.0,0.7184999999999999
2025-02-11,510300,沪深300ETF华泰柏瑞,353370.0,266509.0,619879.0,1323931.0,698967.0,624964.0,0.7542
2025-02-12,510300,沪深300ETF华泰柏瑞,571500.0,403942.0,975442.0,1336081.0,687703.0,648378.0,0.7068000000000001
2025-02-13,510300,沪深300ETF华泰柏瑞,756061.0,542626.0,1298687.0,1353323.0,688653.0,664670.0,0.7177
2025-02-14,510300,沪深300ETF华泰柏瑞,615938.0,486134.0,1102072.0,1350589.0,672355.0,678234.0,0.7893000000000001
2025-02-17,510300,沪深300ETF华泰柏瑞,605834.0,464112.0,1069946.0,1344384.0,680461.0,663923.0,0.7661
2025-02-18,510300,沪深300ETF华泰柏瑞,713058.0,642168.0,1355226.0,1342159.0,686206.0,655953.0,0.9006000000000001
2025-02-19,510300,沪深300ETF华泰柏瑞,593219.0,526678.0,1119897.0,1342493.0,669347.0,673146.0,0.8878
2025-02-20,510300,沪深300ETF华泰柏瑞,459400.0,423020.0,882420.0,1334665.0,680436.0,654229.0,0.9208
2025-02-21,510300,沪深300ETF华泰柏瑞,772415.0,578042.0,1350457.0,1327036.0,649817.0,677219.0,0.7484000000000001
2025-02-24,510300,沪深300ETF华泰柏瑞,555374.0,421230.0,976604.0,1304725.0,648256.0,656469.0,0.7585
2025-02-25,510300,沪深300ETF华泰柏瑞,523079.0,427078.0,950157.0,1327352.0,684655.0,642697.0,0.8165
2025-02-26,510300,沪深300ETF华泰柏瑞,533019.0,382436.0,915455.0,1010030.0,503589.0,506441.0,0.7175
2025-02-27,510300,沪深300ETF华泰柏瑞,492804.0,391632.0,884436.0,1117806.0,568021.0,549785.0,0.7947
2025-02-28,510300,沪深300ETF华泰柏瑞,490395.0,443867.0,934262.0,1212304.0,654029.0,558275.0,0.9051
2025-03-03,510300,沪深300ETF华泰柏瑞,456478.0,485626.0,942104.0,1235677.0,662385.0,573292.0,1.0639
2025-03-04,510300,沪深300ETF华泰柏瑞,325171.0,341201.0,666372.0,1275178.0,685679.0,589499.0,1.0493000000000001
2025-03-05,510300,沪深300ETF华泰柏瑞,378295.0,341919.0,720214.0,1287445.0,692063.0,595382.0,0.9037999999999999
2025-03-06,510300,沪深300ETF华泰柏瑞,668156.0,505193.0,1173349.0,1323225.0,675602.0,647623.0,0.7561
2025-03-07,510300,沪深300ETF华泰柏瑞,384293.0,287086.0,671379.0,1329890.0,692144.0,637746.0,0.747
2025-03-10,510300,沪深300ETF华泰柏瑞,450522.0,393364.0,843886.0,1370346.0,733390.0,636956.0,0.8731
2025-03-11,510300,沪深300ETF华泰柏瑞,388556.0,399930.0,788486.0,1401576.0,737495.0,664081.0,1.0293
2025-03-12,510300,沪深300ETF华泰柏瑞,460247.0,387947.0,848194.0,1440269.0,768421.0,671848.0,0.8429000000000001
2025-03-13,510300,沪深300ETF华泰柏瑞,492183.0,423102.0,915285.0,1434520.0,778852.0,655668.0,0.8595999999999999
2025-03-14,510300,沪深300ETF华泰柏瑞,1222521.0,826423.0,2048944.0,1412308.0,704720.0,707588.0,0.6759999999999999
2025-03-17,510300,沪深300ETF华泰柏瑞,588877.0,474792.0,1063669.0,1423379.0,734991.0,688388.0,0.8062999999999999
2025-03-18,510300,沪深300ETF华泰柏瑞,494301.0,390663.0,884964.0,1430834.0,736072.0,694762.0,0.7903
2025-03-19,510300,沪深300ETF华泰柏瑞,524228.0,433608.0,957836.0,1438581.0,742021.0,696560.0,0.8271
2025-03-20,510300,沪深300ETF华泰柏瑞,513734.0,448890.0,962624.0,1429650.0,764930.0,664720.0,0.8737999999999999
2025-03-21,510300,沪深300ETF华泰柏瑞,853275.0,715186.0,1568461.0,1463917.0,818356.0,645561.0,0.8382
2025-03-24,510300,沪深300ETF华泰柏瑞,572304.0,494418.0,1066722.0,1410904.0,795968.0,614936.0,0.8639
2025-03-25,510300,沪深300ETF华泰柏瑞,459992.0,392794.0,852786.0,1410293.0,791325.0,618968.0,0.8539
2025-03-26,510300,沪深300ETF华泰柏瑞,502182.0,431015.0,933197.0,917580.0,504373.0,413207.0,0.8583
2025-03-27,510300,沪深300ETF华泰柏瑞,482161.0,419782.0,901943.0,1007789.0,546921.0,460868.0,0.8706
2025-03-28,510300,沪深300ETF华泰柏瑞,443164.0,360449.0,803613.0,1051886.0,584360.0,467526.0,0.8134
2025-03-31,510300,沪深300ETF华泰柏瑞,534132.0,520371.0,1054503.0,1126285.0,644088.0,482197.0,0.9742000000000001
2025-04-01,510300,沪深300ETF华泰柏瑞,310672.0,286366.0,597038.0,1173950.0,666314.0,507636.0,0.9218000000000001
2025-04-02,510300,沪深300ETF华泰柏瑞,275472.0,256196.0,531668.0,1201283.0,681322.0,519961.0,0.93
2025-04-03,510300,沪深300ETF华泰柏瑞,489254.0,518297.0,1007551.0,1267749.0,730974.0,536775.0,1.0594
2025-04-07,510300,沪深300ETF华泰柏瑞,1258871.0,896360.0,2155231.0,1250823.0,791924.0,458899.0,0.7120000000000001
2025-04-08,510300,沪深300ETF华泰柏瑞,804145.0,744387.0,1548532.0,1340586.0,824023.0,516563.0,0.9257
2025-04-09,510300,沪深300ETF华泰柏瑞,762863.0,641548.0,1404411.0,1400661.0,830601.0,570060.0,0.841
2025-04-10,510300,沪深300ETF华泰柏瑞,756192.0,627185.0,1383377.0,1383646.0,811373.0,572273.0,0.8294
2025-04-11,510300,沪深300ETF华泰柏瑞,554620.0,512058.0,1066678.0,1393179.0,809166.0,584013.0,0.9233
2025-04-14,510300,沪深300ETF华泰柏瑞,497112.0,551825.0,1048937.0,1378343.0,802087.0,576256.0,1.1101
2025-04-15,510300,沪深300ETF华泰柏瑞,528172.0,557078.0,1085250.0,1396026.0,817043.0,578983.0,1.0547
2025-04-16,510300,沪深300ETF华泰柏瑞,693377.0,675868.0,1369245.0,1414333.0,829345.0,584988.0,0.9747
2025-04-17,510300,沪深300ETF华泰柏瑞,648052.0,566376.0,1214428.0,1390114.0,803533.0,586581.0,0.8740000000000001
2025-04-18,510300,沪深300ETF华泰柏瑞,638287.0,477771.0,1116058.0,1392412.0,802386.0,590026.0,0.7484999999999999
2025-04-21,510300,沪深300ETF华泰柏瑞,478652.0,396397.0,875049.0,1333897.0,768227.0,565670.0,0.8281999999999999
2025-04-22,510300,沪深300ETF华泰柏瑞,384011.0,311010.0,695021.0,1296950.0,746626.0,550324.0,0.8099
2025-04-23,510300,沪深300ETF华泰柏瑞,477805.0,383831.0,861636.0,883373.0,484450.0,398923.0,0.8033
2025-04-24,510300,沪深300ETF华泰柏瑞,321428.0,324163.0,645591.0,939657.0,506471.0,433186.0,1.0085
2025-04-25,510300,沪深300ETF华泰柏瑞,298318.0,295602.0,593920.0,980080.0,530381.0,449699.0,0.9909
2025-04-28,510300,沪深300ETF华泰柏瑞,232337.0,225741.0,458078.0,1008865.0,541889.0,466976.0,0.9716
2025-04-29,510300,沪深300ETF华泰柏瑞,203534.0,189738.0,393272.0,1024838.0,558341.0,466497.0,0.9322
2025-04-30,510300,沪深300ETF华泰柏瑞,234861.0,218015.0,452876.0,1051167.0,567298.0,483869.0,0.9283
2025-05-06,510300,沪深300ETF华泰柏瑞,394520.0,418438.0,812958.0,1093091.0,580410.0,512681.0,1.0606
