date,baseline,zz2000_and_cyb_below_ma53_days13:scale0.00,zz2000_and_cyb_below_ma53_days13:scale0.25,zz2000_and_cyb_below_ma53_days13:scale0.50
2011-10-18,1.17630782933506,1.17630782933506,1.17630782933506,1.17630782933506
2011-10-19,1.1763813254369542,1.1763813254369542,1.1763813254369542,1.1763813254369542
2011-10-20,1.1705862648562348,1.1705862648562348,1.1705862648562348,1.1705862648562348
2011-10-21,1.159949443575379,1.159949443575379,1.159949443575379,1.159949443575379
2011-10-24,1.1643824647970418,1.1643824647970418,1.1643824647970418,1.1643824647970418
2011-10-25,1.1656046460709182,1.1656046460709182,1.1656046460709182,1.1656046460709182
2011-10-26,1.17533655715578,1.17533655715578,1.17533655715578,1.17533655715578
2011-10-27,1.176982886178652,1.176982886178652,1.176982886178652,1.176982886178652
2011-10-28,1.183665310482579,1.183665310482579,1.183665310482579,1.183665310482579
2011-10-31,1.182732809133507,1.182732809133507,1.182732809133507,1.182732809133507
2011-11-01,1.1893244885075653,1.1893244885075653,1.1893244885075653,1.1893244885075653
2011-11-02,1.2050578715360043,1.2050578715360043,1.2050578715360043,1.2050578715360043
2011-11-03,1.201710805109027,1.201710805109027,1.201710805109027,1.201710805109027
2011-11-04,1.203785108051689,1.203785108051689,1.203785108051689,1.203785108051689
2011-11-07,1.206969468177656,1.206969468177656,1.206969468177656,1.206969468177656
2011-11-08,1.1999828100105303,1.1999828100105303,1.1999828100105303,1.1999828100105303
2011-11-09,1.2102924072953685,1.2102924072953685,1.2102924072953685,1.2102924072953685
2011-11-10,1.2204422231688643,1.2204422231688643,1.2204422231688643,1.2204422231688643
2011-11-11,1.2256311305634413,1.2256311305634413,1.2256311305634413,1.2256311305634413
2011-11-14,1.2369198654745732,1.2369198654745732,1.2369198654745732,1.2369198654745732
2011-11-15,1.241450065658164,1.241450065658164,1.241450065658164,1.241450065658164
2011-11-16,1.2313055857604245,1.2313055857604245,1.2313055857604245,1.2313055857604245
2011-11-17,1.2438654098086648,1.2438654098086648,1.2438654098086648,1.2438654098086648
2011-11-18,1.2478435027192294,1.2478435027192294,1.2478435027192294,1.2478435027192294
2011-11-21,1.2370637554791992,1.2370637554791992,1.2370637554791992,1.2370637554791992
2011-11-22,1.2403779399440513,1.2403779399440513,1.2403779399440513,1.2403779399440513
2011-11-23,1.2518395411689867,1.2518395411689867,1.2518395411689867,1.2518395411689867
2011-11-24,1.2498695963535993,1.2498695963535993,1.2498695963535993,1.2498695963535993
2011-11-25,1.2391968085107896,1.2391968085107896,1.2391968085107896,1.2391968085107896
2011-11-28,1.2344209910071233,1.2344209910071233,1.2344209910071233,1.2344209910071233
2011-11-29,1.233803470889641,1.233803470889641,1.233803470889641,1.233803470889641
2011-11-30,1.2142890438428753,1.2142890438428753,1.2142890438428753,1.2142890438428753
2011-12-01,1.2165308496994132,1.2165308496994132,1.2165308496994132,1.2165308496994132
2011-12-02,1.200680729790458,1.200680729790458,1.200680729790458,1.200680729790458
2011-12-05,1.1953575636057177,1.1953575636057177,1.1953575636057177,1.1953575636057177
2011-12-06,1.192206223869647,1.192206223869647,1.192206223869647,1.192206223869647
2011-12-07,1.192206223869647,1.192206223869647,1.192206223869647,1.192206223869647
2011-12-08,1.192206223869647,1.192206223869647,1.192206223869647,1.192206223869647
2011-12-09,1.192206223869647,1.192206223869647,1.192206223869647,1.192206223869647
2011-12-12,1.192206223869647,1.192206223869647,1.192206223869647,1.192206223869647
2011-12-13,1.192206223869647,1.192206223869647,1.192206223869647,1.192206223869647
2011-12-14,1.192206223869647,1.192206223869647,1.192206223869647,1.192206223869647
2011-12-15,1.1868412958622336,1.1868412958622336,1.1868412958622336,1.1868412958622336
2011-12-16,1.1815983270537842,1.1815983270537842,1.1815983270537842,1.1815983270537842
2011-12-19,1.1811170353982443,1.1811170353982443,1.1811170353982443,1.1811170353982443
2011-12-20,1.1879661070387244,1.1879661070387244,1.1879661070387244,1.1879661070387244
2011-12-21,1.180878093015091,1.180878093015091,1.180878093015091,1.180878093015091
2011-12-22,1.1659102454747738,1.1659102454747738,1.1659102454747738,1.1659102454747738
2011-12-23,1.1727210489374986,1.1727210489374986,1.1727210489374986,1.1727210489374986
2011-12-26,1.1645125795171716,1.1645125795171716,1.1645125795171716,1.1645125795171716
2011-12-27,1.1592010061712557,1.1592010061712557,1.1592010061712557,1.1592010061712557
2011-12-28,1.1591297438143189,1.1591297438143189,1.1591297438143189,1.1591297438143189
2011-12-29,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2011-12-30,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-04,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-05,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-06,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-09,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-10,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-11,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-12,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-13,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-16,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-17,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-18,1.1538427226519925,1.1538427226519925,1.1538427226519925,1.1538427226519925
2012-01-19,1.1486504304000587,1.1486504304000587,1.1486504304000587,1.1486504304000587
2012-01-20,1.156178324798381,1.156178324798381,1.156178324798381,1.156178324798381
2012-01-30,1.1673549537961285,1.1673549537961285,1.1673549537961285,1.1673549537961285
2012-01-31,1.1769318684105505,1.1769318684105505,1.1769318684105505,1.1769318684105505
2012-02-01,1.187282415298954,1.187282415298954,1.187282415298954,1.187282415298954
2012-02-02,1.1924192530875424,1.1924192530875424,1.1924192530875424,1.1924192530875424
2012-02-03,1.2089837542382469,1.2089837542382469,1.2089837542382469,1.2089837542382469
2012-02-06,1.2145097683024186,1.2145097683024186,1.2145097683024186,1.2145097683024186
2012-02-07,1.2052364089952232,1.2052364089952232,1.2052364089952232,1.2052364089952232
2012-02-08,1.2093448497392207,1.2093448497392207,1.2093448497392207,1.2093448497392207
2012-02-09,1.211249418005709,1.211249418005709,1.211249418005709,1.211249418005709
2012-02-10,1.2190194705530724,1.2190194705530724,1.2190194705530724,1.2190194705530724
2012-02-13,1.2208658946664193,1.2208658946664193,1.2208658946664193,1.2208658946664193
2012-02-14,1.2267245624213003,1.2267245624213003,1.2267245624213003,1.2267245624213003
2012-02-15,1.234227816344817,1.234227816344817,1.234227816344817,1.234227816344817
2012-02-16,1.226267231877561,1.226267231877561,1.226267231877561,1.226267231877561
2012-02-17,1.2206739832872266,1.2206739832872266,1.2206739832872266,1.2206739832872266
2012-02-20,1.220598941853828,1.220598941853828,1.220598941853828,1.220598941853828
2012-02-21,1.220523905033632,1.220523905033632,1.220523905033632,1.220523905033632
2012-02-22,1.2204488728263554,1.2204488728263554,1.2204488728263554,1.2204488728263554
2012-02-23,1.2203738452317145,1.2203738452317145,1.2203738452317145,1.2203738452317145
2012-02-24,1.2202988222494258,1.2202988222494258,1.2202988222494258,1.2202988222494258
2012-02-27,1.2157244916330705,1.2157244916330705,1.2157244916330705,1.2157244916330705
2012-02-28,1.221406032428902,1.221406032428902,1.221406032428902,1.221406032428902
2012-02-29,1.211995036056808,1.211995036056808,1.211995036056808,1.211995036056808
2012-03-01,1.2106058613735409,1.2106058613735409,1.2106058613735409,1.2106058613735409
2012-03-02,1.215971593525614,1.215971593525614,1.215971593525614,1.215971593525614
2012-03-05,1.2159527897789948,1.2159527897789948,1.2159527897789948,1.2159527897789948
2012-03-06,1.2159587916756145,1.2159587916756145,1.2159587916756145,1.2159587916756145
2012-03-07,1.2170749476565723,1.2170749476565723,1.2170749476565723,1.2170749476565723
2012-03-08,1.2175034907958437,1.2175034907958437,1.2175034907958437,1.2175034907958437
2012-03-09,1.2273720127768242,1.2273720127768242,1.2273720127768242,1.2273720127768242
2012-03-12,1.2314524604341426,1.2314524604341426,1.2314524604341426,1.2314524604341426
2012-03-13,1.230895907487508,1.230895907487508,1.230895907487508,1.230895907487508
2012-03-14,1.222214998705739,1.222214998705739,1.222214998705739,1.222214998705739
2012-03-15,1.212450571156212,1.212450571156212,1.212450571156212,1.212450571156212
2012-03-16,1.2125923309276205,1.2125923309276205,1.2125923309276205,1.2125923309276205
2012-03-19,1.2178584163901323,1.2178584163901323,1.2178584163901323,1.2178584163901323
2012-03-20,1.2131552531506944,1.2131552531506944,1.2131552531506944,1.2131552531506944
2012-03-21,1.21164191907035,1.21164191907035,1.21164191907035,1.21164191907035
2012-03-22,1.2215165917107589,1.2215165917107589,1.2215165917107589,1.2215165917107589
2012-03-23,1.2304526074546736,1.2304526074546736,1.2304526074546736,1.2304526074546736
2012-03-26,1.2302144596684454,1.2302144596684454,1.2302144596684454,1.2302144596684454
2012-03-27,1.2335915755127056,1.2335915755127056,1.2335915755127056,1.2335915755127056
2012-03-28,1.2231987038519234,1.2231987038519234,1.2231987038519234,1.2231987038519234
2012-03-29,1.2200778498490543,1.2200778498490543,1.2200778498490543,1.2200778498490543
2012-03-30,1.2049862660049349,1.2049862660049349,1.2049862660049349,1.2049862660049349
2012-04-05,1.2089120331879906,1.2089120331879906,1.2089120331879906,1.2089120331879906
2012-04-06,1.210192762782336,1.210192762782336,1.210192762782336,1.210192762782336
2012-04-09,1.2183183527157557,1.2183183527157557,1.2183183527157557,1.2183183527157557
2012-04-10,1.2169285863072146,1.2169285863072146,1.2169285863072146,1.2169285863072146
2012-04-11,1.221553166845866,1.221553166845866,1.221553166845866,1.221553166845866
2012-04-12,1.2282487616275082,1.2282487616275082,1.2282487616275082,1.2282487616275082
2012-04-13,1.2300147907141465,1.2300147907141465,1.2300147907141465,1.2300147907141465
2012-04-16,1.2180085497094941,1.2180085497094941,1.2180085497094941,1.2180085497094941
2012-04-17,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-04-18,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-04-19,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-04-20,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-04-23,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-04-24,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-04-25,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-04-26,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-04-27,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-02,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-03,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-04,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-07,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-08,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-09,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-10,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-11,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-14,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-15,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-16,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-17,1.2041273635171752,1.2041273635171752,1.2041273635171752,1.2041273635171752
2012-05-18,1.198708790381348,1.198708790381348,1.198708790381348,1.198708790381348
2012-05-21,1.1909553972148221,1.1909553972148221,1.1909553972148221,1.1909553972148221
2012-05-22,1.1853497516898774,1.1853497516898774,1.1853497516898774,1.1853497516898774
2012-05-23,1.1726085280788376,1.1726085280788376,1.1726085280788376,1.1726085280788376
2012-05-24,1.1667323861036263,1.1667323861036263,1.1667323861036263,1.1667323861036263
2012-05-25,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-05-28,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-05-29,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-05-30,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-05-31,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-06-01,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-06-04,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-06-05,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-06-06,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-06-07,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-06-08,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-06-11,1.1614106877786374,1.1614106877786374,1.1614106877786374,1.1614106877786374
2012-06-12,1.1561843396836335,1.1561843396836335,1.1561843396836335,1.1561843396836335
2012-06-13,1.155349833298816,1.155349833298816,1.155349833298816,1.155349833298816
2012-06-14,1.149635035249638,1.149635035249638,1.149635035249638,1.149635035249638
2012-06-15,1.1466515778013302,1.1466515778013302,1.1466515778013302,1.1466515778013302
2012-06-18,1.1515250872873422,1.1515250872873422,1.1515250872873422,1.1515250872873422
2012-06-19,1.1541871171472695,1.1541871171472695,1.1541871171472695,1.1541871171472695
2012-06-20,1.1728808054680606,1.1728808054680606,1.1728808054680606,1.1728808054680606
2012-06-21,1.1714041076665165,1.1714041076665165,1.1714041076665165,1.1714041076665165
2012-06-25,1.165050000178829,1.165050000178829,1.165050000178829,1.165050000178829
2012-06-26,1.168022728917079,1.168022728917079,1.168022728917079,1.168022728917079
2012-06-27,1.1767712796059941,1.1767712796059941,1.1767712796059941,1.1767712796059941
2012-06-28,1.1804151460709849,1.1804151460709849,1.1804151460709849,1.1804151460709849
2012-06-29,1.176963613165872,1.176963613165872,1.176963613165872,1.176963613165872
2012-07-02,1.1763228427785541,1.1763228427785541,1.1763228427785541,1.1763228427785541
2012-07-03,1.1815063070058651,1.1815063070058651,1.1815063070058651,1.1815063070058651
2012-07-04,1.1705822900986467,1.1705822900986467,1.1705822900986467,1.1705822900986467
2012-07-05,1.1608978618428205,1.1608978618428205,1.1608978618428205,1.1608978618428205
2012-07-06,1.1512855002707516,1.1512855002707516,1.1512855002707516,1.1512855002707516
2012-07-09,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-10,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-11,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-12,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-13,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-16,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-17,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-18,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-19,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-20,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-23,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-24,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-25,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-26,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-27,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-30,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-07-31,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-08-01,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-08-02,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-08-03,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-08-06,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-08-07,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
2012-08-08,1.1248576144807199,1.1248576144807199,1.1248576144807199,1.1248576144807199
